c Random 3-SAT
c alpha=4.0, N=75, L=300, instance=18
p cnf 75 300
-7 73 21 0
40 38 1 0
-27 -39 53 0
49 40 74 0
23 -29 -69 0
11 74 -26 0
-3 16 -50 0
3 11 -71 0
-44 -18 -63 0
-44 62 36 0
42 67 -50 0
-13 -31 23 0
-60 44 -71 0
18 29 22 0
61 31 -62 0
40 42 2 0
5 -10 -17 0
31 -38 51 0
-32 2 69 0
-74 -12 72 0
-11 40 -3 0
30 -72 -54 0
-11 -71 66 0
-20 -38 4 0
-70 61 9 0
8 -19 -54 0
-6 -36 25 0
-7 -66 49 0
-49 71 57 0
32 -14 -75 0
9 2 1 0
17 29 14 0
-17 -14 34 0
60 -51 10 0
57 -36 16 0
22 51 -27 0
-66 68 52 0
-13 43 34 0
62 56 14 0
-65 31 -32 0
64 35 -75 0
-6 -3 61 0
7 -24 -18 0
-20 -27 -40 0
52 -17 -6 0
-33 -11 -52 0
43 -33 -46 0
11 44 -2 0
-36 9 24 0
-64 -43 45 0
20 -15 -5 0
-15 7 45 0
-67 -54 -32 0
-58 71 -56 0
-69 -11 52 0
-25 -60 -73 0
7 -15 74 0
62 -29 -73 0
-38 63 -48 0
53 -37 -67 0
-38 -71 -58 0
12 -27 -38 0
-32 50 -66 0
5 1 29 0
-12 -6 43 0
65 8 -40 0
8 -46 45 0
70 -37 15 0
60 6 -9 0
72 28 -65 0
-72 -55 18 0
-39 -37 -25 0
-54 -26 -11 0
-34 -74 -50 0
55 12 57 0
-70 -24 -31 0
35 -68 -56 0
70 23 29 0
50 32 36 0
-50 34 -47 0
2 55 66 0
44 -10 -4 0
75 3 22 0
-26 -49 -70 0
36 54 -42 0
27 -31 -14 0
-36 65 -25 0
-73 -74 -75 0
-14 24 26 0
-62 -25 16 0
-42 -46 41 0
8 28 46 0
46 -59 66 0
64 30 39 0
35 20 36 0
8 -26 31 0
49 -4 44 0
-28 -43 63 0
57 -66 -7 0
33 -62 -7 0
-27 -65 -9 0
-48 66 -7 0
-37 -26 55 0
-30 -45 68 0
10 21 -50 0
-32 6 -13 0
-54 13 -70 0
56 24 46 0
-42 -21 60 0
-52 -44 55 0
14 58 -46 0
26 71 -9 0
-51 19 61 0
24 35 -34 0
-25 -23 67 0
-60 -10 -24 0
-45 -36 -37 0
29 -37 7 0
-50 -19 -51 0
10 -20 -31 0
-41 61 -67 0
44 -45 -47 0
-23 -56 -15 0
64 -50 57 0
14 34 40 0
59 10 8 0
-62 67 -27 0
28 -18 40 0
38 9 46 0
-56 -48 -36 0
30 43 37 0
31 45 -68 0
41 -58 -6 0
12 32 -11 0
1 28 -27 0
40 8 4 0
-5 34 -51 0
-22 48 19 0
24 34 -20 0
36 65 -73 0
-2 21 -6 0
-34 29 23 0
51 -35 74 0
-17 -72 71 0
-55 53 7 0
-1 -62 -44 0
-62 -73 -69 0
-15 65 75 0
1 22 -67 0
-18 -6 35 0
-74 69 72 0
19 -42 63 0
-33 -11 -10 0
24 -22 48 0
-59 -70 -62 0
-1 36 69 0
-19 23 73 0
-39 21 -59 0
51 21 -5 0
56 59 36 0
-57 -40 63 0
65 73 27 0
-26 2 -7 0
50 -18 -63 0
-13 -72 75 0
41 24 -5 0
8 56 14 0
-1 46 4 0
-62 19 53 0
-6 74 54 0
-38 -23 -44 0
-39 -42 -41 0
-21 67 -2 0
59 -28 -15 0
-64 -44 -57 0
-33 -65 39 0
68 -69 49 0
8 -14 1 0
8 62 -44 0
-32 -12 -56 0
19 41 66 0
73 70 36 0
19 29 47 0
59 -71 56 0
44 65 -70 0
-9 51 14 0
71 -45 31 0
66 43 -74 0
7 26 -69 0
28 63 -43 0
26 50 1 0
-42 55 41 0
-22 -14 40 0
47 -21 -37 0
-52 24 -58 0
71 -60 24 0
55 -54 10 0
42 8 -5 0
-15 -24 59 0
24 -44 -29 0
14 28 -5 0
14 -19 42 0
55 65 -23 0
-72 -60 -10 0
26 52 -68 0
12 -62 -51 0
61 43 26 0
-52 18 -44 0
-13 40 -1 0
-54 -32 -33 0
73 19 -24 0
34 37 -24 0
69 -42 39 0
-12 -46 -9 0
-66 -23 -59 0
-4 54 -24 0
53 7 48 0
26 -25 -20 0
64 -30 11 0
-12 60 -66 0
26 64 10 0
29 27 -9 0
62 -58 -11 0
-56 47 39 0
48 -9 -6 0
-73 -33 55 0
-10 50 59 0
36 23 -47 0
52 27 19 0
4 57 60 0
67 26 50 0
5 11 55 0
-14 -8 -74 0
-41 17 -38 0
-75 34 29 0
47 -40 14 0
9 34 -29 0
-43 -39 -65 0
-26 34 -31 0
-72 -56 -25 0
-8 31 -4 0
-11 49 60 0
-47 -54 -14 0
-52 50 37 0
74 -54 68 0
30 53 54 0
57 -43 -8 0
52 66 33 0
-68 71 -11 0
-61 -75 68 0
63 34 -65 0
-57 38 3 0
19 -16 -41 0
40 -33 -41 0
57 24 61 0
-26 -24 -3 0
63 -67 75 0
-58 60 -38 0
26 28 21 0
8 4 17 0
21 15 45 0
-5 38 -50 0
-36 -62 24 0
64 -29 -23 0
52 42 -36 0
-69 70 44 0
12 -40 15 0
-66 18 -57 0
-35 47 41 0
-3 -75 -22 0
30 -42 -23 0
-26 -45 6 0
-21 -40 18 0
-5 -32 -55 0
-73 -26 63 0
-25 18 3 0
54 25 62 0
21 72 -58 0
60 -70 -75 0
66 -13 37 0
26 -4 75 0
20 -74 -23 0
-39 31 -51 0
-16 46 -5 0
46 6 -61 0
-41 -72 67 0
-51 -25 62 0
65 -75 -72 0
61 74 -41 0
-7 -73 -64 0
72 56 -21 0
-16 -65 42 0
-7 2 -25 0
-3 22 -30 0
59 -11 -63 0
-75 9 27 0
29 -64 47 0
30 -67 32 0
14 48 -64 0
-30 36 -53 0

c GPT solve time: 20.88 seconds

SATISFIABLE  
Number of branches: 1  
Number of conflicts: 0
