c Random 3-SAT
c alpha=5.0, N=75, L=375, instance=12
p cnf 75 375
-36 6 -21 0
-5 -57 66 0
23 54 -24 0
35 4 13 0
4 -19 57 0
26 68 -47 0
-75 17 -24 0
-65 -7 -38 0
-1 -61 -48 0
-38 -10 58 0
-50 -51 54 0
-47 46 51 0
45 16 2 0
-71 45 -26 0
44 23 -6 0
-11 -34 4 0
4 -34 -6 0
36 5 -71 0
-39 -25 59 0
-75 25 -61 0
-11 -15 -47 0
-73 -4 3 0
35 -1 -43 0
47 -38 -66 0
-46 -42 53 0
62 65 -16 0
-14 -8 -60 0
-32 74 6 0
-14 -65 6 0
69 -50 60 0
46 -66 33 0
-11 1 -35 0
43 -3 -6 0
50 64 -35 0
-7 -68 19 0
68 55 46 0
1 -27 -2 0
63 38 14 0
-12 -3 -16 0
-13 -38 69 0
-32 -38 66 0
-13 -73 -62 0
74 -43 -54 0
67 64 17 0
54 30 -6 0
-22 -34 -69 0
-64 6 -75 0
48 49 -22 0
30 -11 58 0
36 -26 19 0
40 41 -12 0
45 50 12 0
49 -35 37 0
-20 25 57 0
-48 45 -1 0
29 58 17 0
72 -44 -56 0
3 69 7 0
17 25 14 0
-23 10 -3 0
-41 10 75 0
48 33 36 0
59 -8 -56 0
-70 15 66 0
-27 -44 12 0
-1 20 -73 0
-58 5 30 0
71 29 1 0
43 50 -33 0
-54 -23 8 0
75 30 65 0
8 44 -5 0
39 9 56 0
-30 -18 -70 0
-52 10 50 0
42 35 -11 0
26 36 35 0
35 2 -52 0
65 -38 54 0
42 25 1 0
14 -9 26 0
17 65 54 0
-35 -33 -6 0
-34 59 40 0
-43 -1 30 0
-57 -53 -15 0
-20 24 -7 0
57 72 10 0
-20 -71 15 0
-60 -66 -25 0
-73 74 31 0
-19 29 -54 0
-61 -18 25 0
-66 -26 -13 0
33 42 35 0
-35 15 -4 0
22 -72 -64 0
-69 4 15 0
29 -64 -35 0
58 31 4 0
7 35 24 0
-57 52 40 0
-64 -25 33 0
-19 -24 39 0
-66 -67 60 0
40 64 -63 0
-5 69 25 0
16 -75 63 0
-4 -10 20 0
-8 39 60 0
35 -18 50 0
-45 73 44 0
69 -43 -29 0
21 19 13 0
-10 -13 57 0
-12 64 20 0
-14 31 -65 0
53 -43 24 0
-71 52 63 0
56 2 26 0
-68 -22 -19 0
73 60 -29 0
66 39 -60 0
45 -18 -27 0
25 -54 71 0
-27 40 36 0
-19 -60 22 0
71 63 49 0
13 -36 -1 0
68 36 -31 0
-51 4 -71 0
-10 16 67 0
-4 56 15 0
74 30 -54 0
30 64 38 0
-33 74 -59 0
42 -59 17 0
-54 -63 47 0
66 34 -65 0
-33 -13 -48 0
28 -11 -41 0
-12 -39 -29 0
10 48 67 0
8 27 -56 0
-3 -64 -53 0
-39 61 -58 0
8 -4 -30 0
54 44 31 0
67 -46 43 0
-4 13 -62 0
-28 -50 17 0
30 -52 -72 0
41 -14 44 0
-62 18 -64 0
41 38 5 0
-73 -27 -3 0
33 -59 -58 0
-8 -59 37 0
-46 38 75 0
-28 61 62 0
40 -54 -37 0
-2 58 -34 0
-17 27 15 0
32 -40 -48 0
11 7 31 0
-54 33 -40 0
47 -30 -38 0
-73 -54 -49 0
-27 -67 -44 0
-31 24 -45 0
-46 40 -19 0
-14 56 -68 0
31 16 73 0
-70 -9 -24 0
46 71 39 0
66 -16 62 0
-38 -63 20 0
-45 -38 33 0
30 -11 38 0
46 -31 19 0
36 -74 9 0
-39 -3 -28 0
-66 -42 53 0
42 29 -10 0
58 18 -29 0
66 -14 -16 0
-55 7 -63 0
-74 -37 70 0
14 -37 -75 0
-55 45 23 0
-66 -4 59 0
-16 28 -68 0
44 -14 -64 0
-33 53 -75 0
43 10 31 0
8 54 48 0
38 -40 8 0
