c Random 3-SAT
c alpha=5.5, N=75, L=412, instance=18
p cnf 75 412
53 62 66 0
10 9 -6 0
-58 -69 -43 0
-62 -26 -9 0
-68 -36 26 0
-18 -13 -4 0
-37 13 -44 0
-72 3 -68 0
42 19 -17 0
-27 -55 70 0
40 59 25 0
67 41 -28 0
52 65 42 0
28 -58 -44 0
32 -54 -48 0
-50 55 10 0
-62 -25 -71 0
-57 27 -61 0
-73 7 -31 0
-17 72 35 0
-62 64 4 0
17 67 23 0
-1 -69 -18 0
-9 -63 66 0
-72 25 32 0
-43 44 -73 0
-44 -20 -47 0
30 -39 -33 0
-3 34 2 0
52 67 -59 0
-12 -62 38 0
-67 -54 -65 0
59 -51 63 0
74 34 -19 0
-30 -73 39 0
-20 14 -48 0
29 47 -69 0
14 65 -23 0
34 -45 29 0
14 40 -53 0
21 -24 55 0
-30 51 -35 0
40 64 -1 0
7 -27 32 0
13 23 73 0
4 -40 19 0
-5 -33 36 0
5 -63 -9 0
9 -63 -70 0
16 28 -4 0
-46 -2 5 0
49 21 -58 0
67 -33 3 0
18 40 62 0
68 24 -48 0
-31 -41 9 0
68 -69 22 0
-65 25 -23 0
7 -74 19 0
-15 71 -2 0
-63 54 35 0
4 38 12 0
-68 56 26 0
-2 74 -29 0
-43 -72 -59 0
7 69 -40 0
-42 14 -9 0
56 -38 -64 0
22 34 47 0
58 16 -44 0
35 50 34 0
-6 -26 -36 0
-74 -54 -3 0
-63 24 48 0
54 32 -67 0
30 40 44 0
-44 -48 -34 0
-63 -6 55 0
-52 39 75 0
-46 12 -25 0
-43 -58 25 0
24 -50 44 0
-15 -38 -70 0
26 -40 -73 0
-34 14 75 0
35 -17 41 0
34 16 -68 0
-64 -37 72 0
-18 -12 22 0
-56 -27 53 0
68 -54 34 0
42 10 -29 0
26 -51 22 0
-61 67 44 0
3 41 -8 0
70 44 27 0
53 62 1 0
-71 -40 22 0
10 -72 -6 0
57 65 49 0
68 5 -75 0
35 39 6 0
-5 60 -17 0
-35 41 54 0
-41 -64 -17 0
42 -54 8 0
8 4 5 0
-20 -72 -2 0
53 74 -44 0
21 -2 -36 0
12 -69 47 0
-45 3 -13 0
55 -36 -70 0
-4 -74 16 0
32 27 -22 0
10 40 46 0
-32 19 -74 0
27 -4 -33 0
-10 -11 -15 0
34 -53 28 0
53 -1 -41 0
-62 -27 54 0
