c Random 3-SAT
c alpha=4.0, N=75, L=300, instance=1
p cnf 75 300
6 -13 9 0
22 -2 9 0
-33 8 -44 0
-7 -12 -16 0
9 -60 5 0
-21 -46 52 0
31 34 27 0
-21 24 2 0
-2 7 23 0
25 63 -68 0
5 -61 -10 0
-12 11 16 0
47 12 -4 0
-20 -35 1 0
46 -8 18 0
-20 -13 -62 0
60 -52 25 0
25 12 8 0
-46 -1 10 0
29 66 -60 0
-1 26 -71 0
-1 -4 -3 0
12 11 19 0
-69 -36 -16 0
23 22 -42 0
-44 9 -66 0
38 58 30 0
-14 -48 39 0
21 33 58 0
-62 -73 -28 0
-21 12 44 0
58 -43 -41 0
-8 38 -6 0
67 64 -36 0
-24 74 -44 0
-15 -43 -65 0
28 15 19 0
43 -42 14 0
70 72 -46 0
-28 64 39 0
-64 -23 -43 0
-18 8 -3 0
63 8 -52 0
46 41 60 0
38 -53 -54 0
60 -55 11 0
18 57 -46 0
4 39 -44 0
-36 -24 64 0
15 -51 -2 0
-3 19 54 0
-58 -1 -34 0
60 23 41 0
-4 -2 29 0
68 45 -71 0
-61 -54 51 0
32 12 49 0
-23 68 -57 0
12 75 -70 0
-9 -19 25 0
41 31 -39 0
-13 -34 16 0
-58 -10 -71 0
46 -42 -32 0
-64 67 9 0
-67 57 60 0
18 27 12 0
72 10 50 0
9 -52 -44 0
28 24 63 0
41 -35 -18 0
-51 -16 -59 0
54 -9 49 0
-15 -19 35 0
52 42 48 0
68 -64 6 0
-44 -72 -31 0
74 -50 -45 0
19 -62 69 0
-71 -47 -73 0
57 -49 15 0
-39 57 18 0
-68 -15 54 0
-10 -6 -19 0
-36 42 -7 0
64 56 -19 0
-65 31 -23 0
22 -4 -74 0
35 52 15 0
-60 -8 37 0
-59 67 72 0
-55 21 24 0
-64 -44 21 0
-8 56 29 0
-16 -21 -45 0
70 72 -1 0
-44 22 15 0
-28 -29 4 0
38 -35 -72 0
1 12 19 0
-5 -17 -25 0
-43 -5 -6 0
-33 24 67 0
14 -49 2 0
-4 -14 -26 0
44 3 -57 0
36 33 -45 0
47 9 -43 0
-13 -64 31 0
-11 -40 28 0
15 8 -1 0
-17 75 -24 0
-33 -21 -34 0
21 5 10 0
-30 17 -48 0
-14 -28 -8 0
25 -65 -67 0
-69 37 -5 0
-66 47 69 0
-55 16 -12 0
68 -70 61 0
2 -69 -11 0
11 73 -39 0
-57 25 -60 0
-1 4 63 0
-27 -44 -51 0
9 -47 37 0
-32 43 -21 0
-5 17 -3 0
-21 -60 -55 0
15 33 27 0
-19 7 -6 0
18 50 12 0
15 -52 63 0
-56 29 49 0
41 -56 -72 0
-24 -55 -10 0
11 -4 45 0
-47 9 48 0
69 1 -11 0
-58 -62 -68 0
39 70 -55 0
40 18 -22 0
-74 54 -49 0
64 3 10 0
49 70 3 0
6 74 75 0
42 25 19 0
48 53 -16 0
-2 56 67 0
-65 -39 22 0
-30 26 39 0
54 -14 -49 0
-61 -19 -17 0
-45 -74 62 0
-33 54 58 0
-55 -11 -42 0
-39 30 -44 0
8 -71 -22 0
-73 51 -9 0
-43 71 -46 0
-69 11 34 0
35 -2 -43 0
-47 -20 60 0
-50 26 13 0
-36 27 11 0
-21 33 65 0
74 9 5 0
15 -47 -58 0
-8 46 36 0
-47 19 16 0
-56 28 -50 0
17 -61 -54 0
11 60 -34 0
-38 -10 -11 0
-53 38 -33 0
21 2 42 0
33 -63 27 0
-17 -75 -2 0
-74 18 75 0
63 -48 14 0
52 67 27 0
31 47 -54 0
22 -15 66 0
75 15 -32 0
-37 -74 -53 0
41 19 -66 0
47 26 59 0
33 -46 7 0
53 70 1 0
24 -52 57 0
-20 -3 -74 0
47 -18 -20 0
-71 61 -39 0
-19 23 -22 0
-22 -46 -69 0
-55 -1 -21 0
45 39 40 0
