c Random 3-SAT
c alpha=4.0, N=75, L=300, instance=5
p cnf 75 300
-16 42 -4 0
71 40 -55 0
19 -71 12 0
-64 -26 75 0
-67 48 19 0
-51 -69 72 0
1 34 -12 0
18 -71 12 0
1 59 12 0
44 -2 65 0
-73 -9 -21 0
-15 -9 -10 0
4 31 72 0
-41 16 -31 0
47 -49 -39 0
-73 60 -59 0
-70 14 11 0
-18 -46 5 0
32 -22 31 0
63 -47 73 0
-15 -8 36 0
-45 -11 -53 0
16 66 -13 0
-53 -10 51 0
-32 19 5 0
41 75 -56 0
19 -28 -69 0
-18 -45 39 0
-73 -13 35 0
-50 35 58 0
-23 36 73 0
50 65 -38 0
5 -74 66 0
-36 24 17 0
57 35 -61 0
35 30 24 0
-53 -51 -57 0
-75 74 -73 0
52 74 28 0
12 17 63 0
-39 -23 -74 0
58 57 -71 0
-45 -29 58 0
22 -58 -14 0
-38 68 62 0
-30 -21 -59 0
24 23 -32 0
-24 -30 27 0
46 -74 -62 0
-62 74 40 0
54 -55 57 0
-64 -53 -21 0
-71 72 -57 0
43 -34 26 0
29 27 -5 0
-71 12 -8 0
21 -6 4 0
-8 -53 64 0
53 -13 -28 0
20 31 43 0
-16 -45 40 0
-21 7 41 0
-41 73 -21 0
-6 -68 74 0
-1 -63 50 0
59 14 -1 0
72 40 26 0
50 70 75 0
-36 -51 -45 0
-19 59 -52 0
-23 64 -1 0
52 54 -21 0
-10 58 47 0
50 -29 -54 0
-45 43 12 0
66 -43 55 0
-45 -26 -64 0
56 22 -55 0
-73 -43 49 0
-14 57 -38 0
-72 68 -71 0
19 -29 70 0
22 -73 32 0
5 28 65 0
-61 -49 -63 0
18 -16 30 0
-29 -16 26 0
-2 48 -24 0
-68 -47 21 0
-48 -34 41 0
27 -12 -40 0
-70 48 18 0
36 -20 26 0
-23 40 -67 0
-42 4 15 0
-69 52 25 0
35 -52 41 0
-7 -16 15 0
13 -37 -11 0
-4 10 -20 0
67 -9 -59 0
69 75 40 0
-74 42 40 0
-34 59 71 0
30 8 -46 0
-8 40 -14 0
64 -56 -45 0
1 -45 15 0
4 -50 -22 0
44 -52 67 0
-75 33 28 0
-28 42 45 0
-62 64 20 0
6 51 -27 0
38 11 71 0
-3 60 -39 0
17 -15 -19 0
62 41 -4 0
-66 -58 -33 0
32 -60 -72 0
-61 7 14 0
55 32 -59 0
38 60 61 0
-8 -64 52 0
42 -35 -57 0
57 -61 19 0
-49 51 75 0
-33 54 18 0
-33 5 52 0
60 66 69 0
15 -66 23 0
-46 -1 66 0
43 -44 -11 0
-10 -25 68 0
-29 8 60 0
-26 16 -37 0
-9 -43 -7 0
62 -54 23 0
50 -63 -64 0
28 -30 -75 0
-52 30 75 0
60 56 44 0
-36 -9 -45 0
-26 -27 -42 0
-61 -6 -9 0
36 26 -35 0
-5 -24 47 0
-22 31 -59 0
-27 -53 -75 0
-43 23 2 0
-37 45 10 0
44 2 1 0
-52 42 -4 0
-41 -28 26 0
29 -62 -60 0
45 57 -17 0
18 -30 64 0
-44 -28 63 0
36 -12 -57 0
28 -27 34 0
64 -4 73 0
-74 -3 35 0
-45 -67 66 0
-15 44 -1 0
-17 -63 -34 0
10 41 34 0
6 -15 -7 0
-13 32 -50 0
10 -13 -25 0
38 -72 -56 0
-56 64 -11 0
73 46 -55 0
-61 -16 7 0
22 -34 -59 0
71 40 42 0
69 42 -1 0
52 -71 -67 0
-49 62 -74 0
10 -63 -7 0
17 -22 6 0
7 23 -38 0
-2 -17 -42 0
35 74 -2 0
-5 60 -15 0
-58 61 -62 0
65 -6 -43 0
-26 6 46 0
50 -10 -46 0
-14 -54 -55 0
-32 -29 -5 0
-73 -69 -56 0
14 47 -31 0
46 -38 -23 0
-18 -19 72 0
49 -57 -72 0
43 -40 -55 0
-16 1 55 0
74 40 51 0
72 -56 -74 0
20 41 -21 0
-55 8 -65 0
40 -71 -69 0
-66 -24 -65 0
23 17 -52 0
-38 7 -71 0
-29 51 -16 0
-52 -25 74 0
57 5 23 0
63 -5 40 0
9 60 2 0
-11 74 -48 0
-6 -8 58 0
-37 -60 43 0
-9 2 17 0
16 -74 54 0
53 18 65 0
-75 56 -5 0
-16 69 26 0
-61 -46 45 0
-16 63 -36 0
-22 24 -58 0
61 -28 10 0
-1 63 26 0
-29 -46 21 0
-23 -29 -35 0
-41 28 48 0
-38 -23 3 0
60 -71 -33 0
-2 67 31 0
5 -25 -26 0
-33 10 72 0
-66 -38 74 0
73 49 -30 0
-42 7 2 0
-14 -63 -66 0
-11 -13 73 0
-50 12 30 0
-10 30 60 0
12 2 -70 0
-43 10 -7 0
70 61 46 0
10 -62 -12 0
63 -69 -14 0
51 -15 2 0
63 5 50 0
69 65 -58 0
34 56 33 0
36 -63 32 0
34 68 -39 0
58 26 -9 0
73 -37 -35 0
-18 -65 3 0
-12 -26 -68 0
34 61 45 0
-54 52 20 0
-45 -3 -57 0
74 64 -40 0
62 63 48 0
-38 -66 -12 0
59 2 6 0
56 26 -64 0
72 28 -70 0
-39 -42 -60 0
13 -9 -7 0
-55 69 6 0
-26 38 -32 0
34 -18 -28 0
-25 -28 -7 0
19 -72 -63 0
-73 -37 6 0
55 -54 -69 0
40 -71 -6 0
12 33 44 0
-36 64 50 0
20 -44 7 0
56 -71 -74 0
-31 20 38 0
