c Random 3-SAT instance
c alpha = 8.0, N = 75, L = 600, instance = 291
p cnf 75 600
-31 22 -34 0
56 3 -38 0
4 65 20 0
34 58 -62 0
-72 17 4 0
-49 -70 35 0
-26 -37 17 0
-24 32 -61 0
-25 -38 61 0
36 11 49 0
15 6 42 0
-37 -16 -18 0
54 -58 -44 0
31 -62 -8 0
-63 -60 14 0
47 -70 -61 0
13 -52 -54 0
-14 -2 24 0
-49 67 7 0
-6 64 -3 0
70 58 -56 0
34 -36 75 0
-67 15 -66 0
-9 -16 12 0
-33 38 -55 0
71 -7 49 0
52 -62 -27 0
32 60 25 0
-64 13 65 0
10 -49 57 0
-68 -48 -14 0
-12 19 -46 0
-32 35 -36 0
-59 26 -31 0
-15 -29 41 0
-45 58 -28 0
-13 -23 57 0
-33 -19 -70 0
33 26 -22 0
-41 -59 49 0
-53 -52 51 0
46 62 16 0
-13 -17 22 0
2 -38 15 0
-54 -65 53 0
-1 -41 7 0
1 68 -53 0
-58 -19 18 0
-24 57 -12 0
22 -53 39 0
-40 -48 41 0
-75 31 -42 0
-14 -42 -53 0
8 -18 58 0
20 48 -22 0
-23 10 15 0
51 67 15 0
-10 -51 -44 0
-54 -44 36 0
-75 14 -55 0
30 -13 68 0
59 -3 -36 0
5 -66 -2 0
-61 -38 5 0
27 46 -29 0
9 11 3 0
56 23 -49 0
-26 68 44 0
-71 -33 -37 0
-8 64 -4 0
-19 -68 50 0
2 6 53 0
-43 27 -70 0
47 -62 16 0
-43 -75 -19 0
-48 26 61 0
-11 -48 45 0
-44 -73 75 0
6 -55 48 0
-43 -28 70 0
12 50 43 0
-14 -40 53 0
-70 47 -14 0
73 25 -41 0
-66 59 19 0
51 -42 1 0
64 15 -56 0
17 5 60 0
62 -46 -44 0
61 29 47 0
-52 -48 -22 0
-9 -54 -25 0
15 -20 -64 0
-15 -21 67 0
3 -49 -8 0
43 18 3 0
-13 -1 -14 0
69 57 17 0
69 -34 51 0
-60 26 20 0
22 24 41 0
29 52 75 0
-45 43 41 0
19 32 70 0
-38 26 29 0
-8 51 -46 0
-33 61 -70 0
52 -22 -27 0
-75 -66 -57 0
-52 -29 7 0
-53 34 -59 0
26 74 -21 0
-15 53 69 0
-36 30 19 0
-43 70 -5 0
-40 7 -14 0
53 -75 25 0
-59 73 -14 0
-49 14 47 0
-71 52 64 0
13 43 -8 0
3 11 -71 0
-28 -10 21 0
-69 -40 38 0
16 -59 -69 0
59 -20 -56 0
-8 9 46 0
54 68 50 0
29 -73 38 0
