c Random 3-SAT instance
c alpha = 6.0, N = 75, L = 450, instance = 102
p cnf 75 450
-50 13 53 0
-71 55 -19 0
-64 73 -27 0
24 -7 65 0
-22 67 -23 0
30 22 -58 0
-30 35 -75 0
30 -60 47 0
40 19 48 0
-15 -75 73 0
-14 73 -47 0
-9 -10 50 0
35 14 -5 0
25 47 15 0
64 60 -55 0
49 -51 -63 0
-64 -22 51 0
-75 36 -49 0
-24 -29 40 0
-1 40 -35 0
-7 70 -28 0
-7 -13 -38 0
-25 -7 -22 0
30 8 60 0
-22 -58 -39 0
33 9 -62 0
-70 -6 15 0
52 68 -17 0
-14 -12 -23 0
-12 8 -58 0
48 -33 12 0
-28 2 -69 0
-68 42 65 0
73 -49 12 0
47 -7 31 0
18 66 -1 0
-19 -21 -31 0
-43 37 45 0
6 12 47 0
-35 -1 66 0
-34 14 19 0
12 -48 -30 0
14 -39 -70 0
-46 -67 26 0
-59 3 -71 0
-13 57 34 0
59 -18 33 0
-17 -73 14 0
-37 68 -33 0
-21 66 19 0
-55 72 54 0
50 24 66 0
51 63 -29 0
-69 -23 52 0
-56 -36 -19 0
66 46 -61 0
10 -5 -39 0
-16 -28 -46 0
34 -5 -43 0
-46 59 -47 0
-62 13 -73 0
67 22 -43 0
-22 -63 -48 0
-72 -16 26 0
48 -5 46 0
-46 50 -54 0
-37 -25 46 0
19 75 -58 0
-33 -16 28 0
57 17 -21 0
-39 -35 3 0
65 25 28 0
-55 19 -11 0
-34 7 -63 0
-74 -60 44 0
-60 -11 47 0
72 -59 42 0
30 14 29 0
68 -31 27 0
-60 57 39 0
-31 55 -66 0
58 5 -18 0
-19 49 25 0
72 -12 -49 0
62 -26 -48 0
29 -41 -8 0
-57 -33 -18 0
-70 -64 -52 0
35 25 -51 0
18 -31 -27 0
-6 -22 -68 0
-53 35 -50 0
-37 38 -75 0
37 -13 28 0
42 -66 -35 0
-15 68 63 0
65 69 -28 0
-51 26 -36 0
15 -39 -54 0
-31 27 58 0
49 -43 -45 0
-69 -35 4 0
5 -52 -54 0
70 -5 -43 0
26 58 3 0
56 -35 65 0
-52 -14 -48 0
46 -58 17 0
-25 -65 -36 0
-24 46 34 0
64 -31 23 0
-47 55 10 0
17 -33 2 0
49 -32 -52 0
46 -15 -69 0
-20 39 -40 0
-7 61 75 0
9 21 16 0
-11 -52 -23 0
12 -55 -29 0
36 34 -29 0
60 -45 -57 0
56 -62 -33 0
62 46 17 0
3 -70 -10 0
32 -70 13 0
52 17 58 0
-23 -36 -35 0
34 -12 48 0
60 71 -37 0
-71 57 -56 0
22 10 -21 0
36 -55 -16 0
20 58 7 0
-56 53 -3 0
-35 50 41 0
32 -36 -47 0
-65 -5 -3 0
39 -12 -55 0
-29 -66 -25 0
-33 -15 53 0
2 71 62 0
-69 15 -67 0
44 -64 21 0
21 68 -67 0
-33 -25 47 0
38 -34 -58 0
-39 37 62 0
-11 -52 56 0
-48 27 72 0
-58 44 -63 0
-75 29 -8 0
34 -72 -53 0
-44 12 -64 0
4 35 -24 0
-37 -33 -8 0
-50 14 39 0
73 27 -71 0
38 66 -56 0
41 68 28 0
-24 23 -67 0
34 45 67 0
-30 -7 -46 0
35 66 44 0
-2 19 -66 0
13 32 -63 0
-65 16 -10 0
-27 -45 -31 0
68 22 63 0
35 -60 -37 0
-46 -59 -72 0
-46 -67 13 0
-61 9 -23 0
-49 58 35 0
7 11 44 0
-24 -11 17 0
-16 -50 51 0
52 73 1 0
-37 -15 -13 0
29 62 60 0
14 19 -47 0
-46 -19 -36 0
51 -53 11 0
-69 65 73 0
-70 14 27 0
15 24 -54 0
66 -33 -49 0
-36 11 -70 0
4 28 -67 0
9 -14 47 0
-8 7 20 0
-57 22 40 0
-50 2 -40 0
-37 49 -34 0
-49 -63 74 0
-8 32 72 0
-11 31 40 0
21 3 30 0
-57 -46 -15 0
-49 -47 57 0
54 -72 61 0
60 70 -8 0
42 67 -3 0
19 20 32 0
34 -22 1 0
20 21 -42 0
9 -51 -57 0
42 16 -8 0
8 35 -55 0
-72 49 -59 0
-33 -31 10 0
45 74 19 0
-51 -16 -68 0
-8 -6 10 0
-19 69 27 0
-36 64 -48 0
3 -71 27 0
-56 6 8 0
-65 -47 -32 0
5 -46 51 0
-58 61 17 0
-66 -72 -9 0
-18 11 -59 0
42 71 -43 0
-18 64 -33 0
2 3 -31 0
-19 -49 -46 0
-37 18 5 0
-17 52 -58 0
-72 -62 32 0
-22 -70 56 0
-38 11 -40 0
-53 68 -5 0
-7 -6 63 0
-72 29 -33 0
27 19 50 0
-32 2 -39 0
35 58 -29 0
-70 39 19 0
-1 45 -30 0
31 30 50 0
40 -55 -45 0
-72 -70 60 0
64 -3 28 0
32 -15 -20 0
-50 -70 60 0
2 -18 -13 0
26 -25 -53 0
-55 72 34 0
-52 41 34 0
-14 20 -70 0
-12 -15 72 0
-51 72 -50 0
-18 36 72 0
-68 -9 53 0
-32 20 -40 0
-53 59 -64 0
-61 -51 -64 0
51 56 42 0
33 21 -55 0
-71 -56 26 0
-13 -7 -44 0
-16 -71 35 0
-32 56 -42 0
46 -73 39 0
-61 15 -43 0
-18 -48 -75 0
43 13 -63 0
10 16 9 0
22 12 73 0
3 69 18 0
70 43 7 0
8 -33 13 0
5 -37 1 0
68 -16 5 0
52 -60 -37 0
-30 66 74 0
-39 14 -55 0
62 -49 -61 0
6 55 -71 0
28 5 -26 0
39 66 -17 0
-26 -66 -6 0
-46 -44 42 0
45 44 67 0
-68 -55 -37 0
7 -75 -2 0
1 -73 -25 0
-41 38 -31 0
-37 -56 -60 0
-23 50 -19 0
73 39 -25 0
60 24 -42 0
55 -6 8 0
39 -70 -49 0
35 58 29 0
27 48 -46 0
4 -32 -6 0
-47 -45 -67 0
9 -66 -44 0
74 -2 -75 0
-2 -45 -74 0
-54 -30 56 0
69 -74 65 0
69 40 60 0
59 30 -31 0
19 31 -49 0
61 15 18 0
73 28 39 0
-3 -6 20 0
33 19 -72 0
52 1 -22 0
-52 -8 -44 0
49 10 73 0
27 37 6 0
-66 -55 -54 0
69 16 61 0
55 -14 -51 0
17 -35 40 0
-25 -5 -54 0
28 -57 -75 0
74 62 28 0
39 -43 -14 0
50 10 -64 0
-68 17 28 0
-47 -27 38 0
-27 31 -58 0
32 48 74 0
-16 -66 15 0
-54 36 -17 0
-8 66 27 0
56 -41 50 0
-16 17 68 0
-44 -3 -70 0
-72 69 -23 0
53 -20 -56 0
-65 5 -42 0
-67 39 -9 0
-6 50 -24 0
-36 70 17 0
37 -68 -32 0
29 -5 75 0
58 -50 1 0
2 -68 51 0
-72 22 -37 0
-14 -50 5 0
-20 63 70 0
-61 3 47 0
-35 51 -54 0
45 -18 -37 0
-65 -10 52 0
-47 -51 -63 0
23 -72 47 0
46 73 25 0
34 -28 -25 0
-71 58 -56 0
3 2 25 0
-74 -13 70 0
-43 -14 60 0
-6 43 59 0
60 53 52 0
67 -12 75 0
-31 53 34 0
12 -60 -68 0
-1 -16 -44 0
17 -45 -31 0
62 -55 71 0
-28 33 -7 0
-29 -54 -59 0
-59 16 4 0
25 48 -51 0
50 17 53 0
-20 35 15 0
-66 14 62 0
51 14 36 0
-19 -38 -25 0
-53 -5 -26 0
-17 15 38 0
-3 61 21 0
-24 -54 -44 0
-9 -23 -11 0
59 13 -31 0
-43 -40 -35 0
-33 -58 11 0
61 31 54 0
21 39 -66 0
32 34 41 0
60 -16 -58 0
-74 15 -27 0
5 50 -11 0
-54 31 -12 0
24 -38 -62 0
2 45 -27 0
-59 2 74 0
58 61 13 0
-67 16 -69 0
-53 -11 -5 0
32 -52 30 0
9 21 -14 0
41 51 -70 0
8 23 -51 0
-67 -5 65 0
68 55 -57 0
-26 25 71 0
-50 49 1 0
-69 -57 -4 0
-65 -61 -59 0
-44 -18 -9 0
30 -63 -9 0
-6 73 54 0
55 -34 44 0
-36 -31 50 0
-23 42 15 0
48 71 38 0
-44 64 -23 0
31 42 -32 0
68 28 47 0
-62 -29 -46 0
-3 -67 -13 0
-19 46 -73 0
-70 -44 -23 0
-42 -65 27 0
10 42 57 0
13 -49 39 0
-65 -26 -50 0
-18 -68 -17 0
2 72 54 0
18 29 45 0
-47 -11 -36 0
-66 -70 58 0
-39 -37 47 0
27 55 -14 0
13 -69 60 0
9 17 -1 0
-2 25 36 0
-33 -18 -4 0
53 -14 39 0
69 -39 26 0
-37 -36 53 0
-68 -52 -6 0
40 1 -37 0
31 -20 -58 0
51 -59 75 0
41 -39 -61 0
-24 -60 -31 0
51 -72 -44 0
52 70 29 0
-19 69 40 0
64 20 53 0
45 -42 -29 0
s UNSATISFIABLE
d decisions 145
