c Random 3-SAT instance
c alpha = 9.0, N = 75, L = 675, instance = 234
p cnf 75 675
-66 -21 67 0
70 -50 -46 0
29 38 -19 0
6 -73 4 0
-64 21 -28 0
-12 -20 32 0
-59 -71 -29 0
28 -7 -39 0
-67 -43 46 0
13 -65 -36 0
27 -70 -25 0
8 41 -19 0
36 -75 -43 0
-42 54 -57 0
26 -12 59 0
38 19 -13 0
19 -58 47 0
22 59 -10 0
54 38 -74 0
-3 -1 30 0
-63 25 -75 0
-48 -43 -39 0
-9 -48 -19 0
49 -62 22 0
-59 -35 -25 0
46 51 21 0
-70 -40 63 0
-43 35 73 0
-73 43 63 0
44 -26 -74 0
60 64 22 0
-44 -24 19 0
21 15 40 0
8 15 -24 0
13 3 -67 0
5 14 19 0
57 35 3 0
46 47 62 0
21 -10 68 0
-69 -54 -56 0
-59 27 -48 0
-52 56 -51 0
-17 2 -32 0
8 -52 43 0
-10 -36 43 0
71 41 58 0
-26 70 75 0
-71 10 61 0
70 -2 66 0
-57 -20 -68 0
-10 57 18 0
61 -37 3 0
-1 -16 -37 0
-27 -32 -73 0
18 -1 -36 0
52 -11 -58 0
4 -27 9 0
-32 4 25 0
38 -43 62 0
18 -19 -61 0
28 -2 -15 0
75 37 -43 0
13 -69 -55 0
-59 23 -7 0
-36 -10 -23 0
-16 -62 -1 0
-21 -27 65 0
7 20 25 0
25 -54 -20 0
-55 -14 53 0
-67 66 -63 0
-48 -51 -60 0
15 -70 -20 0
13 -43 47 0
29 -38 -66 0
48 10 26 0
17 -23 72 0
-40 60 68 0
-15 27 59 0
-69 21 48 0
71 -36 27 0
-61 37 21 0
-65 7 22 0
-25 -55 -28 0
-16 -64 56 0
26 4 6 0
35 10 39 0
57 33 -15 0
50 68 -39 0
-31 -8 23 0
9 42 -52 0
20 8 -59 0
73 52 -13 0
36 -24 -40 0
-4 -6 -25 0
-21 55 57 0
-15 -11 -35 0
57 -58 -7 0
63 50 -30 0
-19 10 5 0
31 -58 33 0
59 -72 44 0
64 -4 -21 0
42 -62 24 0
-62 -14 12 0
75 63 -72 0
64 75 -26 0
-71 70 -25 0
30 34 43 0
-19 -43 -60 0
31 13 -5 0
-50 58 -11 0
-12 -71 22 0
-61 19 24 0
-35 -43 53 0
51 74 -34 0
75 28 21 0
-29 57 -69 0
43 12 -18 0
33 -24 36 0
-42 -21 59 0
-74 42 45 0
60 1 -32 0
72 -19 -67 0
-47 -36 -4 0
-50 -39 -4 0
-59 -27 12 0
20 -48 3 0
12 -34 -30 0
-46 -61 -68 0
38 -11 -15 0
-58 51 27 0
-19 -6 41 0
26 74 -28 0
-17 32 -42 0
40 -43 42 0
-21 69 20 0
-39 6 36 0
-31 18 -11 0
3 -59 37 0
-59 -53 -39 0
72 -40 -47 0
-62 10 48 0
-34 52 -31 0
-21 -13 -65 0
-47 -68 48 0
36 -18 63 0
7 15 -68 0
-24 42 64 0
-12 -39 2 0
-44 -36 4 0
72 -51 71 0
-56 -64 -31 0
-53 20 34 0
-17 -23 -28 0
1 -41 38 0
72 71 58 0
-73 -68 -41 0
31 71 34 0
-66 65 29 0
29 4 17 0
6 -23 -42 0
-57 43 10 0
72 59 -35 0
-6 -12 -30 0
-38 30 71 0
68 -7 -20 0
-50 21 -36 0
32 -29 -72 0
67 -59 -71 0
-35 -71 -68 0
-7 -48 -72 0
-71 -8 -32 0
-74 -72 21 0
72 16 27 0
-30 42 -35 0
43 -51 60 0
12 -37 -18 0
-60 26 73 0
-31 64 -61 0
-54 -46 32 0
47 -68 -36 0
70 55 5 0
57 3 43 0
-15 -13 74 0
61 -3 55 0
-71 -7 -20 0
-26 11 -69 0
51 47 23 0
-13 33 68 0
28 56 -2 0
-30 33 -6 0
-24 -6 -23 0
-60 -25 71 0
75 -40 62 0
56 -60 70 0
44 -74 29 0
-28 -3 -73 0
60 -63 -41 0
-24 -15 -53 0
41 -20 -53 0
30 -49 29 0
2 22 46 0
-3 -24 72 0
-74 43 14 0
54 -74 -8 0
63 -6 -27 0
-30 28 -68 0
-55 33 53 0
-22 68 -1 0
55 44 -23 0
40 -17 44 0
-32 -61 54 0
68 8 65 0
-51 33 -35 0
36 74 51 0
-43 -67 -1 0
-23 -45 -2 0
-33 -73 35 0
69 -7 24 0
-19 10 -21 0
28 62 57 0
36 45 49 0
-23 71 -50 0
-1 -18 -30 0
-42 -57 9 0
4 71 -19 0
-72 -70 3 0
-40 33 29 0
48 59 -7 0
-20 57 5 0
-55 -15 51 0
-49 -21 -54 0
-75 -19 -48 0
53 -46 20 0
35 -50 -56 0
-67 43 65 0
-20 17 36 0
41 25 -36 0
44 -23 51 0
-30 47 72 0
-74 20 69 0
-45 -51 13 0
-43 19 48 0
-1 -45 -12 0
13 -16 -48 0
-55 50 7 0
-12 41 -19 0
7 32 33 0
-49 -66 15 0
-75 7 -58 0
22 -66 8 0
-33 45 -20 0
3 71 22 0
74 -63 58 0
-52 -64 50 0
-64 62 -14 0
-8 -53 14 0
-27 45 33 0
-56 10 -52 0
-58 15 -32 0
-51 -57 4 0
-9 55 -61 0
-71 -61 30 0
-4 -26 -54 0
62 55 66 0
34 -47 -19 0
-41 37 22 0
-73 -71 44 0
-45 2 -29 0
34 -75 43 0
34 -25 -56 0
34 -4 -53 0
-71 -20 9 0
12 -54 32 0
33 40 69 0
-40 71 -38 0
14 45 52 0
35 9 54 0
-65 29 -33 0
67 31 12 0
10 30 49 0
17 -39 -26 0
38 -28 14 0
33 44 8 0
4 75 15 0
12 71 2 0
-18 73 -34 0
-67 -1 8 0
22 18 -6 0
-66 -6 -49 0
40 -32 -30 0
13 -18 62 0
7 -48 60 0
32 -26 -60 0
-16 71 35 0
-15 50 18 0
-34 -66 69 0
17 -34 9 0
63 -7 -56 0
36 -75 -16 0
70 25 19 0
69 6 48 0
56 -36 67 0
-1 -12 9 0
65 -58 7 0
61 23 28 0
44 75 35 0
-69 -49 71 0
44 41 -15 0
15 32 -66 0
-33 -74 -55 0
-42 -19 -43 0
21 48 37 0
13 -27 -37 0
-2 43 -42 0
72 -67 -20 0
-68 -12 39 0
37 59 -23 0
-64 24 32 0
-17 8 70 0
-34 7 74 0
38 -60 43 0
-7 45 -42 0
-43 -39 21 0
31 58 55 0
6 17 21 0
25 -7 52 0
-47 2 -24 0
-18 55 -44 0
-2 73 70 0
49 13 -42 0
-4 -28 -68 0
-16 -6 26 0
-67 -57 -74 0
51 -29 9 0
-10 48 26 0
-35 10 -31 0
-33 5 -46 0
-75 -55 14 0
23 66 18 0
-49 48 -63 0
29 -59 -54 0
-45 -44 -6 0
68 -13 -67 0
21 57 -71 0
47 5 -69 0
-30 -32 -11 0
36 72 -64 0
-2 13 -58 0
72 -43 11 0
-55 -8 -25 0
-67 -71 -10 0
70 73 -69 0
26 66 73 0
47 -3 9 0
9 50 29 0
-16 33 -40 0
75 35 -51 0
58 -20 -62 0
52 38 13 0
47 -23 75 0
27 -49 64 0
-17 74 -42 0
49 28 -46 0
7 -69 64 0
59 -42 4 0
-30 -51 69 0
-25 50 -33 0
-20 12 47 0
12 69 20 0
21 73 65 0
66 -29 -44 0
-48 -39 27 0
62 -61 41 0
58 71 -19 0
53 -32 52 0
-58 74 -1 0
7 -33 -17 0
-65 -44 -45 0
-50 29 75 0
-5 47 -6 0
-74 1 75 0
-52 -23 -11 0
20 39 44 0
-58 39 68 0
35 -47 -61 0
75 -44 -31 0
16 -71 -52 0
75 -6 39 0
-57 -37 14 0
70 -24 -26 0
72 -47 -13 0
14 -7 20 0
31 -5 22 0
-34 -49 25 0
-64 -31 -22 0
-70 -46 48 0
34 -32 -75 0
-35 60 -69 0
55 -25 45 0
-31 -10 -30 0
-5 26 47 0
-45 58 66 0
56 -63 67 0
62 -48 51 0
-30 56 38 0
33 -56 -42 0
49 -28 7 0
71 43 -50 0
-1 49 70 0
6 46 -48 0
-33 -5 3 0
17 -39 -7 0
-20 -7 57 0
63 21 4 0
-37 51 -32 0
-29 45 52 0
17 22 -57 0
72 -40 -2 0
69 -64 55 0
7 39 -29 0
35 -26 41 0
-50 -64 -6 0
38 3 -4 0
12 -30 -52 0
55 -26 49 0
61 -70 20 0
-54 29 25 0
-37 -51 -58 0
51 50 37 0
24 8 74 0
35 -1 -13 0
-8 -64 1 0
5 -70 -11 0
68 -17 -53 0
-40 53 42 0
-13 27 -31 0
-49 -35 -72 0
-61 -6 1 0
8 37 15 0
13 28 73 0
34 60 -3 0
-11 -17 -28 0
-64 36 63 0
40 42 6 0
69 -61 -38 0
54 -25 36 0
34 55 49 0
-72 -38 -42 0
-27 -19 -48 0
-19 51 -56 0
-49 -37 2 0
-58 -65 -71 0
-11 -48 -10 0
7 -33 -45 0
33 -65 -55 0
75 -19 -11 0
-11 56 -63 0
48 -60 -52 0
49 -34 52 0
-53 21 -75 0
-18 52 54 0
-3 75 -58 0
-64 -24 -21 0
1 5 9 0
51 13 60 0
59 -47 52 0
-8 -45 17 0
12 -25 66 0
11 9 -68 0
67 -35 66 0
-18 -3 61 0
-57 15 -47 0
66 37 -10 0
47 10 -59 0
-56 27 61 0
-3 -14 13 0
-49 23 3 0
-48 -39 -14 0
2 -45 7 0
23 22 62 0
62 16 60 0
1 -21 -3 0
10 11 58 0
42 17 61 0
34 -33 -9 0
-57 17 48 0
49 5 -50 0
-74 2 -75 0
-40 -17 42 0
-69 -6 -36 0
5 -54 -65 0
-74 26 -53 0
23 -42 60 0
-46 69 52 0
-14 23 5 0
8 19 -18 0
12 -4 34 0
65 37 9 0
50 54 -8 0
60 50 -48 0
-45 56 -39 0
-36 -19 -64 0
-43 -32 26 0
-50 -73 17 0
-10 57 72 0
3 28 1 0
33 -24 9 0
12 46 51 0
-11 46 -21 0
-40 -59 31 0
-7 39 43 0
-62 -53 -30 0
73 -22 -19 0
-24 12 26 0
50 -19 44 0
19 17 -10 0
-19 -22 69 0
-44 -46 61 0
19 -57 75 0
-16 51 68 0
22 74 55 0
60 67 -70 0
55 12 75 0
-67 60 -22 0
-42 -52 -29 0
-57 -73 70 0
-13 -36 -12 0
-18 26 65 0
-15 42 -69 0
53 64 -51 0
-30 -6 36 0
