c Random 3-SAT instance
c alpha = 8.0, N = 75, L = 600, instance = 18
p cnf 75 600
-28 -12 -21 0
14 -8 73 0
-64 -74 -62 0
23 8 -32 0
-40 6 -43 0
-49 65 13 0
12 -18 -71 0
-22 59 32 0
-32 -71 59 0
50 -72 9 0
39 -4 -68 0
-70 -1 34 0
-23 -41 74 0
29 42 10 0
57 68 75 0
70 45 -66 0
-5 12 2 0
-40 -10 22 0
-6 -45 -44 0
-8 75 -64 0
-6 -31 44 0
28 -72 15 0
45 -43 -10 0
11 -43 8 0
45 -68 7 0
7 -41 -54 0
12 33 -73 0
-31 11 -26 0
-41 -32 44 0
41 43 -3 0
34 71 -22 0
-40 19 15 0
-10 -58 67 0
52 -56 57 0
50 45 24 0
58 23 52 0
-74 24 52 0
-46 -34 -14 0
31 6 -45 0
-9 -75 16 0
-47 -12 -73 0
2 -49 70 0
60 57 37 0
64 -9 67 0
51 46 -27 0
38 14 70 0
33 -55 2 0
33 -67 -14 0
67 61 -33 0
16 -63 34 0
72 -68 75 0
-62 -31 -47 0
-17 69 18 0
33 52 -14 0
-16 72 30 0
-3 64 25 0
-73 68 -7 0
-59 -10 -56 0
59 6 -7 0
-25 31 -64 0
-31 57 23 0
-64 28 39 0
-38 43 21 0
33 -3 -22 0
7 8 -54 0
-2 30 -32 0
-16 29 53 0
16 -54 -73 0
-55 -41 5 0
-16 23 -34 0
-20 -4 -49 0
-74 -62 60 0
57 -11 -75 0
7 70 -39 0
20 -74 -49 0
-27 20 66 0
-68 72 73 0
-20 -46 -18 0
-3 -69 -30 0
-14 -43 -24 0
-29 -46 -42 0
18 -21 67 0
-46 -52 8 0
20 50 51 0
70 -61 14 0
-43 -56 69 0
-20 -41 -13 0
-25 61 20 0
-67 -73 36 0
42 -17 23 0
28 -43 -49 0
-14 -28 1 0
45 -63 65 0
-1 37 8 0
-42 -69 -10 0
22 20 -62 0
-74 -33 -22 0
39 6 18 0
-63 -34 -74 0
-53 32 4 0
67 -50 68 0
61 -19 -30 0
-46 -70 -51 0
3 -33 -64 0
-52 -13 43 0
-19 -74 -10 0
28 49 5 0
-45 -50 -9 0
1 -31 37 0
-62 -6 71 0
-20 69 42 0
41 -35 62 0
-56 -43 23 0
-54 73 13 0
43 -52 26 0
-58 71 -41 0
-43 2 -25 0
-38 -58 57 0
-37 -71 -14 0
39 61 15 0
-34 22 -35 0
42 17 -67 0
23 39 -31 0
-62 25 -35 0
56 43 -1 0
65 1 -67 0
-26 -66 -2 0
18 17 -55 0
-20 -8 -41 0
60 33 -66 0
-48 -45 -9 0
48 61 53 0
67 40 -44 0
-71 -57 -5 0
-57 40 -56 0
-29 -56 16 0
-62 -15 33 0
-52 33 43 0
55 -20 70 0
-68 -30 -74 0
-18 -3 35 0
-55 16 72 0
-5 -34 42 0
16 -74 46 0
34 -73 16 0
49 -5 -22 0
-59 -55 -38 0
36 -22 51 0
-54 13 12 0
34 33 13 0
66 8 -63 0
-29 -16 -4 0
-4 26 34 0
51 14 39 0
