c Random 3-SAT instance
c alpha = 3.0, N = 75, L = 225, instance = 169
p cnf 75 225
49 -10 -11 0
21 -28 -53 0
-58 -29 -48 0
20 -5 -34 0
12 22 -75 0
-17 33 74 0
42 -14 -48 0
-59 64 -74 0
-44 18 -42 0
-15 -60 -18 0
18 72 40 0
-18 64 41 0
-28 -46 13 0
-73 74 44 0
-38 -36 32 0
40 30 59 0
-40 -27 49 0
-6 59 41 0
2 -44 8 0
-24 3 -9 0
31 -32 13 0
-33 -59 58 0
-1 -54 34 0
-8 -40 6 0
-39 -47 -60 0
-9 61 -35 0
-32 -20 18 0
-32 12 -75 0
-31 -15 24 0
4 -6 -66 0
-52 -35 -7 0
-33 1 73 0
-23 64 -67 0
1 43 -6 0
71 -6 -53 0
57 -52 -37 0
23 -26 46 0
-49 32 -19 0
-42 27 13 0
-40 -60 11 0
46 -29 1 0
40 -31 44 0
50 -20 -19 0
-52 54 17 0
4 60 -20 0
-64 22 -61 0
-36 -4 -60 0
-45 49 -46 0
-7 63 4 0
59 -27 -5 0
54 32 57 0
-37 -34 25 0
-3 12 40 0
39 -6 50 0
55 18 50 0
30 48 -22 0
71 52 30 0
-21 -41 2 0
15 -10 26 0
-27 69 -3 0
31 -15 -39 0
71 9 -32 0
-23 -17 -15 0
-16 -20 -38 0
24 -37 -70 0
22 -38 72 0
65 -17 13 0
-42 75 14 0
36 -27 -43 0
57 36 -11 0
-58 27 -20 0
19 -64 -51 0
-46 -22 -16 0
-26 2 54 0
-70 24 -44 0
4 61 -63 0
55 -49 -6 0
-61 20 26 0
-35 32 44 0
-74 63 49 0
4 -58 -13 0
-4 -13 66 0
-64 17 43 0
-24 -49 -50 0
-6 -65 12 0
-26 -19 40 0
25 -6 60 0
-12 -49 60 0
-62 25 -43 0
2 -46 -74 0
9 -26 3 0
12 -13 48 0
23 41 28 0
-17 -39 -13 0
-74 -71 -55 0
21 -20 26 0
6 11 -57 0
-32 -28 -51 0
-25 -45 59 0
22 -46 51 0
-1 -28 53 0
11 37 -18 0
-36 3 -2 0
-30 66 -28 0
-33 -22 -29 0
-28 16 -73 0
71 -47 -28 0
4 72 -18 0
70 -51 73 0
-72 -13 25 0
-60 -39 -21 0
52 -71 36 0
-7 -59 -18 0
-24 16 -14 0
54 4 -75 0
-60 -28 42 0
57 -11 -43 0
40 72 -63 0
68 47 4 0
46 -69 41 0
62 70 -67 0
7 19 25 0
-20 -42 24 0
-40 -59 -53 0
-44 65 -42 0
-37 -58 -25 0
-43 -61 -44 0
12 23 32 0
-44 60 54 0
59 44 -75 0
4 48 -45 0
-14 -41 -28 0
-4 49 17 0
-32 -37 -16 0
65 23 -54 0
61 -22 30 0
31 -13 -33 0
4 -31 -13 0
-14 7 -73 0
-45 -5 -29 0
5 -18 21 0
42 61 -59 0
-29 -66 -50 0
61 12 14 0
-37 -27 -44 0
70 63 2 0
-37 63 61 0
-16 19 -23 0
-22 10 7 0
-15 -11 -38 0
-21 -57 -11 0
-21 70 -54 0
40 59 -21 0
74 22 -44 0
-66 39 -62 0
10 56 -74 0
32 24 73 0
-31 61 -30 0
18 -12 -6 0
13 34 23 0
-51 -23 -17 0
39 -47 12 0
-42 19 -61 0
-7 -46 60 0
-3 -27 70 0
44 63 -57 0
-3 30 47 0
-17 -7 -47 0
35 -23 19 0
-35 75 9 0
-52 60 10 0
-25 -39 41 0
-26 -68 2 0
-29 -21 15 0
-50 -65 -1 0
-64 -54 -33 0
22 -38 -31 0
-59 15 20 0
-9 -7 43 0
-23 30 -46 0
-12 -47 17 0
-19 63 22 0
23 -70 -16 0
-9 69 -57 0
24 -23 59 0
57 -6 -68 0
43 -34 6 0
6 66 46 0
48 28 -49 0
39 24 -33 0
-63 9 -25 0
-69 48 73 0
-52 -64 13 0
5 -67 54 0
28 -2 43 0
69 -36 -4 0
-38 -35 29 0
16 -47 2 0
24 65 19 0
25 -3 -14 0
40 -7 -71 0
48 19 -73 0
42 -73 61 0
-21 -38 29 0
-55 -12 -56 0
60 -15 5 0
-10 53 67 0
-73 -2 -60 0
-71 -55 31 0
71 40 3 0
-58 -57 -61 0
67 -44 -8 0
71 70 60 0
51 7 -45 0
-72 57 24 0
-48 -47 33 0
40 -71 -9 0
-63 -41 -44 0
-3 49 -63 0
-9 36 3 0
-33 48 -3 0
-26 57 23 0
-53 52 -14 0
75 74 -37 0
24 -62 -50 0
s SATISFIABLE
d decisions 55
