c Random 3-SAT instance
c alpha = 6.5, N = 75, L = 487, instance = 184
p cnf 75 487
-42 -55 -75 0
12 75 -33 0
34 46 51 0
-27 15 -70 0
21 -47 43 0
-75 73 31 0
-32 14 -26 0
51 49 -16 0
-19 59 34 0
67 -22 73 0
-64 33 -3 0
-27 -5 -70 0
63 -40 48 0
-57 -30 46 0
14 37 26 0
20 -22 -60 0
31 -46 49 0
-43 18 -6 0
-27 -40 -4 0
-7 -11 -8 0
28 6 2 0
71 -15 -43 0
-27 -5 9 0
13 52 -31 0
-48 70 31 0
75 -61 31 0
-6 35 8 0
-6 -31 -57 0
36 -62 64 0
33 -23 8 0
-56 -14 46 0
57 -9 42 0
-39 36 32 0
8 -5 6 0
5 31 -17 0
58 3 -63 0
-41 63 -51 0
67 59 26 0
-50 5 66 0
16 -73 63 0
-24 26 31 0
-32 31 -23 0
-59 -13 56 0
10 20 61 0
21 61 -1 0
-54 -2 -26 0
7 70 14 0
63 -29 -51 0
-38 -70 25 0
43 26 -63 0
66 -26 4 0
-39 22 32 0
-32 -75 50 0
20 -65 -31 0
-37 24 75 0
11 -22 -2 0
-8 31 57 0
27 -71 58 0
-26 12 73 0
-66 -64 -67 0
-8 -46 22 0
45 -34 -29 0
-53 -1 -5 0
-41 -65 -10 0
-46 26 1 0
53 -8 5 0
70 -11 5 0
63 -17 42 0
-11 68 46 0
62 40 -68 0
29 71 -74 0
-36 -67 42 0
-4 -70 -40 0
20 19 -1 0
46 8 39 0
-8 43 -7 0
-6 12 -71 0
-68 -65 59 0
-3 65 61 0
37 -39 6 0
-6 -52 70 0
57 -68 -31 0
63 -48 -26 0
61 4 -53 0
9 5 13 0
13 1 56 0
14 59 38 0
-36 57 3 0
-6 54 12 0
58 49 37 0
-49 -55 -40 0
42 -39 -43 0
-58 -6 -52 0
69 3 -63 0
-4 -11 53 0
12 68 -54 0
21 27 -15 0
70 72 31 0
-1 62 32 0
-9 58 -25 0
-47 -16 10 0
-4 -17 38 0
-30 -54 12 0
60 20 -15 0
20 -25 -29 0
-8 -54 56 0
33 -54 43 0
29 -55 59 0
29 -17 4 0
-13 -21 -53 0
-46 -64 56 0
9 -74 40 0
-46 75 1 0
-61 -24 44 0
5 72 -49 0
-50 -33 68 0
37 -41 -48 0
-51 16 11 0
-2 -71 -17 0
-1 -72 -69 0
-52 36 -32 0
14 1 -13 0
25 39 -55 0
23 -2 21 0
19 47 26 0
-37 -14 71 0
16 -52 58 0
40 38 -8 0
-18 -65 -68 0
-3 64 -34 0
-20 41 57 0
49 48 46 0
69 -42 11 0
-8 -18 -3 0
-24 -7 -67 0
-56 43 27 0
48 63 14 0
10 -18 -20 0
31 62 -48 0
-47 6 21 0
64 15 -26 0
-54 42 21 0
41 -65 -14 0
-22 15 -35 0
10 -49 -1 0
-24 36 51 0
-17 52 -20 0
6 -53 -41 0
-50 -60 -33 0
-26 10 74 0
36 38 37 0
-70 -72 -71 0
55 71 -31 0
39 -25 46 0
-11 -2 -72 0
3 55 50 0
7 -54 33 0
-8 44 4 0
-52 20 49 0
47 75 -7 0
-7 26 5 0
41 -25 -23 0
-28 25 39 0
-44 -10 18 0
11 39 65 0
-43 8 36 0
51 19 22 0
37 75 4 0
-25 -15 60 0
60 -68 34 0
-35 -67 -34 0
-24 59 47 0
59 -57 30 0
-53 50 74 0
38 29 27 0
-51 5 -29 0
49 -6 2 0
10 -23 56 0
-5 -47 20 0
-74 52 38 0
-35 -18 -15 0
-28 62 50 0
-22 73 -75 0
27 -38 -44 0
62 -59 -46 0
-40 -51 13 0
63 -47 4 0
7 22 17 0
-61 68 22 0
71 46 58 0
65 -28 -74 0
72 32 -25 0
-23 24 -33 0
46 44 -50 0
67 -22 -60 0
-46 -30 -8 0
68 -49 16 0
-26 -12 -70 0
54 -71 69 0
-64 39 72 0
-5 -52 -30 0
-53 -49 -65 0
58 -8 30 0
49 50 54 0
9 -69 -25 0
9 35 -38 0
17 61 -38 0
10 -21 74 0
-48 68 51 0
16 5 -48 0
45 -47 66 0
-53 7 33 0
-69 -16 -23 0
-66 -62 -40 0
18 -69 35 0
45 -18 -14 0
-33 64 -42 0
-49 -37 -63 0
-58 66 -60 0
30 34 -25 0
11 -9 -30 0
49 51 23 0
-50 -44 8 0
11 -2 26 0
26 -12 6 0
2 63 -51 0
24 -2 -72 0
-40 -1 -9 0
-43 59 71 0
61 -42 -25 0
-26 -12 -34 0
54 53 -45 0
-69 18 -9 0
-3 1 -34 0
38 19 33 0
8 63 -2 0
8 -7 -60 0
-56 -68 -17 0
9 -44 -38 0
61 -31 37 0
42 -55 -46 0
14 73 -22 0
-56 3 -73 0
-51 41 -45 0
19 -11 69 0
40 63 73 0
55 19 26 0
-7 67 -45 0
-9 -46 -14 0
-65 67 -59 0
-61 49 23 0
-64 -14 -50 0
38 55 20 0
-66 -37 -61 0
41 7 13 0
-54 4 -43 0
-52 68 12 0
-11 60 -68 0
-29 -73 24 0
18 -67 33 0
17 8 -68 0
-71 -57 -67 0
45 38 64 0
28 61 67 0
56 -2 16 0
18 72 7 0
10 -59 45 0
-23 -73 66 0
-29 50 -74 0
-29 70 -25 0
70 -54 -14 0
-46 -39 -32 0
60 4 41 0
37 -64 43 0
-29 -64 66 0
-46 -7 -36 0
-1 -38 -36 0
16 35 -66 0
27 30 21 0
-51 -56 60 0
65 15 6 0
-41 53 -49 0
-11 40 -60 0
-52 -53 -19 0
-27 70 69 0
15 67 57 0
-38 70 -62 0
9 27 10 0
30 -42 12 0
-30 -50 3 0
64 35 -3 0
52 1 -54 0
24 41 -55 0
56 -29 -74 0
-36 74 40 0
59 62 -46 0
31 2 -25 0
46 36 42 0
-74 21 -45 0
58 67 17 0
-28 -50 -31 0
-71 -13 54 0
-30 -12 35 0
70 -20 30 0
14 33 -62 0
-1 16 -46 0
38 -41 56 0
16 75 43 0
37 -34 55 0
46 -35 59 0
19 74 -44 0
45 -26 18 0
-33 29 -50 0
36 22 -25 0
-16 -70 -54 0
-52 -27 46 0
-58 70 62 0
-20 -52 65 0
20 -45 -19 0
8 -18 -73 0
-62 -68 -59 0
-74 -35 34 0
30 -67 -11 0
36 47 -66 0
33 -55 48 0
-3 44 -58 0
-57 -10 9 0
4 -32 -19 0
73 -19 -66 0
71 -12 -68 0
-55 43 -32 0
20 -3 34 0
4 51 56 0
-55 -56 16 0
10 -8 -62 0
-26 31 -56 0
50 3 37 0
74 3 -25 0
9 29 -33 0
25 -34 49 0
-65 -5 37 0
53 32 -2 0
-25 63 -35 0
22 -46 44 0
49 -27 -18 0
-63 -46 35 0
15 -12 30 0
2 13 62 0
18 -55 -62 0
1 -48 -61 0
61 -33 73 0
-14 63 9 0
6 75 -27 0
-69 35 -5 0
-40 29 36 0
43 -38 -9 0
8 -13 -37 0
-49 -74 8 0
52 -40 -30 0
-29 -8 69 0
7 -8 2 0
-74 17 -16 0
-37 63 -2 0
38 33 -36 0
