c Random 3-SAT instance
c alpha = 8.5, N = 75, L = 637, instance = 203
p cnf 75 637
-24 68 -19 0
22 48 52 0
-29 30 67 0
63 62 -46 0
62 43 -38 0
48 53 -63 0
29 -31 -75 0
-54 58 -75 0
-15 -63 75 0
30 -51 -23 0
26 3 -68 0
63 -3 -18 0
36 46 -33 0
30 -8 4 0
-73 -75 -14 0
60 -55 45 0
-41 20 -51 0
39 41 -10 0
74 -32 -5 0
11 -63 -39 0
43 68 57 0
59 2 -14 0
-66 31 33 0
70 -37 -7 0
4 -43 -8 0
-47 -12 32 0
54 -66 -46 0
-38 74 -29 0
37 64 -39 0
74 -49 48 0
-48 65 -54 0
21 41 26 0
-3 -45 73 0
13 -59 -32 0
67 -36 58 0
-11 66 53 0
-53 26 -57 0
-69 70 30 0
-56 64 53 0
7 57 8 0
-62 -35 -53 0
62 -74 33 0
-12 -43 -36 0
-58 7 -17 0
-36 46 -67 0
-46 -67 -57 0
-16 -72 18 0
-11 49 -29 0
-36 29 -3 0
-73 63 -6 0
-13 75 47 0
-12 -48 -6 0
66 -44 -46 0
-40 -55 74 0
-64 29 -8 0
42 -1 -54 0
-14 -27 61 0
-38 -49 -11 0
47 -8 -69 0
28 -73 -5 0
-50 74 -28 0
-35 61 4 0
21 -24 38 0
-51 -15 -20 0
-53 -60 -52 0
-51 5 -56 0
-18 48 -46 0
39 -11 16 0
-62 13 31 0
-44 -61 47 0
32 5 -55 0
-39 2 49 0
8 -4 -18 0
22 24 -62 0
10 -20 -29 0
-49 -71 4 0
-51 -48 61 0
-63 -58 -51 0
-52 -57 -74 0
-2 19 -64 0
-5 51 27 0
-6 -47 35 0
-72 -64 14 0
33 52 -58 0
-65 -13 25 0
-32 -42 -44 0
8 25 10 0
-66 -72 -49 0
70 3 27 0
-57 -14 75 0
20 -31 57 0
34 -13 53 0
57 20 15 0
-41 45 31 0
-13 19 -5 0
-61 -23 -37 0
38 73 -65 0
62 -4 -10 0
-40 -55 -5 0
-3 -23 45 0
37 20 -26 0
-57 35 -39 0
-53 -30 -20 0
14 -58 -69 0
46 -10 -15 0
-30 -35 -71 0
63 -44 -5 0
-65 15 72 0
7 21 -50 0
63 18 -71 0
-59 -7 43 0
54 73 60 0
-51 6 -75 0
11 28 35 0
28 68 -31 0
63 18 -45 0
67 52 70 0
15 14 65 0
-27 17 51 0
47 -10 21 0
-39 -50 56 0
47 -64 -27 0
34 43 37 0
64 15 22 0
-10 35 48 0
73 -6 65 0
10 64 -41 0
38 19 -11 0
3 -26 70 0
41 -49 -4 0
-16 -42 68 0
-63 -9 -26 0
8 21 29 0
-18 -49 -1 0
45 41 60 0
-55 33 67 0
43 41 -62 0
8 10 58 0
12 36 -71 0
48 31 70 0
-36 16 -21 0
11 55 23 0
-17 -50 10 0
22 -23 67 0
-31 40 -1 0
-8 -24 35 0
-21 58 30 0
-33 6 -50 0
1 34 -50 0
-63 -61 23 0
42 -9 -10 0
32 62 -63 0
-2 -26 54 0
-70 36 -40 0
48 -44 46 0
-51 25 -61 0
9 16 -73 0
49 51 -67 0
59 19 -74 0
72 66 -13 0
34 -52 -6 0
49 -65 -24 0
-59 21 -68 0
35 -56 68 0
22 59 6 0
-73 36 -30 0
16 -6 56 0
-39 9 59 0
-9 39 17 0
-14 43 30 0
27 -32 -13 0
-58 72 -33 0
-42 -37 -60 0
71 33 -46 0
-32 15 70 0
-15 -6 -9 0
-20 -59 -37 0
-20 70 -75 0
41 2 -57 0
40 74 51 0
29 48 -15 0
-62 48 -60 0
17 -14 -35 0
19 47 -45 0
-17 36 13 0
5 65 7 0
58 -53 19 0
37 32 -51 0
-3 46 -18 0
-20 -67 54 0
33 -17 54 0
-66 -40 28 0
-4 -25 17 0
3 -25 -16 0
18 66 49 0
-35 27 -18 0
62 68 52 0
40 -51 41 0
57 -11 27 0
24 -57 29 0
-67 -59 4 0
29 -20 -18 0
7 -24 1 0
51 69 -66 0
-25 34 49 0
11 -5 -26 0
67 -62 -13 0
-23 -70 36 0
-61 -64 -68 0
75 65 24 0
-8 20 -74 0
18 -33 13 0
40 -3 42 0
35 -19 -31 0
-11 43 29 0
-40 29 -4 0
-75 71 -42 0
-15 -67 -52 0
33 -27 -59 0
-37 3 9 0
-40 10 31 0
75 -31 13 0
-70 67 -30 0
21 70 -61 0
-38 72 18 0
-30 -20 14 0
-20 -42 -52 0
-6 35 4 0
35 -52 56 0
32 -68 22 0
-57 -20 2 0
39 -3 -57 0
-36 -73 -70 0
69 -14 53 0
-2 58 -60 0
72 29 59 0
35 68 -70 0
-2 -1 -35 0
24 36 -69 0
-71 11 57 0
61 -36 65 0
54 -74 65 0
-68 -36 11 0
-62 -48 74 0
-42 -22 35 0
17 -20 -74 0
36 26 -38 0
1 -15 -20 0
73 59 -29 0
4 -13 65 0
-64 -2 -32 0
-47 55 51 0
66 62 -30 0
-5 38 40 0
32 -52 -55 0
53 72 -19 0
15 30 27 0
-52 75 -37 0
53 -55 -20 0
-73 -74 -32 0
5 48 -7 0
-45 4 23 0
58 33 -43 0
-28 7 -24 0
-52 29 62 0
-53 -66 -65 0
-28 -6 -29 0
-19 -32 45 0
35 -22 -62 0
57 -54 -70 0
36 -61 2 0
75 -61 48 0
42 -47 75 0
5 -61 -58 0
-3 -69 -32 0
-5 -64 -32 0
-35 -22 -53 0
-54 -55 8 0
23 -6 -27 0
-51 -67 32 0
-28 21 -65 0
60 29 57 0
-33 -50 72 0
-41 20 48 0
24 -70 -67 0
-9 -6 -68 0
-11 50 53 0
-34 14 -74 0
32 -31 20 0
62 74 -35 0
52 -11 -15 0
-30 23 43 0
3 24 -34 0
-50 -26 -30 0
-42 21 60 0
-66 -18 -31 0
-25 -12 72 0
-21 2 -59 0
-48 -58 -13 0
42 51 30 0
73 -41 -40 0
-61 -13 62 0
-33 -56 61 0
-24 43 36 0
5 -42 47 0
-46 -67 5 0
34 54 64 0
-68 5 -21 0
-58 3 -14 0
51 1 -71 0
42 68 -64 0
70 -39 -32 0
-46 -59 26 0
18 59 32 0
72 1 44 0
-5 -19 -40 0
11 36 48 0
-42 -56 27 0
9 -52 41 0
68 -29 60 0
-29 -42 56 0
10 42 60 0
69 2 -45 0
8 40 -49 0
68 7 -52 0
-52 28 68 0
-7 13 39 0
66 63 14 0
37 31 -30 0
2 37 44 0
56 70 -27 0
32 31 42 0
50 11 -64 0
27 63 49 0
41 27 13 0
46 21 -65 0
-32 17 -7 0
-1 -11 22 0
45 -2 -49 0
-21 59 -34 0
-5 -35 10 0
-45 -1 -59 0
38 -31 69 0
5 25 53 0
-31 -67 -16 0
-8 -12 66 0
61 -75 42 0
67 -19 -31 0
44 -35 11 0
-58 34 20 0
26 33 -17 0
-55 42 -73 0
-13 -43 35 0
69 -67 29 0
-8 -44 -15 0
-17 -26 -30 0
5 41 -67 0
-26 34 12 0
60 -32 43 0
