c Random 3-SAT instance
c alpha = 2.0, N = 75, L = 150, instance = 293
p cnf 75 150
-51 -13 37 0
-74 48 29 0
70 57 -75 0
35 31 67 0
-16 -22 -13 0
-39 2 13 0
3 -12 -36 0
49 -12 -61 0
-37 35 10 0
57 -55 -2 0
3 -4 10 0
-58 5 4 0
-38 5 -58 0
-73 71 53 0
55 -74 36 0
-8 -10 60 0
10 -49 33 0
16 -33 25 0
-41 -23 -8 0
59 4 -45 0
62 61 66 0
57 44 27 0
-28 29 -63 0
-56 21 -47 0
-48 -30 24 0
62 -61 -54 0
-56 66 59 0
-44 29 75 0
-38 -3 -55 0
-40 -34 36 0
36 59 -64 0
-68 -57 24 0
58 69 -38 0
56 43 -71 0
15 65 -74 0
-23 24 8 0
-59 71 28 0
-20 60 -27 0
63 54 -68 0
57 -17 -16 0
-52 -38 17 0
-58 65 -3 0
72 -52 -25 0
-41 75 51 0
18 1 -39 0
15 -33 56 0
-26 -27 -69 0
36 46 24 0
-27 -30 50 0
-72 -43 19 0
73 72 -28 0
60 10 14 0
-56 68 -45 0
20 48 -45 0
74 -23 -68 0
-70 67 -69 0
70 35 -69 0
-57 -12 -54 0
-16 18 15 0
41 -30 -43 0
51 -30 -15 0
56 35 49 0
51 25 -68 0
52 -41 62 0
49 36 -22 0
58 -5 -2 0
50 -61 -62 0
-21 -22 73 0
-15 -2 17 0
18 -47 30 0
17 -13 -10 0
-30 -17 -58 0
-65 59 -75 0
-16 6 57 0
42 -21 43 0
11 41 40 0
12 36 32 0
14 31 4 0
-37 -12 66 0
-37 -14 45 0
7 -48 -60 0
-3 22 4 0
-39 -64 57 0
11 -49 65 0
-33 -61 55 0
-61 32 -50 0
-17 29 12 0
-12 9 6 0
-39 26 25 0
73 -12 31 0
-60 -53 2 0
35 -36 58 0
-14 -25 61 0
74 -13 27 0
65 -42 -29 0
-45 46 -39 0
41 12 30 0
5 60 28 0
46 -39 74 0
-7 64 35 0
52 8 21 0
-33 49 -59 0
74 -58 23 0
-49 -16 -63 0
36 35 -38 0
-15 -29 -40 0
-28 47 -21 0
7 -65 31 0
49 -74 -46 0
52 16 15 0
69 24 -13 0
-3 -50 64 0
20 -25 -75 0
48 -28 -63 0
41 32 -35 0
10 -64 52 0
27 74 -75 0
-4 -6 22 0
4 -61 72 0
-53 -49 -37 0
9 -35 11 0
-33 17 55 0
68 -21 -39 0
35 -72 48 0
-68 -63 -13 0
66 -10 32 0
50 32 16 0
7 -45 25 0
30 -10 61 0
-4 75 -10 0
-48 5 18 0
49 1 -75 0
19 46 1 0
-42 -36 17 0
21 -23 -3 0
-19 -34 -66 0
-70 -63 3 0
-33 -17 -68 0
56 -4 43 0
61 60 -65 0
7 -36 -54 0
70 -63 52 0
-14 -57 62 0
60 -43 -71 0
1 -15 -6 0
63 -17 22 0
21 -70 11 0
67 62 -63 0
49 29 -68 0
-13 -42 64 0
s SATISFIABLE
d decisions 41
