c Random 3-SAT instance
c alpha = 4.5, N = 75, L = 337, instance = 181
p cnf 75 337
39 36 -33 0
-55 33 68 0
32 34 -60 0
71 52 70 0
-17 64 51 0
-26 -74 22 0
-62 38 -56 0
-71 40 -9 0
-16 -37 -55 0
50 15 75 0
25 1 -5 0
-39 14 48 0
64 -74 20 0
-34 -47 15 0
35 -70 -17 0
38 -32 21 0
27 -43 68 0
-61 -42 -22 0
-75 17 -70 0
29 -5 -40 0
72 -13 -1 0
44 -12 -3 0
36 59 -15 0
46 -23 -72 0
-21 23 -31 0
24 21 45 0
-2 -49 9 0
-56 -13 -66 0
-39 -21 45 0
32 -71 -28 0
-16 -2 -15 0
67 71 17 0
-18 52 26 0
5 -67 -2 0
34 32 -7 0
37 -16 58 0
16 -65 -44 0
-44 -35 -58 0
39 7 -40 0
25 -57 29 0
-29 -8 -56 0
34 6 -75 0
12 -69 -37 0
57 -10 58 0
6 -68 31 0
20 47 8 0
45 68 2 0
73 61 -50 0
2 26 54 0
20 -19 55 0
-43 -10 -69 0
-41 -53 17 0
-59 -64 6 0
10 6 -72 0
-58 -7 -53 0
-34 21 24 0
-33 50 -15 0
32 60 -16 0
-20 -34 59 0
-38 -7 6 0
63 3 72 0
56 72 -28 0
75 3 24 0
32 -8 62 0
71 70 -35 0
-38 17 -7 0
-35 54 16 0
19 -1 27 0
-21 38 14 0
20 -47 -51 0
-31 -29 25 0
-49 47 -2 0
-41 60 -61 0
21 38 -65 0
60 75 72 0
1 -4 -28 0
-49 52 68 0
74 40 24 0
-31 53 -12 0
-62 -61 5 0
-35 -67 -19 0
-61 -75 -42 0
-55 75 -48 0
44 -49 19 0
-68 46 -28 0
-47 -25 41 0
-66 21 28 0
57 21 -3 0
27 -56 -3 0
-54 -41 56 0
47 19 -54 0
26 55 27 0
-57 -53 67 0
7 -6 -67 0
-12 4 37 0
26 -59 -71 0
22 9 -11 0
17 -28 30 0
-75 -30 26 0
-11 54 3 0
55 -67 -14 0
-62 -19 34 0
55 -5 -16 0
28 16 -39 0
59 -10 -43 0
44 -19 50 0
5 -8 40 0
-24 60 15 0
46 27 -66 0
4 -8 -9 0
-26 59 41 0
75 66 -17 0
-43 3 52 0
8 26 4 0
29 62 -20 0
-74 -28 15 0
-30 -6 -37 0
-13 10 -56 0
-31 -75 -42 0
37 47 52 0
26 73 -37 0
-59 -48 -51 0
-67 -7 -27 0
-14 9 33 0
-4 -7 20 0
-22 -17 55 0
25 74 -26 0
11 52 -20 0
7 67 -58 0
60 -62 -4 0
-21 -24 15 0
-3 1 4 0
-75 -47 -63 0
17 -23 -27 0
64 2 30 0
-42 9 24 0
-20 33 -15 0
7 10 16 0
-50 39 67 0
52 59 -33 0
12 59 71 0
23 -28 -20 0
43 31 56 0
-74 -13 -19 0
30 -1 -3 0
-20 -29 25 0
-65 60 -6 0
-20 60 -59 0
10 3 -9 0
18 -38 37 0
-45 -18 64 0
54 47 64 0
69 51 5 0
-62 -16 -13 0
15 62 -7 0
-46 24 30 0
36 -25 -68 0
27 -40 42 0
36 -32 -10 0
34 -35 10 0
-40 -64 -13 0
57 -43 -49 0
-44 5 65 0
23 -1 -56 0
-23 2 -67 0
-40 69 33 0
30 39 -51 0
41 -51 27 0
-44 -8 -55 0
-64 45 36 0
15 9 33 0
62 -24 22 0
-38 -69 10 0
-46 -67 49 0
-54 49 -12 0
36 50 44 0
-20 -58 -27 0
-63 5 58 0
-45 -52 32 0
17 -53 44 0
-31 22 -54 0
-23 -54 36 0
-63 -43 -39 0
-9 -26 -62 0
-52 -12 70 0
-64 -56 -7 0
13 -60 4 0
24 -33 -52 0
-47 40 56 0
5 -40 2 0
29 -33 -74 0
55 45 44 0
2 -3 70 0
-37 2 8 0
73 14 44 0
57 42 51 0
-40 -24 21 0
-8 -9 28 0
-24 -71 -20 0
-23 22 18 0
42 33 52 0
58 -59 -44 0
-75 10 5 0
63 18 -50 0
18 -70 74 0
-73 -69 52 0
50 -25 43 0
-59 18 -32 0
8 12 -37 0
-72 -52 43 0
55 -10 -46 0
-47 31 -36 0
-48 74 55 0
-42 -16 -27 0
68 -7 -22 0
13 3 -69 0
39 -29 -71 0
-66 -46 28 0
-75 55 29 0
48 8 -1 0
61 26 -2 0
-32 -11 -57 0
-57 -71 63 0
-2 24 51 0
-9 12 -40 0
-65 -42 -68 0
-61 20 64 0
-71 -15 67 0
-39 -56 -74 0
-73 37 17 0
7 35 12 0
56 65 -55 0
-8 33 -11 0
73 52 49 0
22 31 52 0
-11 33 -50 0
-29 63 53 0
-8 -51 -48 0
-38 70 45 0
19 -53 -45 0
36 48 -71 0
60 -14 -71 0
2 50 34 0
-26 72 61 0
-5 17 62 0
50 1 -49 0
59 68 -66 0
-72 -33 37 0
-75 17 33 0
-26 -25 57 0
-50 68 -64 0
-31 68 62 0
-4 39 -1 0
-54 -39 -46 0
12 2 25 0
3 65 67 0
71 69 60 0
-31 -1 -27 0
2 -51 -6 0
62 -26 8 0
25 -38 22 0
75 62 -51 0
-12 -30 -26 0
35 -31 -29 0
-69 -51 34 0
-16 9 -61 0
-38 -17 31 0
-2 69 47 0
44 54 23 0
45 -57 -14 0
55 -30 -35 0
5 52 -30 0
-74 36 45 0
-59 -73 -40 0
-62 68 -21 0
7 -23 66 0
70 47 51 0
-37 26 52 0
-47 36 -71 0
-28 5 66 0
21 13 34 0
-5 -74 70 0
51 67 -47 0
-26 -1 23 0
74 -63 27 0
-48 18 -43 0
29 44 45 0
51 -70 -14 0
-67 -26 -48 0
-13 -61 50 0
-26 46 27 0
12 35 58 0
-55 -71 -48 0
-4 61 -25 0
70 43 60 0
67 -29 51 0
52 -61 -43 0
-30 17 42 0
-7 41 -19 0
50 -43 56 0
-19 -64 -56 0
57 -53 -42 0
54 -48 2 0
-61 -9 -19 0
33 28 29 0
-66 8 -40 0
46 22 7 0
9 19 -57 0
-32 -6 18 0
-18 -60 -63 0
72 3 58 0
-57 -62 44 0
-41 -54 -68 0
2 -62 -10 0
50 -68 47 0
12 66 45 0
45 68 44 0
49 -22 18 0
58 -43 -26 0
58 -16 33 0
14 33 -25 0
29 7 11 0
5 -30 -51 0
17 37 51 0
-18 -46 49 0
-11 -28 -65 0
-5 35 41 0
-36 8 33 0
59 62 -65 0
-47 30 31 0
-33 -52 -74 0
57 63 -22 0
-56 26 65 0
-8 -53 55 0
-69 53 58 0
-4 17 74 0
-29 18 -15 0
s SATISFIABLE
d decisions 186
