c Random 3-SAT instance
c alpha = 6.5, N = 75, L = 487, instance = 264
p cnf 75 487
-32 33 68 0
-61 31 -30 0
66 -69 -37 0
5 58 -13 0
-63 17 75 0
69 -45 6 0
-36 30 -3 0
11 -30 -52 0
50 -62 11 0
-39 -32 12 0
3 -37 13 0
-3 -29 -45 0
-62 68 -57 0
-31 65 39 0
-35 -75 52 0
-2 -55 18 0
26 29 13 0
-40 -4 1 0
38 35 27 0
-26 69 9 0
-17 29 -75 0
73 41 -53 0
-31 36 -64 0
-57 8 75 0
24 23 -65 0
-66 42 32 0
-54 75 -7 0
-18 -17 73 0
18 -19 64 0
-69 -49 -19 0
34 10 14 0
-42 66 8 0
-65 -16 3 0
5 4 74 0
50 40 72 0
26 29 -42 0
3 57 5 0
-45 -10 -19 0
-67 22 2 0
29 -42 47 0
-55 -74 23 0
-8 -36 -58 0
74 58 33 0
6 -54 19 0
-28 -55 -2 0
37 -32 -54 0
-43 12 64 0
-34 62 51 0
-35 -39 74 0
44 -40 -74 0
70 -30 -28 0
-8 -35 -57 0
-30 70 64 0
30 75 -41 0
-57 -24 -22 0
72 37 -50 0
-21 -68 61 0
-16 72 -27 0
-25 36 -45 0
-1 -53 -7 0
25 -30 -9 0
-11 -18 -42 0
-30 32 -51 0
-2 -17 -61 0
-58 6 12 0
41 20 -9 0
-1 -16 -34 0
50 -21 -23 0
55 -7 -29 0
45 2 -75 0
70 61 12 0
-34 -63 -14 0
34 44 -25 0
-23 7 -41 0
59 -52 45 0
75 -59 -19 0
-28 8 1 0
-56 -13 -33 0
30 -53 -41 0
46 45 -62 0
58 -48 -19 0
-61 -36 17 0
44 -18 -36 0
3 47 50 0
28 -9 24 0
-67 -31 -18 0
-73 29 43 0
14 29 49 0
31 -68 -20 0
37 31 11 0
1 34 23 0
-57 -15 -12 0
43 16 72 0
51 33 -62 0
-69 45 62 0
75 -53 25 0
-25 -1 -3 0
60 57 2 0
-25 -27 -49 0
21 -52 -39 0
19 28 -42 0
-75 44 12 0
68 -49 -53 0
-67 -48 11 0
12 47 52 0
12 -40 36 0
21 -68 23 0
-15 -61 -55 0
-14 -27 32 0
-61 38 67 0
25 75 -59 0
40 15 69 0
40 15 56 0
37 -31 -62 0
-73 59 -72 0
-41 -68 8 0
17 -22 33 0
-71 34 10 0
