c Random 3-SAT instance
c alpha = 6.5, N = 75, L = 487, instance = 197
p cnf 75 487
-73 -24 23 0
35 -67 -75 0
54 1 62 0
-70 -14 -67 0
-60 -20 37 0
34 1 35 0
-69 -9 -4 0
7 -72 56 0
14 1 -25 0
-2 -60 -51 0
-58 -5 65 0
-30 -16 74 0
-30 -13 -3 0
-57 -62 36 0
39 29 -24 0
-20 -2 16 0
61 -38 26 0
54 4 42 0
-36 -60 -16 0
61 49 -11 0
2 -36 -17 0
53 -13 -14 0
-49 -20 -40 0
-2 35 -65 0
40 -15 -44 0
33 64 40 0
22 -53 -16 0
4 45 -58 0
-74 31 -39 0
-8 -40 16 0
-47 52 34 0
59 37 -63 0
-14 63 -42 0
-14 -13 44 0
72 9 -12 0
50 -1 -69 0
-48 8 65 0
6 4 -53 0
-61 3 72 0
12 13 -46 0
64 -30 37 0
-7 -3 23 0
-8 26 -9 0
-38 1 -62 0
22 -67 -15 0
-2 -32 -61 0
43 -68 -34 0
-60 -53 -28 0
-60 54 35 0
-9 -22 -41 0
-46 15 -10 0
16 27 -59 0
38 -10 -2 0
-42 -23 -19 0
-39 -3 -68 0
21 65 -1 0
-10 48 68 0
-9 -63 -66 0
-13 -73 39 0
24 56 48 0
-23 64 -39 0
57 13 -38 0
63 20 3 0
50 33 -75 0
-43 -22 -8 0
-24 -34 -58 0
-12 -64 -29 0
-75 -72 -29 0
-57 -66 55 0
15 67 -36 0
10 19 50 0
56 -16 -20 0
75 -61 -44 0
73 -58 -34 0
39 -51 44 0
63 13 -62 0
10 -44 -51 0
-53 11 -71 0
6 -53 17 0
-68 -57 -42 0
74 71 -50 0
-52 -17 -62 0
48 29 -56 0
70 32 47 0
-13 61 24 0
31 58 47 0
18 69 45 0
-20 -74 -55 0
-54 -71 -44 0
53 3 -64 0
65 45 -52 0
-28 -57 -38 0
-3 -43 -15 0
-21 27 15 0
-7 -40 -30 0
-50 65 15 0
46 45 38 0
30 -36 -63 0
40 -75 12 0
-63 -28 32 0
68 53 -69 0
11 49 -54 0
-71 -39 52 0
3 -55 41 0
48 59 -50 0
29 -22 -52 0
61 32 53 0
19 39 11 0
-2 -72 39 0
-45 50 -37 0
44 56 58 0
50 -46 -3 0
-39 30 66 0
1 -62 -70 0
-39 51 -34 0
22 3 1 0
-32 66 -19 0
51 -42 -8 0
-15 -39 -41 0
9 72 6 0
41 -62 31 0
21 20 51 0
71 43 -17 0
-42 34 59 0
22 -5 57 0
70 -65 -10 0
72 -54 -11 0
44 40 -9 0
26 -45 2 0
-24 9 72 0
71 61 53 0
60 22 -45 0
-56 16 66 0
-58 71 11 0
33 19 29 0
-43 -28 -10 0
-8 14 -38 0
61 -69 -23 0
59 -32 25 0
45 -12 -72 0
57 14 5 0
43 -32 7 0
10 -37 61 0
-3 -41 57 0
68 -42 -25 0
-12 -40 -31 0
-44 12 -58 0
66 19 -12 0
-28 -53 -74 0
65 -38 34 0
29 -65 51 0
63 2 -45 0
38 10 2 0
-57 2 68 0
66 -47 -28 0
27 -44 -35 0
13 -75 -63 0
4 14 41 0
-70 -8 45 0
-50 -22 -59 0
-40 -20 16 0
9 -48 2 0
5 -75 -25 0
-13 65 33 0
-5 -39 -4 0
-44 -10 21 0
43 -24 1 0
-56 40 -30 0
30 28 45 0
-56 38 11 0
32 -47 57 0
-44 -57 11 0
-65 22 10 0
-17 -58 28 0
-48 -26 64 0
-73 67 -25 0
-21 -3 -9 0
-68 -41 -10 0
-17 42 -61 0
9 -51 -53 0
-5 34 -59 0
-47 45 -59 0
18 47 -25 0
-26 32 70 0
-66 75 -54 0
49 -73 72 0
73 59 68 0
-19 -47 -37 0
59 -41 -51 0
25 35 13 0
38 73 45 0
13 52 -37 0
44 -40 20 0
-2 26 44 0
12 68 -74 0
56 -18 28 0
57 -33 -41 0
-37 53 70 0
7 24 -35 0
-75 10 3 0
32 -61 36 0
-33 -1 71 0
-62 -12 -29 0
5 19 73 0
40 60 27 0
43 47 3 0
-42 71 -45 0
-35 55 6 0
-17 59 64 0
-43 3 59 0
-56 58 61 0
54 -63 -36 0
73 13 5 0
-48 55 24 0
28 24 49 0
51 41 22 0
-48 -30 56 0
-75 29 -4 0
-4 -3 -60 0
-2 -1 6 0
-20 2 74 0
-70 -58 -60 0
12 57 15 0
44 26 27 0
-54 -38 29 0
29 -65 21 0
-69 -63 24 0
18 -22 71 0
-53 3 66 0
42 -58 -5 0
-46 -10 26 0
-31 -49 30 0
-9 -58 72 0
27 30 12 0
3 52 -58 0
57 -18 -8 0
7 -40 -69 0
-56 -65 -27 0
3 40 -59 0
-37 41 -16 0
-47 -34 56 0
67 -45 -41 0
-39 -5 69 0
-30 45 51 0
-1 -29 17 0
48 -13 9 0
-39 4 -42 0
-17 69 15 0
63 53 66 0
14 64 -21 0
-21 61 58 0
-27 37 74 0
17 5 48 0
-61 -18 -53 0
61 -62 58 0
56 1 -20 0
31 68 -11 0
60 33 62 0
72 -42 -52 0
-66 42 -57 0
-71 61 62 0
68 -30 63 0
-16 -8 -12 0
32 28 -61 0
-36 31 63 0
-66 65 -5 0
66 55 -71 0
-44 -52 -15 0
69 52 16 0
-9 48 -51 0
-67 -75 29 0
75 73 -39 0
69 65 -30 0
-70 -47 -19 0
61 -47 68 0
6 75 46 0
46 -56 -29 0
-73 -62 27 0
-62 60 -5 0
53 61 -62 0
16 -46 -55 0
2 30 -29 0
-42 59 -12 0
38 -33 10 0
21 -43 10 0
-66 -29 70 0
-8 -35 30 0
65 -12 -38 0
41 -61 4 0
-59 20 -72 0
-26 -70 63 0
-7 67 12 0
41 55 -43 0
34 45 63 0
-59 8 43 0
-53 -15 46 0
68 -52 -21 0
42 -51 -3 0
-20 -22 63 0
-54 58 23 0
-58 -21 67 0
4 72 -17 0
-56 16 -30 0
-51 45 55 0
-20 58 -38 0
-7 72 -41 0
-47 46 56 0
-72 61 -46 0
