c Random 3-SAT instance
c alpha = 3.5, N = 75, L = 262, instance = 127
p cnf 75 262
-30 71 -17 0
-57 -29 18 0
41 25 27 0
58 57 72 0
-33 70 -46 0
-33 47 -36 0
24 45 -28 0
35 31 4 0
11 -58 13 0
61 70 36 0
-46 13 -10 0
25 -67 -36 0
54 63 -22 0
29 74 -46 0
-18 29 61 0
9 4 -23 0
30 -75 -57 0
-10 26 -47 0
38 53 3 0
29 -3 71 0
72 -41 -3 0
-39 -60 -51 0
-39 -12 -61 0
-50 41 75 0
-9 38 -20 0
49 44 -60 0
-30 -33 50 0
-13 -24 61 0
44 51 9 0
38 -54 -35 0
60 12 -7 0
-12 3 41 0
10 -69 -63 0
20 33 26 0
13 71 21 0
56 75 46 0
32 49 46 0
-38 -61 -8 0
49 42 -18 0
33 -29 24 0
-27 -71 62 0
-49 43 26 0
-44 -37 -71 0
-35 43 45 0
-43 10 42 0
23 -60 -74 0
-58 -3 22 0
37 68 -50 0
18 50 9 0
16 -40 -29 0
-56 3 -53 0
-46 70 -27 0
-70 43 -8 0
-74 37 39 0
-6 49 53 0
-44 54 70 0
-10 -21 -23 0
-20 9 -24 0
68 -61 -48 0
-30 33 -74 0
59 51 -45 0
45 10 34 0
48 -74 -11 0
-12 -14 -46 0
-41 -65 -61 0
13 -5 9 0
8 -37 -47 0
5 23 -27 0
-60 24 -35 0
35 -43 -6 0
1 -68 -58 0
33 37 24 0
-15 -46 37 0
-75 -53 -1 0
-25 -57 -62 0
-66 55 -44 0
-65 72 15 0
10 45 56 0
-67 -58 -20 0
35 19 -8 0
-3 41 70 0
-58 21 35 0
-4 -71 48 0
-40 68 -41 0
-28 -64 -26 0
40 -2 41 0
-1 -57 -62 0
73 25 -26 0
-51 29 6 0
30 44 -43 0
-15 49 7 0
-19 -8 64 0
-57 25 72 0
-33 -37 -19 0
-13 -12 -74 0
16 -57 -59 0
45 50 -27 0
4 47 -60 0
6 33 55 0
-17 50 -7 0
55 -73 -52 0
-44 42 -55 0
11 10 -29 0
-3 -41 56 0
39 -47 -62 0
-23 -2 42 0
73 51 -69 0
58 39 45 0
-61 39 72 0
-33 37 -23 0
-39 41 -34 0
38 12 51 0
-6 -3 26 0
6 -58 -17 0
68 -21 -55 0
61 57 38 0
-44 58 6 0
-52 -60 63 0
-55 72 32 0
28 23 3 0
22 -23 53 0
-54 8 -9 0
-60 -69 40 0
-48 -57 56 0
35 -45 39 0
22 -30 41 0
-22 -34 38 0
37 50 -48 0
-31 21 18 0
-46 -1 -59 0
35 -24 22 0
-64 -69 -67 0
-48 -52 -10 0
17 59 -15 0
3 13 14 0
53 1 -13 0
-19 -72 5 0
-12 72 63 0
15 9 -8 0
2 67 57 0
29 73 -8 0
-18 20 -49 0
34 -17 66 0
41 -75 73 0
-48 -18 24 0
51 -62 13 0
-35 58 -60 0
41 36 35 0
5 18 50 0
70 63 44 0
70 2 27 0
62 7 -66 0
62 -30 -34 0
53 -37 -17 0
57 8 4 0
-51 69 -67 0
-26 56 -24 0
-48 -70 -66 0
-58 13 26 0
-37 -8 -47 0
-22 47 54 0
-23 37 -42 0
33 34 -10 0
62 -39 -28 0
10 6 -1 0
-35 27 15 0
8 56 44 0
-42 -3 69 0
-47 48 30 0
27 51 16 0
-72 -73 50 0
22 -1 16 0
59 61 -41 0
-66 -37 -18 0
69 -39 -38 0
-32 52 -6 0
26 66 30 0
43 31 32 0
19 -9 47 0
-58 72 66 0
5 51 -70 0
35 38 -45 0
-34 41 15 0
-25 68 -37 0
62 -65 47 0
-24 -50 41 0
-7 2 41 0
-58 -40 36 0
-38 -18 -6 0
38 50 5 0
60 69 -57 0
6 61 -49 0
3 32 -33 0
-75 -8 74 0
-28 54 15 0
-65 -26 -19 0
-68 46 15 0
13 20 61 0
-50 10 -14 0
18 19 54 0
69 28 -62 0
-17 -67 54 0
42 26 13 0
-23 57 -33 0
-64 40 -66 0
19 52 36 0
6 3 41 0
-61 52 -58 0
-72 -16 66 0
-12 -1 -59 0
59 52 -41 0
56 57 -44 0
-7 26 -12 0
-22 -74 -19 0
58 -48 -68 0
-9 -65 18 0
53 -47 -13 0
17 -11 65 0
-18 34 5 0
-3 -19 -23 0
-8 45 37 0
-22 32 5 0
-73 -15 -29 0
42 8 69 0
12 -37 -54 0
16 -68 66 0
-7 -12 42 0
48 49 -41 0
-67 -62 51 0
-14 20 -43 0
58 26 59 0
-26 -10 -2 0
-26 1 -55 0
-27 -8 -72 0
16 34 -23 0
-59 5 -65 0
27 -21 -37 0
-37 18 -24 0
40 -71 -15 0
11 -67 -44 0
-16 -19 57 0
25 8 -75 0
50 -52 -16 0
46 -14 -62 0
-65 -5 39 0
52 4 23 0
9 75 69 0
25 7 -23 0
-7 -45 50 0
11 13 -25 0
36 11 -10 0
-16 -57 64 0
-20 -75 14 0
13 -18 -33 0
-56 -51 -14 0
39 -8 -65 0
40 -28 46 0
-39 3 -18 0
-47 42 69 0
-20 18 -9 0
-24 44 -37 0
57 -8 33 0
s SATISFIABLE
d decisions 64
