c Random 3-SAT instance
c alpha = 1.5, N = 75, L = 112, instance = 259
p cnf 75 112
42 -66 -10 0
55 1 30 0
-58 -44 -1 0
-11 -48 -12 0
-23 -14 46 0
-71 10 -23 0
-28 -10 -29 0
1 5 45 0
46 -55 -2 0
-17 -31 45 0
-48 51 67 0
-67 59 -49 0
48 4 35 0
-9 -51 -62 0
-16 -6 34 0
50 -27 -29 0
-13 72 50 0
51 -34 -20 0
-6 20 -28 0
10 -57 -21 0
-56 10 73 0
64 -73 -22 0
72 -75 -49 0
12 -59 11 0
50 12 -58 0
69 20 -37 0
53 -8 -38 0
-16 -25 34 0
-52 29 -19 0
24 -29 22 0
-15 -42 -12 0
36 -34 37 0
40 -21 -16 0
-17 -19 55 0
31 47 -10 0
-7 -69 -18 0
-3 -5 -31 0
-72 -16 52 0
74 9 -65 0
-67 43 -5 0
-71 -10 61 0
-40 -21 45 0
33 -67 -24 0
-34 65 -48 0
-17 6 -55 0
-19 -42 -33 0
-64 49 -6 0
7 -73 2 0
-54 22 20 0
18 -8 4 0
38 24 -56 0
-11 65 -55 0
-35 62 17 0
30 13 48 0
34 -2 70 0
8 26 58 0
-59 -20 -10 0
9 -73 52 0
-15 70 24 0
59 -15 48 0
-16 22 -64 0
38 -15 58 0
51 25 2 0
32 2 67 0
59 44 57 0
-47 -25 -32 0
-8 70 -62 0
28 -1 16 0
-48 31 8 0
17 -6 -64 0
-42 -39 32 0
27 16 13 0
25 -41 -28 0
54 -2 -38 0
28 -65 44 0
-32 -30 62 0
-57 63 -66 0
-65 -29 51 0
-33 50 -75 0
68 51 -10 0
53 -39 -26 0
-65 -3 -5 0
-40 17 -8 0
-46 -61 -32 0
-13 35 24 0
-43 57 49 0
-40 -59 50 0
48 -72 -33 0
-54 30 25 0
1 7 -43 0
10 -30 -60 0
-48 -37 6 0
62 -42 43 0
-16 30 46 0
-46 1 65 0
30 18 -14 0
6 53 3 0
-71 16 -1 0
21 -50 34 0
-33 18 -44 0
43 -19 -64 0
63 64 -5 0
26 37 -6 0
19 -41 -70 0
55 -75 -51 0
-37 -70 -53 0
10 43 -29 0
40 13 -51 0
-54 64 -57 0
51 65 -75 0
-10 -55 -27 0
11 -57 20 0
s SATISFIABLE
d decisions 53
