c Random 3-SAT instance
c alpha = 9.5, N = 75, L = 712, instance = 234
p cnf 75 712
9 -38 -66 0
-29 75 55 0
36 72 -74 0
2 38 -37 0
-15 -13 -46 0
-27 -66 -30 0
43 15 22 0
1 -66 34 0
36 6 -22 0
-32 -52 15 0
37 -65 24 0
10 -13 24 0
55 -39 57 0
-41 35 -36 0
-64 47 -31 0
35 -20 -15 0
-36 64 -32 0
42 -48 57 0
10 66 -15 0
13 24 15 0
-12 6 8 0
60 61 38 0
23 53 15 0
32 -73 -52 0
-58 -21 9 0
-71 51 32 0
-36 26 63 0
42 40 64 0
68 64 -34 0
-18 75 -51 0
71 -53 -16 0
21 6 12 0
-7 49 63 0
75 -24 73 0
-75 -71 73 0
49 -64 -63 0
43 -27 45 0
74 -27 -54 0
-53 37 6 0
51 -6 -62 0
-50 67 -28 0
-52 -24 -40 0
22 56 -67 0
-32 -49 -48 0
26 40 30 0
-27 36 59 0
4 11 6 0
-44 -14 49 0
30 64 35 0
44 -28 32 0
-11 -65 33 0
-32 39 75 0
-44 -50 -8 0
-2 22 -18 0
-24 -53 -73 0
-69 -67 14 0
28 66 -56 0
-62 48 -23 0
12 72 38 0
-70 32 10 0
54 68 66 0
-75 -61 -9 0
-29 -57 25 0
-64 -15 38 0
72 60 4 0
10 38 -21 0
-70 2 -71 0
41 -33 -47 0
12 -41 29 0
24 -49 47 0
-39 -46 69 0
-70 45 46 0
-36 74 52 0
67 -13 57 0
-8 -3 46 0
73 -62 30 0
-27 -67 49 0
51 -41 58 0
-75 67 -45 0
-61 -43 -17 0
-69 38 -27 0
-11 57 2 0
-48 11 -42 0
1 8 66 0
-58 -33 -48 0
-58 55 54 0
-65 37 46 0
74 -2 -58 0
32 -26 59 0
-63 -46 -43 0
-58 -75 -3 0
6 21 -14 0
71 48 5 0
-48 42 19 0
-4 69 -9 0
40 -41 38 0
54 -24 -42 0
-52 61 12 0
7 63 -19 0
-70 -47 69 0
68 8 -53 0
37 -69 -26 0
20 -66 -51 0
-10 23 -35 0
26 46 -70 0
10 58 -31 0
21 62 16 0
-45 -66 -20 0
-36 57 25 0
-35 -69 34 0
8 36 53 0
-31 2 -6 0
-62 58 -1 0
-56 -53 -12 0
29 -49 57 0
32 65 -43 0
-38 12 52 0
-50 -19 -11 0
72 -74 57 0
-60 16 50 0
-58 7 33 0
1 -40 23 0
-41 -38 -3 0
18 -9 -12 0
58 40 -65 0
53 74 -2 0
-15 17 -22 0
18 -67 47 0
-8 34 67 0
64 -25 62 0
-49 37 64 0
66 10 -29 0
39 27 -62 0
14 -2 -17 0
-17 -16 70 0
8 24 -3 0
58 -9 59 0
59 6 64 0
-34 21 -4 0
61 9 -2 0
48 -4 71 0
11 7 -45 0
-57 -23 66 0
38 68 -6 0
-35 -19 44 0
-54 -10 39 0
44 -50 39 0
-42 34 -17 0
-39 -58 69 0
-14 75 27 0
-33 55 -46 0
41 29 26 0
45 14 -47 0
65 27 48 0
73 -51 2 0
-60 68 -32 0
26 75 -73 0
48 5 -12 0
58 -43 -5 0
15 -54 36 0
54 -30 5 0
-8 -54 31 0
44 52 -27 0
-3 -75 47 0
4 37 -69 0
4 44 35 0
-27 75 -2 0
-56 43 -35 0
47 20 -46 0
-7 -8 -51 0
-73 -15 75 0
22 -4 -39 0
-38 -25 -22 0
72 -37 12 0
-27 -10 73 0
-4 -64 -52 0
75 -71 -51 0
73 6 24 0
32 27 29 0
-46 -9 15 0
37 70 68 0
-11 -25 -53 0
-17 -23 -3 0
71 47 6 0
-51 -45 68 0
-31 -70 29 0
-23 -48 -20 0
-5 -57 65 0
63 5 52 0
13 31 -51 0
53 40 -45 0
69 -13 -14 0
