c Random 3-SAT instance
c alpha = 4.5, N = 75, L = 337, instance = 11
p cnf 75 337
70 36 -19 0
-74 25 -27 0
-32 -68 -62 0
-73 -75 60 0
-50 -9 8 0
75 -2 32 0
75 43 -61 0
32 63 60 0
51 -56 -28 0
-16 -50 -35 0
67 42 -26 0
17 -45 59 0
-68 21 -9 0
74 -19 11 0
-53 -51 -8 0
-24 40 -47 0
10 -58 -48 0
21 -55 -8 0
65 55 49 0
-43 1 -25 0
2 70 61 0
-2 51 -49 0
62 40 44 0
-58 -38 23 0
-65 -11 68 0
28 -39 56 0
-55 -10 61 0
-34 -57 44 0
-38 63 -75 0
-65 2 -3 0
54 -57 30 0
74 -34 44 0
-49 -32 73 0
-23 69 22 0
73 -37 33 0
-2 -71 10 0
24 -23 57 0
60 11 44 0
-8 7 27 0
-44 54 61 0
73 57 63 0
38 55 -63 0
23 -26 31 0
72 75 -18 0
-16 17 -42 0
-59 22 56 0
28 19 59 0
-8 -20 51 0
-31 -54 -37 0
72 15 47 0
1 44 17 0
67 23 -56 0
30 28 -38 0
55 -29 19 0
44 -53 11 0
-14 -65 -49 0
46 69 38 0
60 16 -59 0
71 73 32 0
-25 -46 20 0
32 20 71 0
-11 6 -56 0
43 -64 70 0
-28 -17 -36 0
49 2 32 0
9 25 -20 0
24 8 -67 0
65 70 -56 0
-38 -7 -19 0
15 41 -52 0
24 -8 -9 0
-39 -47 7 0
68 6 -3 0
-27 54 -64 0
-63 44 -29 0
-19 -16 -39 0
54 11 28 0
54 59 68 0
7 -40 41 0
61 -14 -67 0
56 31 62 0
-18 7 -42 0
35 62 46 0
56 -67 -49 0
-32 10 -54 0
43 -57 -67 0
-2 33 69 0
22 -30 54 0
-23 -24 -36 0
45 -11 -36 0
-8 21 75 0
1 -10 73 0
7 58 -2 0
19 -17 61 0
-11 38 -57 0
19 -62 -26 0
51 18 57 0
-15 16 34 0
42 -32 -73 0
10 -50 -42 0
66 35 -12 0
65 -31 28 0
-52 36 -61 0
68 -4 52 0
-3 -12 21 0
-17 8 -33 0
-62 -58 -7 0
-14 -38 67 0
63 -56 44 0
-55 68 -67 0
32 -45 -64 0
-36 -41 64 0
59 65 48 0
17 -12 54 0
54 -11 -45 0
73 12 -5 0
-54 27 -37 0
6 28 41 0
33 11 -45 0
55 -61 36 0
56 23 8 0
-74 -36 34 0
-72 -61 -17 0
-51 2 10 0
6 14 5 0
-14 75 -63 0
3 63 16 0
-37 59 -15 0
58 52 -38 0
-11 -15 61 0
48 -27 57 0
-26 -50 70 0
16 58 -14 0
54 38 33 0
-50 20 56 0
48 72 11 0
48 -42 37 0
-54 -28 56 0
-45 -68 48 0
-61 46 14 0
74 -6 -66 0
-37 15 -73 0
46 26 10 0
-2 -38 -40 0
48 66 21 0
46 27 19 0
70 10 29 0
33 2 -36 0
-26 -58 -36 0
-67 54 42 0
-2 -53 -62 0
-67 41 4 0
-70 -23 -20 0
75 3 -24 0
-20 26 -67 0
16 -40 28 0
-51 -36 61 0
67 61 -54 0
31 -75 43 0
16 37 31 0
51 -5 62 0
-57 18 11 0
-46 52 -42 0
-30 -44 -37 0
-47 44 -33 0
36 57 -47 0
-32 54 34 0
-26 -42 -39 0
-52 -37 -58 0
19 -25 -15 0
32 74 -43 0
-38 75 48 0
-71 -41 -55 0
44 -55 -60 0
-73 8 -69 0
44 26 1 0
-20 -12 34 0
27 37 -36 0
49 39 57 0
-48 61 -70 0
19 24 -17 0
-1 -66 -34 0
-37 29 -66 0
-68 -8 10 0
-74 71 -46 0
23 -72 34 0
-55 30 48 0
-31 21 -3 0
-37 11 7 0
-43 -66 -73 0
11 -49 46 0
-56 19 -70 0
-10 54 6 0
20 29 63 0
-36 8 73 0
5 23 -1 0
-27 -29 -4 0
-2 11 17 0
-10 28 -13 0
-11 12 -74 0
27 55 48 0
-38 65 71 0
-13 -39 72 0
62 -53 -40 0
35 -56 -75 0
-59 -60 -19 0
65 6 -7 0
8 72 -19 0
75 -71 -22 0
-46 -44 -49 0
41 58 22 0
-17 9 -14 0
23 -26 22 0
21 -75 -2 0
-12 -14 -50 0
19 25 15 0
71 -69 -62 0
48 11 -58 0
-38 -50 69 0
-75 -28 51 0
-8 -42 12 0
4 34 -39 0
-68 -9 -74 0
-8 33 5 0
12 19 28 0
-65 -19 -55 0
63 -41 40 0
-31 -6 -4 0
56 39 -45 0
-6 33 -54 0
-27 -33 -20 0
28 -40 -68 0
-56 -65 -53 0
15 -34 -4 0
46 61 -18 0
67 -65 -43 0
-67 17 56 0
10 30 -16 0
-36 74 -58 0
-52 31 -73 0
-24 -51 11 0
45 42 59 0
-26 56 -11 0
65 53 75 0
-71 34 21 0
-36 -63 -54 0
-34 -65 60 0
45 71 39 0
-26 58 -56 0
-10 28 69 0
-17 23 74 0
9 -68 5 0
61 17 -51 0
-50 -12 -49 0
73 75 57 0
-22 59 34 0
51 -71 19 0
8 -49 -43 0
9 25 46 0
54 24 44 0
-53 -75 31 0
-69 -54 31 0
-7 52 -44 0
43 14 40 0
50 24 14 0
-1 -3 -72 0
39 -60 47 0
49 69 -21 0
15 -28 14 0
46 23 -52 0
9 7 -63 0
61 19 42 0
30 44 9 0
49 34 67 0
15 -50 -66 0
32 -37 -28 0
36 -16 -25 0
1 39 26 0
38 -32 61 0
-62 27 -72 0
-49 -29 56 0
6 -61 -56 0
10 8 -68 0
-51 29 -23 0
23 68 -18 0
-66 55 -30 0
31 -36 -35 0
63 10 50 0
2 -65 47 0
23 -54 71 0
47 -24 -27 0
44 67 42 0
-64 -39 -42 0
-4 -66 3 0
-73 -25 46 0
55 24 8 0
-6 -18 -15 0
-8 22 -44 0
-51 52 44 0
7 38 -33 0
52 -70 -14 0
74 8 -37 0
20 66 -25 0
5 -41 -45 0
47 -71 -55 0
73 -52 -11 0
75 -3 65 0
63 -49 -36 0
66 -59 -62 0
16 61 -59 0
19 34 60 0
49 -38 4 0
19 45 -8 0
-44 45 58 0
-47 -35 33 0
6 25 -37 0
47 -26 -36 0
47 67 -30 0
-58 -62 53 0
-1 -46 62 0
6 70 24 0
-64 9 -44 0
11 -39 -72 0
48 -29 52 0
-71 -75 49 0
-15 -28 -23 0
16 71 13 0
-37 15 67 0
-31 -74 -54 0
-63 65 13 0
71 -69 67 0
41 -13 17 0
57 45 63 0
6 -31 -42 0
-30 13 -21 0
1 -69 -23 0
-68 40 38 0
s UNSATISFIABLE
d decisions 156
