c Random 3-SAT instance
c alpha = 6.5, N = 75, L = 487, instance = 28
p cnf 75 487
-32 -16 47 0
36 -43 10 0
52 -70 -23 0
55 -25 21 0
-43 9 -51 0
56 65 -63 0
51 60 22 0
-14 74 -55 0
-18 -57 9 0
63 51 27 0
-27 49 -3 0
-9 70 -42 0
-49 -55 -25 0
15 -61 -58 0
-20 -21 -66 0
-36 -23 -66 0
2 -74 32 0
28 -40 53 0
-39 62 46 0
1 31 74 0
64 -13 6 0
-56 9 26 0
-9 61 -38 0
38 -59 9 0
-1 59 75 0
-33 11 -16 0
-36 63 57 0
-36 74 -14 0
14 -20 -38 0
73 62 -59 0
-70 51 -28 0
60 41 20 0
-3 59 73 0
47 -34 42 0
-29 55 -63 0
-73 55 48 0
-3 18 -74 0
-13 -49 48 0
6 -72 4 0
17 -2 -5 0
-36 -11 -27 0
51 18 -20 0
5 -29 17 0
14 -17 23 0
36 -63 -33 0
51 -24 55 0
38 -4 61 0
-32 -52 -33 0
-20 -54 -47 0
-25 -13 52 0
55 66 37 0
-52 -69 31 0
-71 33 -18 0
1 -64 -6 0
11 -17 60 0
39 21 -65 0
70 56 -72 0
22 -4 -38 0
56 -37 48 0
-24 -2 -12 0
6 1 -7 0
-23 8 -27 0
13 36 53 0
26 -68 -35 0
25 3 8 0
-37 58 21 0
11 44 -57 0
8 69 -11 0
54 -52 -49 0
26 56 3 0
-27 -60 55 0
57 -68 12 0
64 -33 55 0
-6 4 13 0
39 -8 6 0
35 -16 7 0
-56 -5 28 0
-40 -52 -11 0
48 51 55 0
-67 -58 23 0
-16 65 19 0
-23 31 -74 0
-18 -9 -62 0
-35 -20 -10 0
-36 -43 71 0
-40 65 -5 0
8 -60 7 0
14 21 47 0
-55 -2 -66 0
-39 37 3 0
-25 59 57 0
-71 -5 49 0
-50 31 -72 0
22 18 70 0
71 6 59 0
-23 -9 -16 0
38 56 -30 0
-24 -32 -52 0
-48 49 -3 0
-62 17 30 0
63 51 -31 0
-71 -53 -13 0
31 -24 17 0
43 -50 7 0
23 -66 11 0
63 6 24 0
-35 48 -43 0
11 35 21 0
-20 -36 31 0
70 4 11 0
-8 52 74 0
-63 -16 -49 0
10 32 -35 0
-25 -33 -31 0
-23 30 -34 0
30 -56 -29 0
-46 -15 -19 0
-33 18 10 0
21 63 71 0
38 -3 -26 0
-62 39 32 0
7 44 -31 0
-39 31 -47 0
-65 -24 -1 0
-43 55 39 0
35 52 -54 0
-45 -36 57 0
-12 -43 70 0
-15 7 -70 0
60 -33 3 0
65 10 -18 0
36 43 -51 0
25 -12 -71 0
14 71 6 0
57 42 12 0
12 48 -33 0
-57 33 -64 0
59 7 47 0
35 53 28 0
35 54 60 0
-48 7 -75 0
-52 75 -44 0
-11 58 -57 0
13 -41 5 0
-64 66 -32 0
71 -27 -18 0
-32 5 -16 0
14 -23 56 0
28 65 -15 0
-49 -41 -50 0
17 -26 -51 0
-58 68 25 0
-56 32 -59 0
14 2 69 0
-54 -4 -22 0
-64 -16 38 0
-19 53 1 0
-19 12 -39 0
74 -3 71 0
44 40 -13 0
-49 56 13 0
5 46 -22 0
27 -46 17 0
-4 -62 -10 0
-72 -9 -14 0
53 -24 66 0
-63 -64 -56 0
21 -47 54 0
6 -16 -4 0
49 37 69 0
53 29 34 0
43 -29 57 0
38 45 29 0
39 58 51 0
-69 -55 -50 0
73 47 3 0
-22 69 -49 0
7 21 34 0
56 -40 4 0
-19 -51 20 0
-62 -19 -46 0
37 64 68 0
49 -68 71 0
64 -14 6 0
-52 -56 -15 0
52 -43 -29 0
45 33 -13 0
-42 29 63 0
19 47 -68 0
-43 40 73 0
-4 -52 36 0
60 51 34 0
2 53 -60 0
6 27 -49 0
36 -69 -17 0
-22 13 -56 0
10 68 36 0
10 4 58 0
51 -60 68 0
63 9 -37 0
-71 7 -58 0
-37 10 -2 0
-19 55 36 0
-63 -60 39 0
-55 -43 69 0
70 -73 -51 0
-70 59 -36 0
70 34 -31 0
-41 -68 38 0
-18 22 -56 0
-3 -31 13 0
-21 -24 59 0
71 -31 -39 0
21 -37 43 0
42 19 -71 0
-52 -40 41 0
-42 -4 -73 0
-9 -1 19 0
4 9 -35 0
-50 17 -40 0
-8 65 -75 0
-33 15 -8 0
-21 -16 48 0
-67 -25 23 0
-6 -12 -63 0
50 -34 -19 0
-20 -15 12 0
48 49 -37 0
18 26 74 0
-75 -72 64 0
-49 -5 66 0
-38 41 50 0
38 -52 22 0
-20 -9 26 0
-45 1 19 0
39 -57 -12 0
-13 63 -64 0
-75 -7 -39 0
34 20 1 0
17 60 -5 0
-45 12 -19 0
52 -66 -50 0
-68 63 -32 0
-56 70 40 0
50 -23 41 0
-11 -3 1 0
7 -35 31 0
-36 -18 53 0
57 17 -51 0
-32 61 51 0
10 1 20 0
-17 59 56 0
-23 26 11 0
-56 -19 -3 0
-72 -53 -68 0
-42 -53 54 0
-48 4 -70 0
49 75 -62 0
73 63 8 0
71 20 -46 0
-14 3 40 0
13 34 -68 0
-18 26 -63 0
43 75 23 0
-45 -72 26 0
29 20 7 0
71 -66 -64 0
11 -4 26 0
-66 -7 52 0
-29 34 -37 0
-11 3 -19 0
-66 -62 51 0
-65 33 52 0
-5 -25 2 0
-17 -40 27 0
59 -17 75 0
-19 43 -40 0
-14 42 63 0
16 -41 17 0
-44 -14 -16 0
-53 60 29 0
-72 -8 31 0
-2 23 57 0
-8 52 -42 0
-75 -14 4 0
14 65 -62 0
-74 22 -55 0
-28 49 67 0
36 -26 14 0
33 -21 40 0
58 -64 -32 0
2 31 27 0
24 -70 -46 0
-24 12 -28 0
-11 60 51 0
58 -10 46 0
59 24 -55 0
40 -63 59 0
2 52 29 0
-29 7 72 0
26 49 -11 0
-69 36 -52 0
42 72 21 0
24 -41 2 0
-58 -50 -73 0
34 64 -75 0
59 21 -46 0
38 32 -30 0
17 20 21 0
64 -57 40 0
-5 -27 -38 0
18 -41 73 0
72 28 3 0
40 39 7 0
-62 -54 -41 0
-6 5 21 0
-21 63 26 0
-20 43 -1 0
-15 6 -32 0
37 1 10 0
42 -51 20 0
-66 -42 18 0
-59 12 74 0
59 -10 -62 0
-36 -45 41 0
50 -44 -5 0
-66 9 -73 0
8 -51 20 0
-13 34 12 0
-42 40 -48 0
68 3 -45 0
38 34 3 0
57 28 69 0
44 -21 -51 0
10 43 -13 0
58 69 12 0
-17 -16 25 0
22 32 -15 0
-36 -3 52 0
11 -14 32 0
25 -20 3 0
28 -10 61 0
-30 -19 -8 0
-51 -52 49 0
-45 -13 -69 0
52 -9 -30 0
25 4 -29 0
-42 53 -5 0
-63 62 -60 0
16 26 70 0
20 52 58 0
-25 63 24 0
-61 -52 -39 0
64 26 -18 0
-27 69 -51 0
46 -20 -62 0
-2 -54 -6 0
55 32 -30 0
-72 -67 -15 0
-30 19 -59 0
-51 22 -8 0
-29 25 -60 0
-70 -12 11 0
38 54 69 0
-70 -65 49 0
-47 49 67 0
49 -17 -64 0
51 41 11 0
-7 -51 -30 0
-71 -41 -5 0
-49 -29 -25 0
-60 -3 37 0
23 58 20 0
40 8 46 0
61 32 14 0
67 -60 -51 0
-33 -55 73 0
49 -38 -22 0
20 -73 -21 0
74 21 -15 0
-17 13 67 0
14 -44 51 0
-40 -24 -15 0
-16 11 -47 0
54 59 -25 0
31 -75 -8 0
54 -74 36 0
69 -52 -24 0
14 -72 -67 0
28 47 -57 0
-53 35 -7 0
47 37 -63 0
-2 -1 -22 0
45 11 -21 0
8 -36 -41 0
5 -34 40 0
-7 -63 -59 0
16 22 31 0
53 7 -35 0
-11 6 -32 0
5 67 19 0
5 -32 -51 0
25 72 -6 0
-29 -35 32 0
2 -36 55 0
6 47 32 0
-60 43 -7 0
3 52 -18 0
-60 -46 59 0
4 -54 -8 0
20 45 -30 0
-61 37 75 0
-50 66 49 0
44 -2 -54 0
44 -24 -32 0
49 -30 -36 0
