c Random 3-SAT instance
c alpha = 6.5, N = 75, L = 487, instance = 52
p cnf 75 487
59 -29 -5 0
71 -42 -46 0
45 15 53 0
27 14 -30 0
-44 -25 -30 0
8 42 -44 0
52 -15 -7 0
-7 21 -46 0
-29 -71 -5 0
-16 -57 63 0
6 50 -60 0
-73 -39 4 0
52 6 -56 0
-21 -48 9 0
-24 10 -43 0
66 20 23 0
12 69 62 0
54 -49 -40 0
3 59 27 0
-4 -26 50 0
-46 69 -72 0
-8 -42 20 0
-68 63 11 0
-16 49 -74 0
-9 46 -59 0
-35 66 -64 0
19 -25 68 0
71 -61 -58 0
-53 36 -45 0
-45 -41 44 0
69 50 56 0
33 1 27 0
33 27 -50 0
65 -51 -27 0
49 63 61 0
31 -23 -1 0
47 41 -57 0
-9 -12 14 0
-46 -31 -8 0
65 -21 71 0
-50 6 1 0
48 -13 8 0
29 -73 -18 0
61 54 42 0
8 -25 -29 0
-14 46 -42 0
-39 -45 34 0
-10 28 -7 0
-10 19 46 0
61 59 52 0
-65 -58 45 0
68 -52 41 0
49 7 -26 0
-23 4 -9 0
-37 33 54 0
-7 35 48 0
-20 -11 -27 0
-12 -53 46 0
-29 -63 43 0
70 6 -40 0
15 -53 38 0
-24 -64 69 0
41 50 19 0
-27 -63 -56 0
5 -55 -14 0
66 -49 -32 0
41 36 31 0
73 37 14 0
36 -43 68 0
-18 25 -26 0
-68 59 -11 0
-36 25 57 0
42 13 -17 0
-20 -12 -19 0
-32 21 -22 0
7 -69 -2 0
-32 70 26 0
-17 24 10 0
-12 36 9 0
-66 40 14 0
-68 -34 -44 0
-23 -28 -24 0
38 -53 24 0
36 37 22 0
-63 -59 -44 0
47 -51 45 0
39 -33 -38 0
-69 66 45 0
-43 -59 -17 0
-6 7 27 0
-40 32 68 0
-70 59 -55 0
-30 41 62 0
-18 27 50 0
-49 -34 35 0
50 -44 56 0
-74 57 29 0
-19 -20 44 0
73 63 51 0
62 -8 -48 0
6 -25 -68 0
5 40 67 0
-12 -40 -72 0
-73 -41 16 0
-12 -72 68 0
42 24 58 0
-38 -18 -53 0
30 67 58 0
74 30 63 0
-38 12 -63 0
-23 -11 34 0
22 -13 4 0
-2 72 3 0
-73 23 -70 0
-10 -60 41 0
-48 -29 -6 0
-3 10 16 0
-47 -73 -52 0
-20 -43 25 0
36 71 7 0
-58 36 14 0
62 27 -38 0
30 -63 -61 0
69 12 43 0
15 -59 -61 0
5 47 21 0
50 -42 -61 0
-11 -41 -68 0
-52 -62 50 0
-33 -34 40 0
44 57 45 0
-44 35 16 0
27 3 74 0
51 12 35 0
-12 -26 -63 0
-75 68 -61 0
70 53 -13 0
69 -15 20 0
49 -4 -34 0
-26 63 31 0
62 54 -56 0
13 -50 -61 0
55 -65 -19 0
11 -14 -44 0
71 -63 -8 0
-53 51 61 0
71 58 -75 0
74 38 -32 0
37 -51 -28 0
-3 -33 -71 0
-55 54 -74 0
-21 -44 34 0
-43 39 -13 0
-37 -5 -48 0
3 -54 30 0
-35 -9 61 0
-71 -7 -48 0
-54 -20 -73 0
-35 -71 48 0
-27 57 -11 0
-69 -9 1 0
-36 -10 -11 0
64 11 -35 0
39 64 -43 0
-47 -43 9 0
-67 71 30 0
33 73 8 0
4 -18 -35 0
58 7 -63 0
-68 42 -72 0
-52 9 -6 0
63 64 67 0
18 48 16 0
62 54 -16 0
-71 -72 9 0
-59 -68 -56 0
3 -40 19 0
9 -68 -27 0
74 -4 -19 0
32 -36 -61 0
17 48 -42 0
22 61 53 0
-68 -75 -42 0
-31 38 -24 0
48 -31 -6 0
-66 -40 18 0
10 33 42 0
28 64 20 0
71 -46 65 0
25 12 -48 0
-75 45 42 0
-19 -9 -29 0
17 -35 -55 0
49 -6 -65 0
14 -45 -67 0
60 70 22 0
12 -49 -74 0
-37 -13 -66 0
46 -61 51 0
75 -56 17 0
28 23 18 0
66 11 6 0
-34 27 -35 0
-43 -45 -1 0
13 -33 30 0
-32 69 -59 0
-32 -36 -5 0
-47 30 -22 0
-51 -44 -25 0
49 8 58 0
-47 16 17 0
66 -55 16 0
-62 -63 38 0
43 -8 68 0
-12 -42 69 0
-61 -3 28 0
24 39 73 0
68 -8 23 0
-35 -71 75 0
21 56 -68 0
-39 52 29 0
-69 -7 17 0
-24 -72 -11 0
14 40 -61 0
-24 -58 70 0
50 -67 20 0
33 70 37 0
15 -6 -71 0
-74 -49 71 0
-51 58 48 0
-19 52 40 0
8 -65 -53 0
25 55 52 0
-32 -34 29 0
5 38 -8 0
-64 -65 33 0
-39 36 -56 0
47 -20 -55 0
28 39 68 0
-64 1 56 0
47 53 57 0
16 -56 -74 0
19 33 50 0
71 -53 25 0
-2 -40 9 0
-34 67 53 0
23 9 24 0
23 -31 16 0
3 -67 48 0
-50 -29 19 0
53 -20 44 0
67 -59 9 0
8 -27 -24 0
25 26 31 0
43 62 42 0
-27 29 60 0
-40 13 17 0
-63 -56 3 0
22 19 53 0
43 -58 61 0
-68 14 -35 0
-62 -36 51 0
67 -9 58 0
-13 -18 -21 0
-5 -57 -40 0
-34 -42 -20 0
-41 4 -37 0
61 -11 45 0
8 60 71 0
-65 -68 -58 0
61 -44 -1 0
-15 -65 35 0
-72 17 12 0
-50 54 73 0
29 -13 -57 0
21 -40 75 0
-12 63 49 0
13 -63 15 0
-57 -48 7 0
-63 -73 -69 0
-63 13 -3 0
31 59 -16 0
70 63 -38 0
-12 25 -57 0
60 49 -16 0
-48 52 36 0
-14 -74 58 0
57 9 -2 0
31 -5 56 0
74 37 -25 0
-4 -16 -7 0
-55 7 -50 0
-9 5 -34 0
-7 -21 -37 0
-12 -66 64 0
43 -8 11 0
-27 18 28 0
-23 -48 -75 0
-40 35 -12 0
58 -14 75 0
24 -1 60 0
1 -28 -43 0
29 -44 -67 0
-28 17 56 0
-8 18 2 0
-16 58 -53 0
10 -45 48 0
24 -28 42 0
31 56 -75 0
-29 -57 -38 0
-24 -22 26 0
-74 7 67 0
43 74 -13 0
8 -21 20 0
35 -39 16 0
-49 7 -68 0
10 -43 -22 0
15 -61 -55 0
55 -41 -62 0
-62 1 -75 0
-55 -71 15 0
-66 -54 56 0
-37 -39 -35 0
48 51 2 0
6 -71 44 0
-43 37 -55 0
71 -74 -57 0
21 62 -15 0
-56 21 -11 0
47 59 5 0
22 -12 70 0
21 -11 15 0
-35 26 -12 0
64 -47 -41 0
-62 42 -64 0
-69 10 50 0
-72 54 9 0
22 62 -28 0
9 59 -24 0
-45 17 -33 0
9 24 42 0
-65 73 18 0
58 23 35 0
-40 14 -12 0
35 18 -30 0
30 -73 -34 0
61 -28 -31 0
-41 -69 53 0
31 -74 38 0
-1 -32 -12 0
-6 50 -19 0
13 -71 31 0
-12 43 47 0
-60 -30 23 0
23 52 -46 0
-3 8 30 0
-59 -30 33 0
-35 56 -4 0
-24 71 -5 0
-15 -59 -31 0
32 -75 60 0
20 -5 -45 0
-11 59 16 0
-60 -35 -14 0
-74 63 39 0
-66 -28 -13 0
57 10 15 0
50 -51 -29 0
-50 -8 -55 0
32 10 18 0
9 31 29 0
2 56 -17 0
-56 73 -51 0
-58 71 -56 0
9 -47 -70 0
-28 35 38 0
-56 -55 33 0
10 -34 -25 0
-34 36 25 0
5 32 -67 0
47 51 43 0
-25 -47 -50 0
70 40 61 0
41 -54 -3 0
19 -50 54 0
5 70 53 0
56 -55 -54 0
44 37 -46 0
-12 57 -40 0
-43 -32 11 0
-2 -50 52 0
-10 -18 48 0
45 8 -53 0
27 -26 41 0
32 22 -35 0
-14 -5 16 0
41 44 25 0
-25 -18 26 0
-41 -63 68 0
-1 31 -59 0
11 14 -33 0
-56 61 -1 0
12 48 66 0
54 -62 -60 0
75 32 -16 0
-73 -70 -28 0
-14 -13 -54 0
13 -10 16 0
41 -29 -64 0
-33 16 73 0
20 2 -27 0
-72 -25 -17 0
2 71 -61 0
-3 26 4 0
-40 -33 -55 0
62 75 -45 0
46 -36 -17 0
25 19 -64 0
-70 22 13 0
38 -14 -63 0
-61 59 -60 0
-65 15 18 0
-69 44 -7 0
13 -65 -38 0
-39 -45 -49 0
61 -46 18 0
-17 -71 -37 0
-37 -67 35 0
45 -27 2 0
-67 -19 3 0
63 -28 -3 0
18 30 -24 0
74 27 -22 0
28 -7 -32 0
14 -67 -45 0
-41 -15 14 0
-59 -32 20 0
-54 9 -17 0
-73 19 -70 0
-48 -69 63 0
-46 -73 60 0
27 7 61 0
-60 -5 69 0
13 8 19 0
-64 55 -8 0
-34 7 -8 0
25 -48 65 0
-36 55 67 0
60 -46 39 0
2 21 -45 0
-65 63 -56 0
-75 1 35 0
65 -63 33 0
61 -70 -3 0
-66 10 55 0
57 -72 -16 0
-3 -62 47 0
-25 -17 -11 0
-16 -26 -72 0
-49 -11 -2 0
-38 43 66 0
3 47 67 0
68 49 -5 0
57 26 -15 0
-40 74 69 0
-52 -17 45 0
-65 -63 26 0
21 -20 -3 0
19 -25 9 0
50 10 -60 0
-30 67 -1 0
-11 18 21 0
-6 -70 -62 0
-56 -47 70 0
-40 -8 -25 0
-59 -9 -23 0
-3 -16 30 0
-39 43 -25 0
6 -65 30 0
-65 41 -19 0
58 64 59 0
-43 -5 -28 0
-47 -56 17 0
72 -60 8 0
-9 -40 24 0
71 -66 42 0
-10 -11 -34 0
s UNSATISFIABLE
d decisions 68
