c Random 3-SAT instance
c alpha = 6.5, N = 75, L = 487, instance = 273
p cnf 75 487
-28 -52 15 0
64 51 -10 0
71 47 23 0
-17 -48 28 0
-39 12 50 0
73 14 -45 0
-63 -23 1 0
1 -68 -33 0
68 -29 14 0
-68 -50 58 0
32 53 -50 0
29 41 34 0
-50 -12 56 0
30 46 31 0
-18 38 -13 0
-51 -23 -42 0
-74 -47 51 0
-30 53 46 0
66 -34 74 0
72 39 27 0
35 47 -74 0
-17 -18 -64 0
3 6 56 0
36 45 -71 0
-10 12 -53 0
62 -26 -21 0
-18 57 48 0
51 -18 44 0
48 40 -4 0
-35 66 32 0
-73 -34 -37 0
52 -34 -20 0
-72 -49 28 0
71 24 73 0
46 37 55 0
22 17 33 0
-29 -17 48 0
49 20 35 0
35 -74 50 0
2 -17 30 0
48 63 24 0
44 32 -37 0
-70 32 -29 0
-15 -40 -27 0
36 73 22 0
-11 59 -54 0
20 -33 -69 0
69 32 -6 0
-2 -58 59 0
-71 -49 63 0
-19 8 40 0
56 -53 -68 0
-16 42 68 0
24 -60 64 0
3 -44 -14 0
-21 29 5 0
52 -73 56 0
-32 18 26 0
-45 -47 75 0
34 8 -51 0
12 35 -29 0
43 -50 49 0
55 -21 -47 0
8 22 -19 0
-50 18 -52 0
-12 34 24 0
22 -14 -51 0
16 -13 -75 0
59 29 73 0
72 -18 21 0
10 49 28 0
58 62 -16 0
43 -37 -17 0
65 -70 56 0
-21 -11 25 0
-55 27 20 0
44 22 49 0
-65 64 -71 0
-75 -9 -42 0
15 -16 -73 0
-14 15 -58 0
-10 -55 -45 0
-56 14 -73 0
-23 -56 69 0
-70 -1 -17 0
31 -30 21 0
40 57 -73 0
45 66 -21 0
71 75 1 0
18 -1 -59 0
4 40 -20 0
28 11 -1 0
10 13 -67 0
48 63 -52 0
25 34 -37 0
-42 60 67 0
-63 -1 -67 0
44 -32 -3 0
-57 21 -17 0
-11 -17 18 0
39 -32 18 0
-23 62 -71 0
-20 -53 61 0
-13 -60 -57 0
56 69 29 0
-22 -45 -20 0
-43 -21 -35 0
26 37 -33 0
23 74 73 0
-46 -73 52 0
-3 -73 -14 0
38 -57 24 0
2 39 -69 0
2 -35 -11 0
65 -5 -56 0
60 -14 45 0
63 23 31 0
-42 32 -14 0
37 24 -22 0
18 30 11 0
