c Random 3-SAT instance
c alpha = 1.0, N = 75, L = 75, instance = 191
p cnf 75 75
-9 15 -27 0
7 70 38 0
-27 -69 66 0
-70 -52 -44 0
25 -33 -15 0
58 -39 34 0
-18 16 -62 0
67 43 -15 0
-73 -71 -35 0
-46 -19 42 0
71 63 -70 0
-37 -13 36 0
28 47 48 0
-19 50 -48 0
24 -65 -11 0
28 72 -69 0
38 39 -73 0
39 18 -28 0
-8 25 -74 0
2 -41 -25 0
-15 42 55 0
-1 -11 -48 0
14 9 -22 0
61 -31 73 0
72 -40 -21 0
38 -16 5 0
-28 71 15 0
-3 73 -48 0
-59 -55 75 0
-54 75 -48 0
-36 -16 -52 0
-5 73 -58 0
-52 -65 -16 0
14 5 6 0
48 -46 11 0
15 -6 28 0
-21 -64 46 0
-56 -6 70 0
44 -63 -23 0
-10 -3 -48 0
-57 2 -29 0
-46 -21 -11 0
61 32 -12 0
-2 40 -33 0
40 64 61 0
-12 -39 -53 0
27 75 -12 0
-49 -47 60 0
12 69 75 0
9 -65 16 0
61 75 7 0
18 31 -41 0
45 -29 -54 0
35 -28 -14 0
59 32 -67 0
-54 -73 17 0
69 -71 -26 0
49 -32 71 0
-57 36 59 0
-54 2 22 0
-47 50 52 0
45 -75 53 0
-31 71 26 0
72 55 24 0
19 -16 -67 0
19 -70 18 0
-28 -9 74 0
-41 -43 30 0
-28 -27 -3 0
-37 -46 -52 0
73 36 -3 0
60 36 -4 0
-41 -61 25 0
-30 -11 7 0
-70 32 72 0
s SATISFIABLE
d decisions 56
