c Random 3-SAT instance
c alpha = 8.0, N = 75, L = 600, instance = 168
p cnf 75 600
49 -48 -65 0
67 59 47 0
73 -41 -24 0
-70 -23 -31 0
21 -51 13 0
-10 -33 -42 0
1 -52 47 0
-37 22 20 0
6 -27 -69 0
-14 35 -27 0
-13 61 66 0
39 67 36 0
-32 -10 54 0
64 67 -55 0
40 71 -45 0
30 -27 -55 0
16 61 58 0
12 -57 18 0
-3 -13 25 0
-9 -61 27 0
-22 -42 50 0
-44 27 -23 0
61 26 -53 0
-19 -20 40 0
13 7 9 0
-56 -39 -16 0
-46 -6 1 0
-58 29 -61 0
-23 13 -65 0
-35 66 -8 0
13 -64 38 0
70 51 -15 0
75 -34 69 0
-17 39 -29 0
-41 -17 21 0
-16 -66 39 0
49 23 -71 0
-64 65 10 0
-58 -16 74 0
62 -55 11 0
-37 -46 -3 0
75 54 25 0
16 -24 25 0
30 62 -58 0
-30 6 -31 0
-32 -49 1 0
59 -31 72 0
74 2 -33 0
47 -53 57 0
33 -48 -2 0
11 -13 21 0
35 14 8 0
-17 -71 25 0
-20 -11 71 0
-23 -14 -1 0
1 29 -51 0
-41 24 15 0
35 -24 -26 0
-61 -74 -15 0
27 -6 2 0
25 -65 53 0
-58 4 -62 0
-34 -36 -42 0
36 73 53 0
-34 21 48 0
-39 32 48 0
-69 -43 -22 0
-36 13 -69 0
-62 51 -61 0
-18 44 -17 0
-20 29 -44 0
-19 22 57 0
-26 29 -38 0
7 65 6 0
74 3 -19 0
58 -1 -22 0
-60 17 19 0
-64 59 -5 0
-43 2 15 0
38 -28 -50 0
-30 51 13 0
65 39 -16 0
42 -57 -73 0
16 72 -63 0
50 -16 39 0
-25 -69 -42 0
-36 -19 -24 0
52 67 -18 0
-8 -5 33 0
-5 -25 -40 0
-15 38 54 0
24 -47 -68 0
-64 -2 73 0
-64 -70 50 0
67 -31 -34 0
-41 -12 28 0
24 -38 -31 0
-73 -6 55 0
49 -22 -10 0
-25 62 68 0
55 72 65 0
-16 -44 59 0
-20 21 17 0
-59 -62 68 0
-13 -32 25 0
-71 -23 -65 0
-24 -35 -58 0
-67 39 -55 0
8 -14 66 0
-69 24 -2 0
74 48 -15 0
40 -37 -48 0
47 -27 72 0
-50 -67 28 0
57 -3 -42 0
-50 -56 -39 0
45 62 25 0
-48 -62 -64 0
-60 33 -4 0
4 33 -23 0
-36 39 -31 0
-73 -74 -3 0
32 66 13 0
-9 -66 21 0
-72 -5 51 0
-42 61 45 0
-1 -69 -21 0
-41 50 -26 0
-64 30 -10 0
-29 41 -28 0
-63 39 37 0
-19 9 -49 0
47 26 8 0
33 -57 69 0
-6 53 -39 0
72 -17 3 0
71 11 -15 0
-5 -10 -60 0
10 40 75 0
23 -60 -61 0
-28 -39 -35 0
18 30 -45 0
40 68 11 0
-4 72 31 0
-34 2 4 0
7 -34 64 0
43 -19 8 0
-48 -43 -23 0
15 46 -57 0
-70 -71 -43 0
-55 -25 -66 0
-48 67 73 0
-33 -72 10 0
-43 -14 65 0
75 -56 -22 0
-47 -23 59 0
34 -16 62 0
-75 -49 -55 0
34 75 58 0
31 -29 -62 0
59 -21 57 0
-65 56 28 0
-31 -46 39 0
-63 58 -20 0
-51 -1 23 0
-5 -62 -72 0
5 -15 -4 0
10 11 45 0
41 44 68 0
67 48 18 0
72 42 25 0
15 70 66 0
73 -35 51 0
-65 -50 -74 0
25 -5 42 0
-3 10 51 0
-75 -69 -34 0
65 -42 69 0
-65 -46 -71 0
-33 -15 29 0
37 -58 60 0
42 53 -3 0
70 -43 -28 0
22 37 -46 0
12 -22 -61 0
-54 -14 -37 0
-41 -47 -18 0
-33 7 -2 0
47 6 14 0
-55 -33 -1 0
-58 -62 -59 0
66 73 31 0
16 29 37 0
-73 20 10 0
-37 -33 -13 0
34 3 74 0
28 -63 -26 0
-75 -52 -66 0
39 -66 -56 0
-56 -59 29 0
-34 22 -28 0
-39 -59 54 0
-40 -45 26 0
12 67 -18 0
-65 -6 67 0
56 60 -43 0
52 -39 -41 0
-16 -70 38 0
-57 28 62 0
59 74 44 0
-41 -6 36 0
75 39 -16 0
-7 68 -10 0
-17 -11 -42 0
-10 58 70 0
-48 -41 -23 0
35 -63 13 0
6 -29 63 0
-29 20 62 0
-64 62 28 0
14 70 44 0
-17 73 56 0
-10 52 25 0
-39 56 -40 0
26 12 -46 0
48 -47 -31 0
-39 -40 34 0
59 7 12 0
39 10 -24 0
34 -8 72 0
-62 39 -44 0
11 -9 -43 0
52 2 -59 0
-56 4 -2 0
-11 22 -49 0
73 63 56 0
73 -68 -69 0
56 8 -38 0
10 22 -2 0
-18 34 23 0
-33 -22 34 0
22 46 63 0
-6 60 -58 0
49 67 -64 0
7 74 35 0
67 64 -7 0
29 65 -11 0
7 18 59 0
-18 -21 35 0
-50 -4 51 0
-26 -29 -59 0
67 -8 -52 0
8 -27 -4 0
-66 42 20 0
-74 15 -56 0
29 36 22 0
-18 41 26 0
-66 70 -64 0
-59 -15 -23 0
-49 -6 74 0
-4 -10 -50 0
6 37 -34 0
-6 -62 40 0
-24 -72 10 0
-69 -26 23 0
-70 59 -8 0
67 -3 10 0
46 -13 45 0
-65 22 72 0
50 32 -5 0
-19 13 22 0
-58 -47 50 0
-58 -23 31 0
49 11 13 0
-13 -72 51 0
-49 -67 64 0
-72 -34 30 0
-20 -65 33 0
36 -25 3 0
59 9 31 0
25 45 34 0
-39 69 25 0
-26 43 -9 0
29 52 -23 0
28 -66 39 0
-20 8 -73 0
50 -53 75 0
52 -39 7 0
-21 67 -27 0
50 52 36 0
20 25 58 0
