c Random 3-SAT instance
c alpha = 9.0, N = 75, L = 675, instance = 176
p cnf 75 675
9 -42 -34 0
20 47 -19 0
19 -57 28 0
-44 -74 11 0
-73 -40 -70 0
-64 -28 46 0
9 45 -25 0
35 -49 31 0
67 11 -29 0
64 53 39 0
-42 -30 60 0
47 67 -72 0
50 43 59 0
-48 -67 -57 0
-44 25 11 0
-35 -42 43 0
-16 -33 -62 0
-57 -64 12 0
-49 51 17 0
-70 -72 -41 0
-49 48 62 0
-21 -25 70 0
53 17 -73 0
73 -38 15 0
31 -50 -64 0
65 -21 60 0
-36 51 6 0
4 72 -25 0
-27 1 11 0
-55 65 -60 0
72 -39 2 0
65 50 -17 0
14 -19 71 0
-39 24 -18 0
-72 4 -45 0
34 -75 30 0
-19 50 -10 0
46 26 -11 0
-40 32 60 0
-45 21 -42 0
8 -34 59 0
11 -32 38 0
-66 11 13 0
56 59 30 0
45 -71 -34 0
-15 -18 -14 0
-31 -25 -51 0
-21 30 -47 0
4 42 33 0
-62 4 20 0
-30 7 -36 0
-45 -60 12 0
48 30 -20 0
-10 45 11 0
61 -28 -32 0
49 -63 -65 0
-13 50 37 0
10 -35 -21 0
20 -56 -45 0
17 70 11 0
38 66 47 0
58 -37 -40 0
49 -74 54 0
-55 14 -45 0
73 1 39 0
-36 41 43 0
-40 -58 47 0
47 31 -22 0
-47 19 -50 0
27 -57 18 0
66 54 11 0
10 56 -30 0
-32 74 12 0
47 59 45 0
30 69 -16 0
-60 -69 -11 0
60 65 11 0
-34 -37 -5 0
-62 -60 -61 0
-46 -33 -40 0
35 -39 -26 0
-32 54 30 0
65 -14 35 0
74 -5 -29 0
-39 59 -45 0
-27 -12 34 0
1 -62 -59 0
66 10 32 0
-2 60 61 0
-1 38 45 0
1 -65 -63 0
-29 15 -62 0
31 -57 73 0
-31 61 70 0
-15 -13 -1 0
28 60 -58 0
-18 -4 68 0
70 56 34 0
-39 -5 -9 0
10 70 -24 0
-33 -44 -2 0
-11 5 -42 0
-40 -42 36 0
26 60 70 0
73 2 75 0
-64 61 46 0
-42 -28 -31 0
3 73 37 0
51 11 4 0
-63 -14 -18 0
12 49 -9 0
75 -28 -15 0
57 55 -66 0
-14 -12 -16 0
-44 -75 -61 0
-31 30 -67 0
-63 -25 -50 0
51 -60 38 0
-63 13 -62 0
-51 62 27 0
36 10 -39 0
-60 2 -19 0
4 -52 51 0
-16 12 17 0
40 -48 71 0
-73 -18 -15 0
-13 -58 10 0
25 -53 -44 0
4 -23 -11 0
58 24 66 0
-58 -71 -60 0
24 -71 43 0
-22 35 -56 0
28 -54 65 0
-36 27 -11 0
28 10 34 0
-8 6 1 0
51 -66 -33 0
-8 -6 -44 0
9 -17 -26 0
55 -58 -70 0
73 -55 39 0
-25 -58 -16 0
-49 -32 -70 0
-9 -67 -69 0
-31 30 41 0
-30 26 40 0
-63 65 19 0
21 17 -46 0
45 67 -6 0
35 -22 -10 0
62 -8 56 0
-64 -35 -46 0
5 -17 -53 0
15 -4 -11 0
-38 -11 -43 0
49 -55 -61 0
14 53 -32 0
-45 -70 -8 0
-59 30 49 0
24 -75 -39 0
-64 -6 -5 0
-26 11 -69 0
-15 -20 -11 0
33 48 10 0
-34 7 -3 0
3 62 -19 0
34 -12 -4 0
-68 -40 -73 0
55 -4 -61 0
-69 -23 -60 0
-15 44 57 0
7 -72 -57 0
4 42 71 0
-4 -40 13 0
59 -7 27 0
72 31 19 0
-4 -75 -8 0
-43 73 29 0
53 42 45 0
-75 31 63 0
9 42 -10 0
21 -42 -37 0
-39 51 6 0
54 -63 45 0
-60 -75 25 0
14 -48 1 0
-46 3 34 0
56 30 -33 0
-66 -29 43 0
-22 -7 43 0
-50 34 -44 0
-38 -43 68 0
74 -73 -55 0
45 69 -16 0
-43 -66 -36 0
5 -39 -20 0
51 -69 -39 0
27 47 -35 0
25 -64 22 0
6 57 12 0
-34 -15 11 0
-6 54 -55 0
39 -67 -14 0
-60 69 37 0
75 -45 -58 0
-72 39 68 0
-22 59 -9 0
36 50 4 0
-29 -31 3 0
15 -19 -37 0
-42 -65 -41 0
-14 -70 43 0
2 -13 55 0
-51 50 61 0
-35 64 72 0
29 -55 -5 0
-38 65 41 0
47 4 3 0
34 15 -39 0
-41 -65 35 0
55 52 -42 0
5 22 67 0
69 10 42 0
19 -2 43 0
28 -42 -38 0
30 42 -3 0
71 -21 54 0
66 -69 13 0
-62 -73 20 0
50 -66 -17 0
25 -60 -7 0
40 60 -41 0
38 -12 69 0
-69 61 -14 0
-29 -41 39 0
13 -72 5 0
-63 -12 55 0
11 32 31 0
51 6 -4 0
50 47 61 0
-48 -1 60 0
-53 19 -67 0
18 38 -46 0
43 -27 -20 0
-15 13 61 0
13 -27 60 0
-57 -2 16 0
-29 -23 -51 0
63 -57 -10 0
36 -21 -12 0
-67 -2 -18 0
-36 -20 -57 0
36 50 -48 0
-71 -66 74 0
24 -33 -70 0
68 10 22 0
36 1 -9 0
50 71 13 0
-51 32 56 0
10 -58 44 0
42 4 -3 0
-4 53 -26 0
-24 -2 -6 0
-24 -49 -67 0
-31 17 -54 0
32 1 -56 0
-12 5 -23 0
73 33 68 0
-40 -47 48 0
26 10 -18 0
-51 19 62 0
17 41 -1 0
1 13 -42 0
60 5 -37 0
-62 -28 72 0
-60 2 44 0
-29 42 -15 0
-44 -50 7 0
63 -75 -38 0
16 -19 71 0
-3 -18 -40 0
13 20 -68 0
-75 61 63 0
-34 -26 -33 0
44 26 24 0
61 -25 57 0
33 -12 54 0
-59 -69 60 0
53 18 49 0
-12 -6 -57 0
34 31 -5 0
-22 60 -3 0
-36 -73 51 0
34 56 -52 0
9 29 46 0
-47 -3 55 0
32 -29 -10 0
-51 -40 44 0
18 -16 -51 0
49 -27 -25 0
32 62 -2 0
-30 72 71 0
-3 -11 23 0
-16 55 34 0
36 26 -72 0
66 -74 44 0
3 -75 22 0
19 -20 -14 0
15 -18 -62 0
17 -51 -24 0
64 -37 71 0
50 -34 -49 0
-27 1 -47 0
61 -26 -47 0
-46 -71 -44 0
29 21 -47 0
-60 -5 -2 0
-4 61 12 0
-75 29 51 0
48 61 -37 0
24 30 22 0
-52 -22 -13 0
-11 32 -33 0
71 42 -7 0
-6 -61 64 0
71 -10 69 0
-62 50 10 0
36 -67 30 0
-72 31 -74 0
9 60 43 0
-21 33 -19 0
75 -38 20 0
-69 65 -29 0
-25 -31 -8 0
35 -22 -57 0
-47 -4 -20 0
24 -19 54 0
-25 -64 -46 0
45 -38 47 0
-58 -24 -71 0
72 -66 -36 0
4 -36 1 0
42 -47 -59 0
12 4 7 0
-44 -50 37 0
33 -52 -58 0
52 65 -62 0
33 -55 24 0
31 10 6 0
69 -53 -27 0
5 -60 -53 0
-25 58 -17 0
-43 19 -3 0
-58 4 52 0
44 -61 9 0
45 -16 -34 0
58 -23 45 0
20 66 -7 0
54 35 -72 0
-50 60 27 0
73 61 -30 0
48 -19 -10 0
-74 -53 -20 0
-58 -10 65 0
-1 66 -73 0
-41 -39 -74 0
-38 22 -26 0
-35 42 26 0
-15 46 34 0
-33 -18 -6 0
66 74 10 0
64 46 -6 0
-3 31 -27 0
-65 63 36 0
-18 -9 20 0
-44 31 -67 0
-56 62 39 0
68 -4 39 0
41 50 5 0
-42 -35 13 0
15 -50 -56 0
-9 59 13 0
-18 5 -70 0
68 31 47 0
-28 16 6 0
71 -73 27 0
58 -49 2 0
-21 36 4 0
47 40 17 0
-40 5 -73 0
-75 42 -11 0
17 -36 -25 0
-40 -47 51 0
-19 -47 4 0
-58 21 31 0
70 13 -6 0
29 -72 64 0
-37 3 33 0
34 -27 26 0
69 -59 16 0
-20 32 47 0
57 -35 67 0
52 -36 -53 0
59 75 23 0
-10 -7 -20 0
-42 11 -16 0
62 -59 27 0
-45 -62 -54 0
28 4 -14 0
50 -31 64 0
45 27 18 0
26 -74 62 0
-28 -60 53 0
44 -38 59 0
-57 32 72 0
-35 4 -51 0
12 49 73 0
31 64 59 0
5 66 16 0
-51 -32 -67 0
46 -48 33 0
-70 41 -49 0
26 -28 70 0
-74 57 8 0
-62 57 9 0
-36 -2 -1 0
58 -18 -51 0
-48 -47 -26 0
59 44 -60 0
-19 -28 54 0
-4 -12 45 0
60 -54 25 0
54 12 24 0
18 71 -74 0
-34 -25 -61 0
39 -67 75 0
33 -41 54 0
-16 -44 43 0
26 -22 -41 0
-30 71 -72 0
-22 -11 58 0
-26 -58 -42 0
16 50 47 0
30 -58 39 0
21 28 -20 0
-47 -45 -5 0
-69 -23 19 0
34 -64 36 0
27 42 -4 0
5 26 17 0
-63 72 -60 0
-31 72 42 0
