c Random 3-SAT instance
c alpha = 5.0, N = 75, L = 375, instance = 156
p cnf 75 375
-45 33 17 0
-54 -22 32 0
69 6 -54 0
45 69 -71 0
-11 -39 73 0
-50 -8 -24 0
42 -66 32 0
21 -7 -72 0
23 4 -9 0
-65 46 -64 0
-52 -41 -34 0
35 -37 -40 0
-47 -24 -74 0
-43 -16 14 0
-37 15 25 0
56 21 -18 0
-50 -45 42 0
-7 21 32 0
12 71 3 0
-53 -34 -70 0
16 13 12 0
-32 -73 7 0
-56 42 16 0
-72 -37 -5 0
66 -30 -22 0
29 38 -22 0
-57 22 39 0
28 -63 11 0
61 51 13 0
-12 -70 -31 0
52 -11 10 0
-54 -24 -57 0
-27 -8 -2 0
-18 63 -36 0
-65 -62 66 0
34 -42 36 0
60 -50 65 0
4 -2 40 0
29 48 -21 0
-32 22 -48 0
7 23 -19 0
-28 43 -17 0
66 -61 -17 0
35 72 31 0
-61 -50 -14 0
36 -12 -57 0
13 5 -72 0
-8 -15 -10 0
-8 -12 33 0
10 -14 -21 0
14 -17 60 0
41 -15 -59 0
23 39 27 0
52 -25 -33 0
-32 -60 -57 0
2 -36 18 0
69 29 -64 0
-30 -23 27 0
-38 -9 -51 0
-69 23 46 0
30 54 4 0
-50 -67 31 0
30 -25 -49 0
-31 6 -28 0
70 56 25 0
-17 -65 19 0
-36 -69 -53 0
-2 37 -70 0
-10 66 58 0
35 27 28 0
12 -75 17 0
18 22 2 0
75 21 -64 0
-42 -25 -56 0
57 -46 -1 0
-9 17 40 0
-64 -4 -11 0
21 -41 -4 0
-12 40 -9 0
26 -1 -15 0
-29 14 -27 0
46 -19 75 0
-65 51 -48 0
-17 54 35 0
73 -28 -60 0
-16 10 65 0
12 32 -23 0
38 -75 -67 0
68 36 -24 0
-71 45 -29 0
12 -24 -75 0
52 5 -74 0
24 55 16 0
-58 -59 64 0
21 -63 -32 0
12 35 74 0
22 29 -27 0
-54 12 -45 0
-9 -47 -25 0
5 -20 1 0
-6 -1 -48 0
-68 55 5 0
-9 36 28 0
43 -67 30 0
17 12 3 0
-28 5 -10 0
19 -18 8 0
31 -47 15 0
10 72 -45 0
53 16 25 0
73 20 5 0
5 40 -11 0
-54 12 67 0
-69 -44 50 0
3 28 -59 0
-39 54 -36 0
-36 -53 52 0
-8 -18 -40 0
72 -6 -54 0
-39 43 -56 0
-35 -67 69 0
-57 8 73 0
-44 -24 59 0
17 -15 -21 0
-40 -9 -28 0
-59 3 -11 0
-18 44 24 0
60 -12 -50 0
30 -28 9 0
1 31 -71 0
-2 -55 38 0
-69 -67 74 0
60 40 -66 0
-1 57 3 0
58 -64 -5 0
-31 -44 -51 0
60 -23 28 0
-53 -16 60 0
-33 -51 30 0
57 71 34 0
66 46 51 0
43 14 -23 0
-65 -45 -71 0
-53 -14 71 0
