c Random 3-SAT instance
c alpha = 3.0, N = 75, L = 225, instance = 192
p cnf 75 225
22 35 -37 0
-68 -9 3 0
24 -2 10 0
-58 -42 39 0
63 -43 22 0
-65 60 23 0
-67 -74 -31 0
-59 58 -29 0
32 -39 -36 0
-32 72 49 0
-19 -73 67 0
46 13 36 0
-52 63 -34 0
66 50 9 0
69 20 -32 0
-44 43 -68 0
34 -65 39 0
-68 -67 -17 0
61 44 -20 0
-56 -36 -6 0
13 43 28 0
74 -50 68 0
11 -63 -24 0
49 55 -52 0
-4 29 64 0
71 -21 39 0
-9 -46 40 0
39 -32 68 0
-23 -68 7 0
42 -24 33 0
29 -21 66 0
62 20 75 0
-53 -47 46 0
41 5 -63 0
42 29 66 0
17 -54 73 0
56 -26 43 0
9 -35 32 0
23 -51 52 0
-47 -7 18 0
-13 39 15 0
53 71 -3 0
-56 -38 7 0
-36 40 -35 0
51 34 -8 0
22 -19 -41 0
-69 56 1 0
-43 -1 38 0
-58 -32 -38 0
38 34 -68 0
-65 -53 37 0
-32 -66 -67 0
-13 36 -35 0
-56 70 49 0
35 -2 1 0
-3 35 -17 0
-27 4 59 0
42 -9 -65 0
-52 -39 -3 0
15 -35 30 0
-39 -61 13 0
-12 49 4 0
-23 71 4 0
-59 27 -40 0
-43 -35 37 0
34 40 55 0
-9 -67 45 0
47 33 7 0
51 23 -44 0
1 -46 -9 0
22 46 -67 0
32 22 -66 0
-74 10 -31 0
25 8 74 0
-69 68 5 0
-45 74 -31 0
37 -54 36 0
-53 -27 -68 0
65 -19 68 0
69 4 70 0
41 70 39 0
-45 71 -68 0
-65 -28 60 0
-37 3 47 0
32 6 51 0
27 23 25 0
-46 39 -18 0
58 70 54 0
58 75 -34 0
-53 70 16 0
-56 47 50 0
-14 -64 59 0
67 -57 24 0
62 61 -44 0
3 63 1 0
-34 41 -58 0
44 -9 53 0
-26 -18 70 0
57 -63 -9 0
54 -7 47 0
-10 1 13 0
-56 -72 46 0
38 -68 -26 0
-62 -31 22 0
-44 60 64 0
-22 69 63 0
-28 32 20 0
-30 -73 46 0
-51 -13 -63 0
-18 -34 13 0
16 -51 -39 0
-62 -27 71 0
-34 -40 -63 0
-11 5 57 0
-29 -74 45 0
11 -50 -45 0
43 -1 50 0
30 69 56 0
17 -39 70 0
13 44 58 0
47 11 50 0
28 40 21 0
25 24 -57 0
-58 -42 -10 0
-19 57 48 0
-68 -19 -37 0
10 -22 51 0
13 67 -30 0
56 66 -26 0
-2 11 26 0
-55 31 42 0
-55 -9 -5 0
71 -73 -56 0
12 17 -32 0
-51 16 20 0
19 -3 -40 0
26 50 53 0
31 39 41 0
14 -52 8 0
19 -68 55 0
26 35 -1 0
45 -75 -9 0
14 -70 -2 0
-12 -26 -34 0
25 -50 53 0
32 42 74 0
-56 67 43 0
50 -15 69 0
7 -1 -40 0
-16 -50 48 0
9 40 -72 0
21 53 58 0
42 10 50 0
-57 -12 22 0
-53 -8 -57 0
-39 -4 -50 0
22 -25 30 0
-6 -61 -14 0
-26 12 -75 0
63 32 17 0
30 -42 40 0
9 -47 -31 0
41 11 -55 0
67 -45 14 0
-51 57 47 0
-68 13 74 0
3 -20 27 0
55 46 53 0
-54 7 72 0
24 20 13 0
19 -28 -46 0
-32 -17 54 0
47 73 -55 0
74 -49 29 0
-64 48 67 0
-20 53 31 0
-74 73 -28 0
-26 63 66 0
66 -15 32 0
-45 37 -62 0
45 61 28 0
12 -68 52 0
-35 -10 -3 0
-53 -28 63 0
29 66 48 0
-61 -26 -60 0
20 23 66 0
57 -1 -15 0
-44 17 15 0
-73 -34 57 0
-11 14 71 0
-17 -21 -46 0
-28 37 -11 0
75 -50 49 0
64 12 52 0
-24 1 26 0
-45 -10 44 0
67 45 -69 0
31 -74 43 0
73 -32 54 0
13 72 25 0
-40 55 38 0
-69 9 36 0
75 24 48 0
-75 64 -24 0
-58 -67 40 0
15 13 -36 0
20 -51 -6 0
16 56 60 0
-70 58 55 0
-70 6 -61 0
-59 -25 21 0
71 -17 -59 0
-65 -46 34 0
72 27 -29 0
11 44 -7 0
-14 -62 -26 0
22 67 -40 0
-32 17 27 0
-49 68 44 0
-39 -12 55 0
10 22 47 0
20 -5 52 0
-73 -17 56 0
5 6 -10 0
s SATISFIABLE
d decisions 24
