c Random 3-SAT instance
c alpha = 7.0, N = 75, L = 525, instance = 7
p cnf 75 525
-4 -19 -24 0
36 -50 -29 0
-71 -50 -9 0
-38 -55 -70 0
36 -25 12 0
68 -30 -5 0
38 30 55 0
-53 7 -33 0
16 56 51 0
2 38 -43 0
19 55 -31 0
14 -33 56 0
7 67 -35 0
64 -40 31 0
-64 10 -66 0
-66 -23 -65 0
-58 -37 -61 0
-15 61 -69 0
30 52 70 0
-60 19 -53 0
-56 48 62 0
-35 64 -56 0
68 12 -71 0
-2 40 -41 0
11 3 -22 0
-66 -35 -64 0
73 36 -60 0
-47 -75 -34 0
27 10 -3 0
20 -69 -13 0
46 53 -51 0
6 -5 -68 0
25 -41 -62 0
-33 16 -61 0
47 -27 40 0
-24 40 -9 0
-23 30 48 0
-52 11 -6 0
18 19 -38 0
-38 30 11 0
51 -31 -8 0
29 -47 -16 0
16 23 40 0
-19 -7 -3 0
-40 62 27 0
26 34 -33 0
23 -40 2 0
55 -22 -36 0
-65 -18 -71 0
-73 -48 -37 0
64 -19 -59 0
5 14 9 0
-59 -57 40 0
-61 16 43 0
-48 14 58 0
-17 -15 -46 0
11 33 -70 0
14 29 -48 0
59 -47 -72 0
-17 -75 58 0
-71 -22 -29 0
-56 -25 -18 0
1 -40 -8 0
-33 15 4 0
-37 -9 21 0
28 -52 54 0
75 -57 62 0
-21 75 71 0
73 -9 43 0
-30 6 -43 0
63 -37 -9 0
-33 25 -42 0
-3 63 66 0
47 -33 -51 0
18 65 40 0
-48 56 -9 0
-57 -9 -54 0
-30 -58 -61 0
12 -38 62 0
54 -42 48 0
1 29 27 0
24 -63 50 0
-20 -8 70 0
64 10 31 0
-17 24 56 0
40 9 33 0
54 63 -47 0
37 -35 -68 0
-9 -11 -28 0
52 -5 -69 0
-54 -53 -70 0
27 -43 -40 0
56 -63 -19 0
14 2 -71 0
34 5 -33 0
22 -26 -63 0
33 -7 -49 0
-35 71 -10 0
25 -32 -23 0
59 1 63 0
-2 -49 -11 0
24 -30 -15 0
-14 -62 24 0
-75 61 -48 0
-4 35 75 0
69 51 26 0
-57 73 -6 0
31 34 -51 0
69 21 -3 0
59 -6 22 0
55 -74 -11 0
-68 48 -56 0
-16 15 -19 0
-70 5 34 0
-32 -56 25 0
25 60 73 0
70 37 -59 0
26 -4 16 0
3 17 43 0
37 -4 28 0
-70 -50 -57 0
-17 51 -9 0
46 59 -58 0
13 -6 -31 0
-60 49 52 0
14 -33 25 0
-52 -12 -18 0
-64 -14 41 0
38 9 -25 0
-10 48 27 0
-44 -15 -26 0
-47 9 41 0
-69 -71 44 0
-49 46 -69 0
-55 58 -43 0
12 -44 25 0
-24 50 38 0
56 -14 58 0
61 -32 8 0
-32 22 46 0
24 -11 47 0
-65 10 26 0
-32 -40 -10 0
67 5 -6 0
8 -20 -7 0
35 52 22 0
-40 -13 68 0
18 4 -37 0
2 3 11 0
73 -37 47 0
3 15 55 0
-36 15 57 0
57 54 -16 0
71 -38 -72 0
53 74 -12 0
69 -55 -38 0
10 74 65 0
73 50 24 0
-9 -59 54 0
35 -40 -3 0
72 -27 -15 0
50 3 52 0
27 -71 -11 0
71 72 46 0
-56 27 58 0
49 -30 19 0
-47 -75 -5 0
-28 40 38 0
45 -6 46 0
-3 4 39 0
-54 38 70 0
-73 -42 -53 0
28 9 70 0
-4 -6 -69 0
-31 -69 4 0
-32 -4 61 0
-14 -71 28 0
-46 22 18 0
5 67 60 0
-48 20 -44 0
75 -71 -39 0
-36 21 5 0
13 -8 63 0
3 -47 -75 0
9 -39 -44 0
25 56 22 0
-27 -59 -39 0
-70 56 -48 0
57 16 -68 0
57 -25 14 0
61 75 -59 0
12 -30 -51 0
-43 -45 27 0
-30 -33 -53 0
75 -23 62 0
50 -74 60 0
20 11 9 0
-14 -50 -11 0
43 46 -54 0
41 -55 27 0
-38 22 -2 0
-44 -40 4 0
38 -12 -52 0
44 -64 6 0
68 -65 -42 0
-22 24 -55 0
-34 -35 16 0
42 -34 -62 0
56 -55 -28 0
28 -70 -41 0
20 17 11 0
-41 -22 -52 0
5 51 -21 0
6 35 25 0
-31 -2 22 0
60 31 -12 0
-2 1 -26 0
-58 -73 -26 0
15 10 69 0
-31 24 -52 0
38 17 -44 0
22 -6 -32 0
-53 15 -74 0
11 -48 -24 0
58 63 -13 0
56 -53 28 0
69 17 -33 0
27 36 49 0
34 57 55 0
72 5 34 0
-29 -31 65 0
-66 44 -59 0
23 58 37 0
-33 -52 -63 0
-38 56 65 0
52 -60 -62 0
-6 -14 75 0
38 -29 -54 0
47 -20 -73 0
31 74 60 0
-71 21 -58 0
-4 -2 -65 0
18 34 -71 0
-11 8 -54 0
24 -32 57 0
-22 -25 26 0
63 -52 -24 0
-25 -24 59 0
-53 -22 -36 0
45 37 -66 0
-68 -56 25 0
15 -63 -56 0
15 -69 1 0
65 -42 -39 0
-52 67 46 0
17 -9 42 0
1 16 -69 0
-60 70 15 0
-6 -30 -50 0
72 -63 -22 0
41 -22 67 0
-61 63 -44 0
-11 -58 39 0
-57 29 21 0
18 39 16 0
29 1 21 0
51 -4 34 0
55 -46 -56 0
-30 -62 36 0
-41 37 10 0
51 -26 -22 0
-41 -60 -20 0
-19 12 -70 0
-41 -71 -60 0
-44 -59 61 0
15 -10 6 0
-50 -12 57 0
-17 -2 1 0
-24 -41 -18 0
-53 -22 -60 0
-9 59 -5 0
-44 -25 -68 0
43 19 -56 0
19 20 52 0
-30 74 -54 0
-67 51 20 0
22 64 62 0
3 48 -26 0
31 37 32 0
-27 20 7 0
58 -2 67 0
-14 24 25 0
54 -47 45 0
-2 -39 -59 0
-73 -20 -66 0
-5 -8 17 0
58 67 26 0
38 -46 40 0
-43 -26 28 0
52 -38 36 0
-32 -66 39 0
-12 34 -75 0
24 71 39 0
25 24 50 0
34 -13 55 0
-30 10 67 0
17 31 16 0
6 -14 -41 0
50 54 47 0
-49 -39 62 0
-42 1 -11 0
45 -23 -58 0
-49 19 39 0
10 -62 18 0
67 -35 -28 0
-57 -73 17 0
-66 7 -40 0
18 -60 -47 0
32 11 15 0
68 -54 30 0
68 57 -67 0
-58 -48 21 0
-13 62 48 0
-48 37 -29 0
16 41 -53 0
-31 -47 -32 0
1 -5 28 0
3 54 32 0
-75 -18 11 0
9 22 40 0
60 35 26 0
-11 -28 45 0
55 75 9 0
-35 58 -5 0
56 67 -23 0
41 4 -28 0
-21 49 46 0
53 12 59 0
-63 -8 65 0
33 11 45 0
28 -55 42 0
-71 48 44 0
-24 -26 11 0
-52 -6 -8 0
26 -37 -34 0
-55 -29 66 0
13 -36 33 0
-23 -33 63 0
-42 46 -6 0
63 -12 27 0
7 52 -10 0
1 42 54 0
38 -45 67 0
71 -7 59 0
73 18 -36 0
60 -46 -35 0
-40 -18 -53 0
-68 -38 -53 0
9 12 -58 0
-26 -46 32 0
-19 -43 -63 0
-53 70 -59 0
44 -4 19 0
8 61 50 0
-24 -16 58 0
-6 -28 3 0
-28 24 18 0
-67 14 -42 0
62 22 30 0
-60 30 27 0
-57 10 14 0
51 40 -28 0
-5 35 75 0
43 35 37 0
-8 -31 43 0
-21 42 62 0
-51 68 20 0
45 26 -74 0
-33 -41 7 0
18 59 50 0
60 -61 63 0
-15 -41 13 0
-15 -59 -27 0
-51 42 18 0
50 -31 71 0
-41 -38 56 0
69 -62 -43 0
-1 -58 52 0
-53 69 -62 0
-11 -67 56 0
2 -3 -5 0
71 -75 41 0
-22 -38 57 0
-28 11 73 0
-16 -66 18 0
49 23 12 0
18 -3 10 0
24 -64 -60 0
28 -73 37 0
-27 3 -37 0
-30 -17 6 0
-24 70 -26 0
-66 -7 69 0
68 -57 55 0
46 -16 48 0
-14 -66 32 0
49 55 -74 0
-44 -21 -43 0
-75 -44 29 0
-69 -24 -30 0
-14 -7 -19 0
-18 71 47 0
-40 71 -58 0
-59 47 29 0
-9 30 -36 0
1 38 -34 0
63 31 -43 0
9 -30 -55 0
49 38 67 0
-53 24 34 0
-63 1 34 0
41 -32 27 0
74 -12 43 0
-72 13 -46 0
50 -14 41 0
39 36 -32 0
-40 -75 74 0
-37 75 -9 0
28 10 70 0
-61 55 -75 0
-37 39 -30 0
-18 14 -55 0
-9 -41 -50 0
16 -46 55 0
65 42 -1 0
31 -5 -73 0
-23 -62 28 0
-26 48 11 0
37 69 68 0
61 20 56 0
42 15 25 0
57 24 -71 0
53 13 40 0
30 -59 29 0
66 4 57 0
72 -65 29 0
47 62 -46 0
51 -73 -41 0
45 67 69 0
-54 31 -71 0
44 31 -35 0
-18 -35 -57 0
14 48 66 0
-37 69 34 0
-49 73 -3 0
65 15 -10 0
68 -54 -37 0
-49 48 -68 0
-11 25 -1 0
-50 59 -64 0
59 46 -19 0
-66 33 -31 0
27 61 -30 0
-19 -47 67 0
73 10 -36 0
-16 2 -18 0
-70 -28 -16 0
-68 16 27 0
58 -16 -53 0
-75 -59 -10 0
9 -4 -54 0
13 25 -60 0
-6 73 -44 0
-17 -2 -33 0
-8 55 -33 0
-39 54 -13 0
-13 37 -66 0
-9 -6 -44 0
22 7 2 0
-55 -40 52 0
73 67 -23 0
-12 -61 -46 0
1 44 16 0
-71 -68 -12 0
-21 34 -13 0
-3 41 -5 0
-55 65 -17 0
51 46 67 0
42 -10 -64 0
-56 -18 -67 0
28 -6 42 0
-63 -13 67 0
19 69 74 0
75 14 61 0
-56 -30 -34 0
30 -32 -72 0
4 -20 -51 0
-40 71 -33 0
52 -56 15 0
41 12 43 0
71 19 -46 0
-26 -50 -7 0
25 -71 -57 0
43 -38 -7 0
10 -62 47 0
-14 -58 -48 0
-47 -46 -16 0
33 59 -13 0
-38 -13 -26 0
23 51 52 0
-37 10 11 0
-20 -17 40 0
-70 59 -27 0
-18 -2 -65 0
58 -46 5 0
62 10 16 0
-68 -24 33 0
-60 52 21 0
44 1 12 0
73 -60 -51 0
-10 29 12 0
-22 -17 -12 0
30 13 68 0
-20 -64 48 0
33 71 30 0
s UNSATISFIABLE
d decisions 120
