c Random 3-SAT instance
c alpha = 4.0, N = 75, L = 300, instance = 234
p cnf 75 300
-56 10 -24 0
70 -1 -15 0
-1 -6 -44 0
18 -39 20 0
-27 -73 -16 0
-6 -21 -65 0
-31 -9 -42 0
48 73 -56 0
-51 -16 -6 0
-56 67 -38 0
70 69 2 0
-64 -18 28 0
-44 68 18 0
-64 -68 -31 0
10 20 -31 0
-63 -47 61 0
-19 32 -47 0
-54 44 -13 0
4 3 -51 0
-13 -37 -46 0
-71 -70 30 0
-18 64 -30 0
-43 56 65 0
-65 15 -53 0
50 -41 68 0
56 54 3 0
-64 -43 -73 0
59 -26 38 0
46 -18 -73 0
-10 55 -46 0
66 34 2 0
-55 28 -22 0
-63 -49 -10 0
13 31 25 0
71 5 -48 0
-19 64 2 0
24 -12 -46 0
67 -61 23 0
-10 -24 8 0
-75 -18 45 0
-10 62 13 0
-7 50 20 0
-46 69 -18 0
-15 -63 55 0
52 44 -55 0
-3 59 37 0
8 -3 -29 0
38 -46 -49 0
-8 5 -66 0
-58 55 -27 0
-58 -10 -13 0
-16 53 -40 0
26 33 19 0
56 -30 36 0
-33 60 -57 0
58 -43 -54 0
35 -7 26 0
67 15 24 0
21 -75 51 0
56 -36 72 0
-11 51 39 0
-72 61 -10 0
-13 50 28 0
73 25 18 0
69 -34 22 0
-66 34 38 0
-36 16 22 0
-39 38 -20 0
62 -70 -57 0
-31 65 -37 0
48 33 -5 0
20 -2 65 0
31 -56 -5 0
50 3 69 0
6 -32 71 0
10 -21 17 0
10 69 41 0
-22 56 71 0
-72 64 17 0
-60 23 -4 0
-73 67 -7 0
-75 -54 -19 0
47 -27 57 0
-14 21 -61 0
-8 -75 60 0
61 -21 8 0
-9 -22 -23 0
65 -21 -17 0
-56 -30 -57 0
-68 74 -26 0
-10 37 -20 0
30 -45 24 0
-68 -53 -50 0
-15 -17 -71 0
43 7 -17 0
-36 18 -6 0
60 -57 62 0
13 22 23 0
-18 -15 41 0
-48 -67 -61 0
-68 24 2 0
35 62 65 0
-14 34 -61 0
71 35 26 0
-40 33 -73 0
-6 -5 51 0
-73 23 -35 0
-66 9 -7 0
16 17 27 0
75 -12 -38 0
-69 49 16 0
-7 11 -35 0
-32 -8 55 0
-1 -32 -39 0
-21 59 64 0
-68 -10 -17 0
50 -1 30 0
-40 66 -17 0
5 59 21 0
-37 60 -27 0
-67 -31 -57 0
-41 2 59 0
-50 -71 -62 0
43 36 28 0
-30 -4 -23 0
6 -23 -39 0
-27 -6 74 0
-15 -29 58 0
-73 -15 -18 0
-67 -59 -52 0
-27 -69 59 0
-50 -11 40 0
-60 8 -11 0
61 13 -30 0
74 -14 -31 0
-19 -23 6 0
63 21 49 0
13 70 75 0
-8 7 -27 0
-21 -9 18 0
-19 -39 -48 0
-69 66 17 0
25 -69 20 0
57 -21 41 0
-39 -20 52 0
63 72 40 0
32 -11 67 0
39 -1 25 0
-14 54 -4 0
22 -54 -8 0
26 5 -50 0
-37 65 39 0
-65 -72 50 0
-56 -44 51 0
-61 -58 -28 0
-18 -68 -64 0
-48 37 14 0
51 46 -21 0
54 -11 -10 0
45 -43 -26 0
-54 47 64 0
6 -62 -51 0
-16 27 47 0
42 -38 67 0
67 51 -59 0
49 71 -61 0
62 -60 50 0
70 56 61 0
7 25 5 0
-41 -25 -27 0
-11 -18 59 0
53 9 14 0
27 69 50 0
-23 13 45 0
-45 44 -55 0
-7 -60 27 0
55 -50 18 0
-11 -53 -7 0
28 -60 -22 0
37 60 51 0
-50 -64 -3 0
-32 -71 -10 0
47 -26 48 0
-24 27 -3 0
24 -40 -2 0
66 -24 61 0
-16 27 31 0
-47 12 68 0
61 13 -71 0
-42 -69 -5 0
57 27 34 0
54 8 32 0
-44 17 29 0
-62 15 2 0
43 -2 -61 0
-23 -44 17 0
-9 -8 65 0
-12 72 1 0
-17 20 68 0
45 -75 18 0
-71 -32 -61 0
37 -55 -72 0
-23 -12 26 0
75 -50 -14 0
20 -2 -39 0
40 -11 -65 0
-1 47 8 0
-66 -57 -70 0
-10 -65 -71 0
37 9 -64 0
46 16 41 0
62 -70 37 0
69 -27 -70 0
17 -41 38 0
-47 -61 -4 0
-65 58 62 0
-8 -60 -27 0
-38 59 -53 0
-37 67 -59 0
-35 -34 -42 0
-67 66 20 0
53 -13 63 0
-8 -2 -37 0
-64 -10 20 0
29 25 -56 0
48 7 52 0
74 27 -47 0
-5 67 -69 0
45 11 -20 0
-5 33 -31 0
9 8 -43 0
21 -42 62 0
27 -55 14 0
20 -53 38 0
41 -24 34 0
-43 -54 -75 0
-21 -41 71 0
-14 4 -54 0
-42 -54 -61 0
-5 35 74 0
43 -40 26 0
27 -17 -72 0
-52 -69 -40 0
28 -54 2 0
-19 10 -40 0
-20 31 -54 0
41 -63 46 0
6 -69 -10 0
-62 36 3 0
-55 45 -59 0
8 -51 18 0
-63 25 -47 0
65 -63 33 0
-22 72 -37 0
-27 -68 -14 0
41 -23 39 0
6 -65 -7 0
57 37 -33 0
-24 16 10 0
-33 53 19 0
52 -17 -30 0
8 -37 44 0
-68 -28 45 0
-27 -15 36 0
74 61 29 0
53 -32 -48 0
-49 71 32 0
56 -30 50 0
-33 -39 -52 0
-39 28 68 0
-1 -54 33 0
18 -9 12 0
-7 -58 40 0
-22 19 62 0
66 -32 -15 0
18 20 73 0
-28 -1 -40 0
-36 -35 -30 0
-43 -45 -64 0
46 14 -71 0
67 -40 29 0
-19 36 -7 0
30 2 -44 0
35 22 -5 0
-56 -40 31 0
-46 4 22 0
-5 43 12 0
39 -57 -22 0
-43 24 10 0
-63 30 49 0
33 -73 59 0
-13 -48 -2 0
-49 -8 -37 0
-62 -16 -2 0
18 -23 47 0
-46 -13 -9 0
-10 -75 16 0
-69 -63 31 0
65 -19 -55 0
51 2 32 0
s SATISFIABLE
d decisions 126
