c Random 3-SAT instance
c alpha = 2.5, N = 75, L = 187, instance = 163
p cnf 75 187
4 68 -34 0
58 30 -28 0
-75 -24 18 0
47 -20 -26 0
54 26 -35 0
-9 -25 42 0
52 59 -24 0
71 29 27 0
-54 -1 49 0
-10 -46 -45 0
70 -12 -22 0
-30 56 -7 0
35 -29 15 0
-38 56 5 0
-21 -25 45 0
52 -59 -51 0
-49 40 -5 0
-19 57 21 0
32 -25 34 0
67 25 -64 0
7 68 -41 0
-27 -64 65 0
-1 -14 -23 0
-54 -9 69 0
44 10 46 0
-26 42 48 0
58 -63 12 0
-3 -71 23 0
13 72 36 0
12 75 -18 0
20 -45 -8 0
-39 31 -29 0
47 67 -6 0
17 -16 -53 0
-52 -44 -46 0
46 -16 -19 0
30 58 50 0
17 51 -50 0
5 50 31 0
5 50 64 0
10 34 35 0
-62 -56 -48 0
20 -8 -63 0
59 72 52 0
42 64 -37 0
-56 47 69 0
19 -25 -45 0
8 -42 46 0
-29 22 -39 0
-8 -38 3 0
10 -32 21 0
-67 62 -50 0
71 4 -53 0
2 -53 70 0
-59 19 47 0
-48 -73 -21 0
-22 55 37 0
55 21 35 0
-5 -41 13 0
-66 -21 62 0
6 -49 -14 0
23 -55 -38 0
-39 58 68 0
-68 61 63 0
12 -54 -28 0
-20 58 -36 0
-71 -68 -52 0
-41 54 -3 0
22 40 -73 0
-1 5 3 0
60 -58 -29 0
-40 34 -73 0
-54 67 -62 0
34 69 -62 0
-43 34 33 0
7 69 59 0
29 -45 -2 0
18 -19 44 0
-40 -58 75 0
-14 51 68 0
-26 19 4 0
21 -15 74 0
66 -22 -17 0
-24 -25 41 0
-44 -1 19 0
53 12 28 0
62 2 -68 0
-28 62 1 0
4 23 -38 0
-35 -9 -55 0
5 -47 -37 0
38 -2 -69 0
42 -51 -61 0
-53 68 57 0
22 -23 -5 0
66 -13 39 0
-65 32 -7 0
45 -41 -25 0
-60 14 -9 0
-50 32 52 0
53 -18 60 0
-30 19 22 0
75 56 -33 0
72 68 -17 0
-2 15 -48 0
-38 -65 -6 0
42 31 59 0
-44 -16 69 0
67 -53 64 0
-46 -65 -18 0
-12 18 -9 0
70 -71 49 0
-63 19 -45 0
53 -44 32 0
3 -47 6 0
27 53 -67 0
-7 4 -3 0
71 14 -32 0
-54 -64 -39 0
-56 36 -43 0
-15 -33 40 0
-42 52 -38 0
-8 -22 61 0
-54 22 -38 0
-55 13 -60 0
74 4 55 0
-4 -51 40 0
-9 -40 36 0
-41 -7 -15 0
50 -4 -29 0
24 56 70 0
-32 29 -60 0
-51 7 -65 0
59 -74 -58 0
54 17 -67 0
-46 15 -43 0
-65 -53 -63 0
-27 -18 63 0
38 68 35 0
62 67 -54 0
8 36 -55 0
-40 18 -50 0
35 33 -9 0
-68 8 50 0
-74 46 -6 0
-3 -13 50 0
49 31 57 0
-11 39 -13 0
-51 32 42 0
17 29 5 0
17 -10 -50 0
53 17 1 0
-72 -54 -67 0
9 42 24 0
-38 -3 24 0
27 67 -3 0
-8 -58 4 0
-17 62 -34 0
-4 -46 -10 0
57 49 4 0
-46 37 -24 0
-43 -42 -21 0
-4 36 -2 0
-70 -14 26 0
39 12 -46 0
35 -41 -23 0
2 5 -3 0
20 -71 -27 0
29 35 -31 0
12 -21 -43 0
-18 49 31 0
-3 35 -16 0
16 25 -41 0
-20 74 -63 0
49 -8 -48 0
29 62 75 0
60 28 39 0
-36 -34 -71 0
-6 68 11 0
63 -73 43 0
-25 21 46 0
-25 -65 -53 0
65 -31 38 0
10 25 64 0
65 -28 27 0
-9 60 -26 0
58 23 46 0
s SATISFIABLE
d decisions 34
