c Random 3-SAT instance
c alpha = 3.0, N = 75, L = 225, instance = 190
p cnf 75 225
1 -2 -38 0
-60 11 -37 0
-21 -1 -9 0
35 10 -4 0
59 -75 55 0
-2 -55 8 0
-44 47 21 0
-31 11 -72 0
74 15 -58 0
-22 -40 -71 0
-8 1 46 0
28 41 17 0
-13 18 -45 0
-4 56 68 0
-42 22 71 0
-33 -40 -74 0
25 73 19 0
39 11 45 0
-65 -22 36 0
-38 -68 50 0
-68 -64 -65 0
-10 -68 72 0
69 46 14 0
74 -46 -56 0
19 37 -6 0
-24 -27 54 0
70 24 3 0
7 -68 -61 0
69 -64 -21 0
-8 -10 23 0
-15 18 -73 0
-24 26 -18 0
-68 -73 49 0
-22 -47 53 0
-59 -74 15 0
58 -40 -54 0
19 41 -8 0
-2 26 37 0
59 73 -55 0
41 6 -9 0
12 -45 -74 0
67 -70 -32 0
-65 -43 35 0
15 -7 37 0
-23 -33 24 0
6 -70 -35 0
-3 -20 -51 0
-19 20 58 0
-26 -7 23 0
25 28 -72 0
-21 -20 68 0
-74 -72 -37 0
-38 68 -54 0
-13 17 2 0
-72 2 -46 0
46 -64 -8 0
-75 39 -31 0
3 38 4 0
-21 -65 35 0
-23 38 -56 0
17 -50 -14 0
48 53 40 0
39 51 65 0
-11 -51 2 0
66 64 17 0
-75 12 -68 0
74 54 42 0
-5 -43 -60 0
-38 28 -72 0
45 47 4 0
13 71 61 0
52 -1 -54 0
-34 2 -16 0
-54 -35 -30 0
-51 -7 -20 0
-36 55 62 0
28 2 5 0
-62 -13 17 0
-4 16 -45 0
-33 11 12 0
28 -47 35 0
51 39 -12 0
67 -17 69 0
16 37 44 0
-55 75 -10 0
51 1 -18 0
-73 -24 -15 0
5 -30 24 0
50 -66 -46 0
3 5 -61 0
22 -30 71 0
-9 55 52 0
-49 -50 -47 0
38 -35 21 0
-31 12 -13 0
33 14 13 0
-49 -57 -22 0
37 -73 -9 0
-73 -24 49 0
28 27 -25 0
37 21 53 0
29 36 17 0
75 -10 -1 0
7 -22 -4 0
-50 21 45 0
19 42 13 0
71 -22 5 0
-58 -34 7 0
-53 2 -75 0
37 1 -50 0
-1 58 12 0
-24 32 37 0
-16 -63 31 0
68 70 -55 0
-65 54 -32 0
-25 45 -62 0
-42 45 -24 0
-2 41 62 0
18 31 -21 0
31 56 -73 0
-18 29 21 0
33 -13 -31 0
-39 34 1 0
-37 -33 67 0
-66 31 36 0
-24 -60 47 0
59 45 66 0
10 -37 32 0
-16 -71 -24 0
36 39 -28 0
43 -41 -37 0
-63 -52 -5 0
19 -25 -54 0
66 -31 -71 0
55 -4 -57 0
28 -31 -3 0
-67 -1 -37 0
-68 51 55 0
-42 67 -48 0
-44 29 1 0
-18 44 74 0
23 73 18 0
57 -19 13 0
55 5 24 0
68 -27 46 0
-67 -14 50 0
-27 43 45 0
37 -70 -21 0
-66 -40 30 0
-70 -44 -1 0
15 3 -56 0
-64 68 35 0
43 22 54 0
49 -20 -53 0
-69 65 -12 0
51 49 37 0
16 -39 -52 0
-23 -71 3 0
-71 -15 6 0
46 -75 30 0
-72 40 7 0
53 66 -18 0
-32 -40 27 0
-60 -43 54 0
-55 -40 75 0
6 -21 47 0
-71 9 -8 0
65 -62 -52 0
-62 44 -22 0
-55 -68 61 0
-12 20 -25 0
41 -44 -64 0
-57 -21 9 0
12 -54 -5 0
-29 21 -71 0
-11 44 -61 0
47 -58 -4 0
63 -35 62 0
-14 74 20 0
57 34 8 0
-62 -22 46 0
4 26 -62 0
-34 -32 -41 0
40 5 -25 0
7 14 46 0
-53 16 57 0
47 37 59 0
-51 -49 60 0
-17 45 -38 0
20 36 72 0
74 -15 39 0
57 60 10 0
-5 -11 -57 0
41 69 43 0
-4 53 45 0
9 -22 -30 0
-51 -7 30 0
-12 -32 -3 0
-3 -59 68 0
45 -40 30 0
22 -4 10 0
47 -75 -74 0
-33 -4 -62 0
-44 -16 -63 0
14 17 69 0
-35 -73 59 0
-47 37 66 0
-65 54 4 0
75 -35 24 0
53 -37 -61 0
-16 8 52 0
68 -69 26 0
36 53 52 0
51 16 -54 0
24 -41 -8 0
53 25 -46 0
-30 68 38 0
36 61 37 0
-15 -22 62 0
-3 41 -47 0
36 -19 -20 0
-53 16 24 0
-15 -37 -43 0
16 -7 -44 0
-66 -43 47 0
s SATISFIABLE
d decisions 27
