c Random 3-SAT instance
c alpha = 9.5, N = 75, L = 712, instance = 291
p cnf 75 712
8 15 6 0
-27 -73 -9 0
-64 -37 14 0
-72 -3 -63 0
8 41 -43 0
56 -36 8 0
-58 -18 48 0
-63 -69 60 0
18 -45 -6 0
-2 -24 44 0
-29 71 -51 0
-38 20 21 0
-46 -53 57 0
62 63 -68 0
57 42 56 0
-65 -39 50 0
45 -7 -54 0
-36 -72 16 0
-35 42 34 0
-30 18 -15 0
61 -58 66 0
27 56 64 0
-18 13 -54 0
-27 26 -2 0
-56 61 -25 0
-10 48 -45 0
-56 30 74 0
57 -17 -39 0
-74 20 -13 0
-52 28 10 0
50 35 66 0
49 57 -4 0
-74 -66 -16 0
68 74 12 0
52 -70 14 0
68 -62 40 0
43 -57 -21 0
-27 -72 19 0
50 -75 -43 0
32 -56 46 0
28 74 -43 0
-43 71 -63 0
64 -41 57 0
-42 52 -20 0
75 66 -68 0
50 -24 60 0
-20 -48 25 0
73 30 -68 0
-71 -30 20 0
68 60 -53 0
-32 49 -18 0
26 5 25 0
30 72 26 0
74 -49 11 0
-50 -29 -2 0
-61 33 73 0
48 -4 -43 0
-43 68 -49 0
-61 55 -36 0
36 18 -68 0
57 23 -62 0
28 1 -58 0
7 49 46 0
-72 -32 -40 0
-59 -34 54 0
20 -75 30 0
-39 74 71 0
52 28 -46 0
-10 -39 43 0
-21 -5 11 0
-28 -18 -54 0
13 33 -66 0
39 -58 12 0
-36 -27 4 0
-19 57 56 0
-28 -14 -44 0
-16 -58 -70 0
-22 -29 14 0
-47 -28 -50 0
70 -7 39 0
-36 4 -45 0
-4 -8 -31 0
-1 -36 4 0
7 -29 -46 0
52 22 71 0
-41 -33 64 0
55 35 -47 0
-61 14 50 0
-41 -52 -70 0
32 13 27 0
27 -3 9 0
-66 38 1 0
29 -65 -25 0
-34 -33 49 0
-55 19 49 0
37 -16 -66 0
-68 -59 -21 0
43 45 31 0
61 19 -46 0
-45 -73 -9 0
-46 24 -9 0
32 -44 -33 0
59 48 -13 0
-67 -40 -61 0
25 -49 11 0
-11 55 -25 0
8 -9 51 0
61 23 -74 0
-14 65 -5 0
-34 25 44 0
-16 70 -72 0
2 -34 33 0
-21 -72 47 0
-57 32 -13 0
31 2 70 0
1 19 8 0
-31 -3 -23 0
-21 -25 15 0
-18 23 -17 0
-40 21 -38 0
-21 70 17 0
43 -40 27 0
33 2 36 0
-42 24 65 0
60 49 29 0
-52 16 46 0
-69 23 74 0
41 11 1 0
45 -16 -40 0
-57 -22 -51 0
72 38 70 0
-28 -22 73 0
18 -31 -51 0
-16 -61 -13 0
6 -54 50 0
9 35 58 0
72 42 -52 0
-60 36 49 0
-33 -47 62 0
43 -28 2 0
-44 28 55 0
-68 54 51 0
-13 15 23 0
-17 -32 -2 0
18 72 63 0
68 18 61 0
-15 20 14 0
2 61 32 0
-52 -59 13 0
52 -36 -64 0
55 18 -11 0
-17 -36 23 0
-30 -9 -46 0
-5 -69 43 0
71 -72 -28 0
-74 -8 -36 0
65 -30 61 0
6 34 60 0
26 30 -9 0
5 -36 -49 0
13 28 67 0
-1 8 -29 0
22 -26 -36 0
57 -33 -55 0
-39 32 -9 0
12 1 43 0
-71 56 59 0
-39 9 -32 0
-38 14 -55 0
-39 -41 -19 0
-23 47 64 0
19 -52 21 0
-2 55 -45 0
-16 62 40 0
20 -28 40 0
-30 -29 40 0
42 70 -49 0
67 55 18 0
59 -10 39 0
-64 -72 58 0
8 47 67 0
16 62 59 0
-33 57 4 0
-11 -20 38 0
-73 30 68 0
45 -31 54 0
24 -65 70 0
34 31 69 0
-74 -73 -51 0
-57 -71 58 0
-45 -71 51 0
-11 27 -34 0
22 16 -68 0
-28 -34 29 0
-43 -61 67 0
-39 -6 -75 0
5 50 -64 0
-70 7 24 0
36 -7 -12 0
-34 39 51 0
18 -70 34 0
12 36 4 0
67 37 74 0
51 39 72 0
42 38 71 0
-66 40 14 0
51 67 25 0
64 51 15 0
2 -48 26 0
24 -17 -21 0
71 -65 25 0
28 -57 44 0
-33 -55 7 0
-6 -59 73 0
46 17 71 0
-8 -22 13 0
-61 -67 42 0
-40 -63 33 0
13 -71 -6 0
-32 46 -36 0
30 -27 -29 0
45 75 -51 0
-68 -6 -9 0
-40 -71 -58 0
-54 -63 -16 0
-40 17 58 0
71 -27 45 0
70 -40 -24 0
-20 52 -57 0
-15 -19 68 0
50 63 -66 0
-66 68 30 0
70 -42 47 0
19 -23 -9 0
-55 -36 -73 0
28 45 61 0
7 67 16 0
-38 56 11 0
-30 -31 52 0
57 -58 72 0
20 10 19 0
-28 -44 62 0
-20 27 -45 0
44 -30 -25 0
24 -6 29 0
-49 38 -29 0
-12 -61 58 0
-11 8 -30 0
49 -48 -71 0
-13 -25 28 0
28 66 31 0
-56 34 -9 0
45 -10 -5 0
61 -47 34 0
56 34 32 0
-39 67 -45 0
5 -6 12 0
-64 -70 -61 0
2 -17 -57 0
-14 -61 -36 0
-75 40 26 0
-42 52 -64 0
-55 39 -11 0
-66 -35 28 0
-14 -69 -12 0
-42 64 -69 0
-3 19 -35 0
65 67 -22 0
-5 65 -59 0
20 23 54 0
-11 15 75 0
-64 37 60 0
39 13 -3 0
71 -23 61 0
62 -68 -26 0
-71 -48 47 0
-48 -24 -4 0
-8 67 -72 0
53 -30 -9 0
55 -4 1 0
-24 65 -27 0
-25 -34 -44 0
-45 44 39 0
13 60 29 0
-37 46 41 0
-75 12 5 0
-54 51 17 0
9 -65 3 0
35 42 -28 0
55 43 11 0
-17 -58 37 0
-55 -35 -53 0
-58 19 44 0
7 27 59 0
43 16 4 0
54 56 26 0
41 24 -6 0
-14 49 22 0
9 64 74 0
-41 10 70 0
-58 42 -18 0
56 46 29 0
-62 -31 65 0
-59 -65 -45 0
4 42 25 0
22 63 -48 0
64 5 -32 0
44 -66 -64 0
-48 -6 56 0
9 -72 -51 0
-49 61 -43 0
41 53 19 0
-72 -7 -54 0
62 -57 -18 0
-14 -18 69 0
-71 -14 35 0
-58 -72 -60 0
17 41 -75 0
-51 -72 30 0
50 28 40 0
-3 -35 -62 0
52 -75 21 0
53 -20 69 0
41 -40 -62 0
-6 -57 -4 0
47 30 -32 0
15 -51 56 0
33 4 24 0
-1 19 -31 0
35 55 -61 0
-75 -32 -26 0
73 -27 -72 0
-51 22 -1 0
31 -9 39 0
-53 -69 -47 0
57 -9 -58 0
37 12 -7 0
1 -3 10 0
-45 75 -62 0
-24 -54 42 0
33 74 28 0
-4 -11 -19 0
-49 -9 -54 0
44 35 -10 0
57 8 56 0
-55 -22 -61 0
69 -70 71 0
-64 -57 -50 0
68 -49 -9 0
-25 57 -71 0
-73 50 -70 0
23 -61 21 0
29 30 -72 0
-56 -28 10 0
19 54 62 0
40 3 21 0
-5 -36 71 0
-30 45 -69 0
-62 1 67 0
27 -31 13 0
23 34 -22 0
19 -67 -36 0
30 13 -61 0
65 25 7 0
56 -18 36 0
-74 -54 14 0
-27 -58 -37 0
-70 22 -12 0
-14 -69 34 0
-27 -41 -23 0
72 -16 -3 0
68 17 75 0
-40 59 74 0
11 -74 -39 0
29 1 53 0
-74 19 -27 0
55 20 -11 0
-16 25 -3 0
-64 -65 -27 0
33 -59 25 0
21 72 -55 0
59 6 -32 0
15 -9 -56 0
4 2 -51 0
56 -45 -4 0
32 46 47 0
33 34 -3 0
45 29 73 0
27 65 -15 0
59 -24 16 0
-71 63 7 0
-51 41 -46 0
-33 -71 46 0
56 -66 28 0
49 -17 70 0
70 -38 49 0
3 -58 28 0
-21 -47 -3 0
20 -75 34 0
36 -11 -8 0
72 -36 33 0
-70 -56 72 0
15 2 -65 0
48 72 40 0
-43 75 -17 0
28 43 45 0
18 45 75 0
-65 -5 35 0
-32 15 -7 0
29 19 55 0
63 -47 -70 0
1 35 -63 0
-47 -36 49 0
32 68 57 0
12 -22 -33 0
-62 12 64 0
45 -66 71 0
-62 -70 22 0
-49 -55 8 0
-11 66 -67 0
-65 -68 73 0
-7 43 -47 0
7 -48 32 0
-28 -58 -45 0
62 45 72 0
19 -6 -4 0
-45 -21 -11 0
-65 -56 20 0
18 34 54 0
-51 26 -5 0
-66 -19 -46 0
-74 70 10 0
-5 -37 57 0
-17 59 34 0
29 -42 52 0
-33 -66 -7 0
7 60 -15 0
22 -3 39 0
17 16 -14 0
-23 26 40 0
50 37 -11 0
-40 56 73 0
-67 -53 -55 0
9 54 53 0
-30 -23 21 0
-31 -1 -41 0
-26 4 -61 0
1 21 -47 0
-15 -58 -19 0
56 46 -73 0
-7 8 40 0
46 -54 -36 0
71 -36 46 0
10 66 -18 0
11 -35 67 0
22 -8 -58 0
-27 75 29 0
-74 -16 -9 0
61 21 57 0
-5 10 58 0
-2 13 33 0
-38 -58 27 0
-33 -69 47 0
70 -57 -20 0
-11 16 17 0
56 -5 32 0
-45 26 -35 0
69 28 73 0
47 -42 -72 0
13 75 -22 0
-50 61 74 0
7 28 61 0
-64 -52 -13 0
1 -29 63 0
58 -17 -31 0
35 38 14 0
-40 26 7 0
33 -35 -4 0
-32 -57 26 0
-2 -12 1 0
-47 -22 -64 0
19 -63 21 0
-12 -31 57 0
-35 71 -17 0
-59 -25 -52 0
14 -68 -42 0
71 -3 -20 0
49 27 53 0
66 68 2 0
33 -13 47 0
-6 25 74 0
-59 41 -24 0
2 34 -74 0
-3 35 -10 0
-18 -36 46 0
28 56 29 0
70 34 -66 0
32 -41 34 0
