c Random 3-SAT instance
c alpha = 6.0, N = 75, L = 450, instance = 10
p cnf 75 450
-58 -38 4 0
51 -61 44 0
43 -68 24 0
-24 52 -34 0
-6 28 -69 0
59 16 -56 0
-19 66 46 0
-28 7 -43 0
-5 -13 -45 0
-20 40 -18 0
-57 -64 53 0
-35 44 -73 0
50 -64 -12 0
9 -50 53 0
45 9 4 0
-70 -32 -20 0
-3 -60 49 0
23 -73 -72 0
-11 -7 3 0
-30 28 -65 0
65 -14 35 0
4 -73 -31 0
45 -1 62 0
-61 -21 -71 0
71 -21 -14 0
20 6 74 0
22 11 -3 0
31 18 68 0
-48 -9 40 0
-75 26 14 0
58 -21 -69 0
49 61 -26 0
32 -54 -74 0
71 -59 57 0
47 53 18 0
62 53 -61 0
-32 15 19 0
-41 23 -59 0
-52 -53 36 0
-66 46 -19 0
-8 14 -57 0
56 -55 -5 0
11 -42 -47 0
50 35 -19 0
40 68 -36 0
41 -26 -52 0
33 -1 -24 0
22 71 -40 0
6 -10 -50 0
39 42 14 0
-55 -60 -29 0
-73 -53 -33 0
-12 3 -69 0
-45 31 -12 0
-24 -59 -61 0
-69 43 25 0
21 17 -43 0
45 -38 55 0
20 -55 44 0
52 69 54 0
-66 7 -45 0
-66 -49 8 0
33 -5 -60 0
-35 -42 14 0
75 -58 35 0
-53 75 73 0
-33 40 -26 0
22 62 -23 0
62 -23 45 0
56 64 24 0
-64 -51 31 0
-30 -37 45 0
56 -66 20 0
48 65 47 0
58 57 -29 0
-67 -60 2 0
-64 -35 -12 0
25 -73 -20 0
29 -11 -4 0
-47 55 58 0
-56 26 -15 0
-74 15 68 0
-44 -28 -75 0
3 18 -62 0
44 -26 -43 0
-9 28 -5 0
31 59 -35 0
41 -17 15 0
38 8 -60 0
-24 -18 75 0
-43 -44 -11 0
10 -25 -35 0
-75 -6 50 0
43 53 -73 0
-1 -61 69 0
-25 13 70 0
-29 51 20 0
-46 -2 57 0
35 70 30 0
-66 30 56 0
59 1 73 0
75 -11 7 0
-74 -60 24 0
35 -2 59 0
-43 51 -41 0
-71 -35 12 0
32 -68 -72 0
-18 26 -24 0
-32 15 50 0
-41 -25 51 0
67 -33 -3 0
-59 -19 -45 0
-30 -29 8 0
59 74 15 0
67 -54 75 0
-64 -38 27 0
-28 29 -64 0
-16 23 -61 0
28 -57 -2 0
-40 -24 -70 0
44 24 51 0
49 6 -45 0
-72 75 46 0
54 24 -34 0
-25 75 -16 0
-34 -64 5 0
67 -51 -71 0
38 53 -17 0
13 -69 18 0
-69 64 -60 0
7 61 28 0
-41 -33 -58 0
8 65 4 0
57 -60 -22 0
61 28 -54 0
10 61 -55 0
16 -20 65 0
71 -29 -10 0
71 5 58 0
-14 -51 68 0
54 22 -39 0
-52 -67 34 0
-56 -12 -74 0
-48 -49 53 0
-16 -34 -61 0
-24 -46 -50 0
-34 17 67 0
-73 69 -74 0
-25 -40 -2 0
-36 20 2 0
57 14 5 0
-51 -43 -16 0
-54 -21 16 0
-65 -10 9 0
-70 9 -75 0
44 35 -42 0
-57 46 -4 0
-57 71 2 0
-17 -56 -68 0
-12 -28 25 0
-12 -56 -49 0
27 -48 -34 0
-12 -7 -34 0
-14 -69 27 0
6 -33 42 0
-43 75 -56 0
70 11 73 0
57 -72 40 0
23 -11 -9 0
40 -5 -21 0
67 -7 -57 0
-56 -48 3 0
73 54 -56 0
