c Random 3-SAT instance
c alpha = 8.0, N = 75, L = 600, instance = 39
p cnf 75 600
28 50 -56 0
41 -21 -23 0
33 -56 35 0
-61 19 63 0
14 -32 30 0
6 -17 36 0
-42 2 8 0
23 -22 52 0
-18 53 -69 0
-45 21 15 0
-54 26 -39 0
13 26 51 0
-3 62 39 0
63 -43 -20 0
9 -66 47 0
21 29 69 0
36 -62 39 0
-62 6 49 0
46 -11 -58 0
-53 20 1 0
-29 -57 -19 0
53 65 -44 0
-1 -10 -31 0
-5 62 -44 0
63 56 -54 0
-64 -69 -58 0
-7 -14 25 0
67 -51 -35 0
69 -59 -68 0
14 74 -31 0
-47 -55 25 0
74 65 -37 0
25 23 -43 0
-73 -32 -3 0
45 17 -58 0
-72 52 -24 0
15 -24 -27 0
-44 63 20 0
26 35 -7 0
34 -22 -44 0
56 23 50 0
-6 53 -26 0
16 52 -70 0
-53 16 -69 0
-14 -49 40 0
-15 5 -72 0
-30 -16 29 0
40 -35 -56 0
-43 3 -46 0
3 -8 -20 0
70 35 19 0
-66 16 46 0
49 -68 -8 0
36 23 -43 0
-58 -51 19 0
53 1 45 0
-20 -38 -14 0
-13 -27 71 0
7 20 -57 0
-54 -38 -33 0
-54 -75 19 0
-16 -62 17 0
33 -57 56 0
44 -50 24 0
49 -71 -15 0
-69 45 47 0
17 6 -32 0
-20 67 44 0
-46 63 -17 0
65 64 -70 0
36 51 -64 0
44 -10 50 0
16 24 25 0
-65 -55 53 0
-42 35 17 0
68 -38 -6 0
-27 41 -1 0
61 43 -27 0
-30 -24 -41 0
-57 8 -2 0
43 -26 -73 0
56 74 72 0
29 -23 -35 0
15 41 25 0
-47 -25 -24 0
12 -58 2 0
2 -14 46 0
-64 3 51 0
63 -71 -7 0
26 -8 -22 0
39 -31 -15 0
44 30 5 0
-22 -56 48 0
-75 12 -49 0
19 -21 71 0
-35 70 58 0
25 -40 4 0
-19 22 -55 0
52 54 11 0
70 -55 -65 0
-68 43 40 0
-40 34 -47 0
54 53 44 0
-41 -67 -15 0
-3 -70 5 0
66 -21 -57 0
-47 14 18 0
-29 36 2 0
-16 50 -56 0
42 -74 -25 0
-56 -32 70 0
7 -49 -53 0
-66 36 33 0
-68 25 69 0
-49 -14 -19 0
50 27 9 0
-16 46 -51 0
-6 51 -55 0
-33 -28 -31 0
-74 28 -25 0
-56 -71 -60 0
-7 37 -27 0
-56 25 44 0
34 -48 40 0
45 24 -44 0
-2 -53 -38 0
-36 -7 49 0
45 -1 7 0
-17 -64 6 0
18 35 -74 0
-43 -13 16 0
-23 -66 -65 0
7 -41 -73 0
21 -20 -15 0
-70 17 36 0
-26 -49 -17 0
-17 47 46 0
-32 -7 -53 0
-51 -69 -18 0
49 -23 6 0
15 -8 4 0
74 51 54 0
26 -63 -62 0
-3 -2 -28 0
-25 -12 43 0
-67 19 -53 0
-59 -70 -33 0
-37 -56 -20 0
72 23 65 0
50 -30 -28 0
-57 -66 -51 0
54 -69 59 0
-28 39 51 0
27 38 22 0
36 37 -25 0
33 -3 12 0
-22 71 34 0
51 20 -65 0
-34 -52 -66 0
12 34 63 0
2 16 -67 0
-70 49 -74 0
-4 -37 -47 0
-1 -65 -2 0
-15 22 44 0
65 -32 -66 0
67 2 -69 0
21 -64 -70 0
-32 -51 -15 0
-71 -30 -72 0
-66 -29 -46 0
-29 -25 -69 0
-22 -41 -47 0
9 -72 16 0
39 -57 -54 0
68 30 -7 0
74 -38 50 0
41 -8 13 0
-25 -55 -11 0
-55 64 -59 0
-19 -29 -35 0
-46 31 37 0
67 -9 52 0
63 -38 48 0
60 -12 7 0
