c Random 3-SAT instance
c alpha = 6.0, N = 75, L = 450, instance = 151
p cnf 75 450
7 36 -38 0
30 34 19 0
39 -6 -36 0
36 -64 -68 0
51 -73 -16 0
62 19 27 0
65 52 45 0
-32 -47 69 0
6 38 -69 0
43 71 72 0
-46 -59 -22 0
28 -42 -16 0
-40 -41 62 0
57 4 -5 0
12 66 57 0
72 14 66 0
3 67 55 0
-25 59 -9 0
41 -37 12 0
11 49 -59 0
-38 -27 5 0
-56 -60 -42 0
24 -42 -26 0
35 -66 18 0
-22 -61 19 0
-55 -67 -66 0
37 -2 -56 0
39 57 68 0
-13 55 -74 0
-65 -74 -50 0
-7 12 48 0
-45 7 -11 0
-42 -68 -63 0
40 5 -68 0
11 8 68 0
47 43 3 0
-14 11 -32 0
38 -62 -36 0
74 -47 52 0
69 62 4 0
46 2 69 0
53 6 64 0
-35 66 22 0
65 -6 -70 0
-21 -18 -39 0
-22 21 42 0
28 41 3 0
2 74 12 0
20 31 -53 0
60 -48 34 0
-26 -11 -64 0
-9 -19 55 0
35 36 68 0
-21 52 -32 0
11 -17 -12 0
71 -1 -6 0
68 5 -50 0
68 -63 21 0
9 -8 -72 0
-34 41 8 0
-65 53 34 0
-62 -11 30 0
9 46 73 0
20 -4 60 0
37 46 41 0
2 61 19 0
-37 67 1 0
9 -26 -46 0
73 -58 35 0
27 45 44 0
40 72 55 0
-36 -31 -56 0
21 5 -39 0
-41 52 -57 0
10 -60 -43 0
-42 72 12 0
-20 -6 -53 0
54 -39 -64 0
19 -12 64 0
-9 -63 70 0
71 63 -6 0
71 14 -39 0
-24 -64 51 0
44 60 12 0
-43 -40 24 0
3 -63 69 0
-36 34 75 0
36 -8 -5 0
51 -36 -13 0
13 -46 -54 0
-18 -34 -4 0
19 -20 46 0
49 37 34 0
66 -11 -74 0
-33 63 41 0
65 59 25 0
-13 -25 6 0
55 22 8 0
-61 -32 -50 0
-28 44 31 0
-36 46 47 0
19 -24 -41 0
-58 13 57 0
47 61 67 0
22 8 38 0
-32 -57 -52 0
56 8 27 0
-41 24 1 0
65 70 1 0
-8 -18 -50 0
33 -5 -57 0
74 -36 -73 0
-6 50 27 0
24 48 61 0
17 46 67 0
-69 -31 28 0
34 48 68 0
-7 33 20 0
19 17 46 0
8 -66 31 0
-31 -75 -29 0
-45 53 10 0
-41 48 -7 0
-36 41 18 0
-70 13 -62 0
-20 -74 28 0
-48 -39 -16 0
37 -69 -50 0
-44 -73 34 0
38 -70 46 0
-41 28 52 0
-45 -63 -48 0
6 22 33 0
-5 -61 -73 0
-33 -22 -72 0
-44 5 18 0
-64 -16 -25 0
-43 -46 42 0
-12 -64 -33 0
9 -41 -67 0
-59 46 -25 0
-62 19 -7 0
5 -49 -64 0
-19 21 17 0
6 -20 -16 0
-4 -3 11 0
58 26 -63 0
70 47 -17 0
71 -51 -35 0
74 -26 -22 0
-18 -20 -10 0
-66 50 41 0
-57 13 5 0
-51 61 22 0
-67 -72 48 0
67 38 30 0
53 -45 -21 0
-17 65 66 0
