c Random 3-SAT instance
c alpha = 6.5, N = 75, L = 487, instance = 29
p cnf 75 487
60 -26 54 0
24 -16 10 0
43 -66 -65 0
-25 -60 29 0
11 -52 -65 0
-70 -53 74 0
28 10 25 0
29 -51 -56 0
-47 -28 -11 0
49 -41 56 0
50 -61 26 0
-55 -29 52 0
-37 -20 -5 0
-62 12 -57 0
-25 26 -11 0
-29 -66 -16 0
15 48 -56 0
-5 -45 -49 0
-50 4 35 0
-39 45 26 0
20 -44 54 0
5 -43 -51 0
30 23 9 0
54 -7 -47 0
53 -45 59 0
-17 -44 -69 0
-9 13 -1 0
-57 -54 -64 0
32 51 -67 0
3 45 29 0
-41 -4 -3 0
-73 -39 62 0
-19 -60 -2 0
69 -71 -64 0
-5 53 31 0
-62 -33 -47 0
53 -31 10 0
62 -72 38 0
49 46 -71 0
4 -21 44 0
-28 30 2 0
56 59 4 0
37 58 70 0
56 -26 -42 0
-54 -28 59 0
-34 -28 -49 0
32 -46 -37 0
51 58 48 0
-44 24 -6 0
62 -10 43 0
40 -54 42 0
-16 -41 60 0
-71 -55 -16 0
16 37 -47 0
36 -62 -70 0
37 4 59 0
-7 -23 13 0
17 -74 4 0
-3 75 5 0
49 66 -67 0
56 -12 6 0
-61 12 -48 0
50 33 -62 0
68 -3 -52 0
-35 5 -41 0
-59 70 64 0
74 69 15 0
1 13 -7 0
10 41 27 0
3 7 -69 0
-19 -52 -22 0
7 2 -16 0
32 -68 33 0
-4 -38 -33 0
-63 -66 36 0
35 60 -8 0
-29 45 -68 0
-5 1 -12 0
-11 36 -31 0
-50 -69 -54 0
53 -51 35 0
33 -21 -54 0
5 -1 9 0
-70 -54 73 0
-14 -31 8 0
-23 8 -61 0
71 -72 -37 0
-59 51 -62 0
50 22 -46 0
-28 -10 6 0
74 44 -20 0
66 26 -39 0
-72 55 44 0
73 -65 63 0
-51 -71 -5 0
21 60 -72 0
68 20 52 0
32 -67 41 0
32 11 24 0
38 42 46 0
-58 -9 33 0
66 38 -2 0
69 -46 1 0
34 -5 -49 0
-73 -63 2 0
-43 7 -28 0
72 41 -42 0
58 35 16 0
37 9 -58 0
55 -59 75 0
38 -49 58 0
-63 -23 29 0
32 -29 -47 0
-21 73 -52 0
24 -14 16 0
44 -73 -18 0
-10 -19 -48 0
68 71 -51 0
-33 -44 71 0
59 -61 -1 0
-14 -18 -65 0
-35 53 -71 0
-45 -50 -65 0
-14 5 28 0
-14 -19 -62 0
-74 61 -23 0
-36 38 -32 0
-21 18 17 0
-1 12 -24 0
29 -16 45 0
72 66 -37 0
22 -56 60 0
66 -49 -38 0
-11 44 -13 0
37 22 -17 0
75 11 -33 0
-2 -14 -37 0
-5 51 48 0
-41 74 -63 0
59 62 34 0
21 17 -66 0
68 62 54 0
-54 -16 73 0
-11 4 5 0
-54 33 15 0
-75 -9 72 0
-26 -16 -51 0
-36 4 -12 0
36 9 -46 0
-58 34 -35 0
-4 3 -26 0
-9 -27 -73 0
37 47 2 0
74 13 73 0
-61 25 44 0
13 59 63 0
41 51 29 0
36 -32 19 0
-1 -7 -33 0
56 -71 -20 0
25 67 54 0
-47 31 -33 0
22 -5 68 0
15 23 -68 0
-25 -43 -22 0
42 51 35 0
-75 7 15 0
48 -63 -47 0
-43 -40 19 0
67 35 68 0
-44 -36 34 0
-66 -40 -65 0
40 18 -47 0
72 15 -45 0
-50 70 14 0
37 -61 -48 0
-74 2 25 0
-50 74 61 0
-31 -27 -6 0
-55 -12 21 0
-37 51 -47 0
12 -9 -2 0
-14 32 1 0
70 25 -29 0
-52 44 16 0
42 -65 -44 0
-68 -60 64 0
22 -42 27 0
-59 -53 -73 0
62 -26 -58 0
71 -55 66 0
46 44 -25 0
-55 -29 -62 0
36 -55 -9 0
-7 -4 6 0
33 47 -48 0
-12 -60 -53 0
50 48 1 0
-31 73 -32 0
57 1 2 0
-21 -48 13 0
-32 -2 61 0
-12 27 -10 0
23 -37 47 0
-4 -40 35 0
16 -33 -58 0
73 -69 51 0
51 48 -38 0
-23 -64 -27 0
-19 2 -40 0
-70 32 -40 0
-68 -42 -2 0
-73 -38 -1 0
-19 14 41 0
61 -14 -24 0
-4 -34 -43 0
-23 -70 -11 0
49 -1 67 0
-27 26 31 0
24 34 -37 0
71 -59 50 0
-1 32 58 0
9 48 53 0
17 -21 -9 0
58 7 42 0
-75 -36 -54 0
75 28 -42 0
-4 -64 -19 0
-30 24 -28 0
-22 -26 -58 0
47 -6 -54 0
59 -42 -33 0
48 -71 66 0
31 55 -28 0
-18 -48 -20 0
-52 -53 -43 0
-43 55 17 0
16 36 56 0
-61 -68 46 0
43 31 54 0
-58 45 -57 0
3 -12 -36 0
70 12 -53 0
-41 51 -1 0
44 17 55 0
-25 -29 -8 0
-25 -59 -75 0
5 26 -1 0
-10 8 52 0
5 -19 -28 0
-37 75 41 0
-45 23 -43 0
-22 -36 -42 0
32 48 38 0
41 36 -68 0
-4 34 -67 0
4 -18 -48 0
-24 -37 61 0
-38 29 -30 0
-70 12 -60 0
-27 -38 49 0
73 -44 13 0
34 53 32 0
-45 19 17 0
-32 21 -67 0
-70 -56 26 0
64 54 -22 0
-24 17 15 0
-29 -68 57 0
4 -34 -54 0
2 -67 -47 0
-28 49 -30 0
55 69 46 0
51 64 25 0
-10 75 -23 0
-75 -55 -23 0
72 -28 -51 0
-59 24 -47 0
66 24 -57 0
-45 -41 30 0
48 -47 22 0
-61 -34 7 0
-53 -58 -17 0
-53 -48 -26 0
6 -2 59 0
-46 -8 -44 0
-53 38 50 0
-33 -26 18 0
-72 48 17 0
24 43 -26 0
22 2 37 0
-5 69 -38 0
53 1 23 0
-30 5 -38 0
-47 54 -14 0
-58 -53 72 0
-64 -26 51 0
37 -6 -70 0
-48 40 62 0
-34 -55 -75 0
42 -24 67 0
24 -51 34 0
-4 16 -68 0
-14 -74 -51 0
-41 33 -40 0
-28 33 -58 0
-69 -50 62 0
-14 -27 -59 0
67 -43 -30 0
10 9 48 0
-32 55 -45 0
-49 37 -40 0
45 -58 33 0
29 12 -6 0
-32 -55 -51 0
40 -13 32 0
-12 38 29 0
9 45 36 0
36 -60 10 0
-16 -35 -63 0
19 -21 61 0
-6 -19 -66 0
39 -74 52 0
70 -71 -74 0
-12 5 -51 0
40 11 21 0
37 66 -39 0
69 44 -9 0
-69 14 -50 0
-71 57 26 0
-25 18 8 0
55 -65 -71 0
-67 -8 4 0
25 51 -16 0
-57 -3 58 0
2 70 42 0
28 -33 54 0
-67 -15 36 0
62 -67 50 0
58 -11 44 0
-8 58 23 0
57 28 59 0
-23 -54 -45 0
-38 -8 15 0
56 14 38 0
18 -39 26 0
-7 -20 64 0
-26 -8 -55 0
2 -21 4 0
-44 -45 55 0
-49 25 -33 0
-4 -13 -57 0
-38 -40 -63 0
-51 57 -44 0
-11 -20 40 0
24 45 2 0
-63 -64 36 0
59 42 -44 0
-70 71 27 0
-45 17 -58 0
41 -20 -6 0
36 -51 73 0
62 -44 4 0
29 -53 -1 0
-30 -7 -18 0
11 34 64 0
61 -14 -67 0
-9 61 -66 0
18 -46 -16 0
-49 38 13 0
28 36 -61 0
-26 -33 53 0
3 -52 25 0
75 -32 -8 0
53 -67 -58 0
40 65 50 0
43 -73 32 0
-40 24 56 0
-31 59 -57 0
37 -40 -52 0
-57 -14 -3 0
-44 69 38 0
-7 47 -4 0
-31 -51 70 0
54 -17 74 0
-27 38 73 0
65 -48 19 0
5 -50 54 0
40 -38 -69 0
59 -40 21 0
-50 23 56 0
-25 11 54 0
-23 -58 57 0
72 -14 -28 0
-32 75 3 0
-72 4 58 0
-47 -9 -28 0
-64 41 54 0
46 3 -12 0
-15 -69 49 0
52 28 23 0
44 24 47 0
-67 72 2 0
58 23 53 0
48 68 -4 0
74 48 -65 0
15 23 -74 0
-22 -15 -7 0
34 -75 -1 0
-19 72 -17 0
25 -1 29 0
40 -43 31 0
72 -28 -66 0
57 32 -13 0
-11 -14 -49 0
-14 2 62 0
-43 22 53 0
71 28 -20 0
-73 -50 51 0
4 -10 36 0
-75 44 -20 0
-8 -70 -9 0
-49 -47 -30 0
-72 50 26 0
-11 -34 29 0
17 40 -6 0
51 -73 -56 0
56 42 61 0
-72 52 -39 0
-64 16 -49 0
23 53 37 0
12 -39 -64 0
-43 -9 19 0
-31 -21 14 0
-64 -70 61 0
69 -46 63 0
-69 -59 28 0
43 -47 35 0
69 -51 13 0
61 69 54 0
-31 6 -54 0
-65 -6 -16 0
59 -41 -47 0
27 -40 -66 0
45 2 40 0
47 49 18 0
-28 -46 -15 0
62 -41 -24 0
-46 -72 -45 0
-2 59 -7 0
32 71 -8 0
44 -75 -38 0
-66 47 67 0
59 50 -66 0
-69 63 35 0
50 -74 -12 0
24 -15 -16 0
-66 45 -21 0
-55 -33 -29 0
-49 -63 75 0
11 4 25 0
30 11 60 0
-1 -31 4 0
-69 62 -66 0
-38 -47 -20 0
-10 -59 -64 0
12 35 24 0
49 54 2 0
2 -69 -22 0
-35 15 -34 0
35 64 6 0
-12 -40 28 0
-53 73 -43 0
-28 7 -13 0
64 -71 -16 0
39 3 52 0
-58 12 19 0
-46 11 -6 0
-3 24 -31 0
-49 -68 -7 0
11 -25 -15 0
-42 36 -19 0
-39 5 37 0
-63 -35 -72 0
-20 -67 -49 0
-11 10 36 0
4 -23 -54 0
s UNSATISFIABLE
d decisions 81
