c Random 3-SAT instance
c alpha = 4.0, N = 75, L = 300, instance = 14
p cnf 75 300
-71 70 -15 0
-56 60 16 0
-16 -52 -2 0
64 -52 24 0
-13 56 10 0
60 25 11 0
1 19 -37 0
35 21 42 0
-61 46 -5 0
-65 31 -6 0
22 -53 1 0
71 -20 65 0
29 -48 75 0
15 4 1 0
-57 -51 -72 0
-65 63 51 0
-73 -15 -45 0
15 57 -5 0
-13 -14 -51 0
51 -38 -62 0
-29 -55 -61 0
14 -7 62 0
8 7 -33 0
70 -33 -20 0
73 -22 70 0
9 73 -41 0
71 30 70 0
-40 42 28 0
41 65 -19 0
-19 -33 -59 0
-73 -55 7 0
-56 -50 -1 0
-9 -51 -69 0
-37 -71 -53 0
-27 74 37 0
32 19 28 0
-21 51 28 0
-11 69 -68 0
28 61 5 0
69 37 3 0
39 42 73 0
-63 49 -3 0
64 -24 41 0
-49 -54 27 0
42 -45 9 0
6 73 62 0
-52 54 -70 0
-72 33 40 0
-73 44 58 0
-52 -48 40 0
-67 -15 52 0
-28 60 12 0
-70 28 65 0
3 73 -64 0
-20 -34 -57 0
-49 35 -52 0
-19 32 -42 0
-9 -23 -10 0
-39 5 44 0
-36 -44 5 0
-22 53 39 0
-1 -5 -3 0
27 -40 -6 0
6 42 -40 0
-27 -45 16 0
-63 -70 -50 0
48 -54 28 0
35 66 10 0
-51 12 -13 0
-37 68 -21 0
-5 33 73 0
-74 67 -63 0
7 -36 -30 0
-73 -6 -70 0
7 -74 -11 0
-33 60 13 0
58 74 43 0
-7 -58 18 0
-52 48 -17 0
25 58 57 0
-56 37 -47 0
-25 -70 -74 0
16 10 26 0
24 42 75 0
45 -21 37 0
44 35 74 0
51 -73 8 0
14 -35 -70 0
-57 41 17 0
65 -10 -41 0
37 -18 -72 0
38 57 21 0
-48 -63 10 0
11 -45 -33 0
-74 46 -67 0
20 38 53 0
-10 -70 -48 0
37 67 -10 0
75 -8 -53 0
7 23 1 0
-75 -58 -63 0
-29 3 -48 0
73 28 56 0
5 2 -32 0
32 54 -35 0
51 62 -43 0
-61 -49 -41 0
50 69 -68 0
23 14 -4 0
-42 54 -14 0
69 75 -23 0
-57 -47 4 0
67 65 -75 0
-56 5 22 0
30 46 -29 0
45 60 -23 0
35 73 69 0
58 -67 -3 0
6 4 75 0
49 52 -12 0
-7 -49 44 0
42 -26 68 0
14 -6 -10 0
-52 -16 64 0
54 40 -51 0
22 -73 13 0
-45 53 19 0
23 -3 66 0
-73 32 -74 0
-12 -69 -27 0
-22 35 -32 0
-75 -49 17 0
-74 -69 -67 0
-43 14 -47 0
-68 -60 6 0
65 -8 -69 0
58 -55 68 0
18 45 -16 0
42 63 -55 0
-7 45 -42 0
27 -47 -43 0
-30 -34 66 0
55 -48 38 0
58 27 -73 0
-41 45 48 0
-44 -53 73 0
50 -6 34 0
-46 -49 33 0
-1 -35 48 0
-14 -15 19 0
-48 28 65 0
-18 56 33 0
-59 -65 51 0
24 15 31 0
-22 66 62 0
70 -51 -52 0
-12 71 16 0
-32 -55 -65 0
-54 45 52 0
10 -13 -8 0
-32 52 7 0
-46 -2 23 0
33 -31 -73 0
70 -13 5 0
41 8 10 0
-26 -17 14 0
5 59 -74 0
-22 -40 65 0
-2 29 -59 0
-48 15 -47 0
22 -31 -67 0
-68 -11 -37 0
-62 75 19 0
59 46 -1 0
21 73 -75 0
37 -46 66 0
57 -3 56 0
6 46 -5 0
66 -60 -44 0
-57 -55 -8 0
-62 -14 66 0
56 72 32 0
11 -73 -29 0
72 -59 -46 0
2 12 -65 0
-29 -36 -61 0
64 37 67 0
58 9 75 0
-15 -40 -56 0
10 19 -5 0
45 -51 71 0
72 -5 -14 0
-48 -63 38 0
-62 1 35 0
-37 -7 9 0
-28 17 -8 0
-24 73 -72 0
-43 28 44 0
-50 -58 1 0
-18 38 -70 0
-68 -17 -74 0
-71 28 47 0
6 -28 58 0
-14 -52 -22 0
23 74 -4 0
-9 1 8 0
10 -12 -59 0
71 21 -41 0
67 -60 -30 0
-21 -36 65 0
-53 -14 46 0
-14 -45 -46 0
-48 63 -3 0
64 60 4 0
-36 25 -9 0
-66 23 34 0
57 -30 -61 0
-54 10 -64 0
13 -74 -51 0
-10 -48 -14 0
33 -24 1 0
-50 -20 -16 0
27 59 75 0
60 5 -38 0
-20 1 -43 0
-7 32 -12 0
48 -57 40 0
-45 -18 59 0
46 -22 65 0
-27 -70 -11 0
36 9 66 0
65 -6 30 0
43 -24 30 0
-38 -1 -21 0
-23 1 49 0
-27 -13 -30 0
-62 71 -60 0
40 51 61 0
-2 -49 -63 0
-43 -63 17 0
57 31 32 0
-71 37 59 0
-52 -17 -15 0
-35 67 -31 0
-54 -66 65 0
-3 -63 -61 0
49 5 15 0
49 19 -61 0
28 -12 -66 0
-14 11 -20 0
44 65 5 0
45 38 75 0
48 -45 43 0
-55 -6 51 0
-36 -46 -64 0
4 29 8 0
-39 -5 20 0
34 -25 -37 0
51 -68 -23 0
-8 25 -60 0
45 -22 36 0
65 -63 10 0
-30 -26 17 0
56 -49 72 0
64 8 56 0
-27 34 53 0
38 33 29 0
38 12 -71 0
16 27 11 0
41 64 11 0
33 2 -37 0
67 10 -63 0
-29 -58 -11 0
68 70 55 0
42 -61 36 0
49 -26 -22 0
-24 -71 36 0
25 -54 -2 0
-62 -22 -56 0
-38 15 29 0
29 -66 60 0
-45 -17 -58 0
-41 -47 -65 0
58 71 -61 0
-4 -36 74 0
-41 74 -37 0
-44 19 -2 0
-67 73 -48 0
-71 -16 4 0
-16 56 -11 0
-27 -66 -75 0
-30 39 57 0
-53 -42 43 0
-61 43 33 0
19 -27 -39 0
69 -65 1 0
-14 -29 33 0
-52 -71 -32 0
42 -10 -18 0
22 -10 -16 0
s SATISFIABLE
d decisions 129
