c Random 3-SAT instance
c alpha = 2.5, N = 75, L = 187, instance = 50
p cnf 75 187
-14 73 -26 0
16 29 46 0
-37 -62 33 0
69 -8 -52 0
-17 -48 -5 0
-37 3 8 0
51 -69 -74 0
22 -26 51 0
-48 -36 -37 0
-35 -62 69 0
23 21 -13 0
38 -35 34 0
-46 74 33 0
17 33 69 0
45 -21 -51 0
-57 75 -66 0
34 -17 26 0
-20 -43 36 0
-64 -44 -22 0
42 -71 19 0
36 9 39 0
-13 -5 51 0
-33 68 -67 0
-1 6 -55 0
-21 -2 15 0
3 44 -54 0
35 -4 17 0
-27 -51 65 0
21 9 45 0
-35 -15 -18 0
-31 44 -1 0
52 4 -58 0
-59 45 -43 0
-5 64 -34 0
24 -23 -46 0
26 -7 -58 0
-10 34 52 0
7 -40 -56 0
-51 -60 28 0
-26 -36 19 0
10 -68 -6 0
-57 19 6 0
-38 -26 -48 0
11 -48 -70 0
-32 74 -30 0
46 35 -4 0
-37 66 -29 0
-24 17 -16 0
-28 -64 12 0
20 64 31 0
-29 49 -32 0
-49 17 25 0
-26 -27 25 0
-54 -65 18 0
-72 75 -35 0
23 -47 -3 0
38 -59 22 0
-17 -25 -42 0
-30 -11 -44 0
-37 -53 -29 0
68 -34 -21 0
-65 -72 -55 0
67 -8 65 0
-36 -70 -37 0
-74 -61 26 0
17 -64 -72 0
31 20 -72 0
45 -68 -22 0
13 -2 -54 0
-16 -36 48 0
-43 68 4 0
53 30 -66 0
16 -75 -70 0
-17 4 -34 0
4 34 16 0
63 11 44 0
19 72 52 0
62 47 15 0
37 -48 33 0
-61 -38 47 0
75 27 72 0
-69 -11 -60 0
49 -61 -35 0
-42 -29 65 0
-62 -14 6 0
-33 21 -55 0
23 -44 -15 0
-73 -52 -42 0
70 1 38 0
31 -7 73 0
-43 -59 -70 0
37 10 -26 0
-40 -14 -13 0
68 -51 29 0
75 73 62 0
3 -53 -50 0
-69 -40 -60 0
65 -67 -33 0
49 -54 -44 0
-20 -46 22 0
-22 -3 -43 0
22 49 -10 0
-75 9 56 0
-8 46 17 0
-12 17 37 0
34 -2 6 0
-68 -62 47 0
74 43 14 0
12 51 35 0
-69 -36 -73 0
39 -61 2 0
-46 -47 45 0
-40 30 39 0
23 39 -67 0
14 -22 -52 0
17 -75 43 0
-17 51 -31 0
-3 -4 53 0
46 -60 -67 0
6 -31 -44 0
-71 18 -65 0
24 45 -16 0
50 29 4 0
23 -35 -74 0
-41 -12 -48 0
15 -18 26 0
-66 64 21 0
71 -41 67 0
2 -56 17 0
14 -27 17 0
-20 36 -15 0
-50 33 1 0
-68 17 -37 0
36 -35 68 0
7 -70 10 0
29 -2 -65 0
-19 75 -36 0
-33 43 40 0
-54 -49 16 0
-73 -48 -71 0
39 -5 -67 0
-18 -15 36 0
52 -51 -74 0
-53 -56 14 0
-75 52 13 0
20 26 -11 0
-24 44 -29 0
-4 61 -35 0
48 21 -14 0
60 28 -49 0
10 39 51 0
5 4 -23 0
21 -29 53 0
-11 9 -75 0
27 -70 65 0
59 -11 -38 0
20 5 -24 0
5 -49 -11 0
55 -8 -61 0
50 36 41 0
-35 -17 -23 0
-33 -74 -19 0
-52 21 -17 0
-53 57 46 0
23 35 64 0
58 -38 -73 0
-16 32 4 0
5 75 42 0
10 48 12 0
17 3 -15 0
23 36 -70 0
-62 70 40 0
-31 -74 49 0
-14 -70 -54 0
-62 47 -17 0
33 -27 -62 0
-6 -52 -59 0
-52 -20 30 0
-64 12 -61 0
-36 1 -60 0
-38 35 48 0
14 5 40 0
-61 66 -60 0
-51 52 -48 0
47 59 40 0
42 -60 -56 0
-64 60 -49 0
s SATISFIABLE
d decisions 33
