c Random 3-SAT instance
c alpha = 2.0, N = 75, L = 150, instance = 275
p cnf 75 150
-24 56 68 0
-58 -55 -21 0
-10 32 57 0
-67 13 42 0
-10 -73 1 0
-58 -1 29 0
-61 59 -32 0
17 -9 -63 0
-40 -10 -16 0
4 -40 -34 0
-26 -40 43 0
-5 17 4 0
-44 21 -65 0
72 38 -59 0
-25 42 30 0
62 -20 47 0
60 -70 -34 0
-34 31 -2 0
-53 -3 41 0
-6 62 55 0
70 -10 31 0
6 -30 -51 0
67 48 73 0
-23 21 15 0
-16 -28 75 0
-9 -2 -50 0
-5 33 50 0
28 62 -50 0
6 -33 -13 0
35 48 -70 0
-50 2 4 0
-35 9 13 0
13 -43 -63 0
-14 22 40 0
38 -56 -19 0
24 34 75 0
-34 -29 -71 0
-57 39 -61 0
73 -19 10 0
41 17 47 0
49 67 18 0
-6 -29 24 0
68 49 57 0
-33 34 39 0
-40 -37 -32 0
72 -9 -39 0
74 -62 61 0
-14 -21 -54 0
61 -56 -34 0
-9 27 50 0
-68 75 14 0
45 6 -14 0
-18 -56 43 0
-8 -56 60 0
52 30 68 0
-37 69 2 0
51 -73 -63 0
39 45 49 0
-50 62 51 0
-45 64 24 0
-28 75 50 0
-32 -66 5 0
39 -5 31 0
-41 -16 55 0
-58 -34 21 0
-58 75 22 0
39 -56 37 0
3 42 -12 0
-63 -59 30 0
-24 9 -37 0
36 -70 34 0
14 5 -12 0
-11 -32 -61 0
-29 3 -14 0
-16 -58 65 0
-2 -19 -56 0
48 -57 50 0
32 50 10 0
-28 9 35 0
1 -71 -5 0
-70 -36 -28 0
-33 62 44 0
-23 -74 56 0
-75 71 44 0
-14 -46 -62 0
-38 36 -2 0
59 42 -27 0
36 -61 -21 0
3 63 31 0
1 -48 67 0
2 42 71 0
59 -23 -34 0
-45 22 47 0
-44 46 -19 0
-24 -32 38 0
-22 32 7 0
-50 -58 11 0
58 -53 72 0
56 32 -52 0
20 63 -58 0
35 72 43 0
-4 29 -64 0
31 69 -29 0
9 -66 -65 0
-17 28 -34 0
-53 -8 -22 0
37 -65 -43 0
-22 6 58 0
66 -31 14 0
-1 4 -21 0
-3 -47 10 0
-28 -22 66 0
53 57 -27 0
-5 13 9 0
-62 5 -68 0
-31 54 -45 0
-68 -50 41 0
-61 8 4 0
39 25 -8 0
-61 71 1 0
69 -4 42 0
35 -71 36 0
9 -58 57 0
49 55 58 0
-75 -26 10 0
-62 -26 38 0
4 -47 38 0
73 11 -64 0
-67 -33 28 0
-62 -21 -49 0
-28 -24 23 0
63 19 -7 0
50 -74 -4 0
16 -54 -41 0
64 5 -67 0
-35 -27 -44 0
-74 -75 47 0
1 -14 39 0
-19 3 72 0
27 -12 35 0
14 -16 -9 0
28 -2 -69 0
-10 30 4 0
49 -1 7 0
-34 -2 -24 0
8 -1 68 0
-4 74 20 0
-5 13 20 0
-23 36 -29 0
-46 -57 -74 0
s SATISFIABLE
d decisions 33
