c Random 3-SAT instance
c alpha = 4.5, N = 75, L = 337, instance = 62
p cnf 75 337
50 21 64 0
-70 -26 55 0
26 38 -75 0
-61 -51 -7 0
-32 -58 -50 0
-4 48 -44 0
-48 -62 -46 0
41 32 75 0
64 32 -11 0
-41 16 -1 0
-40 -37 59 0
-71 -69 -26 0
12 -6 2 0
36 7 -59 0
-36 49 -16 0
58 -65 44 0
-35 -11 64 0
66 -12 38 0
13 -44 21 0
-30 71 -51 0
15 63 42 0
-43 65 63 0
55 -20 -15 0
9 19 -66 0
-63 1 16 0
29 -37 -65 0
60 12 20 0
71 30 18 0
-71 55 64 0
58 -15 17 0
-56 11 20 0
-23 12 1 0
40 -32 66 0
59 25 26 0
2 -20 -74 0
-32 42 -7 0
40 -74 48 0
46 22 -44 0
37 12 69 0
-41 49 -50 0
-21 17 30 0
-75 -7 -49 0
-67 -18 54 0
-1 3 -61 0
21 -52 -72 0
-30 57 -49 0
41 73 -64 0
-26 -8 16 0
-33 -73 31 0
71 -56 -73 0
75 39 -44 0
-51 -47 13 0
47 43 41 0
-58 -73 -63 0
3 73 47 0
69 -63 -8 0
73 9 -42 0
64 -65 39 0
20 -2 -9 0
41 50 -51 0
53 40 70 0
55 30 32 0
-54 15 55 0
9 68 24 0
-2 5 50 0
-49 34 -47 0
-33 -47 -25 0
69 9 -38 0
-33 -2 3 0
68 13 36 0
4 25 38 0
23 -5 48 0
-50 3 21 0
29 69 37 0
18 40 65 0
-47 -49 -29 0
4 -56 -24 0
15 42 -48 0
-56 -29 30 0
26 39 -22 0
30 29 11 0
-59 52 67 0
-45 70 -69 0
44 -28 1 0
29 -25 -68 0
-16 -56 26 0
36 26 -17 0
49 -57 22 0
15 59 -16 0
-60 52 23 0
-32 -66 -68 0
-56 40 39 0
18 -6 26 0
35 60 72 0
-45 21 -39 0
-9 52 -33 0
47 -3 -50 0
-12 58 -56 0
14 12 9 0
48 65 68 0
-20 -36 -63 0
5 33 22 0
26 -50 -2 0
7 -53 57 0
22 -52 -64 0
-59 43 49 0
