c Random 3-SAT instance
c alpha = 9.5, N = 75, L = 712, instance = 105
p cnf 75 712
-52 -3 -22 0
7 66 1 0
-39 12 -72 0
64 21 -71 0
-55 -45 53 0
-54 24 37 0
39 1 -52 0
-69 19 -52 0
68 9 -30 0
23 67 61 0
14 43 1 0
-9 22 17 0
-74 -5 12 0
56 29 -18 0
7 -54 46 0
2 -65 -55 0
-63 38 -45 0
45 -10 59 0
-26 29 -1 0
-63 -60 36 0
74 61 57 0
-72 -25 -55 0
27 -29 53 0
-19 20 -62 0
23 -21 9 0
-6 54 -32 0
-23 15 17 0
-36 -64 15 0
23 19 -65 0
-66 39 -5 0
-59 -33 -3 0
51 -4 67 0
-38 39 -36 0
48 -12 -40 0
32 72 -42 0
10 -72 -52 0
-74 -59 -69 0
-6 -45 -75 0
48 75 7 0
22 19 -18 0
-18 61 -23 0
-35 -72 52 0
-47 62 56 0
11 42 72 0
72 -65 19 0
-64 -68 58 0
-42 -11 5 0
-70 27 24 0
-49 14 15 0
39 52 -12 0
58 74 -56 0
-31 66 -74 0
-17 1 -48 0
-11 31 -7 0
-36 72 2 0
47 -74 58 0
-72 41 1 0
-11 44 -32 0
17 66 -74 0
-30 47 -56 0
-9 40 50 0
37 55 -26 0
59 51 -54 0
-35 41 -54 0
-64 36 -5 0
54 -25 -13 0
-18 -72 -70 0
-44 -25 62 0
1 -42 -54 0
71 44 -50 0
52 5 28 0
-73 12 61 0
65 26 42 0
52 -12 75 0
21 -34 -11 0
69 67 -31 0
16 -28 63 0
46 -38 64 0
8 -49 35 0
-32 9 -41 0
57 13 -23 0
70 -3 -67 0
-19 -34 12 0
65 -35 27 0
-5 -3 48 0
-32 18 63 0
70 54 4 0
-65 24 66 0
-41 -7 39 0
-33 14 -49 0
19 14 -72 0
22 -27 -1 0
-16 30 -70 0
-30 41 14 0
-29 50 37 0
-61 59 -9 0
32 -13 -65 0
-3 35 -47 0
50 -37 -66 0
-23 -11 -9 0
13 -15 30 0
-6 48 -9 0
70 -44 -17 0
35 57 53 0
18 57 23 0
62 43 63 0
-37 -63 38 0
38 51 -25 0
-56 -51 26 0
-36 -39 40 0
-72 28 56 0
-62 -30 2 0
-64 -39 74 0
39 37 24 0
-37 -53 -74 0
-69 1 -50 0
-47 44 -22 0
-59 44 30 0
40 -16 -54 0
-32 53 -13 0
48 1 -61 0
30 -36 11 0
42 -15 -32 0
-41 64 -62 0
70 63 52 0
-28 -36 39 0
-7 -9 13 0
72 -31 -10 0
-59 -44 -52 0
-1 73 45 0
-51 41 38 0
-19 57 -72 0
-51 -58 -65 0
46 -66 -36 0
37 -64 45 0
-28 -10 23 0
-20 -9 37 0
-74 -47 27 0
-50 28 5 0
8 66 -37 0
-42 -9 67 0
-3 -48 49 0
1 -26 -62 0
44 -58 20 0
69 30 -38 0
6 -7 -40 0
64 9 71 0
7 -41 -15 0
-42 25 -34 0
-48 4 25 0
6 13 -71 0
-19 -18 5 0
-75 -56 -15 0
4 -9 32 0
69 67 60 0
-26 -45 -61 0
-69 -11 34 0
-20 23 64 0
52 -28 -54 0
-61 73 1 0
-25 -48 -40 0
68 44 -37 0
46 29 50 0
-69 -9 -39 0
74 -37 20 0
55 60 41 0
-34 7 -55 0
22 -43 -35 0
8 -73 -57 0
-23 -3 -55 0
-69 62 -36 0
8 -42 10 0
-29 -13 -27 0
-48 10 -43 0
-69 -74 -34 0
62 12 37 0
30 44 -62 0
70 -30 66 0
3 46 14 0
55 60 -39 0
-45 -57 8 0
-34 56 51 0
-36 31 -23 0
74 -66 -56 0
-50 -43 9 0
39 -33 21 0
-56 38 -24 0
24 -51 -57 0
-44 -74 -67 0
40 -45 7 0
-26 23 19 0
-6 -64 -60 0
-57 -34 8 0
65 33 -51 0
-38 -27 -45 0
-24 -65 72 0
35 -62 -16 0
-73 67 61 0
72 -32 -56 0
54 9 -59 0
2 70 68 0
26 -48 -60 0
10 -6 49 0
-12 -33 -61 0
51 44 -17 0
17 46 -64 0
51 -62 8 0
-13 -44 57 0
19 29 51 0
65 -37 5 0
22 -52 62 0
-26 25 53 0
-51 45 -26 0
-25 3 16 0
60 24 2 0
-40 8 -30 0
41 -33 -73 0
5 -13 -75 0
-20 16 -6 0
72 -73 6 0
2 62 16 0
-71 65 -17 0
68 38 46 0
-43 -75 -22 0
-20 -29 48 0
47 -60 -40 0
-58 12 -10 0
69 -44 -23 0
48 49 -53 0
12 -17 -57 0
-12 67 -69 0
58 -19 43 0
55 -22 4 0
-47 51 73 0
-26 -54 57 0
-60 -8 35 0
-72 -32 27 0
71 23 -75 0
-69 -52 -50 0
51 1 3 0
67 -59 43 0
67 23 -60 0
-4 74 37 0
-45 41 -55 0
-56 53 -72 0
-19 58 3 0
59 45 -38 0
-4 58 -42 0
-66 -50 51 0
-69 -66 2 0
-16 -17 72 0
-60 56 11 0
-43 -44 -71 0
-13 -28 -58 0
-30 55 49 0
21 -5 71 0
-17 7 36 0
65 -47 73 0
51 34 -50 0
17 -7 60 0
60 -4 -33 0
-23 47 -70 0
23 10 -30 0
-43 71 -10 0
67 27 -36 0
-6 35 -24 0
-15 18 -74 0
73 -15 -24 0
-7 -11 72 0
11 -66 22 0
44 -46 -14 0
12 13 -43 0
15 -58 -40 0
-60 -27 58 0
30 -11 62 0
66 -12 34 0
-14 53 1 0
-39 49 35 0
-55 -69 52 0
52 -13 54 0
-6 74 59 0
17 -7 26 0
-72 15 55 0
-21 15 47 0
62 51 -12 0
72 -47 45 0
31 7 37 0
45 -22 -16 0
33 17 49 0
24 72 -20 0
-55 -6 28 0
-37 -54 6 0
8 75 -45 0
59 50 31 0
66 -8 1 0
50 72 -59 0
63 39 10 0
74 12 36 0
-70 63 30 0
49 56 -48 0
14 37 -68 0
-28 15 61 0
30 -71 19 0
74 -18 37 0
-44 -30 15 0
-51 -34 72 0
9 35 -45 0
-33 -44 49 0
70 51 19 0
63 -9 40 0
-37 58 32 0
-15 -75 51 0
18 15 29 0
-69 -54 -58 0
62 73 20 0
3 30 28 0
-47 -29 -3 0
-31 4 12 0
65 18 33 0
9 -54 -66 0
5 -22 -21 0
8 -22 24 0
-40 -31 9 0
3 -28 -51 0
-4 -66 -14 0
2 -43 -16 0
17 -72 2 0
70 -53 -6 0
41 20 31 0
-63 13 -31 0
51 10 22 0
69 -1 -49 0
57 2 39 0
-58 -71 57 0
1 30 -19 0
42 -5 69 0
-62 -44 -9 0
64 -58 22 0
73 -9 25 0
50 -31 -4 0
-9 41 -49 0
20 -40 38 0
11 47 73 0
33 54 22 0
-40 -50 -61 0
-58 -14 -47 0
9 2 -44 0
54 -58 -24 0
-18 -56 -33 0
29 -32 -40 0
47 -68 13 0
-22 -66 57 0
-42 31 -62 0
-27 -58 -24 0
-27 -14 -34 0
39 -8 -74 0
-14 68 -29 0
73 -11 -66 0
-49 16 -8 0
50 -41 -36 0
30 -18 -41 0
71 -1 -34 0
-2 66 -68 0
-50 44 -42 0
-18 -53 7 0
73 -53 39 0
11 52 -50 0
-27 -45 -2 0
-49 -61 -46 0
-42 -61 39 0
59 42 -34 0
-40 13 -32 0
12 58 2 0
-64 71 35 0
32 -34 49 0
52 46 37 0
-68 53 -25 0
-49 8 -75 0
-72 -35 -7 0
-39 45 -7 0
27 -12 68 0
-59 13 75 0
-45 -55 75 0
-49 18 -31 0
56 19 -72 0
-67 -51 42 0
3 61 53 0
-39 57 -2 0
-10 44 33 0
-69 26 -40 0
27 1 17 0
74 -53 -67 0
-5 -21 55 0
52 26 9 0
-73 -28 -62 0
-70 -29 -75 0
28 -64 29 0
-46 7 15 0
-68 5 60 0
1 4 48 0
-19 33 -24 0
-9 7 22 0
24 -51 -12 0
-43 -56 -58 0
-65 11 47 0
3 35 54 0
23 -59 48 0
-29 62 -13 0
15 -54 -67 0
12 18 -27 0
6 -73 18 0
-24 -36 -40 0
-67 70 21 0
22 63 71 0
69 -6 40 0
-7 -35 42 0
-42 43 41 0
-45 -26 -29 0
-16 42 32 0
63 -5 -8 0
-15 -5 -65 0
-72 -5 47 0
23 17 -36 0
-35 18 68 0
63 -16 -30 0
-52 13 60 0
-50 -37 8 0
65 44 73 0
-23 19 33 0
12 -52 64 0
18 -33 -68 0
59 -11 31 0
15 7 66 0
13 12 35 0
-68 -41 -55 0
70 -28 63 0
-7 -72 -20 0
23 -45 53 0
-51 31 -2 0
68 63 -66 0
31 -50 -75 0
-9 17 60 0
-66 -48 12 0
5 8 -52 0
51 55 50 0
27 -29 1 0
-4 15 74 0
-55 57 -68 0
42 -51 16 0
-65 21 -63 0
-35 27 -32 0
39 -42 69 0
40 18 69 0
21 15 5 0
53 -16 37 0
32 55 -69 0
53 -73 -16 0
45 -37 64 0
59 -13 -9 0
52 -43 55 0
-9 -58 53 0
39 -59 43 0
-49 -7 1 0
-47 -13 -35 0
48 -16 21 0
-67 8 15 0
-22 -33 -60 0
57 44 -1 0
49 -34 17 0
-34 9 -36 0
-3 10 -39 0
-39 -25 -8 0
66 67 -8 0
-23 -13 5 0
-75 27 -2 0
41 -60 74 0
47 33 -50 0
-14 32 69 0
64 6 11 0
23 -62 67 0
-24 11 -45 0
3 13 73 0
32 -70 37 0
-72 -42 -50 0
68 -8 30 0
70 -39 46 0
66 59 65 0
-47 6 -33 0
-39 4 -35 0
-41 -40 -63 0
7 -65 -34 0
-29 37 63 0
43 7 62 0
-60 26 12 0
-56 -27 35 0
-20 -65 45 0
42 39 61 0
-42 -70 49 0
57 48 7 0
-27 34 -72 0
22 -48 -28 0
-68 37 -67 0
43 -28 -13 0
9 -8 39 0
60 -68 -57 0
46 -60 34 0
-67 8 70 0
72 51 -30 0
-51 -27 21 0
22 33 65 0
40 -11 34 0
35 50 70 0
-41 -4 -55 0
-17 -27 69 0
-35 39 -60 0
-51 -58 -23 0
-55 48 -22 0
45 -59 2 0
-18 32 7 0
4 -38 72 0
35 13 49 0
5 13 -10 0
-52 45 -51 0
58 14 -68 0
47 22 28 0
21 6 20 0
-62 -53 25 0
-57 59 -2 0
24 18 -65 0
25 22 -51 0
-6 25 8 0
60 54 20 0
-26 -74 -34 0
32 69 -45 0
3 -44 62 0
-27 50 31 0
-33 36 29 0
50 -44 -22 0
-24 18 57 0
7 -51 74 0
31 18 46 0
59 31 -38 0
-44 -18 -35 0
72 -11 -46 0
-28 61 -33 0
-33 68 -17 0
-27 -35 -36 0
-55 -19 30 0
-52 21 -44 0
65 -19 37 0
70 49 53 0
17 45 -75 0
-67 -22 -73 0
-65 -26 30 0
5 -1 23 0
-17 40 75 0
55 71 32 0
-52 -7 37 0
37 73 -33 0
-1 70 -47 0
31 -42 70 0
-73 67 -28 0
11 43 33 0
-22 -72 58 0
-27 57 30 0
-24 -48 69 0
52 -14 -50 0
21 49 -37 0
44 -45 72 0
42 55 -48 0
-60 -69 -29 0
-1 -29 23 0
43 69 21 0
-28 58 -21 0
-68 -10 57 0
34 -19 8 0
-69 15 75 0
20 50 24 0
45 -68 16 0
