c Random 3-SAT instance
c alpha = 5.0, N = 75, L = 375, instance = 113
p cnf 75 375
3 73 -67 0
-34 -19 -61 0
-55 -61 -17 0
19 24 -45 0
-22 2 31 0
32 -67 -5 0
-57 -20 67 0
14 -43 71 0
59 47 -19 0
56 4 -42 0
-63 -56 -70 0
-15 -74 10 0
-9 13 -47 0
12 -37 -35 0
-27 40 -59 0
-2 -50 -64 0
20 -43 1 0
27 14 69 0
48 30 -75 0
-22 50 38 0
-47 -56 -32 0
-44 -70 -53 0
11 38 29 0
-1 -61 34 0
45 -70 69 0
-29 28 69 0
-27 47 -42 0
-13 -43 73 0
-11 70 -36 0
-9 -33 -56 0
-51 59 -35 0
42 -47 14 0
-42 8 -19 0
-57 65 -1 0
19 46 -22 0
26 -13 25 0
17 67 -39 0
61 -28 -65 0
31 -43 -57 0
-69 -53 52 0
53 -62 -39 0
-48 -34 -53 0
10 1 -41 0
73 -65 66 0
-31 20 -56 0
19 -43 61 0
-31 51 39 0
-49 40 -61 0
60 7 -10 0
37 -68 -58 0
74 -14 -41 0
48 -20 43 0
17 -50 -16 0
-34 -51 44 0
4 -5 -34 0
74 -40 75 0
-51 74 -1 0
47 42 -29 0
-16 -61 75 0
-25 47 -73 0
53 -37 30 0
34 40 15 0
-6 -52 62 0
60 5 -53 0
-2 -25 -57 0
-17 35 60 0
-7 4 74 0
-8 -31 69 0
-38 -67 24 0
65 30 -24 0
-36 -5 -15 0
53 44 5 0
62 -40 -56 0
13 4 -16 0
-26 -45 35 0
-27 23 -8 0
10 -1 12 0
-49 -41 44 0
-7 -21 53 0
-27 60 -14 0
-70 -64 72 0
-34 -48 60 0
64 7 -41 0
-56 1 -28 0
53 6 -52 0
72 -58 41 0
-44 -61 -9 0
-62 -55 -9 0
74 -47 -50 0
-33 -28 56 0
-17 -4 -75 0
62 73 58 0
-62 75 -18 0
15 60 -75 0
72 -47 59 0
-70 16 -44 0
60 -30 -45 0
-63 7 -52 0
-11 12 -75 0
51 44 69 0
-70 19 -13 0
1 -64 60 0
-39 67 -43 0
61 -5 19 0
-70 38 69 0
-16 20 -25 0
30 34 72 0
-1 -21 -49 0
46 -42 61 0
14 -22 -23 0
-43 -26 56 0
-23 -53 10 0
12 -28 66 0
-5 -51 -34 0
-35 13 72 0
-11 -55 4 0
22 -32 40 0
27 3 -5 0
-5 54 10 0
11 65 69 0
47 -27 20 0
11 8 74 0
-75 42 11 0
57 -47 53 0
75 -21 65 0
-69 18 -67 0
-75 -56 59 0
73 -8 -49 0
19 -57 45 0
-66 -73 -59 0
70 -54 -62 0
-4 20 -29 0
-75 35 -54 0
8 -34 -33 0
-13 -2 -40 0
-22 19 7 0
23 -4 11 0
-51 -45 57 0
58 -20 41 0
47 74 -31 0
37 75 -42 0
12 38 74 0
-8 -74 68 0
26 -56 -41 0
56 -27 -72 0
-19 30 20 0
24 -6 29 0
69 -2 -61 0
23 -56 20 0
9 5 56 0
24 -59 -53 0
-55 -8 17 0
6 -40 -65 0
31 -14 -53 0
-10 -37 5 0
-2 -36 -49 0
46 8 23 0
35 -59 65 0
18 -27 -20 0
16 -48 -65 0
-61 -68 -30 0
61 4 1 0
33 -63 -32 0
30 61 37 0
66 -6 27 0
27 24 -75 0
-26 37 41 0
53 7 21 0
23 -54 60 0
39 53 -35 0
