c Random 3-SAT instance
c alpha = 4.5, N = 75, L = 337, instance = 297
p cnf 75 337
26 -42 20 0
47 -57 72 0
14 42 74 0
-58 -65 -68 0
-60 7 3 0
65 31 63 0
-43 -51 71 0
-71 39 50 0
-14 5 27 0
-61 5 24 0
-25 1 -14 0
17 -67 -63 0
2 33 -62 0
59 45 5 0
-7 17 3 0
-15 18 -39 0
-53 27 63 0
13 -31 33 0
52 64 18 0
-8 -43 68 0
-39 -35 48 0
-68 -64 75 0
-11 72 -56 0
-14 -39 -19 0
-61 -52 36 0
-75 -66 -21 0
-42 -55 -64 0
39 -20 71 0
72 -65 -16 0
45 -30 39 0
-67 36 -49 0
25 -24 -50 0
69 -63 51 0
43 3 8 0
-16 -25 55 0
-15 -37 -61 0
70 -73 -52 0
58 24 43 0
-25 -71 -12 0
69 -14 -23 0
61 -29 -62 0
-17 -52 -33 0
19 -32 -67 0
-38 4 35 0
-27 13 1 0
-37 -7 -67 0
30 29 43 0
47 -29 64 0
38 -28 57 0
-63 68 -17 0
-60 48 61 0
31 5 39 0
60 35 -37 0
-15 5 -75 0
16 12 -19 0
-6 -18 58 0
-73 27 -6 0
62 -38 -49 0
63 8 -32 0
70 75 -34 0
-32 56 -18 0
-65 -40 59 0
-33 34 39 0
-48 -55 -15 0
72 -15 -41 0
6 33 15 0
7 -15 54 0
-29 -52 -69 0
57 61 71 0
-49 -32 64 0
-72 3 17 0
-13 17 -70 0
70 -68 3 0
51 4 -70 0
-34 20 3 0
-66 65 -8 0
19 27 63 0
16 -60 71 0
-61 19 -42 0
69 42 -75 0
-18 -27 -36 0
-67 11 -50 0
64 49 -50 0
20 -17 -63 0
14 -23 32 0
-75 55 -44 0
-24 -67 -71 0
45 -67 -38 0
4 67 -35 0
-20 71 -2 0
3 45 62 0
40 4 51 0
-5 -8 -69 0
-22 -3 -10 0
-41 -70 23 0
44 -49 67 0
-66 22 -34 0
-34 69 27 0
29 -72 -36 0
1 -68 -59 0
61 18 66 0
-4 -6 -34 0
-65 -24 45 0
43 -62 -35 0
-9 -32 13 0
55 -43 73 0
27 -41 -44 0
52 -30 -57 0
68 37 75 0
-3 39 -31 0
7 62 42 0
-14 33 -34 0
39 71 45 0
10 38 64 0
61 55 2 0
-58 -47 52 0
-37 8 -28 0
-24 -61 -25 0
-32 30 -59 0
-56 22 42 0
35 24 62 0
28 64 -32 0
-42 44 6 0
30 -20 -28 0
35 37 66 0
49 56 -9 0
-69 25 -19 0
-10 40 34 0
64 28 37 0
59 22 34 0
-65 11 -74 0
-14 -55 22 0
64 61 -70 0
46 -31 -30 0
71 -26 33 0
-55 19 4 0
-16 73 -36 0
-46 -53 -7 0
-50 23 -22 0
1 -58 -31 0
18 -33 -24 0
32 36 -53 0
62 8 49 0
-53 -34 39 0
32 14 64 0
18 62 32 0
-43 -36 -20 0
73 31 -23 0
-7 4 44 0
15 -4 -23 0
45 49 31 0
12 -56 -65 0
-40 -24 59 0
-2 1 23 0
15 53 23 0
-47 -1 -62 0
8 -24 31 0
53 14 -13 0
51 49 -13 0
58 -53 21 0
-39 52 68 0
-30 49 60 0
-17 -62 41 0
41 -55 -14 0
-59 -69 -58 0
-46 -5 40 0
-37 51 -49 0
52 -10 -9 0
-56 29 -62 0
-59 18 49 0
-23 35 -38 0
-41 22 -6 0
8 42 19 0
-31 -49 36 0
25 47 -33 0
29 72 -71 0
43 53 58 0
-53 -3 1 0
35 29 -59 0
46 37 -4 0
-2 74 -27 0
37 -17 -68 0
-19 8 69 0
36 -14 -20 0
-65 13 35 0
8 -34 17 0
-48 69 6 0
41 23 21 0
61 -25 44 0
20 67 30 0
-16 -53 13 0
45 49 -6 0
6 12 -27 0
44 8 -25 0
5 60 -50 0
71 6 18 0
26 -65 44 0
-12 -73 18 0
-70 -65 -48 0
25 -74 52 0
-65 -49 4 0
-15 -14 -42 0
32 -10 19 0
-52 68 -9 0
-64 -38 28 0
-25 61 7 0
-65 -16 -23 0
74 -19 37 0
-33 -49 -20 0
54 -53 -4 0
19 30 42 0
46 -6 -49 0
-17 -72 42 0
24 -70 -17 0
-9 -63 4 0
-54 -46 9 0
-62 53 68 0
-43 -14 74 0
