c Random 3-SAT instance
c alpha = 3.5, N = 75, L = 262, instance = 215
p cnf 75 262
-53 -40 -61 0
-71 -45 31 0
-10 6 3 0
-55 66 -18 0
7 -30 -63 0
-28 16 62 0
-24 -55 -60 0
-58 24 22 0
49 -23 34 0
-3 75 72 0
55 -37 -3 0
51 13 45 0
47 54 66 0
72 -29 -54 0
-63 -50 3 0
-47 -59 -16 0
-42 -33 44 0
13 6 -74 0
-42 28 -74 0
68 50 8 0
4 -66 -48 0
47 25 -30 0
73 30 -58 0
-4 -58 20 0
19 -49 -28 0
3 67 -36 0
-42 -38 7 0
-25 -75 -70 0
-9 -25 -20 0
22 5 33 0
-61 -20 -67 0
71 -65 40 0
-35 -59 50 0
-41 17 56 0
6 62 57 0
-73 -39 57 0
2 -30 -60 0
27 -8 17 0
19 -29 -67 0
-28 2 -64 0
72 -35 32 0
40 19 17 0
49 -23 -14 0
-27 -70 -50 0
32 -69 -19 0
-49 48 7 0
-20 45 10 0
-71 -39 48 0
72 38 9 0
47 66 -22 0
-42 69 14 0
75 31 14 0
9 74 12 0
-70 -43 29 0
3 -23 14 0
-44 -48 -25 0
-30 57 -16 0
36 -34 -55 0
-6 -54 59 0
-75 60 -65 0
-14 20 -72 0
-2 3 -60 0
49 -19 -43 0
-59 -21 73 0
-12 74 75 0
-1 28 72 0
38 -42 50 0
47 -28 -56 0
-27 -32 -38 0
3 -32 -65 0
-69 24 64 0
-26 29 60 0
31 -6 33 0
10 67 -64 0
-30 -42 1 0
68 40 -73 0
-52 -72 -30 0
34 29 32 0
-43 -36 55 0
31 15 33 0
40 -2 -23 0
-21 2 -36 0
-31 -43 70 0
73 -34 -74 0
50 9 74 0
-32 -26 24 0
-42 28 -5 0
-14 53 -10 0
-14 44 -62 0
28 -8 -56 0
15 -31 -22 0
-49 67 -29 0
-71 15 45 0
18 60 68 0
2 -59 -12 0
12 41 -55 0
-11 -44 54 0
-28 29 49 0
44 -39 26 0
-62 57 55 0
-61 67 -24 0
-8 -1 29 0
-21 37 33 0
40 43 29 0
-40 -9 -55 0
6 -46 18 0
-61 -65 31 0
-46 -3 26 0
74 69 -48 0
-60 -33 23 0
10 -48 3 0
52 31 41 0
-53 -47 37 0
-26 -40 54 0
1 55 18 0
-64 14 59 0
-15 32 -51 0
-72 -69 -36 0
-20 35 -38 0
46 -28 69 0
33 23 24 0
70 -5 -10 0
-26 -22 -75 0
74 1 17 0
-12 -66 7 0
71 24 -56 0
50 45 17 0
17 -35 -46 0
-58 -63 -44 0
67 64 -69 0
48 73 36 0
-27 -68 54 0
-25 24 -22 0
55 66 -5 0
-45 -71 -13 0
36 71 -38 0
25 26 -54 0
72 9 -28 0
-35 48 51 0
-54 -43 -55 0
-30 -45 -68 0
-4 15 -33 0
37 23 -20 0
12 -22 -63 0
-20 49 59 0
26 -34 9 0
43 64 -38 0
-29 -45 -60 0
25 14 -22 0
72 -7 47 0
-18 -63 28 0
-6 -42 -49 0
4 39 -34 0
14 60 -16 0
18 39 -68 0
-71 -42 49 0
-48 49 -12 0
14 -3 -11 0
61 -15 72 0
3 26 -41 0
1 4 -47 0
63 39 40 0
62 -71 46 0
-49 3 51 0
5 -52 -20 0
-54 -10 -29 0
59 72 -38 0
75 -36 72 0
-4 -2 10 0
-20 -51 59 0
-23 -57 -41 0
38 -4 -55 0
-46 40 -13 0
67 66 -65 0
-62 -59 -16 0
-64 -63 66 0
-4 36 -17 0
7 -16 -12 0
-31 41 63 0
4 -56 75 0
30 9 13 0
-58 45 -71 0
49 -42 7 0
-35 29 56 0
70 64 30 0
20 4 -43 0
-58 54 -43 0
-45 -6 -58 0
4 -43 -31 0
-21 -3 54 0
16 18 59 0
-72 24 23 0
-55 42 2 0
-40 11 75 0
-26 53 -68 0
-20 -59 8 0
8 68 -51 0
7 66 16 0
57 3 47 0
-15 -65 36 0
-24 -49 -53 0
-65 -27 -74 0
-24 41 9 0
-38 1 62 0
-3 34 -49 0
-48 10 41 0
51 61 9 0
16 -48 -29 0
-4 -55 -44 0
8 -58 -47 0
33 72 39 0
47 -5 -32 0
15 67 70 0
-10 38 -63 0
35 59 -33 0
-26 -34 -12 0
49 13 25 0
27 -63 -32 0
-43 -49 -2 0
7 -48 -42 0
4 -68 6 0
-62 74 -50 0
54 -34 50 0
-58 -69 45 0
-4 -29 -34 0
22 20 -63 0
4 -8 -73 0
7 36 29 0
-32 55 60 0
65 -23 46 0
5 -33 -31 0
5 3 39 0
-33 -13 -71 0
31 -65 46 0
71 12 34 0
-25 -50 75 0
-1 13 -69 0
2 -32 56 0
59 -25 -69 0
-34 -12 -15 0
74 42 16 0
69 -65 -19 0
-30 -4 -54 0
24 56 -23 0
-58 -3 47 0
-17 -45 6 0
17 74 -35 0
20 -4 -21 0
43 -46 52 0
-52 16 -7 0
14 52 -63 0
-25 -68 -12 0
55 3 -30 0
53 -49 -1 0
-75 -35 -68 0
37 -64 23 0
22 6 -15 0
50 -38 -69 0
-73 50 71 0
25 44 60 0
-59 -66 -13 0
-44 74 30 0
s SATISFIABLE
d decisions 23
