c Random 3-SAT instance
c alpha = 9.5, N = 75, L = 712, instance = 107
p cnf 75 712
23 45 75 0
-43 40 9 0
7 34 -70 0
-51 25 47 0
12 -54 22 0
-71 65 70 0
12 -46 -24 0
8 -57 9 0
-45 -7 46 0
21 59 -75 0
-54 -22 -61 0
57 -43 40 0
51 -42 -65 0
-70 43 2 0
38 47 -3 0
44 3 59 0
-11 -47 43 0
29 41 7 0
-51 -38 -19 0
-28 -66 40 0
13 12 40 0
-63 28 -10 0
-61 -15 34 0
39 -32 72 0
-63 -47 67 0
-11 23 6 0
49 -16 -24 0
-70 -40 29 0
-5 67 19 0
-54 -73 -75 0
28 -8 34 0
-69 10 -39 0
13 8 28 0
-31 -34 21 0
3 59 30 0
-2 -51 69 0
-59 63 -24 0
64 62 -68 0
-34 -66 16 0
56 45 6 0
-35 50 25 0
-26 8 66 0
44 -28 -69 0
-47 49 -58 0
-32 -59 -57 0
-34 48 -56 0
-48 62 -4 0
33 -24 2 0
-14 -35 68 0
-54 -8 61 0
27 8 74 0
13 18 39 0
69 45 -21 0
-68 9 -47 0
-29 66 -57 0
-22 56 72 0
-38 -9 -65 0
-11 -34 10 0
-24 -17 -46 0
45 -67 24 0
-18 60 -74 0
71 -26 13 0
75 -25 37 0
57 -30 -52 0
14 -27 -15 0
-60 -45 36 0
47 70 69 0
-28 -18 9 0
14 -16 -9 0
-19 -33 6 0
26 4 39 0
47 38 62 0
64 -47 31 0
37 38 29 0
15 -57 38 0
68 23 -46 0
-39 6 -28 0
36 28 66 0
-42 -25 -12 0
-37 58 -70 0
-58 43 70 0
46 -45 35 0
-20 -53 -13 0
-48 60 -35 0
34 21 -71 0
39 -8 11 0
-54 -55 46 0
-20 -61 56 0
75 -43 -21 0
-11 5 -52 0
30 72 -39 0
72 33 15 0
-40 7 -63 0
56 -43 -7 0
-39 25 38 0
74 58 -65 0
-21 49 28 0
-29 49 -22 0
-15 -16 -5 0
21 -15 22 0
-45 40 4 0
10 -4 -64 0
62 74 -66 0
-13 69 11 0
-11 -49 -7 0
-25 -44 39 0
56 -19 -29 0
6 -46 35 0
-50 60 32 0
-28 -68 -58 0
-3 -63 -35 0
-15 -2 -58 0
-24 26 17 0
-43 39 -50 0
-64 55 -12 0
-7 -27 -57 0
-46 58 47 0
-9 66 -39 0
59 -40 67 0
-23 47 -1 0
-73 -46 31 0
-75 58 55 0
-34 57 -69 0
69 27 13 0
40 -41 -5 0
-69 -1 42 0
-12 60 62 0
-29 -20 -49 0
-16 49 59 0
20 -24 -29 0
-24 50 -45 0
-26 50 -52 0
-13 -27 -58 0
65 74 -39 0
10 -58 -43 0
72 30 -67 0
-38 -27 -33 0
-14 -10 58 0
-51 35 32 0
1 63 14 0
56 36 42 0
-36 14 42 0
-29 34 75 0
24 -53 45 0
48 -18 45 0
34 -22 73 0
27 48 -36 0
72 11 -57 0
48 -27 -37 0
-74 -67 -31 0
-40 -3 -11 0
70 -12 -27 0
-55 -68 -50 0
51 3 -68 0
60 -70 57 0
47 74 16 0
-52 -67 -37 0
43 -64 36 0
18 47 51 0
-56 -33 -32 0
-34 -35 65 0
-25 11 6 0
57 -24 -11 0
68 -39 -21 0
-75 -59 58 0
70 66 24 0
9 48 58 0
12 -73 -3 0
1 49 2 0
-43 -18 -46 0
-6 -61 -63 0
-24 18 -59 0
-70 43 44 0
13 65 -36 0
-36 12 2 0
-5 74 -20 0
70 5 55 0
-21 -42 -3 0
-63 47 59 0
-54 -7 -56 0
2 -54 -17 0
-8 18 -40 0
-17 -29 -30 0
-16 -1 -50 0
-45 -34 67 0
-21 -48 64 0
-25 -53 54 0
23 -8 55 0
50 -1 71 0
-5 -10 11 0
44 -50 36 0
51 -52 71 0
56 49 -26 0
-32 20 4 0
-47 31 41 0
45 73 -6 0
-40 -42 49 0
-27 35 4 0
-61 64 66 0
-47 -45 17 0
14 -30 -34 0
-52 58 -7 0
56 71 -24 0
14 -72 -68 0
-48 18 42 0
74 51 52 0
-38 -17 -51 0
-54 57 69 0
27 -47 25 0
23 -8 -53 0
22 75 74 0
22 -8 35 0
-56 16 -14 0
-59 -48 6 0
59 47 49 0
-10 57 -73 0
3 -6 43 0
40 41 24 0
10 13 59 0
-32 24 -54 0
-38 14 56 0
67 -17 56 0
67 68 -40 0
-34 6 -49 0
5 -59 14 0
52 16 -40 0
8 15 28 0
-56 19 65 0
-57 5 -35 0
19 13 31 0
-66 43 -64 0
38 -13 4 0
-70 -45 -52 0
56 -60 11 0
38 35 49 0
-8 53 -38 0
-26 74 -19 0
-28 66 24 0
37 65 -10 0
67 73 14 0
-37 56 -25 0
-4 64 -36 0
51 -52 -67 0
67 50 -34 0
-10 -67 16 0
-15 24 -43 0
42 4 29 0
-14 24 55 0
53 -18 49 0
31 44 -38 0
27 62 -47 0
-71 5 -17 0
5 32 -49 0
-61 41 -72 0
-26 62 -10 0
20 29 32 0
9 -19 32 0
3 -55 -22 0
-9 65 73 0
-71 61 -2 0
44 39 -6 0
17 -62 55 0
51 56 -15 0
18 72 -5 0
-12 60 47 0
-18 -54 6 0
-62 -4 35 0
40 -52 -72 0
68 -24 -1 0
-49 53 11 0
25 40 26 0
24 -25 30 0
17 53 55 0
62 -40 42 0
-69 33 -45 0
-75 69 -17 0
57 33 62 0
30 9 29 0
36 -65 -72 0
33 73 -52 0
