c Random 3-SAT instance
c alpha = 8.0, N = 75, L = 600, instance = 281
p cnf 75 600
-68 39 -49 0
-55 -7 -42 0
27 8 -65 0
70 54 -38 0
51 -16 -63 0
-65 14 -31 0
5 -26 -17 0
-51 53 -12 0
-19 47 34 0
73 -71 57 0
-35 12 20 0
64 -15 18 0
-51 63 2 0
36 -16 72 0
57 20 12 0
41 -69 -42 0
5 3 70 0
70 34 -66 0
38 15 -35 0
59 25 27 0
10 -71 17 0
13 -54 3 0
7 63 62 0
-65 -56 42 0
-63 -53 65 0
-4 -59 -13 0
-13 71 -55 0
2 -13 -19 0
61 -9 64 0
-29 40 -64 0
-33 -74 -25 0
-12 73 -41 0
1 67 -52 0
-46 64 -45 0
-52 57 32 0
-24 39 -59 0
19 -14 71 0
-14 47 -34 0
9 -31 -47 0
-32 -63 -46 0
48 -57 -62 0
-32 71 -56 0
-1 72 22 0
3 -71 -36 0
-15 14 -24 0
-24 1 15 0
-65 7 -53 0
6 45 -73 0
-51 -26 -9 0
-68 -2 -16 0
56 -63 61 0
40 -48 63 0
70 16 23 0
-36 -54 45 0
39 25 -11 0
27 -40 -54 0
34 -75 5 0
-29 4 -17 0
-8 42 31 0
41 15 18 0
65 42 41 0
-1 68 27 0
-72 -69 -12 0
-64 -35 18 0
40 50 33 0
7 58 3 0
-38 47 50 0
-15 -66 -19 0
20 64 45 0
-32 -39 -45 0
47 -39 48 0
35 8 31 0
38 45 34 0
50 58 -66 0
18 24 40 0
18 26 33 0
-24 -55 25 0
-2 -14 -71 0
-61 11 -58 0
19 -63 25 0
-72 22 -10 0
43 -22 -48 0
56 52 53 0
71 -48 47 0
-37 -57 -34 0
-66 -28 -55 0
-29 -23 -37 0
-74 -57 -41 0
23 1 -25 0
64 63 -24 0
-26 -2 -28 0
-19 27 -74 0
-31 46 -51 0
47 -5 -53 0
-48 18 -64 0
-67 71 -38 0
39 -74 -28 0
-34 -42 62 0
-60 -21 -9 0
18 -33 51 0
24 36 -50 0
-37 -60 -14 0
-59 20 62 0
52 68 -34 0
66 34 19 0
-2 -25 31 0
-70 -28 -25 0
-71 -41 -57 0
-22 -46 -67 0
-24 -6 14 0
-42 7 1 0
-56 48 11 0
3 -56 -59 0
15 -21 -50 0
22 -23 -46 0
-65 -19 -35 0
-55 60 71 0
-5 -57 -42 0
57 -73 67 0
-53 -20 6 0
-64 30 8 0
-19 -30 -26 0
