c Random 3-SAT instance
c alpha = 1.5, N = 75, L = 112, instance = 266
p cnf 75 112
-72 71 -21 0
21 26 -14 0
-50 -66 31 0
15 -36 65 0
-43 40 -12 0
28 27 42 0
75 59 -8 0
39 42 -15 0
48 -46 18 0
-26 -25 72 0
40 70 -13 0
54 -56 18 0
69 43 -57 0
9 -45 44 0
12 8 5 0
48 61 -29 0
61 35 6 0
61 -8 6 0
49 68 59 0
33 -71 -10 0
39 -21 -61 0
17 -74 -37 0
8 -74 -39 0
-47 7 61 0
-59 60 74 0
60 -43 -42 0
-58 -51 29 0
-41 -15 5 0
38 -7 72 0
-60 -32 -74 0
-28 -6 34 0
-54 30 -1 0
37 -12 -67 0
28 -12 -6 0
-27 -52 65 0
58 64 -13 0
57 73 6 0
-2 48 -11 0
8 10 -13 0
-22 13 42 0
-51 -61 -57 0
-12 16 6 0
-65 69 -62 0
39 -46 -14 0
73 75 -62 0
6 71 47 0
-5 -28 68 0
5 7 55 0
64 33 43 0
12 59 58 0
-39 13 33 0
-37 38 -17 0
-67 -35 13 0
56 -7 63 0
-40 -24 59 0
12 -30 -37 0
10 -16 -69 0
-27 31 -73 0
-75 62 7 0
60 -71 69 0
-5 -31 24 0
-67 6 37 0
59 44 -68 0
6 49 -42 0
-57 -62 73 0
14 -34 -45 0
-41 20 -67 0
-43 9 -32 0
-18 -30 21 0
-40 -75 37 0
-36 -75 -28 0
65 27 -57 0
-20 8 -33 0
59 47 -5 0
31 -32 -4 0
-6 -16 -3 0
36 -69 -38 0
1 14 -59 0
-6 -74 -73 0
-45 -35 73 0
-38 14 28 0
-25 45 50 0
-18 31 -28 0
15 -33 19 0
-30 -1 -49 0
-61 -68 -52 0
59 -45 -64 0
20 -37 53 0
-58 19 16 0
28 -2 -75 0
-53 -63 22 0
-20 12 46 0
-63 -74 -59 0
-66 40 19 0
65 29 60 0
55 -9 -61 0
-39 -61 36 0
50 48 -65 0
51 -37 -21 0
11 55 17 0
-73 3 -45 0
-2 58 23 0
-6 55 40 0
47 20 -34 0
26 -22 23 0
-66 45 -17 0
40 -61 -32 0
71 -1 -22 0
-12 -19 13 0
60 66 2 0
55 -52 41 0
19 -39 -11 0
s SATISFIABLE
d decisions 46
