c Random 3-SAT instance
c alpha = 7.5, N = 75, L = 562, instance = 49
p cnf 75 562
16 -64 22 0
-27 -12 -36 0
-44 59 -52 0
-68 -2 -64 0
62 -19 -20 0
41 -48 74 0
-11 37 22 0
-57 41 -19 0
-18 66 -16 0
54 12 37 0
-16 -7 -51 0
-66 -60 75 0
6 -22 -18 0
35 -33 23 0
-19 -22 14 0
-39 -59 -12 0
24 -64 36 0
42 74 35 0
-33 1 -64 0
-57 18 -70 0
-19 -24 7 0
-5 33 -20 0
-51 -60 24 0
23 -37 -9 0
42 -22 47 0
50 42 -58 0
8 -74 72 0
26 8 -20 0
35 -40 38 0
-64 35 -63 0
33 59 29 0
-10 7 -64 0
-49 66 45 0
28 38 59 0
74 -37 3 0
63 -71 15 0
11 51 31 0
-71 63 -70 0
-51 -46 63 0
74 -53 -2 0
-16 -3 28 0
39 -53 -26 0
-50 -64 32 0
46 -9 -17 0
33 -49 -26 0
-66 -54 -7 0
28 24 50 0
52 -21 60 0
-28 -67 -36 0
15 30 31 0
-23 34 11 0
72 51 -37 0
15 -39 46 0
18 63 -46 0
-41 -54 -46 0
-65 64 -19 0
-29 25 -70 0
-18 46 10 0
32 7 44 0
37 27 73 0
-26 24 74 0
-53 54 -43 0
5 9 23 0
70 69 -15 0
-57 46 -23 0
47 -18 -24 0
28 9 -37 0
-60 -34 36 0
-52 38 63 0
-50 70 48 0
-60 18 -62 0
-33 74 -11 0
-26 -46 -4 0
2 -19 -8 0
34 -37 -10 0
54 -1 68 0
-52 21 -17 0
-17 -40 35 0
14 56 -26 0
-6 34 -71 0
-68 -72 -20 0
51 -4 -63 0
-17 29 -5 0
-5 32 7 0
-39 -19 18 0
50 -42 4 0
10 2 8 0
-34 35 -69 0
9 68 -63 0
46 65 -68 0
70 61 -12 0
-38 59 2 0
-28 57 -68 0
44 -75 -52 0
48 -25 31 0
-66 -9 11 0
73 35 -31 0
45 56 -54 0
38 33 13 0
-20 4 36 0
46 65 32 0
55 -41 3 0
44 18 -3 0
3 -11 53 0
56 -30 57 0
-5 20 -36 0
-36 -72 46 0
-75 2 -61 0
57 -42 -6 0
1 9 -74 0
-42 70 74 0
-7 67 -32 0
-73 -3 28 0
22 -48 -8 0
-27 -25 -32 0
-68 -2 56 0
-46 10 32 0
-32 -71 51 0
50 26 -25 0
36 -32 28 0
50 -27 64 0
64 58 48 0
-52 37 2 0
18 -38 15 0
65 -56 4 0
-34 -23 -18 0
47 69 63 0
67 -6 -69 0
56 -72 44 0
-35 47 17 0
42 -64 -46 0
-34 -33 -50 0
70 -44 -47 0
-13 -56 48 0
28 21 27 0
20 26 -47 0
-46 44 48 0
-2 54 -69 0
-47 -37 19 0
15 -70 74 0
-36 23 -48 0
4 18 -37 0
-9 69 75 0
63 24 -71 0
-62 -63 -23 0
-66 -68 61 0
-19 -15 57 0
-40 -55 62 0
-8 40 41 0
31 52 -20 0
-45 12 -1 0
39 5 -53 0
-53 -30 -74 0
64 10 -57 0
9 51 -33 0
-24 -11 29 0
-12 13 -70 0
-64 -24 -45 0
-68 70 5 0
10 -68 40 0
-11 -30 -2 0
43 2 -3 0
-54 52 47 0
69 33 65 0
-14 60 -66 0
-23 60 12 0
60 25 -69 0
18 -47 -45 0
41 67 -10 0
-68 63 -36 0
-6 -21 27 0
-49 68 25 0
28 -18 -60 0
-5 27 70 0
59 18 -24 0
-14 12 7 0
-16 -9 21 0
-31 -6 -2 0
53 -34 -67 0
-7 -43 27 0
-59 -66 16 0
65 -40 -39 0
53 -23 55 0
-30 38 31 0
31 57 27 0
-35 -73 51 0
50 -63 -7 0
-44 -15 33 0
68 -28 -40 0
63 20 -32 0
27 54 -18 0
-67 30 69 0
26 29 63 0
41 -58 -71 0
-15 27 -52 0
3 -18 -33 0
-22 -17 50 0
54 1 60 0
66 -4 19 0
51 -31 -6 0
28 -68 -65 0
71 -4 17 0
31 -29 -7 0
-32 -29 48 0
-26 27 -15 0
68 -57 3 0
-33 -64 -4 0
-49 -51 -74 0
46 49 20 0
-37 75 -38 0
47 42 -48 0
-73 -10 72 0
9 -21 29 0
-71 -5 -52 0
46 57 43 0
-29 -33 -40 0
32 -41 52 0
52 67 -26 0
35 -9 -12 0
-47 -45 25 0
22 20 31 0
73 21 2 0
45 -23 -31 0
-7 -60 22 0
-64 21 48 0
32 -47 -19 0
16 47 -49 0
-56 -36 -20 0
-49 59 21 0
-50 21 16 0
53 -74 -32 0
20 51 62 0
-10 -20 16 0
-55 20 -44 0
-74 -18 -6 0
-72 -22 -3 0
-73 -75 -27 0
15 -9 4 0
-6 -20 -51 0
-17 49 46 0
62 -54 32 0
74 -20 14 0
-51 -24 -37 0
-17 -57 -65 0
47 -64 -49 0
-47 -9 -74 0
-21 41 -16 0
28 -43 58 0
-23 50 26 0
50 -59 23 0
-48 -1 -37 0
16 -46 18 0
-54 51 -25 0
-17 22 -14 0
4 -31 -19 0
68 7 61 0
-3 -46 20 0
-31 -18 -61 0
-7 -59 36 0
-39 72 -23 0
10 -28 73 0
29 65 -74 0
67 33 -7 0
-21 60 27 0
61 -74 -11 0
-55 -17 62 0
48 28 -17 0
50 7 -66 0
52 12 49 0
10 65 -18 0
-42 -47 71 0
-45 -67 -10 0
-2 -64 -19 0
16 -1 -27 0
-13 -56 -3 0
-72 -20 7 0
-65 28 -37 0
47 8 46 0
-4 -73 -14 0
-75 -52 12 0
-65 4 -5 0
73 -20 -57 0
-22 -74 20 0
13 38 42 0
27 54 42 0
12 8 75 0
-12 45 -39 0
58 63 -27 0
-3 -36 -33 0
-37 -15 50 0
-41 -17 30 0
-50 8 -36 0
13 40 68 0
-68 46 54 0
-39 -37 52 0
14 17 -55 0
-52 20 -2 0
33 -6 9 0
-49 62 -52 0
-52 -27 63 0
-55 -48 -71 0
51 -25 -62 0
-73 71 -58 0
-16 -41 45 0
-48 42 -36 0
30 6 43 0
-60 -62 -65 0
43 -4 -29 0
4 21 64 0
-35 -23 15 0
-35 28 8 0
23 -47 26 0
-26 15 -37 0
65 -5 -2 0
-48 27 25 0
-20 -63 44 0
-64 -30 -34 0
-66 61 -17 0
19 -26 -65 0
70 54 69 0
11 -25 38 0
-37 -16 -1 0
50 17 -55 0
-52 33 -20 0
73 -53 19 0
-22 42 -38 0
-37 10 22 0
-65 13 48 0
67 19 25 0
6 -74 -52 0
28 -17 29 0
2 -3 -16 0
1 -64 -22 0
-28 -68 -20 0
32 -55 47 0
25 -74 -36 0
49 -64 6 0
-62 -38 73 0
-19 -40 -67 0
-71 65 69 0
-74 39 -38 0
-50 -7 -60 0
-54 -12 -52 0
12 27 72 0
3 -52 -17 0
33 1 6 0
-70 -54 24 0
-74 28 -40 0
-6 -18 51 0
17 -3 -44 0
64 28 -22 0
29 71 -39 0
27 -29 -11 0
-5 66 -37 0
-49 -60 20 0
-73 63 -29 0
-4 -57 -32 0
-34 55 -13 0
-62 -47 1 0
36 66 48 0
-1 -51 -34 0
-62 56 -24 0
-12 47 -73 0
17 -38 -59 0
30 65 -75 0
35 -62 24 0
42 -15 72 0
5 -1 -9 0
-60 34 14 0
-24 1 10 0
-1 -53 6 0
21 -35 5 0
75 -7 71 0
-17 -60 5 0
-17 55 -11 0
-10 45 -51 0
-53 57 3 0
-61 5 -66 0
-14 -33 -45 0
-18 61 -2 0
6 -31 -48 0
-49 1 39 0
-69 18 3 0
-1 9 72 0
20 -21 39 0
-74 -34 -51 0
-45 15 -70 0
-75 39 -46 0
-10 -62 29 0
-52 59 53 0
-55 20 -16 0
-60 -18 -30 0
66 -52 -57 0
6 -60 -71 0
38 74 -59 0
-57 10 -53 0
-17 20 -60 0
5 24 -75 0
-53 -18 -2 0
54 -16 59 0
10 4 -35 0
-35 7 -71 0
-19 -50 -66 0
6 -23 24 0
-74 -12 54 0
-7 65 -19 0
18 58 -12 0
74 -55 46 0
8 -21 74 0
24 15 -64 0
73 42 35 0
16 -18 -67 0
-25 -29 -27 0
-5 21 48 0
-60 64 -66 0
23 -9 -52 0
-39 11 13 0
50 -52 -39 0
-36 -16 -73 0
-21 36 14 0
-52 23 -28 0
-43 7 19 0
-6 -5 -20 0
-25 -45 -5 0
18 -39 -71 0
-61 16 -26 0
-18 3 -29 0
34 64 27 0
-24 -23 -69 0
2 11 -20 0
32 -73 -59 0
71 75 -5 0
55 -9 -62 0
11 -57 21 0
4 30 63 0
-64 49 73 0
40 67 -10 0
53 55 58 0
-23 -28 2 0
49 74 -19 0
-48 74 -36 0
-32 -57 62 0
-33 -35 42 0
28 -5 -58 0
50 -17 34 0
-64 -15 -39 0
-2 25 26 0
-7 -64 75 0
-69 51 -18 0
-9 40 -56 0
13 -48 40 0
-70 20 -74 0
5 41 -29 0
19 14 -61 0
-23 29 -55 0
-38 75 16 0
29 4 40 0
-6 57 -15 0
-46 12 8 0
62 -41 -74 0
-66 -67 18 0
9 -49 -67 0
70 52 -5 0
16 -15 -4 0
2 17 39 0
-37 54 -47 0
-69 -3 -24 0
-30 -62 -59 0
16 -65 4 0
-30 44 -24 0
9 70 -67 0
46 53 59 0
-26 7 -23 0
-40 -45 -65 0
42 -34 -28 0
45 17 -49 0
11 -36 57 0
-45 -8 43 0
-55 -6 -42 0
-75 -68 69 0
43 3 -30 0
13 70 -72 0
-66 73 65 0
-67 5 13 0
-52 57 7 0
69 -67 -12 0
-26 -11 42 0
-46 62 54 0
-20 49 16 0
-51 -28 -48 0
-11 52 -56 0
-12 38 13 0
13 38 11 0
22 -40 -28 0
-65 57 -44 0
60 -57 -28 0
-68 16 -30 0
-14 2 22 0
-5 -70 12 0
33 70 -16 0
20 -71 41 0
-41 69 -47 0
-4 67 -23 0
8 53 -24 0
-52 11 25 0
62 -33 -31 0
47 56 -6 0
21 51 43 0
-47 13 52 0
-73 9 64 0
-7 -3 54 0
-70 -74 49 0
67 -31 -19 0
11 -58 65 0
-60 -8 -57 0
28 59 -22 0
11 -65 2 0
-59 -11 32 0
-2 -55 28 0
66 -71 32 0
-48 72 -18 0
-62 25 -33 0
-48 6 -19 0
72 10 64 0
21 17 -65 0
32 -16 58 0
-19 -30 -48 0
26 -36 71 0
-29 9 5 0
-46 51 52 0
7 55 -72 0
8 68 -38 0
-13 -68 12 0
-75 -40 -57 0
-49 -74 -68 0
73 -29 -34 0
26 69 65 0
1 41 54 0
