c Random 3-SAT instance
c alpha = 4.0, N = 75, L = 300, instance = 205
p cnf 75 300
-71 -75 60 0
-48 16 -27 0
-60 -12 -4 0
-73 53 -34 0
-7 47 -20 0
37 34 56 0
71 -66 -25 0
39 -16 8 0
-38 25 68 0
12 59 30 0
32 62 47 0
51 -49 -32 0
-56 30 -53 0
25 19 -32 0
-31 21 -51 0
-39 58 12 0
-17 -21 -5 0
2 63 -74 0
75 26 -18 0
35 33 -67 0
-59 -8 -13 0
23 -59 -11 0
-56 -17 -7 0
-54 -75 8 0
-57 37 60 0
30 17 48 0
31 -34 1 0
-38 -23 -18 0
-19 48 -15 0
48 -64 -68 0
-56 54 66 0
31 -12 -14 0
30 -20 -24 0
52 51 -44 0
-43 40 -9 0
-24 -35 61 0
33 -47 32 0
26 56 -72 0
-28 -58 -35 0
43 66 -16 0
64 -43 -52 0
-50 17 37 0
-49 -6 65 0
33 51 -2 0
-63 50 -2 0
-24 -45 -60 0
-32 -67 -8 0
-30 -65 -37 0
-22 45 -49 0
-20 -15 -64 0
3 -38 -36 0
-46 -67 -48 0
71 62 -46 0
-41 -19 63 0
50 5 -19 0
-11 -50 62 0
-14 -5 -41 0
-16 30 55 0
58 -39 -3 0
11 -4 -23 0
-15 21 23 0
-15 -73 23 0
-40 30 2 0
28 -9 38 0
48 52 -75 0
-15 -47 -20 0
-42 39 5 0
27 39 34 0
69 -10 14 0
-56 46 -30 0
-67 62 63 0
-71 -30 45 0
68 -64 58 0
-74 43 -35 0
24 -46 -60 0
6 12 -65 0
-68 24 10 0
12 -16 -10 0
-58 -67 -32 0
24 -29 13 0
-52 -40 -42 0
-7 14 69 0
-54 -26 -17 0
-31 26 13 0
11 -14 49 0
-1 59 -10 0
-64 53 -38 0
-8 -63 16 0
-14 41 -7 0
45 -59 15 0
-32 -22 -8 0
48 -26 -13 0
34 -47 33 0
71 -37 -5 0
73 9 -60 0
18 -65 35 0
38 63 -12 0
-33 -63 41 0
3 25 43 0
-65 1 34 0
-57 17 62 0
-15 -19 -20 0
42 28 -72 0
-7 -19 -24 0
-38 -13 -56 0
-58 -37 63 0
-25 59 -27 0
43 37 75 0
47 -58 -31 0
34 -65 6 0
19 68 -2 0
33 -65 -30 0
-65 27 -45 0
70 -28 48 0
-45 -46 -12 0
-11 -40 71 0
30 -25 46 0
50 -40 -18 0
-17 68 52 0
13 58 39 0
-29 70 -13 0
-64 20 -47 0
-75 -30 -3 0
-60 -35 30 0
-62 -40 -34 0
-21 45 30 0
43 4 18 0
10 70 9 0
60 23 7 0
-61 50 44 0
-67 27 68 0
32 -14 6 0
-42 -2 13 0
62 -57 7 0
-36 49 -50 0
45 54 29 0
49 -64 -74 0
-24 75 23 0
-62 -50 10 0
-51 -5 15 0
-22 -36 43 0
19 31 1 0
58 -12 22 0
-65 -29 -51 0
-50 -24 22 0
-40 -45 -28 0
-9 44 47 0
-5 26 53 0
-29 40 -18 0
-19 57 -75 0
-8 -20 14 0
-14 10 58 0
-11 60 1 0
-12 38 37 0
-25 72 -4 0
-29 72 -36 0
70 20 -61 0
37 35 -25 0
-27 1 32 0
-72 -2 49 0
8 18 38 0
57 -16 -64 0
13 -61 -72 0
-73 -31 -40 0
-61 45 -74 0
-6 2 34 0
-25 -48 62 0
-69 -5 -53 0
-40 -61 -22 0
-35 -36 -10 0
-55 18 -68 0
-58 54 -4 0
-67 52 43 0
-30 21 42 0
60 10 -72 0
4 -10 36 0
-23 15 -42 0
-62 37 -63 0
20 18 26 0
-32 -56 47 0
-47 -34 44 0
-66 -46 75 0
24 52 42 0
73 -46 -47 0
6 -9 -30 0
-69 -39 -50 0
-2 21 32 0
3 -68 -73 0
-22 23 -1 0
65 59 -47 0
54 -30 -20 0
9 50 47 0
-73 53 17 0
6 -60 -68 0
-68 -17 -4 0
-25 -42 15 0
-23 57 55 0
-53 68 70 0
10 26 9 0
-42 -34 68 0
5 34 8 0
36 42 53 0
-75 6 27 0
-75 11 -4 0
45 36 -71 0
47 -45 -11 0
61 -37 45 0
11 -7 62 0
-75 59 -18 0
-4 -13 -66 0
-30 46 21 0
-49 52 27 0
-50 -15 72 0
-55 68 -73 0
-6 -5 -73 0
-11 -53 -43 0
-41 18 7 0
46 75 -49 0
58 -7 40 0
-52 7 55 0
19 -50 23 0
75 45 -61 0
54 -36 -30 0
-17 26 -21 0
-61 23 50 0
9 -45 39 0
-69 14 53 0
75 -20 57 0
-29 -2 -72 0
