c Random 3-SAT instance
c alpha = 8.0, N = 75, L = 600, instance = 276
p cnf 75 600
-53 63 -15 0
1 66 -65 0
35 16 22 0
-7 -75 55 0
-31 47 -20 0
72 73 22 0
-27 10 -41 0
-51 -62 -55 0
22 -68 47 0
-50 24 59 0
55 14 -51 0
70 -57 59 0
70 3 -55 0
47 -28 27 0
-52 27 63 0
-41 -6 -75 0
-44 10 65 0
59 -36 -39 0
61 -59 38 0
-45 -22 46 0
-3 63 75 0
-25 -23 -57 0
-65 -23 3 0
-38 66 11 0
37 -56 70 0
-73 -13 -52 0
31 -53 46 0
-62 22 54 0
15 -6 18 0
71 20 -7 0
-58 -5 -27 0
14 -59 72 0
-44 56 6 0
62 -64 45 0
-31 -34 47 0
9 6 -31 0
5 -61 -15 0
-6 -41 -36 0
-28 -55 -15 0
-62 47 -41 0
54 -58 9 0
28 55 27 0
-22 56 -50 0
25 -58 -11 0
-64 -59 14 0
30 71 26 0
35 -69 44 0
41 -7 -53 0
-57 -15 -58 0
52 -36 -32 0
-10 65 42 0
2 -9 -45 0
-53 -55 74 0
-40 49 -24 0
-48 17 -36 0
-51 44 -47 0
-70 32 25 0
46 33 -19 0
-65 -37 7 0
42 -32 73 0
-32 -23 -63 0
-34 -39 -31 0
-51 32 -4 0
-40 48 7 0
-15 18 -47 0
-54 -45 -31 0
-60 -49 -22 0
52 -34 -59 0
71 14 46 0
-47 -29 -72 0
-27 34 23 0
-13 -70 54 0
-20 -10 7 0
10 25 20 0
38 31 -54 0
11 -16 65 0
-40 15 -51 0
-5 -61 38 0
-71 -43 -73 0
62 -52 -72 0
63 2 50 0
-34 -58 -61 0
65 -50 -3 0
-43 6 56 0
-42 56 11 0
39 -3 -58 0
4 -50 -14 0
-3 -30 5 0
-61 -24 47 0
73 -6 -10 0
71 -35 51 0
-18 -8 64 0
-64 47 -33 0
-22 -71 -17 0
8 65 -4 0
50 68 6 0
-13 62 -6 0
55 67 65 0
-73 67 65 0
67 -58 24 0
36 -3 46 0
5 -2 26 0
12 34 -53 0
29 -4 13 0
-43 14 -13 0
-52 16 36 0
-53 -60 62 0
62 -42 4 0
22 71 -44 0
-54 -73 -42 0
-61 -55 -13 0
39 12 56 0
-50 7 -41 0
-46 -37 -30 0
51 -23 -75 0
-36 -29 52 0
33 -7 -11 0
69 34 67 0
11 -35 17 0
-22 -37 -46 0
65 45 -44 0
-12 -43 47 0
70 40 37 0
-6 61 -53 0
58 -28 67 0
-26 -12 40 0
65 7 -2 0
-27 -62 -4 0
5 -17 -54 0
-14 74 67 0
28 -42 -38 0
18 63 69 0
-65 -66 -26 0
-62 47 67 0
-19 47 -3 0
53 17 -33 0
-53 23 35 0
43 44 -67 0
-30 -59 31 0
3 6 -24 0
65 37 53 0
66 -51 43 0
22 66 13 0
41 -16 36 0
-23 1 -48 0
58 -4 33 0
-58 -59 74 0
-6 -49 -21 0
-42 -35 41 0
-6 16 73 0
-38 -39 -60 0
39 -12 22 0
56 74 2 0
1 -33 72 0
7 -53 -68 0
48 75 53 0
68 -20 -74 0
-32 -35 74 0
18 -39 -60 0
21 -74 -50 0
23 -20 -73 0
-5 -69 -54 0
-24 49 -51 0
51 -16 15 0
73 67 -8 0
69 6 72 0
49 33 -66 0
10 71 58 0
21 72 61 0
-42 73 -32 0
-37 49 36 0
37 -58 -43 0
-69 -34 -71 0
-42 -66 5 0
48 -64 -27 0
67 -63 -50 0
8 25 50 0
-19 -66 46 0
-43 65 7 0
-18 13 10 0
2 60 61 0
-42 -8 54 0
-57 -34 55 0
31 -8 -67 0
56 22 29 0
61 -40 39 0
47 -64 -62 0
13 72 -59 0
49 -61 53 0
59 13 6 0
30 66 57 0
-57 52 -72 0
55 19 21 0
40 -74 23 0
51 -10 -59 0
-50 -61 -16 0
-46 65 53 0
57 -70 -37 0
47 -49 24 0
-67 51 -13 0
43 16 -48 0
-50 3 -7 0
-57 -59 -6 0
-2 17 -61 0
-5 7 -18 0
61 -54 -75 0
-29 44 -14 0
-47 -43 62 0
-64 36 -73 0
72 12 -63 0
-30 -29 63 0
-14 43 11 0
64 -49 14 0
12 14 22 0
-43 51 63 0
57 -10 -64 0
-55 48 -21 0
-48 20 -24 0
75 -46 56 0
-6 46 66 0
66 -3 58 0
64 65 -1 0
-10 -8 57 0
-45 16 26 0
-27 44 37 0
10 -43 22 0
69 50 2 0
30 -19 28 0
-64 -23 44 0
-62 -69 26 0
-5 -9 -11 0
52 11 -20 0
-23 26 -20 0
62 9 12 0
-43 41 27 0
69 27 -17 0
72 69 51 0
62 25 -36 0
-74 -35 28 0
64 -30 -45 0
27 43 23 0
52 -68 -23 0
-41 -30 24 0
6 -15 56 0
-10 46 -13 0
67 -19 -70 0
-39 -43 46 0
-41 32 -72 0
57 -71 25 0
54 59 -39 0
-8 -66 20 0
-50 -22 60 0
-8 72 3 0
2 -19 10 0
-7 -62 -70 0
55 43 -30 0
15 -25 75 0
13 -21 -63 0
-65 13 -71 0
23 -71 -29 0
49 -75 -51 0
47 -13 -2 0
36 74 -45 0
9 -36 -34 0
43 19 24 0
7 6 16 0
73 25 50 0
-20 64 38 0
-39 32 56 0
43 -74 -31 0
61 64 -57 0
23 72 -49 0
60 68 -21 0
44 16 69 0
-26 64 24 0
60 -1 7 0
15 -29 -3 0
-38 -7 57 0
33 28 1 0
63 -66 -2 0
-2 -23 -50 0
-34 11 -57 0
16 -57 8 0
35 -10 -39 0
67 -64 -63 0
-28 -44 -49 0
58 -46 -64 0
-60 42 32 0
-37 -75 -42 0
-8 68 -20 0
59 38 42 0
23 38 41 0
43 41 -58 0
74 -15 -39 0
-54 43 24 0
57 -39 28 0
2 55 -25 0
60 -64 -41 0
-21 68 31 0
-67 23 -38 0
40 58 -31 0
-21 -26 41 0
-38 -16 27 0
-8 -28 32 0
-50 52 -60 0
-69 -26 -34 0
-50 -6 -17 0
3 -35 -1 0
-38 17 -19 0
-41 -11 -42 0
-5 -43 -27 0
47 -16 36 0
-15 23 12 0
-60 42 -30 0
-64 37 8 0
74 -51 3 0
-40 14 44 0
-32 33 39 0
22 -65 68 0
51 52 5 0
-19 -57 -17 0
-11 64 12 0
-31 48 35 0
55 -50 27 0
47 -52 44 0
-29 49 -51 0
2 50 -16 0
-72 73 51 0
-27 -54 56 0
-69 -62 -63 0
-58 -8 62 0
41 59 49 0
-63 47 -64 0
-17 -26 59 0
-22 9 -16 0
71 45 -7 0
16 -70 15 0
-54 -17 20 0
-55 52 -39 0
36 -42 -75 0
-52 48 62 0
3 1 32 0
-74 -30 -75 0
22 25 37 0
67 -49 -2 0
46 9 16 0
-67 -46 28 0
66 -17 11 0
23 -66 21 0
31 -3 -22 0
39 11 -31 0
37 -70 -23 0
-41 43 -10 0
-52 -7 -45 0
-67 -34 26 0
-36 -30 -19 0
26 -66 -57 0
-40 -71 31 0
-34 -56 -3 0
35 55 26 0
-18 -35 70 0
-18 7 57 0
14 41 72 0
28 -68 -51 0
61 -55 19 0
45 -1 -75 0
-71 67 -69 0
-63 68 -65 0
-63 57 -41 0
-46 -30 13 0
-19 31 -24 0
23 -49 -37 0
-30 41 18 0
7 -69 -22 0
-17 38 -57 0
43 -25 -48 0
-61 67 23 0
59 -13 -2 0
61 -41 14 0
41 58 -42 0
65 43 -63 0
-18 24 -31 0
-40 -47 -17 0
-27 66 13 0
-31 51 10 0
20 7 60 0
16 21 9 0
-9 -32 71 0
-39 57 72 0
-40 20 -1 0
26 19 42 0
-44 -59 8 0
-75 -32 -55 0
-11 63 3 0
-24 36 48 0
9 30 -23 0
-42 15 12 0
68 -42 -55 0
-17 42 32 0
-61 30 -47 0
33 58 44 0
-46 64 74 0
59 -60 58 0
49 -21 -66 0
-21 33 -66 0
16 7 -1 0
45 63 -17 0
-59 -58 57 0
43 38 -62 0
15 41 -72 0
27 22 -52 0
-30 42 65 0
59 -13 46 0
-10 -68 -39 0
-47 -15 57 0
-46 51 -57 0
-30 -69 -52 0
36 -48 -64 0
74 54 -15 0
-43 -65 70 0
39 -19 52 0
47 -26 -40 0
73 -6 51 0
-53 -30 -70 0
-17 30 -61 0
-16 -47 -13 0
-57 -24 16 0
-67 32 61 0
-4 45 14 0
63 14 30 0
-51 -3 28 0
62 -6 -54 0
25 65 24 0
-70 -21 -54 0
-57 -49 -50 0
-17 -61 -54 0
24 -16 -61 0
33 70 -45 0
71 -15 -44 0
-37 -4 -42 0
-28 62 18 0
-46 -21 -10 0
16 -31 -68 0
38 -44 27 0
-53 6 30 0
59 13 -41 0
68 -37 -4 0
49 -19 20 0
-5 -64 -28 0
7 20 -8 0
34 5 -35 0
-62 -40 58 0
-61 -11 -14 0
-51 43 2 0
-58 18 3 0
-55 52 -41 0
3 20 71 0
20 24 -18 0
-17 74 19 0
-46 -41 -42 0
-62 -73 66 0
21 6 -49 0
-19 -47 63 0
-71 19 11 0
-10 68 -28 0
68 -8 -42 0
-71 -69 -24 0
33 1 -47 0
21 48 -47 0
-4 -30 73 0
73 -41 -36 0
-55 -60 41 0
-64 3 61 0
31 -39 -3 0
59 60 -19 0
38 73 -69 0
-43 -34 -53 0
69 17 62 0
3 46 -35 0
-74 -64 70 0
74 -55 -70 0
-30 -8 -31 0
57 -50 75 0
-22 -37 -63 0
-32 -15 14 0
44 7 33 0
-23 35 70 0
-23 -7 -46 0
13 39 -30 0
9 -7 8 0
-41 -11 59 0
8 -40 67 0
-44 51 -5 0
-40 -19 -25 0
-74 44 -10 0
-51 7 68 0
-63 -28 -59 0
-21 39 53 0
-36 -40 -12 0
57 -29 10 0
59 11 -74 0
-30 37 21 0
13 75 -42 0
50 -19 -47 0
44 -50 -70 0
-40 -58 62 0
58 -74 5 0
-7 -10 60 0
46 -2 17 0
45 -18 -41 0
-1 29 -45 0
59 26 -18 0
-30 -55 -18 0
-49 -14 -5 0
-14 67 59 0
-15 31 48 0
-56 47 -3 0
-18 6 47 0
23 19 51 0
45 34 -41 0
-35 -44 -62 0
-32 -51 -46 0
69 58 39 0
-17 26 10 0
32 45 60 0
-24 74 -31 0
-26 20 35 0
50 -10 20 0
-14 74 -7 0
68 13 20 0
-70 6 66 0
74 -14 51 0
-46 -13 -75 0
-2 67 69 0
-59 -29 -48 0
39 57 -56 0
-31 26 -19 0
-37 46 -60 0
-25 -69 -30 0
23 38 -25 0
-1 9 34 0
21 57 -19 0
-35 62 71 0
-53 -1 -59 0
48 -60 35 0
40 -26 32 0
10 31 33 0
38 -24 5 0
-5 -20 -51 0
70 54 26 0
40 -38 48 0
70 -37 42 0
29 -54 22 0
45 31 7 0
54 15 17 0
5 60 -51 0
-33 59 34 0
-5 -42 36 0
-53 -43 67 0
27 -15 -7 0
17 -20 -52 0
18 49 -26 0
-29 -26 -21 0
-61 6 -48 0
-46 1 69 0
-11 64 -62 0
-46 32 64 0
21 20 -19 0
2 16 -31 0
-35 4 -56 0
63 -35 53 0
38 -29 16 0
-9 -40 -68 0
56 -26 57 0
-28 24 -68 0
-18 11 14 0
18 -52 -32 0
-23 58 13 0
-8 64 -3 0
28 -41 15 0
-41 -51 -52 0
-30 2 -12 0
-72 -17 59 0
-21 27 -54 0
-47 20 -4 0
18 30 6 0
67 58 52 0
-5 -71 7 0
-42 33 -70 0
-43 33 42 0
17 -50 8 0
72 54 -20 0
28 1 -65 0
65 -36 38 0
53 36 26 0
71 60 -11 0
-23 21 -19 0
-68 -74 -33 0
-45 16 55 0
-47 5 -60 0
s UNSATISFIABLE
d decisions 56
