c Random 3-SAT instance
c alpha = 9.5, N = 75, L = 712, instance = 69
p cnf 75 712
-43 -69 -67 0
65 32 -61 0
62 -18 35 0
27 32 67 0
13 24 6 0
-46 -26 -60 0
-75 -55 -19 0
47 51 72 0
48 -53 -3 0
40 10 -26 0
21 20 49 0
-36 15 -54 0
-4 -8 74 0
-57 -11 13 0
55 -4 -19 0
-53 -17 49 0
31 -24 -34 0
38 -48 35 0
12 -54 -64 0
-12 -53 -18 0
63 54 16 0
37 -57 16 0
-1 -62 -47 0
-52 65 -56 0
35 9 66 0
63 30 -42 0
-75 29 -52 0
-62 -42 32 0
64 -70 -65 0
57 65 5 0
-35 22 -50 0
55 -69 11 0
1 43 -16 0
-70 13 66 0
29 23 19 0
-9 -14 36 0
73 -55 23 0
-5 -40 -22 0
67 28 -71 0
-67 -36 -69 0
21 -5 -60 0
-12 -21 48 0
74 -54 7 0
33 35 -65 0
29 -48 61 0
-12 -53 14 0
-39 4 -68 0
13 9 19 0
22 -53 -65 0
33 -73 38 0
-38 63 31 0
-49 31 -10 0
18 17 -73 0
-29 15 47 0
40 -75 11 0
43 -48 29 0
-33 50 -69 0
17 36 -41 0
-7 -70 -36 0
32 -30 -3 0
-57 56 53 0
16 -50 31 0
59 -11 31 0
42 68 64 0
-39 -71 -56 0
35 36 -7 0
-16 10 34 0
-60 -38 12 0
27 74 -37 0
-28 35 -45 0
12 72 34 0
-44 -72 -71 0
25 -2 -35 0
-8 59 63 0
-33 -19 -49 0
3 -41 45 0
27 -16 -14 0
-32 20 -36 0
-41 3 55 0
71 -24 -61 0
-5 13 66 0
-46 -70 12 0
-21 -17 -46 0
19 -71 66 0
35 72 21 0
-25 65 38 0
-15 38 31 0
31 -52 -75 0
59 2 -14 0
2 42 30 0
48 -75 -52 0
-37 -16 -15 0
-10 53 -58 0
-24 -31 9 0
12 70 -14 0
56 38 -35 0
-30 72 12 0
-31 -22 -25 0
38 70 -26 0
-26 56 40 0
53 -48 -1 0
-40 -47 -12 0
-51 28 -46 0
39 -60 63 0
-66 -59 -32 0
-11 43 -68 0
4 -67 -57 0
-9 -66 10 0
-33 -27 12 0
-39 -4 69 0
-66 -27 -2 0
21 8 59 0
50 -64 67 0
-68 11 67 0
-40 4 -26 0
-71 47 42 0
7 -36 63 0
58 -9 -12 0
-22 -19 -5 0
-16 -15 -71 0
-41 51 -17 0
70 7 67 0
48 49 -20 0
22 -71 -62 0
61 -34 19 0
-10 53 43 0
-58 74 -41 0
23 63 56 0
7 -71 -51 0
-13 -49 55 0
10 65 20 0
38 -52 55 0
-21 -58 37 0
29 32 -24 0
57 -62 10 0
-25 28 59 0
22 -53 67 0
21 -10 -74 0
-8 -12 -37 0
40 -4 11 0
3 7 60 0
51 -70 33 0
-39 40 60 0
-10 -9 60 0
36 39 62 0
35 60 51 0
51 -35 -46 0
-10 -7 11 0
43 -45 5 0
2 49 63 0
-51 4 -16 0
53 -62 -32 0
62 -52 -30 0
-4 20 -60 0
-9 -64 -43 0
-40 51 -17 0
42 55 13 0
6 53 20 0
-34 -18 -54 0
-52 8 66 0
-34 10 -30 0
-64 -27 40 0
-60 62 49 0
59 -66 41 0
31 -28 -30 0
-2 -53 63 0
13 10 45 0
-11 -72 -53 0
-2 6 75 0
-38 35 -21 0
33 24 -5 0
-32 9 30 0
-70 62 43 0
-1 4 2 0
69 73 26 0
63 -45 43 0
-40 -31 10 0
36 41 -67 0
-26 -12 37 0
66 -19 -33 0
-67 60 -16 0
1 18 56 0
72 74 7 0
-44 -61 55 0
-2 -47 20 0
-53 75 -73 0
69 43 1 0
-70 -6 18 0
-11 -54 61 0
-34 -67 44 0
71 31 49 0
