c Random 3-SAT instance
c alpha = 1.0, N = 75, L = 75, instance = 150
p cnf 75 75
69 21 52 0
-58 -75 67 0
-24 66 -19 0
-75 -65 15 0
-60 64 -66 0
-45 48 64 0
31 -35 -70 0
-36 -30 32 0
18 33 63 0
-24 -11 1 0
-25 -56 -39 0
-32 62 -53 0
75 -48 56 0
-12 -64 41 0
64 -8 23 0
10 -17 54 0
62 49 -57 0
-40 -55 37 0
74 -2 46 0
4 55 21 0
-75 -6 -50 0
-45 36 -16 0
-22 -2 12 0
-72 26 10 0
14 66 -10 0
-58 -45 -12 0
31 -28 11 0
-37 25 39 0
-11 39 -51 0
9 31 25 0
53 54 -25 0
27 61 53 0
63 -60 37 0
-6 11 60 0
3 27 -58 0
4 -58 11 0
-5 -75 -61 0
-57 -43 22 0
-31 45 23 0
54 -60 -55 0
-26 70 6 0
-44 -72 -58 0
42 46 20 0
22 36 -70 0
33 30 -74 0
-19 35 55 0
-21 20 35 0
27 -15 23 0
9 -18 5 0
-11 -73 25 0
40 18 20 0
-54 67 55 0
-11 -59 19 0
-43 6 5 0
50 61 32 0
32 1 31 0
-16 -8 63 0
26 -14 72 0
-61 1 -9 0
31 -72 28 0
-20 2 42 0
67 12 1 0
6 59 40 0
-18 51 30 0
-14 49 47 0
-67 46 -10 0
26 70 33 0
40 -50 -60 0
31 4 15 0
-36 57 -3 0
-32 -16 -43 0
-33 -11 63 0
56 75 -3 0
-54 -41 -63 0
67 -5 38 0
s SATISFIABLE
d decisions 54
