c Random 3-SAT instance
c alpha = 1.0, N = 75, L = 75, instance = 298
p cnf 75 75
29 -8 -6 0
15 74 62 0
61 55 -44 0
-70 52 -6 0
30 18 31 0
34 36 73 0
11 -17 -14 0
46 61 27 0
5 20 50 0
8 37 71 0
-64 -75 -37 0
-60 13 -36 0
38 -9 -54 0
50 40 -45 0
-58 40 -36 0
7 -44 34 0
-62 -45 -57 0
2 22 -6 0
-50 -6 60 0
-36 63 71 0
47 18 -14 0
-36 44 63 0
29 -36 11 0
36 69 56 0
61 6 15 0
58 -38 66 0
-7 -21 -46 0
-41 29 -19 0
47 -60 53 0
4 -49 24 0
22 26 -43 0
49 -47 68 0
3 19 41 0
-4 52 61 0
-24 69 40 0
-46 -34 58 0
-41 49 -59 0
-9 -66 47 0
51 1 3 0
-54 45 48 0
-50 -22 -21 0
-7 -59 -54 0
-75 35 73 0
-15 -58 -41 0
32 21 3 0
-9 17 -7 0
38 -36 18 0
-60 45 24 0
-6 -37 72 0
-23 1 67 0
-51 -71 -6 0
23 -68 40 0
-34 75 13 0
-41 70 31 0
-33 -48 -19 0
-50 47 71 0
5 10 13 0
1 32 -5 0
41 42 12 0
54 -30 -37 0
-36 -68 -11 0
31 -33 5 0
29 58 22 0
-16 -48 14 0
-35 -41 45 0
-68 -64 -71 0
35 5 -7 0
7 54 -60 0
44 -4 57 0
52 31 -54 0
11 55 61 0
-39 -48 -60 0
-32 73 -74 0
-70 7 55 0
42 -57 -10 0
s SATISFIABLE
d decisions 56
