c Random 3-SAT instance
c alpha = 7.0, N = 75, L = 525, instance = 221
p cnf 75 525
-64 60 58 0
35 -51 -17 0
-70 -21 48 0
-29 56 -63 0
-38 56 29 0
25 -49 -71 0
-36 49 -46 0
-21 34 -5 0
-12 49 -33 0
-29 11 -50 0
4 34 -18 0
4 -60 -59 0
-36 -51 23 0
-2 -66 -26 0
-34 -3 -1 0
70 -32 37 0
9 71 42 0
11 -60 -45 0
-68 40 -75 0
2 -15 -65 0
-34 48 -73 0
54 -2 -17 0
34 -26 -20 0
65 28 -18 0
24 52 -18 0
-54 38 -25 0
40 -37 -66 0
-64 22 -30 0
-6 64 -36 0
74 29 75 0
13 65 -69 0
61 45 -4 0
-45 -5 -37 0
2 -53 63 0
64 29 67 0
47 -68 43 0
-8 12 74 0
-33 70 -15 0
-2 58 -29 0
26 70 49 0
72 3 -39 0
29 51 52 0
-23 -74 62 0
29 56 9 0
-72 -62 -6 0
-39 -51 62 0
-54 -32 -69 0
24 -30 -65 0
-7 -28 13 0
53 69 49 0
61 59 -8 0
-73 -23 -4 0
28 36 -8 0
-39 18 53 0
43 54 -73 0
6 23 -64 0
29 74 72 0
-75 3 1 0
-75 25 35 0
20 5 73 0
-35 17 -33 0
42 44 -41 0
15 55 -43 0
34 -65 -25 0
-36 69 71 0
19 -63 -68 0
48 49 5 0
57 31 -41 0
21 -36 34 0
44 -52 -45 0
-38 -25 4 0
-40 29 -5 0
-10 -74 18 0
51 -9 22 0
-16 -55 -63 0
-23 60 -25 0
57 -33 -67 0
40 -20 -68 0
42 -70 69 0
26 -64 -73 0
10 19 67 0
2 3 32 0
-63 -42 57 0
51 44 -69 0
70 72 69 0
17 -32 -38 0
-5 39 8 0
52 -20 -16 0
-43 -17 -38 0
2 22 -64 0
25 10 -29 0
73 22 -70 0
11 -21 -54 0
68 -17 18 0
-47 -57 -55 0
64 15 -57 0
17 8 51 0
54 -32 30 0
20 14 67 0
-72 5 21 0
-63 -53 -44 0
-13 49 53 0
-44 29 -55 0
-5 7 23 0
-68 53 -1 0
24 34 -58 0
-55 -17 70 0
27 19 57 0
-62 17 -63 0
66 -52 69 0
62 45 21 0
-32 69 -2 0
-21 67 -72 0
38 -26 -22 0
-45 69 28 0
-25 -52 8 0
74 -36 -22 0
-54 -60 -72 0
52 70 -58 0
-73 -49 46 0
-72 -39 41 0
-59 67 -26 0
14 21 -69 0
-45 -6 11 0
-8 -28 -12 0
-21 42 -12 0
-43 55 42 0
-61 -21 11 0
-54 -60 -38 0
63 -18 -11 0
-72 5 -63 0
-5 49 41 0
-57 12 33 0
37 71 56 0
66 -3 -68 0
66 -42 72 0
-39 -19 56 0
-36 -10 -22 0
-28 61 -34 0
-9 6 8 0
17 -24 50 0
59 -48 3 0
-5 -57 -1 0
75 1 45 0
72 -39 -26 0
-60 30 -6 0
15 -40 -66 0
47 -19 25 0
42 -75 21 0
25 -4 71 0
20 49 3 0
56 -67 -24 0
27 61 -43 0
58 -8 -20 0
-20 34 -37 0
61 -42 22 0
33 -40 -52 0
27 65 -19 0
-23 -27 19 0
-11 43 16 0
58 71 -10 0
-48 -64 -69 0
47 36 -1 0
-74 -2 49 0
5 66 70 0
75 37 9 0
-48 5 -64 0
-17 15 -50 0
-56 -45 33 0
-29 45 -17 0
-64 -11 -30 0
-32 -64 73 0
54 -32 -55 0
-15 -73 -27 0
-47 -27 14 0
63 42 24 0
-72 57 -37 0
-59 54 45 0
-17 18 50 0
10 -25 -50 0
-14 -3 71 0
55 18 63 0
66 3 8 0
-9 -34 -30 0
-48 67 -23 0
43 64 52 0
-52 33 -54 0
-64 1 -23 0
64 26 37 0
63 7 -32 0
-2 -21 13 0
-69 -50 3 0
-73 65 17 0
-17 -30 -27 0
27 -1 62 0
-57 -58 -19 0
65 -68 -47 0
14 32 -72 0
7 62 -15 0
-6 57 11 0
5 67 -32 0
16 -49 20 0
8 15 49 0
56 49 -24 0
5 -72 -54 0
-27 -12 34 0
-66 -8 65 0
33 -4 -15 0
43 46 75 0
66 -61 -67 0
52 -46 49 0
62 47 37 0
-55 41 -71 0
39 8 3 0
34 3 -71 0
56 -30 -1 0
-75 16 -3 0
-25 64 34 0
66 -15 -23 0
74 13 -16 0
-61 22 50 0
60 38 -54 0
53 26 -2 0
-54 -8 2 0
14 -50 -54 0
-56 13 37 0
-25 -31 -5 0
-52 44 35 0
-34 53 2 0
16 57 -45 0
-24 -17 -18 0
67 23 45 0
12 -63 45 0
27 28 -42 0
-59 -25 -48 0
68 -6 -12 0
67 73 42 0
62 -36 61 0
-75 -23 51 0
-43 45 -19 0
-15 48 43 0
47 37 19 0
-50 -57 49 0
72 -57 -65 0
30 -19 -13 0
75 47 -27 0
-34 -9 -74 0
-41 43 -38 0
27 -24 37 0
-40 -51 63 0
49 -60 42 0
74 -72 -13 0
-62 -65 -16 0
-66 -60 10 0
61 71 33 0
48 -33 38 0
-45 11 -71 0
35 36 37 0
44 -62 -57 0
64 -6 59 0
35 1 33 0
-18 52 8 0
49 14 -41 0
-36 -6 -26 0
-32 -58 -68 0
13 -28 61 0
-44 -69 63 0
6 -71 37 0
67 4 24 0
17 49 -28 0
65 22 55 0
-66 -23 -5 0
-27 -50 -71 0
-16 -36 67 0
-39 34 57 0
-41 55 -65 0
-31 -56 15 0
62 -63 13 0
63 3 19 0
-70 35 -65 0
-63 7 -11 0
48 -27 47 0
-23 -69 49 0
-33 -61 75 0
-36 48 -4 0
21 8 75 0
-52 38 -56 0
-39 3 -36 0
7 -48 2 0
-44 71 35 0
-31 69 51 0
-24 -38 -55 0
48 -7 -21 0
2 -49 32 0
13 -64 -21 0
7 -65 -25 0
25 -3 27 0
-72 -40 29 0
-67 33 -26 0
-24 61 1 0
-69 -19 -46 0
-27 71 46 0
13 -35 20 0
-56 73 -38 0
68 -34 26 0
-24 63 -72 0
57 -67 -16 0
-67 -68 -53 0
-10 65 62 0
14 -73 7 0
-72 13 27 0
-7 -5 -6 0
17 29 -36 0
-51 -46 39 0
-75 -65 31 0
34 -50 38 0
55 35 -67 0
19 -7 72 0
39 49 -35 0
-15 24 65 0
18 -37 16 0
-52 46 48 0
-23 59 -68 0
47 1 43 0
8 5 64 0
-69 57 -51 0
52 -28 -75 0
39 -11 -7 0
62 -32 49 0
-31 -63 12 0
-21 -38 73 0
-47 -10 68 0
11 -42 5 0
60 19 36 0
26 47 -64 0
54 -55 -20 0
7 61 -19 0
34 -20 -33 0
-29 -31 -30 0
33 -66 -18 0
-13 -45 56 0
15 -12 4 0
4 -68 -52 0
-39 66 26 0
-22 -31 -61 0
-23 -26 -15 0
57 21 -56 0
-47 68 -51 0
-19 5 16 0
2 -19 -37 0
14 74 -3 0
-43 31 22 0
50 59 33 0
-15 23 44 0
15 -21 -73 0
62 26 -68 0
29 62 -54 0
21 63 32 0
7 -34 -18 0
70 -58 -44 0
51 59 -73 0
-75 -73 19 0
56 -1 -19 0
-36 8 -29 0
41 37 -18 0
-30 -48 -20 0
-3 45 75 0
-17 56 43 0
-47 -68 61 0
-68 72 -70 0
25 34 -66 0
-74 -26 -58 0
-71 67 -2 0
-7 14 -48 0
24 -28 -45 0
29 -23 18 0
-71 32 10 0
5 58 65 0
38 -15 -43 0
22 -66 -39 0
55 18 56 0
56 -13 -28 0
7 -60 -11 0
-39 70 -28 0
-47 20 -73 0
18 24 47 0
-17 60 -65 0
8 -10 53 0
43 -58 -14 0
28 -24 59 0
28 -69 74 0
-67 -60 -65 0
68 -49 -22 0
30 13 58 0
15 37 -12 0
-20 67 30 0
-55 -26 51 0
-36 -12 40 0
28 -5 -49 0
53 23 -3 0
-59 -20 43 0
-12 44 -68 0
-38 14 -51 0
27 -21 -52 0
-10 -43 4 0
-48 -36 26 0
25 37 -15 0
63 59 21 0
-62 52 58 0
34 -49 28 0
-49 48 55 0
6 -74 38 0
-72 -28 37 0
-17 -51 -50 0
-54 19 -38 0
-16 -46 50 0
51 -22 43 0
-26 5 74 0
-54 -51 12 0
-43 68 74 0
72 36 -2 0
40 -3 -10 0
22 -75 -19 0
22 51 73 0
13 69 72 0
-32 59 -53 0
40 -29 -33 0
3 -36 -11 0
17 -71 -8 0
-54 40 -53 0
30 40 -65 0
15 -24 39 0
31 -32 38 0
-59 -51 -9 0
-63 41 -7 0
-74 -31 72 0
-66 29 65 0
36 -57 72 0
29 -74 5 0
12 55 -13 0
45 -27 -63 0
-75 34 -45 0
26 52 21 0
4 -44 -50 0
17 16 -67 0
13 30 -64 0
-69 28 -64 0
-26 1 23 0
70 -61 41 0
-55 -66 11 0
-25 -48 -16 0
-34 -28 -72 0
60 7 44 0
-20 -29 31 0
-8 7 -60 0
-20 -45 -60 0
-30 16 3 0
-58 36 16 0
-39 65 61 0
-11 -50 16 0
35 43 51 0
15 -14 17 0
32 -1 72 0
-59 29 -54 0
43 10 19 0
54 -12 55 0
4 -67 29 0
-12 4 27 0
-8 -73 -57 0
-29 -55 40 0
-14 -29 64 0
42 11 -51 0
-4 57 2 0
-44 -33 -16 0
5 42 72 0
-14 -58 41 0
38 52 19 0
-53 -37 45 0
-22 -75 1 0
-37 -57 55 0
-10 -41 -72 0
-33 -35 34 0
57 -64 1 0
-36 -57 -73 0
52 -17 -37 0
10 41 49 0
-68 59 22 0
-9 -69 51 0
32 -25 6 0
33 48 13 0
-67 -60 -45 0
39 3 30 0
-41 -24 50 0
-37 11 58 0
-2 20 57 0
73 71 53 0
-1 -65 -74 0
-51 53 12 0
64 -10 17 0
-60 -69 30 0
-14 72 -53 0
58 9 63 0
-35 -11 40 0
22 40 15 0
-5 65 50 0
74 71 60 0
-57 -28 -65 0
11 -2 20 0
42 -12 -56 0
3 -19 10 0
-51 -75 -2 0
72 -65 67 0
-59 20 -35 0
54 -9 -19 0
-56 72 -75 0
75 -37 -55 0
-20 69 -52 0
-39 52 -44 0
26 69 47 0
1 -59 -38 0
47 33 22 0
2 3 -28 0
9 71 57 0
-11 71 -2 0
6 65 -63 0
s UNSATISFIABLE
d decisions 45
