c Random 3-SAT instance
c alpha = 3.0, N = 75, L = 225, instance = 67
p cnf 75 225
-45 -35 8 0
-63 16 -17 0
53 69 60 0
63 -22 -58 0
26 -14 69 0
54 -18 -28 0
10 34 -67 0
30 24 -39 0
53 56 27 0
22 -18 63 0
55 38 -9 0
-42 68 36 0
-38 4 42 0
-51 23 -40 0
-40 -57 -36 0
39 10 -67 0
-19 53 34 0
32 44 45 0
68 38 -63 0
33 -31 46 0
-35 22 13 0
-46 50 17 0
61 -9 44 0
35 42 -28 0
68 14 -52 0
13 -59 29 0
-21 -74 48 0
31 62 -20 0
-70 -4 17 0
-23 6 -20 0
74 7 58 0
15 -36 31 0
68 32 24 0
-25 -28 50 0
53 -40 -66 0
1 -56 -18 0
-45 -69 -72 0
6 -4 -71 0
-28 -43 55 0
-38 -7 -62 0
60 -34 50 0
-74 22 -10 0
5 -50 71 0
-48 52 70 0
69 68 -10 0
-16 65 -53 0
50 48 12 0
58 -71 -65 0
39 -65 -3 0
35 43 47 0
-52 32 40 0
-41 68 36 0
-49 -65 -47 0
16 53 -6 0
-17 -60 -6 0
22 -4 10 0
-71 -36 67 0
-17 52 -25 0
-37 -28 53 0
-74 -32 -4 0
-71 32 -42 0
74 -18 3 0
-61 -14 -62 0
57 43 -18 0
-40 72 -5 0
28 -30 -13 0
-17 72 -57 0
58 70 -60 0
64 -38 75 0
-27 42 43 0
-68 -33 17 0
-35 -12 -43 0
-67 -25 -13 0
-22 -56 59 0
10 -13 -41 0
30 18 -61 0
3 -25 -41 0
-64 -23 -72 0
45 -66 57 0
39 -12 35 0
36 -19 -38 0
-65 74 48 0
24 -71 -43 0
-64 -34 -11 0
2 -24 19 0
27 -32 70 0
58 64 68 0
-22 -26 16 0
-73 -35 23 0
48 -19 -46 0
-30 -33 72 0
-20 -42 26 0
33 18 -70 0
11 70 -45 0
-63 3 -33 0
32 35 19 0
-42 33 -66 0
37 -6 -42 0
69 26 34 0
-10 44 -14 0
-39 63 47 0
14 23 9 0
-20 -37 -23 0
63 12 -17 0
-40 21 -62 0
-52 38 62 0
68 -46 27 0
-51 33 1 0
21 -41 43 0
33 -8 -53 0
56 -41 5 0
-65 -62 -8 0
8 59 25 0
27 30 74 0
54 -44 40 0
18 33 -58 0
-27 -44 74 0
-70 -64 -44 0
36 -37 35 0
-54 -4 -28 0
-29 73 -5 0
66 -53 -23 0
16 69 -34 0
-12 -66 26 0
-44 43 -21 0
11 -51 -67 0
37 -40 6 0
67 -65 47 0
-27 -31 2 0
-5 37 -48 0
-16 -18 -75 0
-26 -49 43 0
74 42 -14 0
-73 22 21 0
10 1 -41 0
23 8 -14 0
-21 36 -59 0
-41 -48 20 0
-72 74 73 0
-49 10 29 0
-20 11 23 0
28 73 23 0
-36 44 -69 0
-31 34 25 0
63 73 2 0
25 -65 14 0
10 -13 -2 0
-12 -63 -40 0
-22 -30 -52 0
41 70 -60 0
-57 3 56 0
69 -46 5 0
50 -37 28 0
38 8 39 0
-43 -20 -14 0
-75 60 -52 0
15 31 -11 0
-32 42 22 0
25 -35 -46 0
-36 10 74 0
-52 29 18 0
29 -9 -16 0
-7 -29 46 0
7 65 -51 0
-20 -34 -56 0
8 -41 -53 0
-50 65 53 0
52 67 -59 0
-55 27 -62 0
56 -62 -69 0
-19 74 1 0
63 32 46 0
52 -18 59 0
-30 48 8 0
-36 -44 32 0
66 14 72 0
-66 58 -45 0
-38 -13 -29 0
-63 70 -49 0
-21 -33 19 0
-75 20 -13 0
57 32 28 0
53 1 -8 0
-52 40 -38 0
-28 46 54 0
-3 -31 54 0
-66 -33 -58 0
-52 5 28 0
-1 11 38 0
-17 -59 -58 0
-51 -30 -18 0
-48 73 -21 0
10 -49 -52 0
22 57 56 0
-17 26 -51 0
-12 -8 -26 0
-32 4 -25 0
52 -55 -67 0
30 -6 -66 0
40 -48 24 0
-53 46 -71 0
55 37 24 0
67 18 -21 0
34 46 -5 0
52 71 -2 0
37 -49 48 0
73 43 -19 0
58 -7 52 0
-5 -49 -52 0
24 27 32 0
64 -6 -37 0
9 -71 39 0
53 45 -23 0
32 75 -47 0
67 11 24 0
-3 71 24 0
2 -53 -41 0
-32 -70 29 0
-14 -18 45 0
68 44 45 0
-1 24 -29 0
-67 23 -37 0
-1 51 -37 0
8 -60 23 0
-11 1 18 0
s SATISFIABLE
d decisions 32
