c Random 3-SAT instance
c alpha = 4.0, N = 75, L = 300, instance = 136
p cnf 75 300
75 -66 -19 0
-49 -67 31 0
-39 23 -33 0
-47 -54 55 0
-19 -15 -40 0
-19 64 51 0
37 -16 -21 0
27 -56 -19 0
-16 70 -15 0
-27 -24 44 0
-12 -35 -60 0
4 37 75 0
-39 -6 -46 0
-36 5 -11 0
17 57 -24 0
-60 53 -24 0
-68 42 -51 0
11 -37 69 0
75 66 21 0
-10 27 -22 0
12 -42 -55 0
35 -16 9 0
-22 -5 -37 0
-12 59 8 0
-68 -51 -41 0
74 9 -44 0
-72 68 7 0
-73 -61 63 0
39 66 -51 0
-32 -72 -1 0
36 -52 63 0
20 52 35 0
-10 -53 -75 0
24 -54 -3 0
-31 55 -47 0
-9 31 42 0
64 31 19 0
68 14 -48 0
-5 -6 -63 0
-41 64 20 0
42 41 -25 0
56 33 -68 0
-68 -59 -28 0
65 -53 -50 0
27 60 -49 0
58 43 6 0
-70 22 -63 0
-19 51 25 0
28 41 34 0
-13 -73 56 0
-50 -74 -35 0
37 51 -22 0
31 -20 5 0
69 -49 28 0
36 44 -17 0
10 34 -59 0
-45 2 -12 0
-18 -46 62 0
24 -4 -16 0
42 -37 54 0
40 38 -43 0
-40 -71 66 0
-33 -47 -7 0
31 70 -16 0
-7 54 -67 0
47 -29 -65 0
-43 10 74 0
-22 -75 62 0
-30 -15 2 0
40 59 4 0
65 -46 -58 0
-56 -34 -46 0
54 -63 -64 0
57 -25 -34 0
31 43 56 0
-48 -16 7 0
51 -18 55 0
-30 -71 -26 0
9 5 70 0
-9 24 -70 0
-62 2 39 0
27 38 59 0
44 -15 71 0
-22 -61 74 0
46 -60 -23 0
-13 38 59 0
14 45 8 0
-68 -70 -9 0
-13 -58 -51 0
-25 58 -4 0
37 8 65 0
1 -68 -55 0
-40 -13 -68 0
-2 -72 -22 0
-29 -23 -15 0
75 60 40 0
-3 -24 -32 0
37 -68 72 0
-70 -45 -52 0
-29 32 -40 0
66 -14 -9 0
40 13 -35 0
-55 1 3 0
-17 51 11 0
-28 -10 -44 0
-70 68 44 0
58 -27 -30 0
21 -18 -38 0
-3 -75 -58 0
34 53 -75 0
30 3 71 0
13 -16 -4 0
33 35 -47 0
37 -70 31 0
-63 -72 56 0
-61 -59 49 0
70 -71 13 0
75 -71 59 0
-4 -1 64 0
60 48 -65 0
-23 62 21 0
68 42 -29 0
-66 -60 71 0
67 -36 34 0
-36 35 -23 0
29 -63 -26 0
48 33 -68 0
-61 45 47 0
-14 -33 -39 0
-21 51 -19 0
18 -56 21 0
-21 -1 -52 0
-72 13 -37 0
62 48 -69 0
-25 50 -52 0
43 72 38 0
67 -9 -12 0
-61 -18 -31 0
31 -40 59 0
45 30 -2 0
11 5 -62 0
-43 -13 9 0
19 -67 68 0
44 -39 -10 0
-1 30 5 0
-30 -50 29 0
-49 69 54 0
34 8 -7 0
-59 -24 33 0
-25 -62 -56 0
11 -44 -68 0
60 -31 -67 0
-46 -42 53 0
-15 -41 -6 0
75 -1 69 0
-52 26 -72 0
65 -24 48 0
44 18 -23 0
32 2 -66 0
-48 -7 -45 0
-4 5 -8 0
67 -39 25 0
3 73 -12 0
59 -26 -20 0
-36 40 -34 0
9 59 35 0
72 52 -32 0
-31 25 62 0
-39 -10 55 0
43 -60 17 0
-56 48 38 0
69 -13 4 0
60 9 -36 0
-18 -30 -63 0
25 -11 -2 0
-54 31 -35 0
-18 -4 -26 0
53 -15 20 0
-37 21 -24 0
-19 43 -65 0
37 7 -23 0
39 4 -33 0
49 -68 71 0
-16 61 18 0
-68 -64 39 0
26 -56 20 0
28 31 55 0
1 -45 59 0
12 -54 75 0
-57 6 62 0
74 -31 67 0
35 45 67 0
13 6 -39 0
-1 -55 74 0
6 38 21 0
57 12 53 0
68 62 29 0
52 -11 44 0
-24 -33 26 0
11 40 -34 0
-20 23 69 0
72 -71 35 0
72 -5 21 0
25 22 -18 0
-64 52 -12 0
-36 -42 -24 0
71 46 1 0
44 -10 -25 0
46 68 -27 0
-28 -34 73 0
8 64 -6 0
-6 55 46 0
27 -50 -66 0
-13 -42 35 0
44 -64 -29 0
-36 62 17 0
-28 16 18 0
-10 -31 -42 0
73 -7 -65 0
-43 -36 -57 0
-37 -25 -65 0
-49 -47 -20 0
59 65 -32 0
42 -31 -59 0
-53 66 -12 0
8 25 -65 0
42 11 -39 0
62 -14 -49 0
-44 -34 -37 0
-37 -54 9 0
-1 5 -35 0
-16 -18 -24 0
49 74 61 0
-6 -14 -70 0
-69 -9 -53 0
48 -20 46 0
-15 35 -71 0
74 -28 -44 0
-1 15 -11 0
14 -24 -47 0
-2 51 44 0
14 -18 22 0
-8 51 -62 0
21 14 54 0
43 -56 30 0
-21 -50 -13 0
-45 9 58 0
25 -20 11 0
23 -53 -74 0
39 51 -34 0
-18 -55 72 0
65 70 37 0
42 -60 -70 0
59 -58 -49 0
42 -73 52 0
-67 -51 -33 0
-60 10 29 0
51 61 -28 0
-36 -12 34 0
34 52 -18 0
75 40 -29 0
14 -48 -15 0
55 -52 -56 0
