c Random 3-SAT instance
c alpha = 6.0, N = 75, L = 450, instance = 216
p cnf 75 450
-10 71 -29 0
72 -13 -65 0
-3 40 39 0
-57 -71 44 0
-8 58 23 0
-36 41 -18 0
-66 55 -22 0
27 -22 13 0
-26 25 60 0
66 50 -42 0
10 5 1 0
-1 43 24 0
74 69 75 0
73 -34 66 0
-10 -1 -48 0
-19 29 -30 0
28 -50 40 0
72 42 14 0
30 -54 15 0
57 22 -60 0
22 -44 61 0
53 38 3 0
-58 -39 -27 0
-40 41 -66 0
-44 32 -6 0
41 -27 -37 0
-20 21 -33 0
-54 -71 -66 0
-2 -71 -74 0
-12 35 -22 0
26 73 -9 0
75 2 -4 0
51 27 8 0
-46 -50 30 0
33 39 -42 0
-24 -30 -66 0
17 5 25 0
-46 -47 -19 0
12 30 -22 0
-32 56 -55 0
-52 46 -13 0
-69 61 66 0
-33 16 -27 0
-48 -38 -52 0
-16 36 23 0
-75 31 -67 0
58 20 43 0
25 -74 -10 0
-50 28 73 0
20 47 31 0
26 69 -30 0
35 -7 -8 0
34 41 43 0
47 23 -55 0
-65 41 -60 0
-68 55 7 0
39 1 -18 0
45 -62 52 0
63 6 -27 0
-41 53 -12 0
36 9 -7 0
35 -49 5 0
-44 1 -62 0
-27 12 8 0
-23 2 -54 0
3 -17 8 0
27 -5 60 0
-50 15 -56 0
35 -46 15 0
-65 -15 66 0
39 -66 -64 0
8 -29 45 0
43 -26 -42 0
-55 39 -4 0
48 23 -52 0
-72 11 -53 0
38 -51 60 0
-3 55 11 0
-19 -46 -41 0
-42 50 1 0
37 53 12 0
40 -39 37 0
15 27 36 0
-71 37 11 0
54 23 -31 0
-39 -61 -30 0
-49 3 21 0
-54 -30 -12 0
-18 -20 -9 0
37 49 -66 0
46 -35 -38 0
-55 67 37 0
-48 51 42 0
74 11 -27 0
9 74 -65 0
56 -14 46 0
30 43 -18 0
-75 47 32 0
-18 71 -26 0
39 -15 -75 0
32 63 33 0
-38 -30 8 0
29 -37 61 0
19 -31 39 0
46 10 -35 0
47 21 10 0
-59 37 75 0
-18 -15 66 0
-39 57 51 0
40 -38 -51 0
-52 5 -75 0
75 -61 -64 0
73 11 -63 0
46 64 -31 0
-61 -52 -5 0
-33 61 -46 0
-44 -7 -62 0
-43 -25 10 0
49 -45 -10 0
63 75 -60 0
24 1 28 0
28 74 44 0
5 -1 -37 0
36 -52 54 0
36 63 49 0
-30 -44 37 0
-8 7 67 0
-22 -11 -74 0
30 7 32 0
64 -8 -33 0
56 50 32 0
67 48 71 0
-38 18 74 0
-22 -35 -12 0
63 23 -65 0
50 34 8 0
-3 75 -16 0
-55 9 25 0
38 -22 -32 0
37 36 -53 0
-62 -64 24 0
-29 69 28 0
18 -55 -67 0
-54 -65 44 0
-33 68 40 0
50 -63 -3 0
47 -36 -57 0
-60 70 -6 0
23 5 -38 0
31 -41 71 0
-69 34 74 0
65 -57 -12 0
63 -34 -71 0
-11 70 -8 0
-14 55 25 0
-38 -32 71 0
-58 19 -3 0
48 -23 60 0
-61 -39 34 0
39 -75 49 0
-57 35 31 0
-13 -43 68 0
-11 52 -59 0
-45 35 29 0
64 -60 8 0
-58 -43 -15 0
72 -21 -49 0
3 -50 -10 0
64 65 -11 0
22 -75 -70 0
-64 -61 66 0
-39 -18 -23 0
-9 25 10 0
-52 -9 26 0
60 -24 -43 0
75 39 -63 0
-58 -26 48 0
-28 72 -49 0
55 1 52 0
52 -37 42 0
61 -30 57 0
67 -21 48 0
1 54 -36 0
-37 -31 -30 0
27 4 20 0
-17 -9 18 0
32 -39 -25 0
-48 18 75 0
-4 -64 58 0
-63 30 24 0
75 -50 -43 0
37 7 55 0
59 72 -60 0
49 55 10 0
-20 57 2 0
38 -72 -43 0
72 61 -36 0
67 20 75 0
49 52 -56 0
-36 -75 27 0
-58 28 13 0
12 74 16 0
30 52 -24 0
-27 -24 62 0
13 -34 -1 0
-26 75 32 0
-24 46 32 0
-53 -65 48 0
58 49 -67 0
-58 66 29 0
27 -65 -8 0
-69 35 23 0
74 -75 4 0
27 -69 -34 0
64 -54 12 0
-70 -48 -60 0
57 -46 58 0
-36 -10 69 0
-12 67 -71 0
-75 -64 31 0
-31 27 -19 0
-19 -41 26 0
-70 -24 26 0
37 17 -60 0
-17 62 55 0
39 -33 -55 0
3 -63 1 0
27 -45 -1 0
21 -37 23 0
27 -46 -54 0
56 -71 69 0
-2 50 40 0
-39 7 -72 0
1 75 -3 0
32 -52 -14 0
33 21 -26 0
12 75 -38 0
-44 -16 -21 0
-22 -50 20 0
51 -3 -37 0
58 63 -10 0
68 75 -5 0
-75 -48 60 0
66 -9 -74 0
-15 -16 49 0
-61 -25 -37 0
-10 7 -67 0
32 1 6 0
54 -69 -74 0
54 -10 63 0
17 -50 11 0
59 19 57 0
-4 25 -24 0
14 39 63 0
42 27 59 0
-16 40 60 0
-26 22 -60 0
71 45 68 0
56 -71 31 0
