c Random 3-SAT instance
c alpha = 8.5, N = 75, L = 637, instance = 95
p cnf 75 637
32 42 23 0
43 39 -59 0
68 -39 -64 0
26 -6 -47 0
-14 -55 23 0
-32 68 -31 0
-37 -50 -18 0
-42 66 -11 0
-40 66 -67 0
-53 -49 -10 0
-59 48 11 0
45 -16 -13 0
-49 37 -20 0
-60 40 -67 0
-71 24 -18 0
-24 54 73 0
-59 64 46 0
65 -33 -7 0
-4 34 -73 0
2 9 -38 0
42 -10 33 0
-38 56 43 0
-31 -8 -50 0
-18 26 11 0
57 -28 -44 0
3 -62 -2 0
-25 -53 -71 0
2 50 27 0
-46 58 -48 0
34 -67 7 0
58 -35 56 0
49 -61 60 0
41 -23 74 0
44 -26 49 0
4 -58 -48 0
-44 -68 -6 0
49 -53 -50 0
58 -53 -71 0
28 65 -67 0
55 71 72 0
51 -36 -31 0
45 -1 22 0
-71 38 -19 0
62 43 65 0
69 -63 51 0
-18 34 -23 0
-41 21 -20 0
33 58 22 0
2 -31 -63 0
-36 57 -22 0
46 44 -11 0
-73 -53 38 0
28 3 -8 0
19 43 60 0
-1 -75 54 0
39 30 -26 0
-5 24 65 0
-35 -40 -14 0
-27 7 -70 0
56 28 -46 0
-50 53 7 0
53 -29 -67 0
-17 -65 35 0
54 59 74 0
-36 -56 3 0
9 -36 65 0
41 8 17 0
14 -41 -16 0
-7 22 16 0
-75 34 36 0
-35 48 -23 0
-13 16 -38 0
-15 -11 66 0
41 -35 -3 0
-68 -9 72 0
-68 -45 -71 0
-12 -54 -1 0
-28 -37 2 0
-45 61 -23 0
-45 19 71 0
21 73 15 0
45 -57 -18 0
-69 -12 17 0
12 35 59 0
-44 -12 -27 0
-22 -66 27 0
65 -27 70 0
-72 -36 -11 0
-63 39 73 0
-72 -47 -58 0
42 -13 -27 0
21 67 66 0
47 55 7 0
65 -18 -54 0
-60 -54 53 0
-33 -30 -29 0
-65 56 2 0
-17 50 4 0
-53 -63 -1 0
-38 6 -32 0
-48 36 18 0
22 68 -67 0
-47 41 12 0
-11 -67 -1 0
17 -22 9 0
-50 -36 21 0
61 46 49 0
12 1 56 0
31 24 -2 0
24 71 69 0
-41 52 29 0
20 60 -17 0
33 5 66 0
38 1 19 0
61 -74 41 0
-54 -46 -73 0
10 -4 -57 0
-38 2 70 0
38 -23 -26 0
40 -6 9 0
-49 69 -36 0
68 -19 -55 0
25 61 53 0
-68 -8 35 0
-57 37 -16 0
16 -66 -54 0
39 -44 -43 0
18 75 -40 0
-52 -64 28 0
-27 -35 63 0
-64 36 61 0
-44 -17 -5 0
-62 65 34 0
-45 -74 -24 0
-5 45 25 0
8 23 -42 0
13 59 65 0
51 3 53 0
61 -35 58 0
-41 67 -56 0
16 -67 -36 0
61 -41 28 0
68 -59 -24 0
7 69 27 0
-66 -53 4 0
51 65 75 0
5 1 -39 0
-14 -19 28 0
-40 -54 -44 0
1 -23 22 0
52 68 13 0
15 -10 -62 0
45 53 58 0
-55 75 67 0
36 13 55 0
8 -2 25 0
71 38 -53 0
48 -26 -41 0
18 21 -24 0
-68 41 2 0
-59 18 13 0
-32 4 28 0
-70 40 -39 0
55 -50 -64 0
70 -3 -63 0
-6 -17 71 0
-59 -46 40 0
-10 40 13 0
-41 3 -15 0
-56 72 -37 0
35 -40 72 0
60 2 -19 0
