c Random 3-SAT instance
c alpha = 6.5, N = 75, L = 487, instance = 62
p cnf 75 487
-75 46 15 0
-69 26 -4 0
-63 -34 41 0
-56 33 16 0
20 31 -1 0
48 -11 -3 0
-41 -44 6 0
40 -63 2 0
9 -42 -28 0
50 67 -6 0
-49 18 64 0
-9 46 4 0
-36 -44 16 0
63 68 -23 0
-4 30 75 0
60 -75 -6 0
34 -61 -38 0
67 -13 2 0
-30 33 -45 0
11 -23 -75 0
-72 38 -46 0
73 -39 -32 0
75 -8 22 0
-22 -67 -35 0
54 -25 66 0
-73 8 45 0
62 40 55 0
56 62 -43 0
23 5 -25 0
-73 -16 -31 0
-21 45 28 0
17 15 -50 0
38 -20 -63 0
-15 51 50 0
-52 12 57 0
56 -23 -64 0
35 -31 -8 0
-20 38 7 0
-45 -62 2 0
-42 38 -70 0
-61 -49 -72 0
49 69 57 0
64 -1 4 0
40 -49 -33 0
64 21 26 0
1 30 41 0
68 42 -71 0
-56 -6 12 0
-58 -72 17 0
-74 63 -13 0
45 -8 -57 0
-3 -66 16 0
-4 -69 -44 0
33 28 -71 0
-64 16 -27 0
-11 -9 66 0
7 29 -48 0
-62 -7 35 0
39 -7 34 0
-5 -30 13 0
-63 -4 -34 0
-62 67 65 0
-22 -31 -3 0
37 7 15 0
-45 -17 -21 0
18 -34 -35 0
-16 63 71 0
26 67 32 0
14 66 50 0
1 -53 55 0
61 -28 70 0
-28 22 30 0
64 -52 40 0
-14 27 -4 0
65 -71 -44 0
57 58 41 0
32 16 -51 0
42 -13 14 0
51 43 18 0
1 -2 -23 0
-25 -3 54 0
-67 60 -63 0
35 -7 62 0
-65 -6 12 0
-64 -62 -33 0
-7 4 47 0
-10 41 23 0
35 4 -55 0
-1 66 -67 0
-15 74 -23 0
71 -48 17 0
75 -29 50 0
-39 -41 3 0
22 34 62 0
-27 -57 24 0
-61 -56 -55 0
10 -58 18 0
-34 73 69 0
-31 -57 54 0
-26 -52 13 0
-2 -59 -45 0
54 -36 19 0
-10 39 31 0
-43 7 51 0
-72 18 -36 0
52 -17 -13 0
-53 -61 44 0
26 -11 19 0
66 -45 65 0
33 8 -20 0
-32 52 -11 0
-4 -34 -41 0
-58 50 30 0
-5 72 -65 0
1 -38 -13 0
37 54 9 0
-52 33 -17 0
18 12 -43 0
-25 58 55 0
73 -32 -19 0
-1 -22 64 0
43 -39 75 0
66 26 27 0
-12 -55 -20 0
-43 12 -7 0
36 71 54 0
-74 -62 49 0
48 68 69 0
-42 34 6 0
-42 5 9 0
26 47 -52 0
-19 -61 30 0
48 -9 -67 0
38 42 -26 0
19 23 -20 0
-29 20 69 0
33 12 6 0
42 20 -52 0
14 30 -10 0
-10 63 71 0
-50 -3 -45 0
-42 4 -23 0
6 71 9 0
-62 20 -42 0
-25 58 -69 0
41 -10 -16 0
-35 46 37 0
17 56 66 0
-48 -10 69 0
-64 -65 -48 0
-55 -37 23 0
32 -47 -61 0
31 51 71 0
-17 -41 -63 0
-33 10 -46 0
36 -38 -61 0
48 -32 -41 0
-55 32 -18 0
-74 -61 8 0
-70 2 -64 0
-61 -32 4 0
-19 -21 -38 0
43 -60 52 0
23 39 -67 0
-61 -34 -14 0
-46 -5 -37 0
71 -74 31 0
-19 -43 73 0
45 44 26 0
-55 -54 23 0
41 -25 15 0
-73 -5 74 0
-53 49 -31 0
-35 19 30 0
14 -72 -11 0
-67 -16 26 0
-21 -50 -22 0
74 7 -32 0
-20 10 28 0
32 -56 -17 0
46 54 60 0
67 -11 -6 0
-35 43 -21 0
-55 21 18 0
-71 67 -11 0
-7 35 17 0
3 49 -38 0
-21 9 30 0
51 58 61 0
57 -11 13 0
-59 44 -61 0
-65 61 38 0
-47 49 -23 0
-44 -33 59 0
-61 53 -56 0
61 -20 26 0
-25 -26 -34 0
30 63 47 0
17 57 -44 0
52 -25 72 0
-26 -23 -73 0
16 -11 -1 0
-66 -9 -71 0
-63 -18 24 0
13 37 61 0
27 32 18 0
19 18 -66 0
-17 -32 10 0
-70 32 -38 0
-2 -58 -67 0
73 29 -22 0
53 32 70 0
-7 -68 13 0
-63 46 25 0
-4 -74 8 0
49 8 -26 0
-68 -6 -12 0
45 74 56 0
69 43 -50 0
5 -24 -66 0
16 53 -1 0
63 24 29 0
-70 -64 6 0
-63 -48 -5 0
37 -15 -2 0
-43 -65 -19 0
41 67 48 0
37 -27 -6 0
45 23 -53 0
1 66 6 0
41 75 -38 0
60 16 11 0
67 -43 74 0
45 -67 -13 0
-53 -70 -27 0
21 51 75 0
54 66 -72 0
-44 -47 -11 0
-11 -38 14 0
-10 -51 20 0
23 35 16 0
-36 -48 -21 0
-62 35 43 0
-49 23 -45 0
8 -25 21 0
18 -73 14 0
73 5 -8 0
16 23 29 0
-27 -40 -3 0
36 -43 73 0
-48 -67 -32 0
6 -7 59 0
29 33 18 0
16 -21 -28 0
-46 60 -4 0
-72 -46 -66 0
56 59 -41 0
-60 8 6 0
-50 52 71 0
-45 -50 -8 0
50 -17 -22 0
11 43 1 0
-33 -40 50 0
25 -22 -3 0
53 16 19 0
72 67 -56 0
-56 64 49 0
43 -61 -42 0
-12 -45 -27 0
47 -7 3 0
50 -18 -72 0
-37 47 -72 0
13 -46 -29 0
-71 -70 -2 0
68 -5 -75 0
19 -4 -41 0
-4 -48 29 0
-17 -73 -8 0
-36 -24 62 0
67 -41 34 0
-28 35 -14 0
-61 2 39 0
54 37 65 0
-30 9 36 0
-63 7 68 0
-49 54 -56 0
40 26 51 0
-43 18 72 0
71 47 4 0
-27 33 47 0
61 -4 25 0
44 23 29 0
-21 9 -34 0
70 25 63 0
-51 69 48 0
21 43 58 0
-9 -58 -43 0
75 54 51 0
38 -6 -14 0
-65 -54 29 0
54 60 31 0
56 54 31 0
-34 -29 51 0
-15 -54 70 0
68 -27 -69 0
-44 -57 -33 0
-57 -75 -21 0
-29 -69 -8 0
3 -14 -51 0
-44 -33 -12 0
63 -64 -66 0
23 -6 -30 0
37 10 -34 0
57 4 72 0
37 27 -31 0
65 -38 54 0
70 15 -51 0
-16 -39 57 0
71 -51 -67 0
17 75 -53 0
-48 -9 -12 0
-18 -26 -69 0
20 72 -42 0
46 -10 -72 0
-15 -19 34 0
57 63 45 0
-63 -56 19 0
62 30 48 0
-38 16 -31 0
-41 -65 -39 0
-31 24 -75 0
-3 -18 45 0
69 50 -33 0
-38 -57 -66 0
38 -12 -3 0
-24 -29 35 0
-46 -70 37 0
-18 -73 -67 0
22 53 -1 0
38 -41 4 0
-69 51 -43 0
-62 -1 3 0
-59 -63 21 0
-38 -61 30 0
40 -75 -39 0
-57 -10 -2 0
64 17 -49 0
-21 -42 47 0
-19 70 -27 0
-49 -47 -60 0
64 27 63 0
55 -52 -2 0
-61 -30 -37 0
-74 2 -7 0
30 -5 51 0
-34 41 -35 0
-50 -42 61 0
75 -49 -38 0
37 45 21 0
61 -9 16 0
-26 -46 -75 0
49 -48 70 0
21 -62 -10 0
-50 11 -27 0
16 18 -11 0
21 32 68 0
13 58 29 0
-59 -24 16 0
8 7 -11 0
-73 -31 -12 0
23 -34 -8 0
64 -52 -36 0
5 36 29 0
17 42 -33 0
32 25 26 0
-66 -69 -50 0
-42 -56 -59 0
-6 14 -22 0
63 19 70 0
58 46 -13 0
-2 -28 -20 0
4 -67 27 0
-59 -10 -69 0
-67 -46 40 0
57 -41 -60 0
16 70 -75 0
46 -22 16 0
-6 44 40 0
3 -30 -33 0
57 -61 -28 0
-30 -17 25 0
-44 -22 34 0
23 70 -47 0
54 10 14 0
-28 -45 -35 0
62 69 -16 0
28 39 52 0
-70 -35 75 0
43 -51 -24 0
53 -50 54 0
47 -72 10 0
-75 29 -28 0
-38 47 30 0
59 8 -7 0
-61 -53 6 0
67 18 -56 0
-64 29 22 0
68 48 61 0
60 -64 63 0
-8 -10 67 0
-57 65 -7 0
-25 19 -46 0
48 -29 -6 0
44 5 68 0
-19 25 -52 0
-36 -24 -67 0
-69 -72 37 0
24 27 50 0
-15 -54 -74 0
-16 33 19 0
-13 -35 42 0
59 8 -39 0
-47 -70 -7 0
44 39 31 0
31 -33 -73 0
-19 59 -5 0
-24 -17 55 0
31 69 -59 0
-49 -42 -68 0
-41 28 -62 0
-75 13 -67 0
38 -75 45 0
40 36 2 0
16 58 11 0
62 -49 38 0
-7 20 47 0
-14 19 -34 0
-52 -72 -15 0
15 -50 47 0
74 -27 23 0
-27 -33 -47 0
-51 43 -2 0
33 59 -10 0
-10 63 17 0
-13 66 45 0
-20 63 -24 0
-56 -51 -14 0
-2 -8 13 0
-4 8 64 0
66 -6 2 0
64 -17 -35 0
29 -67 11 0
44 48 17 0
-17 57 -71 0
-66 68 2 0
-4 -11 67 0
25 4 -65 0
8 -9 34 0
48 -52 21 0
50 -34 -9 0
-27 65 10 0
-15 -57 25 0
-49 -58 74 0
17 -2 -75 0
-60 -40 -9 0
52 -11 30 0
70 -32 36 0
32 -39 -52 0
-57 27 63 0
-3 13 -28 0
57 59 50 0
8 -71 -6 0
2 -28 68 0
-5 51 60 0
39 -4 24 0
9 -49 -70 0
10 42 50 0
29 1 70 0
8 5 7 0
40 8 6 0
-25 56 13 0
-12 30 -21 0
-46 70 -23 0
-3 -13 -55 0
46 26 74 0
47 53 -13 0
2 60 34 0
s UNSATISFIABLE
d decisions 66
