c Random 3-SAT instance
c alpha = 4.5, N = 75, L = 337, instance = 144
p cnf 75 337
3 -11 -33 0
-65 -23 40 0
-52 6 -55 0
-29 -7 27 0
-55 74 -65 0
-46 64 -40 0
15 19 41 0
-20 -8 -19 0
-41 -24 4 0
26 -54 16 0
56 -20 -22 0
41 23 -9 0
55 70 -4 0
43 5 -32 0
-22 -17 66 0
-2 -34 -44 0
50 -34 -22 0
60 -32 28 0
-32 75 15 0
-61 -33 -22 0
66 -38 -2 0
-47 16 25 0
-71 23 -38 0
3 59 -56 0
44 57 -39 0
-47 12 9 0
61 66 -73 0
34 -72 69 0
-30 12 -15 0
-10 21 -64 0
-72 -46 -66 0
70 24 3 0
40 10 66 0
-75 -7 -66 0
46 19 -43 0
6 67 -50 0
-70 48 75 0
-54 -41 26 0
-46 71 -54 0
35 21 31 0
-31 55 45 0
-74 9 16 0
-24 40 31 0
74 58 20 0
-15 -73 -51 0
55 -38 12 0
-65 38 -46 0
27 -5 40 0
39 29 -52 0
-16 41 -43 0
-25 -53 -20 0
12 14 34 0
-18 -74 -73 0
28 29 39 0
68 12 20 0
74 -55 -62 0
1 -13 -46 0
36 31 43 0
-3 -53 27 0
4 -19 1 0
-74 24 54 0
2 -37 44 0
-57 -59 18 0
-3 -31 30 0
38 -45 -60 0
60 55 -15 0
-54 -68 -56 0
-17 -37 -1 0
-47 27 43 0
-46 -74 2 0
23 -20 56 0
-18 -35 -13 0
-63 -20 32 0
23 -67 -25 0
26 48 71 0
-26 -2 49 0
17 -4 66 0
-48 -3 42 0
-16 7 4 0
-6 -42 55 0
-39 -34 -64 0
73 19 33 0
-20 -50 14 0
72 -6 35 0
18 -60 47 0
22 -72 37 0
10 -63 33 0
-54 39 63 0
-70 -29 -65 0
42 74 -10 0
23 -4 -52 0
-31 -11 -40 0
-41 11 -66 0
-66 61 63 0
-49 74 5 0
-23 -46 -42 0
-56 -73 -30 0
46 37 -50 0
-47 -13 49 0
70 -52 -3 0
38 12 -72 0
-55 71 -7 0
-25 -34 22 0
70 -34 -14 0
44 42 -45 0
-66 10 56 0
18 -75 -50 0
51 12 20 0
-71 -29 -32 0
-43 19 -18 0
-50 18 33 0
-22 49 37 0
-10 46 -31 0
-74 26 28 0
1 -75 45 0
-68 -43 32 0
-9 28 -48 0
37 -18 53 0
-33 70 -43 0
53 -62 -20 0
-54 -12 15 0
-62 -55 26 0
-39 54 -11 0
-59 29 49 0
64 -75 -24 0
28 -42 36 0
37 49 -29 0
-26 -71 -13 0
66 22 -18 0
-6 -24 -66 0
-25 -67 -27 0
-24 5 72 0
1 31 30 0
-61 1 -71 0
-34 27 -2 0
-68 -52 36 0
21 33 8 0
-6 -29 -43 0
-11 -60 -72 0
7 -13 -10 0
29 34 -17 0
-49 1 -2 0
34 55 45 0
-23 14 2 0
-27 -15 -26 0
-45 -9 -37 0
-68 34 40 0
-6 -17 -61 0
-22 41 -51 0
58 -34 75 0
-72 28 66 0
-41 -43 -25 0
-56 49 4 0
73 8 40 0
-6 9 31 0
-14 -37 -49 0
65 -5 -15 0
55 57 -15 0
-74 51 -53 0
28 -18 60 0
73 74 75 0
-75 38 -12 0
-50 -11 -48 0
52 -1 -17 0
50 -37 17 0
-3 53 -58 0
-34 50 33 0
-10 -13 39 0
23 -5 -40 0
-35 43 -28 0
69 -10 -59 0
-51 11 69 0
37 -67 -58 0
17 -64 6 0
28 -64 36 0
64 59 30 0
-52 2 -62 0
-40 -53 -26 0
-44 51 32 0
-52 -10 22 0
75 -61 -48 0
40 -4 74 0
48 -75 14 0
-19 -71 43 0
-56 -45 49 0
23 -44 -50 0
-34 17 -61 0
-59 -34 -49 0
-32 26 34 0
-43 69 37 0
62 -53 -5 0
-14 -50 47 0
-13 -37 -60 0
13 58 -20 0
58 -41 -34 0
8 51 -19 0
-23 -20 -13 0
-30 -41 60 0
-23 -3 60 0
-57 42 74 0
-61 51 -69 0
45 -66 -8 0
10 5 -7 0
-45 43 -30 0
-74 -29 -46 0
23 74 -19 0
-73 35 18 0
-70 21 -65 0
52 -67 -23 0
28 64 48 0
-29 46 38 0
-24 31 41 0
-21 62 -20 0
70 -2 -28 0
-55 16 9 0
-75 -56 -43 0
41 35 -73 0
51 70 55 0
-14 23 64 0
56 -63 -60 0
-62 71 17 0
50 72 37 0
-42 -30 50 0
-33 -56 -38 0
8 40 -4 0
-42 49 61 0
2 -3 -17 0
12 69 62 0
40 23 -35 0
-29 31 52 0
5 73 33 0
-31 25 -12 0
-55 -46 -22 0
-42 37 -10 0
-56 -36 37 0
3 61 -63 0
52 -2 65 0
13 -58 41 0
-10 73 -24 0
11 48 7 0
-36 -17 7 0
-64 -47 16 0
26 13 55 0
31 -39 12 0
38 47 64 0
-33 43 20 0
32 -75 -13 0
59 -55 -67 0
-71 -27 -52 0
8 -56 -9 0
8 32 -60 0
29 68 -22 0
53 36 11 0
-27 25 -62 0
-50 -37 33 0
-55 -60 -53 0
59 -72 27 0
37 71 16 0
41 15 -52 0
-25 56 -31 0
-43 52 -53 0
-9 33 21 0
-55 -8 -41 0
7 -20 -70 0
-7 -20 -71 0
25 -54 41 0
47 -31 41 0
32 -8 -3 0
-45 -53 32 0
50 48 24 0
62 -53 -73 0
53 35 -47 0
-59 11 25 0
-74 36 -12 0
-49 -14 -17 0
18 -19 61 0
3 -50 45 0
-47 -65 -56 0
51 -55 -60 0
72 -48 -67 0
29 60 -26 0
-28 -67 -71 0
-51 -34 -46 0
-61 -10 -40 0
