c Random 3-SAT instance
c alpha = 4.5, N = 75, L = 337, instance = 191
p cnf 75 337
-11 -12 -51 0
-27 15 32 0
-3 -52 39 0
-32 33 -8 0
-47 -30 31 0
54 53 -59 0
47 -72 -65 0
-56 -52 -66 0
56 57 62 0
21 -63 6 0
44 -26 -14 0
-47 -28 -34 0
-4 6 -22 0
11 -67 -74 0
-32 -72 49 0
26 57 38 0
-74 57 73 0
-56 -15 -6 0
-27 -34 59 0
-72 70 -49 0
-32 64 -3 0
-13 -49 68 0
-66 27 54 0
-30 48 -63 0
-52 -63 35 0
34 -42 -64 0
53 -10 -71 0
24 -7 51 0
25 -23 -3 0
40 10 21 0
-3 31 -8 0
72 26 54 0
-15 22 34 0
-11 6 22 0
47 -11 4 0
-67 -18 41 0
-57 4 41 0
25 52 -57 0
-74 21 -28 0
-24 -17 22 0
67 -29 56 0
-41 -21 54 0
23 11 10 0
40 -14 -6 0
49 26 13 0
-1 15 -28 0
39 -58 -21 0
22 -17 46 0
7 -55 8 0
-56 -68 -17 0
-73 57 -42 0
51 63 -62 0
-44 29 -14 0
57 54 44 0
-13 -37 47 0
43 -54 -52 0
56 -60 64 0
3 -55 2 0
-32 -55 -14 0
-35 41 49 0
50 12 -59 0
38 -57 -13 0
-52 13 8 0
-67 11 42 0
-32 -14 -59 0
-46 -75 -1 0
-52 21 38 0
-23 -2 -73 0
-65 -27 63 0
17 -36 37 0
-48 -52 13 0
64 14 26 0
-47 51 -8 0
-38 -4 -51 0
-20 -66 11 0
-41 26 -9 0
20 61 -68 0
-24 -62 27 0
-55 47 -73 0
13 -68 -72 0
-25 12 36 0
-8 -68 41 0
34 -71 68 0
24 -43 53 0
-21 -28 19 0
-30 -8 18 0
-52 36 75 0
3 -14 62 0
-5 49 -40 0
-68 26 16 0
17 51 -41 0
-59 25 -50 0
20 -63 9 0
24 -37 8 0
-1 6 -32 0
17 52 -45 0
11 -5 29 0
58 -67 5 0
69 44 -18 0
49 -57 41 0
50 55 -74 0
-27 -48 10 0
2 -71 -8 0
-50 36 -30 0
45 -60 -72 0
-69 -47 60 0
-55 35 53 0
22 -47 -2 0
-64 -49 9 0
64 -39 11 0
68 13 -44 0
-22 75 72 0
-40 -50 -45 0
13 19 33 0
-38 -35 21 0
45 -63 15 0
59 2 38 0
38 9 8 0
-67 -16 28 0
47 20 24 0
-6 -1 -68 0
-8 1 34 0
-4 24 -61 0
46 -49 -30 0
-10 25 38 0
16 -30 -11 0
33 -20 48 0
-31 -70 -65 0
-14 16 15 0
62 33 -35 0
4 18 -21 0
12 -72 -75 0
-2 -7 -53 0
-29 69 75 0
48 -1 -45 0
-28 19 -60 0
37 17 62 0
-62 71 48 0
-28 62 -43 0
-64 9 -52 0
74 -4 19 0
-53 -52 -70 0
36 -60 24 0
-5 -13 43 0
31 -22 16 0
-25 -22 -27 0
37 48 -31 0
-66 -58 43 0
-62 -44 55 0
-2 72 58 0
-3 -49 -11 0
16 -65 -5 0
32 54 -10 0
62 23 -17 0
34 -13 -7 0
59 25 31 0
-65 46 -8 0
25 41 -42 0
10 37 -9 0
-51 3 23 0
-35 41 -31 0
35 -34 -42 0
-71 -67 -50 0
18 20 -65 0
31 69 -68 0
-44 7 -69 0
38 54 74 0
68 -29 -66 0
16 62 31 0
28 49 -44 0
56 -37 -25 0
58 -68 39 0
25 -71 -57 0
62 44 55 0
-7 -56 -65 0
62 -75 45 0
-71 -41 67 0
31 25 -45 0
-72 -20 65 0
-9 -21 -64 0
-37 -5 -68 0
-19 -25 60 0
32 -36 -62 0
-36 46 -3 0
63 -5 -26 0
60 -39 38 0
-19 -23 42 0
42 19 -27 0
-69 -54 -39 0
72 20 11 0
43 -61 3 0
-4 -40 39 0
-61 59 34 0
75 -49 62 0
75 19 -59 0
-10 -21 45 0
-24 14 -74 0
-67 35 -43 0
7 -12 9 0
-54 25 2 0
59 6 41 0
1 -7 -14 0
-37 16 -42 0
1 -29 63 0
-13 29 -8 0
-10 74 -20 0
-71 51 -40 0
30 -44 -56 0
-27 46 44 0
38 14 74 0
-62 48 -22 0
72 1 -4 0
75 7 66 0
42 63 59 0
74 -73 40 0
3 41 5 0
34 -67 -7 0
-75 18 -48 0
-75 -59 -61 0
-61 -35 25 0
-51 3 73 0
-73 24 42 0
64 36 74 0
8 38 -62 0
-4 7 -28 0
-39 -2 47 0
-36 74 -60 0
-14 52 74 0
-56 13 62 0
54 -4 37 0
-33 38 53 0
16 -36 74 0
-20 6 37 0
65 11 -54 0
-44 -31 -19 0
-71 -72 -20 0
48 72 50 0
-15 1 75 0
22 -30 18 0
-74 -3 -11 0
-21 31 12 0
20 -35 -4 0
-67 69 12 0
26 29 21 0
-42 23 -14 0
62 -19 31 0
17 49 62 0
33 10 -55 0
-51 -11 -61 0
40 57 -25 0
33 15 -21 0
-23 28 3 0
-24 72 22 0
15 -41 -48 0
-47 -3 66 0
-36 -53 44 0
-75 65 -29 0
-35 70 20 0
-41 -22 -66 0
-75 62 -65 0
69 -3 -74 0
28 -60 -17 0
-37 19 62 0
64 3 9 0
-43 -70 -71 0
-53 -38 8 0
-35 26 73 0
-37 34 -38 0
-11 -14 -66 0
75 30 34 0
-35 72 -34 0
-64 -53 21 0
-74 32 26 0
-30 73 33 0
37 13 42 0
-56 65 -31 0
-1 15 -57 0
42 -40 74 0
-18 -3 6 0
-68 36 69 0
-3 -27 2 0
64 -22 37 0
-9 -28 38 0
75 -26 30 0
-12 -15 -3 0
15 -9 44 0
8 -13 58 0
-23 -73 -55 0
-61 64 62 0
38 37 -60 0
22 -26 -18 0
-46 -60 -31 0
74 -73 -27 0
-10 30 24 0
-42 47 -21 0
-49 8 23 0
52 7 6 0
11 -13 -19 0
65 -38 -30 0
57 -39 15 0
-59 64 -39 0
-53 14 15 0
-13 -65 16 0
-52 36 -50 0
-35 25 -38 0
8 -54 18 0
-23 36 -46 0
-28 -72 14 0
44 -49 42 0
-30 10 49 0
-7 -67 13 0
-16 34 7 0
51 -69 8 0
69 -31 71 0
-54 36 60 0
9 1 24 0
-63 53 -13 0
73 -46 42 0
51 8 -3 0
41 51 68 0
-4 -12 -49 0
-58 -31 -47 0
37 27 -71 0
35 14 4 0
2 6 -1 0
-60 -54 -67 0
59 31 -8 0
-68 74 -17 0
-19 -55 10 0
58 53 -54 0
-44 -14 -11 0
-30 54 -31 0
-53 61 45 0
26 66 -12 0
-31 -68 11 0
-10 12 57 0
19 -31 24 0
s UNSATISFIABLE
d decisions 166
