c Random 3-SAT instance
c alpha = 4.5, N = 75, L = 337, instance = 251
p cnf 75 337
-3 6 24 0
-19 16 61 0
-55 49 -3 0
-39 34 56 0
-38 -15 17 0
64 15 -65 0
-20 -44 6 0
44 -65 50 0
-65 -55 17 0
-27 44 43 0
43 5 22 0
-48 -4 -35 0
54 -66 19 0
42 -24 4 0
-8 50 61 0
7 -54 -63 0
49 72 -26 0
-31 51 65 0
-5 19 -60 0
40 -44 14 0
53 -16 -17 0
-74 -70 44 0
19 3 66 0
-74 -54 -40 0
-41 60 -46 0
-59 27 43 0
-49 50 41 0
-8 -24 35 0
14 -6 -41 0
-21 62 -37 0
32 74 47 0
-24 39 53 0
60 -38 34 0
11 -41 3 0
3 -51 55 0
-52 -9 -58 0
43 62 -68 0
-28 -4 -58 0
-71 -22 -50 0
-37 61 -28 0
-50 64 -31 0
3 30 45 0
15 -12 -13 0
28 -12 36 0
-66 -44 35 0
-25 -40 12 0
-75 60 -1 0
13 -49 -38 0
46 -56 -73 0
9 40 -4 0
62 70 53 0
-30 75 -13 0
-21 -60 23 0
26 42 -19 0
-31 27 -72 0
26 -62 48 0
-42 2 -5 0
-26 10 -42 0
-22 10 26 0
62 8 14 0
25 -4 -31 0
73 2 -60 0
-33 44 13 0
-51 -7 12 0
-19 39 -16 0
16 -68 -30 0
-70 -29 47 0
55 10 49 0
-54 -28 9 0
9 2 -6 0
-17 24 -40 0
43 -1 53 0
7 -24 -23 0
-20 -74 -3 0
47 -49 17 0
73 31 3 0
-3 53 67 0
-47 56 33 0
-16 65 -13 0
61 -65 -56 0
-24 -23 -51 0
-43 3 -15 0
3 -17 56 0
-13 -43 73 0
43 48 44 0
-14 -74 29 0
-40 -68 49 0
68 61 -69 0
49 -75 -63 0
13 29 -57 0
19 42 5 0
-3 -13 -32 0
64 -19 -43 0
41 -18 -7 0
68 -32 70 0
-10 39 34 0
14 -10 34 0
14 47 -10 0
21 23 39 0
33 16 18 0
-11 43 -71 0
56 45 49 0
-38 9 1 0
-43 44 28 0
33 -42 -39 0
-69 29 53 0
36 72 -7 0
31 -40 46 0
54 -51 -23 0
-7 57 -2 0
-50 7 67 0
22 67 -27 0
31 -35 -34 0
-11 34 -45 0
67 65 -11 0
64 74 -34 0
-23 -34 -35 0
-46 -8 47 0
13 21 -12 0
-39 50 -54 0
47 -61 48 0
65 58 71 0
-47 32 -64 0
72 -24 -67 0
-25 -49 -43 0
-1 58 -15 0
35 -44 46 0
51 -46 74 0
-45 -51 -36 0
-59 33 -6 0
27 -58 -60 0
34 13 -2 0
-65 11 46 0
43 -69 -36 0
54 19 47 0
-53 -8 -15 0
-26 22 -37 0
-28 25 69 0
27 -33 -23 0
-1 -2 21 0
58 -26 -12 0
24 -21 63 0
28 69 68 0
-75 16 -60 0
-75 60 39 0
-1 -7 57 0
42 -19 46 0
10 26 16 0
-46 -17 10 0
-8 68 41 0
50 68 25 0
64 70 -46 0
57 -19 -60 0
-19 -33 -12 0
58 2 74 0
57 -26 -45 0
-55 14 -23 0
3 -58 38 0
-67 -55 -30 0
-54 -58 16 0
59 -71 56 0
-63 -4 51 0
-44 -22 -37 0
-9 41 75 0
-16 -53 -31 0
23 -68 40 0
42 -35 34 0
18 -4 -72 0
-22 68 11 0
25 -49 48 0
-24 -11 -42 0
75 -72 16 0
-56 31 -64 0
-5 -27 -74 0
-22 27 31 0
-71 6 18 0
42 -41 -9 0
70 57 -34 0
65 44 -69 0
1 -16 23 0
19 -50 -71 0
-37 -27 -11 0
21 61 72 0
66 37 50 0
43 3 -8 0
-68 26 -46 0
33 -43 -45 0
-70 -22 -64 0
-38 34 -5 0
66 29 -13 0
-52 71 -69 0
-46 5 -53 0
50 -19 48 0
-43 -26 29 0
-34 -69 21 0
-25 -19 43 0
36 -14 -30 0
-73 -58 -1 0
8 43 -21 0
75 73 -47 0
-56 2 27 0
-67 32 8 0
5 -50 -12 0
22 -67 69 0
41 22 53 0
-69 -15 -47 0
-37 -23 -33 0
69 44 -12 0
-68 -34 26 0
48 62 3 0
58 -20 27 0
30 38 -58 0
63 67 -52 0
10 47 -3 0
-43 -36 9 0
-13 -30 51 0
51 -15 71 0
57 -42 13 0
14 23 46 0
-59 -21 -33 0
9 31 -57 0
-50 32 -54 0
-48 -57 -70 0
-58 55 47 0
-67 21 -29 0
56 22 -63 0
28 59 -73 0
-70 -14 46 0
-27 1 -11 0
-63 -59 -52 0
-46 -58 71 0
35 20 -49 0
41 11 72 0
-61 52 15 0
-68 41 54 0
-42 -10 -40 0
-62 21 15 0
55 -20 -75 0
28 -66 -20 0
-53 -21 -55 0
-23 20 17 0
11 -70 28 0
-32 34 -5 0
-72 -60 24 0
-21 69 -7 0
-29 43 -40 0
-57 -15 14 0
-39 19 -7 0
-55 58 46 0
-12 1 -51 0
17 -11 50 0
-13 -56 -74 0
-6 1 -17 0
-61 28 23 0
-38 -34 -10 0
7 -32 -65 0
-42 -60 69 0
-35 -70 -68 0
-8 -35 47 0
1 31 -44 0
38 -36 -65 0
10 63 -30 0
54 -73 14 0
-26 -5 -71 0
-50 -37 -66 0
-31 2 -26 0
41 23 -9 0
1 23 -56 0
-15 -22 -46 0
-67 41 -23 0
63 25 -61 0
-65 -64 -58 0
-24 -73 1 0
17 -44 -27 0
-13 -54 -46 0
3 21 35 0
-65 -31 26 0
-42 -56 6 0
30 -9 -34 0
-7 13 -65 0
13 54 57 0
53 30 -14 0
9 39 -41 0
-34 31 -57 0
28 -54 -10 0
-53 -42 -35 0
-8 22 27 0
-1 -50 -20 0
-48 50 45 0
-20 -63 51 0
19 -35 48 0
-73 37 32 0
-21 -24 -11 0
73 -65 -60 0
70 61 51 0
38 -49 2 0
40 -14 -23 0
-12 -6 -70 0
27 72 3 0
8 53 -55 0
23 -42 6 0
2 -46 -41 0
17 -44 13 0
66 -62 -12 0
46 -56 39 0
62 -11 58 0
61 53 10 0
-26 75 47 0
68 -30 47 0
54 30 -39 0
51 13 22 0
-51 33 28 0
-24 -14 -53 0
68 56 2 0
-61 52 -37 0
9 59 -70 0
12 37 -26 0
71 -64 -48 0
24 -47 -61 0
-74 28 -62 0
9 24 -6 0
-53 -42 57 0
68 -61 -17 0
