c Random 3-SAT instance
c alpha = 4.0, N = 75, L = 300, instance = 111
p cnf 75 300
-37 -49 -63 0
-47 -55 34 0
-43 17 -22 0
-66 -70 49 0
73 4 -69 0
-67 48 16 0
-35 -28 71 0
45 67 34 0
18 60 16 0
-36 62 35 0
11 75 -63 0
-26 -15 18 0
68 39 -60 0
5 66 -44 0
68 55 -58 0
-65 -68 69 0
55 24 -35 0
-21 34 -32 0
48 -63 -43 0
-27 -41 75 0
5 -47 39 0
68 -57 47 0
38 45 -15 0
52 26 43 0
73 26 75 0
68 73 -31 0
19 -56 60 0
15 -18 59 0
-75 -45 62 0
49 -54 -44 0
-7 -53 23 0
60 70 -75 0
-39 13 -72 0
43 45 33 0
-70 -45 61 0
48 64 24 0
44 40 16 0
36 -9 -30 0
-57 -48 60 0
-66 68 -65 0
10 -48 44 0
-30 -48 -18 0
-40 -3 50 0
11 17 36 0
31 54 -12 0
7 45 -55 0
73 -60 15 0
49 -31 -74 0
-11 -48 12 0
-28 27 13 0
5 26 -4 0
10 -47 -52 0
15 -48 -56 0
11 -70 -41 0
28 5 47 0
-55 -23 75 0
-38 22 -66 0
-36 -26 42 0
-75 -62 -66 0
14 -39 72 0
55 -41 42 0
49 50 43 0
4 -68 70 0
65 61 -74 0
60 -34 8 0
61 -7 -52 0
66 12 69 0
-39 58 44 0
-4 -37 -40 0
-3 2 56 0
21 43 -44 0
3 -64 -21 0
-48 20 43 0
-31 -21 -73 0
-39 -75 -49 0
45 11 -47 0
17 23 41 0
-41 -75 -3 0
-61 66 69 0
33 -64 46 0
-39 -29 -6 0
65 -66 72 0
-64 30 -6 0
49 -64 -43 0
48 -18 -59 0
-38 47 -63 0
57 22 48 0
-24 -26 -18 0
-10 54 51 0
37 36 -53 0
-64 68 65 0
70 -7 -24 0
-69 1 3 0
-72 31 -6 0
-62 10 42 0
-35 -73 23 0
56 -28 63 0
-72 1 -61 0
73 62 22 0
-20 -72 -31 0
-68 -43 9 0
-39 -47 68 0
-30 33 48 0
-34 -40 -52 0
66 -2 15 0
-51 -4 -56 0
-45 -75 -48 0
64 -38 75 0
-8 -10 -69 0
-13 52 24 0
75 52 70 0
68 -67 -51 0
-27 26 -36 0
-62 -39 34 0
-58 -60 -10 0
40 -5 -37 0
71 -75 -73 0
31 71 4 0
-72 -50 -26 0
31 -11 -2 0
74 43 52 0
56 -66 40 0
53 15 4 0
-74 -62 -11 0
-71 -72 -61 0
-24 -14 -46 0
10 7 -27 0
-20 66 -45 0
-56 -36 38 0
-42 31 30 0
7 -12 40 0
-62 -45 -52 0
-67 16 -38 0
7 -61 -35 0
-23 -4 -52 0
24 -7 -52 0
66 7 -32 0
-29 -70 58 0
-70 -28 -48 0
-49 65 -12 0
-57 53 22 0
-13 -70 38 0
39 43 24 0
-38 43 -44 0
-23 -33 1 0
-74 -23 5 0
-75 -2 -20 0
-35 72 46 0
-53 57 -10 0
3 -2 55 0
10 48 -67 0
-64 -62 -27 0
-67 -22 57 0
8 64 74 0
-58 -26 -61 0
-41 17 61 0
11 -15 34 0
52 -45 -38 0
-24 31 54 0
-47 -5 1 0
-54 19 39 0
-62 -25 -68 0
-38 -43 23 0
-57 72 36 0
-52 -20 -64 0
-6 -1 30 0
69 -74 -46 0
-68 45 -9 0
-11 -7 30 0
-39 -40 -30 0
-37 31 54 0
-23 63 4 0
-37 -57 -27 0
30 39 20 0
-48 8 -4 0
-28 43 42 0
54 -73 52 0
-38 41 -18 0
-3 -63 -15 0
36 11 -63 0
43 -75 -52 0
67 22 -49 0
-1 -4 37 0
16 -49 7 0
20 53 63 0
27 43 20 0
-57 -67 27 0
25 75 59 0
-9 6 -37 0
54 30 -5 0
53 51 59 0
-44 -30 -69 0
47 -74 6 0
23 64 -54 0
46 18 20 0
-27 -10 38 0
21 -30 -4 0
-3 60 -43 0
30 -31 -32 0
8 55 9 0
21 17 -12 0
-20 42 -74 0
28 46 -32 0
46 -29 15 0
-3 32 52 0
64 20 -15 0
73 -34 -69 0
-69 7 -28 0
-68 54 36 0
14 2 50 0
58 -48 -13 0
61 -65 53 0
-55 46 50 0
-8 -33 15 0
28 47 -70 0
-1 72 26 0
7 -44 22 0
73 65 46 0
-45 24 -64 0
53 -22 -9 0
9 19 8 0
-24 43 75 0
-17 -40 29 0
1 62 -41 0
45 54 -44 0
-5 -73 1 0
32 -37 -27 0
-50 -58 31 0
-55 -75 60 0
34 8 -24 0
70 -42 30 0
54 -74 15 0
73 13 33 0
36 49 47 0
-43 -12 -46 0
-67 51 -49 0
17 72 73 0
-28 3 49 0
5 46 29 0
-3 -64 12 0
-38 -19 15 0
-19 15 61 0
-8 -22 -41 0
-61 -69 13 0
-19 63 -18 0
-45 18 -23 0
-54 49 -53 0
-35 -66 -28 0
30 60 19 0
38 -4 -32 0
-65 -41 15 0
-56 21 -18 0
27 47 -48 0
-20 1 -10 0
-75 -54 -3 0
-59 3 12 0
75 47 -69 0
-10 -57 63 0
59 73 -19 0
17 -42 -61 0
55 -40 -14 0
7 -26 24 0
-60 52 62 0
-58 61 -1 0
49 10 44 0
66 -26 37 0
21 -14 -3 0
-5 -52 15 0
-5 -43 -74 0
12 8 -7 0
-39 -17 -38 0
61 30 12 0
-28 -10 11 0
-42 31 21 0
7 -63 -72 0
38 37 -4 0
-39 32 -33 0
19 44 -40 0
-58 -38 -15 0
73 -55 53 0
54 -66 -69 0
-49 -54 51 0
13 -18 -26 0
-33 -42 -39 0
25 -73 -64 0
-6 15 -47 0
30 17 70 0
15 -20 -48 0
30 -65 27 0
17 -73 8 0
-64 20 68 0
-19 33 -64 0
20 -30 39 0
23 -55 35 0
60 -5 -72 0
-35 -33 -2 0
58 64 -56 0
41 -3 39 0
44 29 -73 0
41 -23 75 0
s UNSATISFIABLE
d decisions 136
